,SQUID_Volt(V),timestamp,Temp(V),MOD_CURR(A),SQUID_Curr(A)
28,-4.23844000E-05,1558916346.421,+1.57015490E+00,+4.69000480E-01,+5.51675600E-03
29,-1.38629000E-05,1558916348.921,+1.57014870E+00,+4.88039920E-01,+5.51662600E-03
30,-2.72032000E-05,1558916349.255,+1.57015240E+00,+5.08773710E-01,+5.51706800E-03
31,-3.08657000E-05,1558916351.755,+1.57015000E+00,+5.28677310E-01,+5.51686000E-03
32,-2.61743000E-05,1558916354.255,+1.57014870E+00,+5.48010770E-01,+5.51680800E-03
33,-1.78851000E-05,1558916354.588,+1.57015490E+00,+5.67347120E-01,+5.51699000E-03
34,-1.20898000E-05,1558916357.088,+1.57015370E+00,+5.87275820E-01,+5.51735400E-03
35,-2.63029000E-05,1558916359.588,+1.57014870E+00,+5.87276480E-01,+5.51719800E-03
36,-1.06602000E-05,1558916359.921,+1.57014750E+00,+6.26018600E-01,+5.51748400E-03
37,-3.32190000E-05,1558916362.421,+1.57014620E+00,+6.26043690E-01,+5.51756200E-03
38,-3.32958000E-05,1558916364.921,+1.57014500E+00,+6.45952590E-01,+5.51727600E-03
39,-3.12082000E-05,1558916365.255,+1.57014000E+00,+6.65312200E-01,+5.51735400E-03
40,-2.60603000E-05,1558916367.755,+1.57013880E+00,+6.84039050E-01,+5.51688600E-03
41,-2.32661000E-05,1558916370.255,+1.57014500E+00,+7.03975000E-01,+5.51797800E-03
42,-2.83962000E-05,1558916370.588,+1.57013630E+00,+7.23326910E-01,+5.51826400E-03
43,-3.09615000E-05,1558916373.088,+1.57013260E+00,+7.42677140E-01,+5.51805600E-03
44,-3.19499000E-05,1558916375.588,+1.57014130E+00,+7.42689820E-01,+5.51862800E-03
45,-3.37378000E-05,1558916375.921,+1.57015370E+00,+7.82005060E-01,+5.51826400E-03
46,-3.09802000E-05,1558916378.421,+1.57014870E+00,+7.82017740E-01,+5.51803000E-03
47,-2.49578000E-05,1558916380.921,+1.57014380E+00,+8.01336540E-01,+5.51829000E-03
48,-2.05298000E-05,1558916381.254,+1.57013260E+00,+8.19521370E-01,+5.51826400E-03
49,-3.36655000E-05,1558916383.754,+1.57013510E+00,+8.43523660E-01,+5.51849800E-03
50,-2.67349000E-05,1558916386.254,+1.57013880E+00,+8.59344130E-01,+5.51818600E-03
51,-2.76606000E-05,1558916386.589,+1.57014500E+00,+8.75758520E-01,+5.51873200E-03
52,-3.39390000E-05,1558916389.089,+1.57014250E+00,+8.99793330E-01,+5.51823800E-03
53,-2.90400000E-05,1558916391.589,+1.57015490E+00,+8.99802310E-01,+5.51865400E-03
54,-3.24779000E-05,1558916391.922,+1.57015240E+00,+9.39656650E-01,+5.51855000E-03
55,-3.14668000E-05,1558916394.422,+1.57014620E+00,+9.39660480E-01,+5.51813400E-03
56,-3.74745000E-05,1558916396.922,+1.57014250E+00,+9.55488780E-01,+5.51821200E-03
57,-3.23652000E-05,1558916397.255,+1.57014380E+00,+9.79489380E-01,+5.51844600E-03
58,-3.54491000E-05,1558916399.755,+1.57013760E+00,+9.95900590E-01,+5.51831600E-03
59,-3.78975000E-05,1558916402.255,+1.57013760E+00,+1.01863970E+00,+5.51831600E-03
60,-3.69365000E-05,1558916402.588,+1.57013880E+00,+1.04219720E+00,+5.51849800E-03
61,-4.06777000E-05,1558916405.088,+1.57013510E+00,+1.05868760E+00,+5.51831600E-03
62,-3.37332000E-05,1558916407.588,+1.57013260E+00,+1.05871870E+00,+5.51812100E-03
63,-3.69993000E-05,1558916407.922,+1.57014380E+00,+1.09885810E+00,+5.51853700E-03
64,-3.72928000E-05,1558916410.422,+1.57014130E+00,+1.09887170E+00,+5.51842000E-03
65,-3.65007000E-05,1558916412.922,+1.57014130E+00,+1.12245070E+00,+5.51827700E-03
66,-3.79784000E-05,1558916413.255,+1.57014130E+00,+1.13893670E+00,+5.51848500E-03
67,-3.50393000E-05,1558916415.755,+1.57014250E+00,+1.16254040E+00,+5.51845900E-03
68,-3.23845000E-05,1558916418.255,+1.57014250E+00,+1.17906600E+00,+5.51845900E-03
69,-3.52574000E-05,1558916418.588,+1.57014620E+00,+1.19443530E+00,+5.51869300E-03
70,-3.85029000E-05,1558916421.088,+1.57014380E+00,+1.21932800E+00,+5.51797800E-03
71,-3.56645000E-05,1558916423.588,+1.57014620E+00,+1.21933860E+00,+5.51726300E-03
72,-3.45631000E-05,1558916423.922,+1.57015120E+00,+1.25941930E+00,+5.51855000E-03
73,-3.66592000E-05,1558916426.422,+1.57015370E+00,+1.25943120E+00,+5.51838100E-03
74,-3.41786000E-05,1558916428.922,+1.57015240E+00,+1.27596660E+00,+5.51853700E-03
75,-3.41018000E-05,1558916429.255,+1.57014500E+00,+1.29950230E+00,+5.51822500E-03
76,-3.28325000E-05,1558916431.755,+1.57015240E+00,+1.31604830E+00,+5.51852400E-03
77,-3.02139000E-05,1558916434.255,+1.57015000E+00,+1.33143120E+00,+5.51855000E-03
78,-3.92333000E-05,1558916434.589,+1.57014000E+00,+1.35615510E+00,+5.51878400E-03
79,-3.38541000E-05,1558916437.089,+1.57014000E+00,+1.37151580E+00,+5.51862800E-03
80,-3.21137000E-05,1558916439.589,+1.57014250E+00,+1.37148670E+00,+5.51842000E-03
81,-3.61952000E-05,1558916439.922,+1.57014870E+00,+1.41160540E+00,+5.51904400E-03
82,-3.11132000E-05,1558916442.422,+1.57015620E+00,+1.41162920E+00,+5.51852400E-03
83,-3.80438000E-05,1558916444.922,+1.57014750E+00,+1.43636100E+00,+5.51857600E-03
84,-3.84047000E-05,1558916445.255,+1.57015000E+00,+1.45172410E+00,+5.51816000E-03
85,-3.58696000E-05,1558916447.755,+1.57014750E+00,+1.46825830E+00,+5.51836800E-03
86,-3.62139000E-05,1558916450.255,+1.57015240E+00,+1.49181120E+00,+5.51875800E-03
87,-3.71177000E-05,1558916450.588,+1.57014500E+00,+1.50839820E+00,+5.51855000E-03
88,-2.65820000E-05,1558916453.088,+1.57013760E+00,+1.53199590E+00,+5.51868000E-03
89,-2.37018000E-05,1558916455.588,+1.57013760E+00,+1.53201180E+00,+5.51855000E-03
90,-3.43549000E-05,1558916455.922,+1.57016240E+00,+1.57213310E+00,+5.51857600E-03
91,-3.50182000E-05,1558916458.422,+1.57015240E+00,+1.57215160E+00,+5.51836800E-03
92,-3.51964000E-05,1558916460.922,+1.57014130E+00,+1.58862390E+00,+5.51829000E-03
93,-3.83325000E-05,1558916461.255,+1.57014380E+00,+1.60512100E+00,+5.51826400E-03
94,-3.38589000E-05,1558916463.755,+1.57014250E+00,+1.62876500E+00,+5.51782200E-03
95,-3.18521000E-05,1558916466.255,+1.57014000E+00,+1.64526080E+00,+5.51777000E-03
96,-3.34254000E-05,1558916466.588,+1.57014500E+00,+1.66885200E+00,+5.51818600E-03
97,-3.30971000E-05,1558916469.088,+1.57014000E+00,+1.68533730E+00,+5.51745800E-03
98,-3.62877000E-05,1558916471.588,+1.57013760E+00,+1.68534790E+00,+5.51787400E-03
99,-3.28521000E-05,1558916471.922,+1.57013140E+00,+1.72551680E+00,+5.51848500E-03
100,-3.41565000E-05,1558916474.422,+1.57013380E+00,+1.72549570E+00,+5.51830300E-03
101,-3.21972000E-05,1558916476.922,+1.57013510E+00,+1.74080580E+00,+5.51779600E-03
102,-3.28099000E-05,1558916477.255,+1.57013140E+00,+1.76559050E+00,+5.51782200E-03
103,-3.42106000E-05,1558916479.755,+1.57013260E+00,+1.78093110E+00,+5.51787400E-03
104,-2.75717000E-05,1558916482.255,+1.57013380E+00,+1.80573070E+00,+5.51758800E-03
105,-3.36701000E-05,1558916482.588,+1.57013760E+00,+1.82227410E+00,+5.51857600E-03
106,-1.58197000E-05,1558916485.088,+1.57014130E+00,+1.84588370E+00,+5.51827700E-03
107,-2.31438000E-05,1558916487.588,+1.57013880E+00,+1.84590220E+00,+5.51881000E-03
108,-2.31233000E-05,1558916487.922,+1.57013140E+00,+1.88599710E+00,+5.51874500E-03
109,-3.66682000E-05,1558916490.422,+1.57013260E+00,+1.88598660E+00,+5.51842000E-03
110,-3.35370000E-05,1558916492.922,+1.57013510E+00,+1.90249310E+00,+5.51852400E-03
111,-3.02803000E-05,1558916493.255,+1.57012890E+00,+1.91783370E+00,+5.51860200E-03
112,-3.45173000E-05,1558916495.755,+1.57012640E+00,+1.94260130E+00,+5.51847200E-03
113,-2.58323000E-05,1558916498.255,+1.57013140E+00,+1.95792330E+00,+5.51822500E-03
114,-3.28583000E-05,1558916498.588,+1.57013880E+00,+1.98267240E+00,+5.51836800E-03
115,-3.39000000E-05,1558916501.088,+1.57013760E+00,+1.99804230E+00,+5.51870600E-03
116,-3.19654000E-05,1558916503.588,+1.57013880E+00,+1.99802380E+00,+5.51829000E-03
117,-4.30428000E-05,1558916503.922,+1.57014380E+00,+2.04399800E+00,+5.51847200E-03
118,-3.53383000E-05,1558916506.422,+1.57014130E+00,+2.04397680E+00,+5.51834200E-03
119,-3.31695000E-05,1558916508.922,+1.57013880E+00,+2.06043430E+00,+5.51829000E-03
120,-2.94463000E-05,1558916509.255,+1.57013380E+00,+2.08404790E+00,+5.51842000E-03
121,-3.16724000E-05,1558916511.755,+1.57013010E+00,+2.10046850E+00,+5.51816000E-03
122,-2.89623000E-05,1558916514.255,+1.57013260E+00,+2.12405310E+00,+5.51847200E-03
123,-2.98513000E-05,1558916514.588,+1.57013510E+00,+2.14046820E+00,+5.51831600E-03
124,-3.36718000E-05,1558916517.088,+1.57014000E+00,+2.16409110E+00,+5.51847200E-03
125,-3.41476000E-05,1558916519.588,+1.57014380E+00,+2.16412810E+00,+5.51875800E-03
126,-2.59138000E-05,1558916519.921,+1.57013880E+00,+2.19711450E+00,+5.51839400E-03
127,-3.32347000E-05,1558916522.421,+1.57014130E+00,+2.19714750E+00,+5.51836800E-03
128,-3.33996000E-05,1558916524.921,+1.57013630E+00,+2.22064520E+00,+5.51782200E-03
129,-3.21017000E-05,1558916525.256,+1.57014500E+00,+2.23722690E+00,+5.51810800E-03
130,-3.60806000E-05,1558916527.756,+1.57014000E+00,+2.26066870E+00,+5.51862800E-03
131,-3.44849000E-05,1558916530.256,+1.57014130E+00,+2.27724780E+00,+5.51821200E-03
132,-3.19669000E-05,1558916530.589,+1.57014620E+00,+2.30070020E+00,+5.51842000E-03
133,-3.21551000E-05,1558916533.089,+1.57014000E+00,+2.31719220E+00,+5.51810800E-03
134,-3.28146000E-05,1558916535.589,+1.57013380E+00,+2.31726360E+00,+5.51738000E-03
135,-3.66031000E-05,1558916535.922,+1.57013380E+00,+2.35736640E+00,+5.51818600E-03
136,-3.82708000E-05,1558916538.422,+1.57013140E+00,+2.35737700E+00,+5.51779600E-03
137,-3.16574000E-05,1558916540.922,+1.57013260E+00,+2.37376440E+00,+5.51836800E-03
