,SQUID_Volt(V),timestamp,MOD_CURR(A)
328,-3.06983000E-05,1558940909.865,+1.30452240E+00
329,-3.09518000E-05,1558940910.0733333,+1.31652810E+00
330,-3.10119000E-05,1558940910.2816668,+1.31654260E+00
331,-3.03447000E-05,1558940910.49,+1.32113720E+00
332,-3.05648000E-05,1558940910.6983333,+1.33190440E+00
333,-3.03580000E-05,1558940910.9066668,+1.33192550E+00
334,-3.05181000E-05,1558940911.115,+1.34153360E+00
335,-3.08118000E-05,1558940911.3233333,+1.35663750E+00
336,-3.04247000E-05,1558940911.5316668,+1.35666130E+00
337,-3.05182000E-05,1558940911.74,+1.36302440E+00
338,-3.04915000E-05,1558940911.9483333,+1.37202070E+00
339,-3.16059000E-05,1558940912.1566668,+1.37201540E+00
340,-3.06916000E-05,1558940912.365,+1.37199960E+00
341,-3.08719000E-05,1558940912.5733333,+1.37198640E+00
342,-3.01645000E-05,1558940912.7816668,+1.37199690E+00
343,-3.05182000E-05,1558940912.99,+1.37198900E+00
344,-3.06583000E-05,1558940913.1983333,+1.37199160E+00
345,-3.05583000E-05,1558940913.4066668,+1.37199430E+00
346,-3.04114000E-05,1558940913.615,+1.37198640E+00
347,-3.07718000E-05,1558940913.8233333,+1.37198110E+00
348,-3.05448000E-05,1558940914.0316668,+1.37199160E+00
349,-2.98441000E-05,1558940914.24,+1.37198640E+00
350,-3.03847000E-05,1558940917.766,+1.38851920E+00
351,-3.03179000E-05,1558940917.9743333,+1.39678690E+00
352,-2.94571000E-05,1558940918.1826668,+1.39677240E+00
353,-3.04848000E-05,1558940918.391,+1.40741540E+00
354,-3.02379000E-05,1558940918.5993333,+1.41213410E+00
355,-2.96439000E-05,1558940918.8076668,+1.41211300E+00
356,-2.97974000E-05,1558940919.016,+1.43144930E+00
357,-2.99309000E-05,1558940919.2243333,+1.43685540E+00
358,-2.95306000E-05,1558940919.4326668,+1.43684610E+00
359,-3.02179000E-05,1558940919.641,+1.44926030E+00
360,-3.03780000E-05,1558940919.8493333,+1.45219730E+00
361,-2.96639000E-05,1558940920.0576668,+1.45221320E+00
362,-2.98175000E-05,1558940920.266,+1.46605620E+00
363,-2.99109000E-05,1558940920.4743333,+1.46876720E+00
364,-2.92903000E-05,1558940920.6826668,+1.46877780E+00
365,-2.97575000E-05,1558940920.891,+1.46877520E+00
366,-3.01043000E-05,1558940921.0993333,+1.46876990E+00
367,-2.95171000E-05,1558940921.3076668,+1.46877780E+00
368,-2.98507000E-05,1558940921.516,+1.46878180E+00
369,-2.96372000E-05,1558940921.7243333,+1.46876330E+00
370,-2.98641000E-05,1558940921.9326668,+1.46875670E+00
371,-2.97641000E-05,1558940922.141,+1.46876190E+00
372,-2.86094000E-05,1558940922.3493333,+1.46875140E+00
373,-2.93170000E-05,1558940922.5576668,+1.46877520E+00
