,SQUID_Volt(V),timestamp
137,-2.58133000E-05,1558951904.322
138,-2.58333000E-05,1558951904.5303333
139,-2.55998000E-05,1558951904.7386668
140,-2.58934000E-05,1558951904.947
141,-2.59534000E-05,1558951905.1553333
142,-2.57333000E-05,1558951905.3636668
143,-2.58599000E-05,1558951905.572
144,-2.57733000E-05,1558951905.7803333
145,-2.58199000E-05,1558951905.9886668
146,-2.59734000E-05,1558951906.197
147,-2.57199000E-05,1558951906.4053333
148,-2.58400000E-05,1558951906.6136668
149,-2.57799000E-05,1558951906.822
150,-2.59133000E-05,1558951907.022
151,-2.58668000E-05,1558951907.2303333
152,-2.56599000E-05,1558951907.4386668
153,-2.61136000E-05,1558951907.647
154,-2.57733000E-05,1558951907.8553333
155,-2.57131000E-05,1558951908.0636668
156,-2.55731000E-05,1558951908.272
157,-2.56599000E-05,1558951908.4803333
158,-2.55063000E-05,1558951908.6886668
159,-2.54796000E-05,1558951908.897
160,-2.53061000E-05,1558951909.1053333
161,-2.54796000E-05,1558951909.3136668
162,-2.57532000E-05,1558951909.522
163,-2.55264000E-05,1558951909.7303333
164,-2.52794000E-05,1558951909.9386668
165,-2.55131000E-05,1558951910.147
166,-2.53595000E-05,1558951910.3553333
167,-2.54997000E-05,1558951910.5636668
168,-2.49657000E-05,1558951910.772
169,-2.53929000E-05,1558951910.9803333
170,-2.52660000E-05,1558951911.1886668
171,-2.52128000E-05,1558951911.397
172,-2.53663000E-05,1558951911.6053333
173,-2.53928000E-05,1558951911.8136668
174,-2.52728000E-05,1558951912.022
175,-2.53462000E-05,1558951912.222
176,-2.54730000E-05,1558951912.4303331
177,-2.52526000E-05,1558951912.6386666
178,-2.52060000E-05,1558951912.847
179,-2.51127000E-05,1558951913.0553331
180,-2.52127000E-05,1558951913.2636666
181,-2.50658000E-05,1558951913.472
182,-2.52060000E-05,1558951913.6803331
183,-2.52194000E-05,1558951913.8886666
184,-2.52394000E-05,1558951914.097
185,-2.52260000E-05,1558951914.3053331
186,-2.52862000E-05,1558951914.5136666
187,-2.52928000E-05,1558951914.722
188,-2.52194000E-05,1558951914.9303331
189,-2.54063000E-05,1558951915.1386666
190,-2.51326000E-05,1558951915.347
191,-2.50791000E-05,1558951915.5553331
192,-2.49924000E-05,1558951915.7636666
193,-2.50793000E-05,1558951915.972
194,-2.53529000E-05,1558951916.1803331
195,-2.52995000E-05,1558951916.3886666
196,-2.51927000E-05,1558951916.597
197,-2.51592000E-05,1558951916.8053331
198,-2.54196000E-05,1558951917.0136666
199,-2.52127000E-05,1558951917.222
200,-2.51793000E-05,1558951917.422
201,-2.52994000E-05,1558951917.6303332
202,-2.53128000E-05,1558951917.8386667
203,-2.52526000E-05,1558951918.047
204,-2.51459000E-05,1558951918.2553332
205,-2.48990000E-05,1558951918.4636667
206,-2.53195000E-05,1558951918.672
207,-2.57933000E-05,1558951918.8803332
208,-2.54195000E-05,1558951919.0886667
209,-2.51526000E-05,1558951919.297
210,-2.51592000E-05,1558951919.5053332
211,-2.52661000E-05,1558951919.7136667
212,-2.51726000E-05,1558951919.922
213,-2.53061000E-05,1558951920.1303332
214,-2.52794000E-05,1558951920.3386667
215,-2.52794000E-05,1558951920.547
216,-2.52594000E-05,1558951920.7553332
217,-2.52927000E-05,1558951920.9636667
218,-2.53928000E-05,1558951921.172
219,-2.52394000E-05,1558951921.3803332
220,-2.49191000E-05,1558951921.5886667
221,-2.53529000E-05,1558951921.797
222,-2.52260000E-05,1558951922.0053332
223,-2.53062000E-05,1558951922.2136667
224,-2.50925000E-05,1558951922.422
225,-2.55730000E-05,1558951922.622
226,-2.51993000E-05,1558951922.8303332
227,-2.51526000E-05,1558951923.0386667
228,-2.51526000E-05,1558951923.247
229,-2.51793000E-05,1558951923.4553332
230,-2.51260000E-05,1558951923.6636667
231,-2.53662000E-05,1558951923.872
232,-2.50458000E-05,1558951924.0803332
233,-2.53529000E-05,1558951924.2886667
234,-2.51926000E-05,1558951924.497
235,-2.52327000E-05,1558951924.7053332
236,-2.51260000E-05,1558951924.9136667
237,-2.50124000E-05,1558951925.122
238,-2.50859000E-05,1558951925.3303332
239,-2.50058000E-05,1558951925.5386667
240,-2.51592000E-05,1558951925.747
241,-2.50192000E-05,1558951925.9553332
242,-2.51727000E-05,1558951926.1636667
243,-2.50459000E-05,1558951926.372
244,-2.51725000E-05,1558951926.5803332
245,-2.50459000E-05,1558951926.7886667
246,-2.50791000E-05,1558951926.997
247,-2.50057000E-05,1558951927.2053332
248,-2.49924000E-05,1558951927.4136667
249,-2.51192000E-05,1558951927.622
250,-2.50326000E-05,1558951927.822
251,-2.48790000E-05,1558951928.0303333
252,-2.50725000E-05,1558951928.2386668
253,-2.49191000E-05,1558951928.447
254,-2.50592000E-05,1558951928.6553333
255,-2.49390000E-05,1558951928.8636668
256,-2.49391000E-05,1558951929.072
257,-2.50124000E-05,1558951929.2803333
258,-2.50592000E-05,1558951929.4886668
259,-2.49257000E-05,1558951929.697
260,-2.58667000E-05,1558951929.9053333
261,-2.49391000E-05,1558951930.1136668
262,-2.49992000E-05,1558951930.322
263,-2.50992000E-05,1558951930.5303333
264,-2.49790000E-05,1558951930.7386668
265,-2.49725000E-05,1558951930.947
266,-2.48990000E-05,1558951931.1553333
267,-2.49390000E-05,1558951931.3636668
268,-2.50526000E-05,1558951931.572
269,-2.48790000E-05,1558951931.7803333
270,-2.49458000E-05,1558951931.9886668
271,-2.48990000E-05,1558951932.197
272,-2.48323000E-05,1558951932.4053333
273,-2.48257000E-05,1558951932.6136668
274,-2.48189000E-05,1558951932.822
275,-2.49324000E-05,1558951933.022
276,-2.48123000E-05,1558951933.2303333
277,-2.48922000E-05,1558951933.4386668
278,-2.49191000E-05,1558951933.647
279,-2.49390000E-05,1558951933.8553333
280,-2.48724000E-05,1558951934.0636668
281,-2.48991000E-05,1558951934.272
282,-2.49458000E-05,1558951934.4803333
283,-2.47990000E-05,1558951934.6886668
284,-2.52594000E-05,1558951934.897
285,-2.49657000E-05,1558951935.1053333
286,-2.51192000E-05,1558951935.3136668
287,-2.48991000E-05,1558951935.522
288,-2.46121000E-05,1558951935.7303333
289,-2.49590000E-05,1558951935.9386668
290,-2.51326000E-05,1558951936.147
291,-2.50391000E-05,1558951936.3553333
292,-2.48190000E-05,1558951936.5636668
293,-2.49123000E-05,1558951936.772
294,-2.47522000E-05,1558951936.9803333
295,-2.49123000E-05,1558951937.1886668
296,-2.48723000E-05,1558951937.397
297,-2.47322000E-05,1558951937.6053333
298,-2.47656000E-05,1558951937.8136668
299,-2.47322000E-05,1558951938.022
