,SQUID_Volt(V),timestamp,Temp(V),MOD_CURR(A),SQUID_Curr(A)
54,-2.86444800E-05,1558918970.2652106,+1.56997890E+00,+2.93607700E-01,+4.99901000E-03
55,-2.82958700E-05,1558918970.5283685,+1.56997770E+00,+2.93609420E-01,+4.99933500E-03
56,-2.81188900E-05,1558918970.7915263,+1.56998010E+00,+2.93612850E-01,+4.99941300E-03
57,-2.87239500E-05,1558918971.0546844,+1.56998390E+00,+2.93614440E-01,+4.99985500E-03
58,-2.84501400E-05,1558918971.3178422,+1.56997770E+00,+2.93618660E-01,+4.99907500E-03
59,-2.86852100E-05,1558918971.581,+1.56998010E+00,+2.93619060E-01,+4.99894500E-03
60,-2.88187800E-05,1558918973.62,+1.56997640E+00,+2.93621040E-01,+4.99911400E-03
61,-2.88274600E-05,1558918973.8831577,+1.56998010E+00,+3.12687000E-01,+4.99881500E-03
62,-2.84394500E-05,1558918974.1463156,+1.56998010E+00,+3.12691880E-01,+4.99871100E-03
63,-2.87994100E-05,1558918974.4094737,+1.56998140E+00,+3.12714200E-01,+4.99843800E-03
64,-2.88842100E-05,1558918974.6726315,+1.56998010E+00,+3.32599690E-01,+4.99885400E-03
65,-2.90652100E-05,1558918974.9357893,+1.56998260E+00,+3.32604980E-01,+4.99847700E-03
66,-2.92047900E-05,1558918975.1989472,+1.56998510E+00,+3.34154570E-01,+4.99845100E-03
67,-2.88488200E-05,1558918975.462105,+1.56998140E+00,+3.51926910E-01,+4.99846400E-03
68,-2.89276400E-05,1558918975.725263,+1.56998390E+00,+3.51931130E-01,+4.99823000E-03
69,-2.90859000E-05,1558918975.988421,+1.56998140E+00,+3.53924220E-01,+4.99856800E-03
70,-2.92902600E-05,1558918976.2515788,+1.56997890E+00,+3.70972970E-01,+4.99806100E-03
71,-2.92081200E-05,1558918976.5147367,+1.56997890E+00,+3.70977060E-01,+4.99832100E-03
72,-2.94004600E-05,1558918976.7778947,+1.56998260E+00,+3.74713750E-01,+4.99771000E-03
73,-2.91399900E-05,1558918977.0410526,+1.56997890E+00,+3.90319880E-01,+4.99832100E-03
74,-2.92481800E-05,1558918977.3042104,+1.56997770E+00,+3.90327540E-01,+4.99838600E-03
75,-2.93350000E-05,1558918977.5673683,+1.56997890E+00,+3.90333620E-01,+4.99820400E-03
76,-2.92702300E-05,1558918977.830526,+1.56997400E+00,+3.90335200E-01,+4.99846400E-03
77,-3.18580500E-05,1558918978.0936842,+1.56997640E+00,+3.90337840E-01,+4.99791800E-03
78,-2.88921800E-05,1558918978.356842,+1.56997400E+00,+3.90341540E-01,+4.99816500E-03
79,-2.91486800E-05,1558918978.62,+1.56997270E+00,+3.90338770E-01,+4.99850300E-03
80,-3.08296000E-05,1558918980.489,+1.56997520E+00,+4.04923550E-01,+4.99803500E-03
81,-2.92648900E-05,1558918980.752158,+1.56997400E+00,+4.10248820E-01,+4.99799600E-03
82,-2.94311600E-05,1558918981.0153158,+1.56997400E+00,+4.10253970E-01,+4.99813900E-03
83,-2.95079800E-05,1558918981.2784739,+1.56997520E+00,+4.26135050E-01,+4.99812600E-03
84,-2.95821000E-05,1558918981.5416317,+1.56997890E+00,+4.29573130E-01,+4.99790500E-03
85,-2.96609000E-05,1558918981.8047895,+1.56997400E+00,+4.29581580E-01,+4.99829500E-03
86,-2.95634000E-05,1558918982.0679474,+1.56997890E+00,+4.45725090E-01,+4.99771000E-03
87,-2.97116600E-05,1558918982.3311052,+1.56997890E+00,+4.48617320E-01,+4.99763200E-03
88,-2.98038200E-05,1558918982.5942633,+1.56997770E+00,+4.48627230E-01,+4.99771000E-03
89,-2.95059700E-05,1558918982.8574212,+1.56997770E+00,+4.66246270E-01,+4.99807400E-03
90,-2.99166900E-05,1558918983.120579,+1.56997770E+00,+4.68839750E-01,+4.99789200E-03
91,-2.98452200E-05,1558918983.3837368,+1.56997770E+00,+4.68842000E-01,+4.99807400E-03
92,-3.00081800E-05,1558918983.646895,+1.56998140E+00,+4.87113710E-01,+4.99786600E-03
93,-2.99086600E-05,1558918983.9100528,+1.56997890E+00,+4.87868360E-01,+4.99738500E-03
94,-3.00141800E-05,1558918984.1732106,+1.56997770E+00,+4.87877870E-01,+4.99771000E-03
95,-3.00295500E-05,1558918984.4363685,+1.56997770E+00,+4.87885140E-01,+4.99734600E-03
96,-3.03207200E-05,1558918984.6995263,+1.56997890E+00,+4.87889760E-01,+4.99751500E-03
97,-3.01925000E-05,1558918984.9626844,+1.56998010E+00,+4.87894910E-01,+4.99760600E-03
98,-3.02913300E-05,1558918985.2258422,+1.56997770E+00,+4.87899270E-01,+4.99726800E-03
99,-3.00716100E-05,1558918985.489,+1.56997640E+00,+4.87904550E-01,+4.99725500E-03
100,-3.03754700E-05,1558918987.489,+1.56997890E+00,+5.07924100E-01,+4.99773600E-03
101,-3.03527800E-05,1558918987.752158,+1.56998010E+00,+5.07782520E-01,+4.99789200E-03
102,-3.01477400E-05,1558918988.0153158,+1.56998010E+00,+5.07783710E-01,+4.99789200E-03
103,-3.00776200E-05,1558918988.2784739,+1.56998140E+00,+5.27627740E-01,+4.99777500E-03
104,-3.04776500E-05,1558918988.5416317,+1.56998010E+00,+5.27639620E-01,+4.99826900E-03
105,-3.04729800E-05,1558918988.8047895,+1.56998390E+00,+5.27646620E-01,+4.99764500E-03
106,-3.03541100E-05,1558918989.0679474,+1.56998140E+00,+5.46926330E-01,+4.99745000E-03
107,-3.05224000E-05,1558918989.3311052,+1.56998390E+00,+5.46940990E-01,+4.99733300E-03
108,-3.05123800E-05,1558918989.5942633,+1.56998010E+00,+5.46945080E-01,+4.99721600E-03
109,-3.07000300E-05,1558918989.8574212,+1.56998260E+00,+5.66228850E-01,+4.99699500E-03
110,-3.03293900E-05,1558918990.120579,+1.56998140E+00,+5.66233890E-01,+4.99747600E-03
111,-3.03661300E-05,1558918990.3837368,+1.56998260E+00,+5.66242350E-01,+4.99758000E-03
112,-3.08743400E-05,1558918990.646895,+1.56998140E+00,+5.86111830E-01,+4.99756700E-03
113,-3.04502800E-05,1558918990.9100528,+1.56998010E+00,+5.86122530E-01,+4.99774900E-03
114,-3.11421500E-05,1558918991.1732106,+1.56998390E+00,+5.86127150E-01,+4.99737200E-03
115,-3.09531400E-05,1558918991.4363685,+1.56998260E+00,+5.86130590E-01,+4.99732000E-03
116,-3.07254100E-05,1558918991.6995263,+1.56998260E+00,+5.86145910E-01,+4.99759300E-03
117,-3.05003600E-05,1558918991.9626844,+1.56998140E+00,+5.86145510E-01,+4.99721600E-03
118,-3.08135700E-05,1558918992.2258422,+1.56998140E+00,+5.86157790E-01,+4.99704700E-03
119,-3.07427700E-05,1558918992.489,+1.56998260E+00,+5.86163610E-01,+4.99750200E-03
120,-3.07861800E-05,1558918994.553,+1.56998140E+00,+5.93409210E-01,+4.99695600E-03
121,-3.07748400E-05,1558918994.8161578,+1.56997890E+00,+6.05523730E-01,+4.99721600E-03
122,-3.06546200E-05,1558918995.0793157,+1.56998630E+00,+6.05533770E-01,+4.99750200E-03
123,-3.04676300E-05,1558918995.3424737,+1.56997890E+00,+6.13277940E-01,+4.99725500E-03
124,-3.09898700E-05,1558918995.6056316,+1.56998010E+00,+6.24854920E-01,+4.99751500E-03
125,-3.04496000E-05,1558918995.8687894,+1.56997890E+00,+6.24865490E-01,+4.99702100E-03
126,-3.07501200E-05,1558918996.1319473,+1.56997640E+00,+6.33339220E-01,+4.99686500E-03
127,-3.10566700E-05,1558918996.3951051,+1.56997890E+00,+6.44737000E-01,+4.99722900E-03
128,-3.04856800E-05,1558918996.6582632,+1.56997890E+00,+6.44759720E-01,+4.99713800E-03
129,-3.07007100E-05,1558918996.921421,+1.56997520E+00,+6.54689400E-01,+4.99698200E-03
130,-3.08823500E-05,1558918997.184579,+1.56997770E+00,+6.64070860E-01,+4.99728100E-03
131,-3.07387800E-05,1558918997.4477367,+1.56998010E+00,+6.64091460E-01,+4.99708600E-03
132,-3.08102300E-05,1558918997.7108948,+1.56998140E+00,+6.74208690E-01,+4.99737200E-03
133,-3.06906900E-05,1558918997.9740527,+1.56998010E+00,+6.82829020E-01,+4.99703400E-03
134,-3.07334300E-05,1558918998.2372105,+1.56998010E+00,+6.82844470E-01,+4.99747600E-03
135,-3.07234200E-05,1558918998.5003684,+1.56997770E+00,+6.82852260E-01,+4.99716400E-03
136,-3.06552900E-05,1558918998.7635262,+1.56998510E+00,+6.82863890E-01,+4.99653900E-03
137,-3.08389500E-05,1558918999.0266843,+1.56998140E+00,+6.82888710E-01,+4.99717700E-03
138,-3.09331100E-05,1558918999.2898421,+1.56998010E+00,+6.82902320E-01,+4.99706000E-03
139,-3.07601300E-05,1558918999.553,+1.56997890E+00,+6.82910510E-01,+4.99700800E-03
140,-3.09170800E-05,1558919001.489,+1.56997890E+00,+6.98122230E-01,+4.99739800E-03
141,-3.09097300E-05,1558919001.752158,+1.56997770E+00,+7.02821100E-01,+4.99719000E-03
142,-3.08275900E-05,1558919002.0153158,+1.56998140E+00,+7.02823870E-01,+4.99659100E-03
143,-3.09417900E-05,1558919002.2784739,+1.56997770E+00,+7.18052250E-01,+4.99755400E-03
144,-3.09671600E-05,1558919002.5416317,+1.56998010E+00,+7.22136290E-01,+4.99747600E-03
145,-3.07020500E-05,1558919002.8047895,+1.56998140E+00,+7.22143420E-01,+4.99737200E-03
146,-3.08950500E-05,1558919003.0679474,+1.56998140E+00,+7.37871990E-01,+4.99680000E-03
147,-3.08523100E-05,1558919003.3311052,+1.56997770E+00,+7.41442540E-01,+4.99695600E-03
148,-3.05911700E-05,1558919003.5942633,+1.56998010E+00,+7.41445310E-01,+4.99725500E-03
149,-3.08897000E-05,1558919003.8574212,+1.56998260E+00,+7.59439810E-01,+4.99729400E-03
150,-3.07227400E-05,1558919004.120579,+1.56997890E+00,+7.61369370E-01,+4.99700800E-03
151,-3.05758200E-05,1558919004.3837368,+1.56998010E+00,+7.61369110E-01,+4.99734600E-03
152,-3.06987000E-05,1558919004.646895,+1.56997770E+00,+7.79325870E-01,+4.99703400E-03
153,-3.05264100E-05,1558919004.9100528,+1.56998010E+00,+7.80691090E-01,+4.99742400E-03
154,-3.05698200E-05,1558919005.1732106,+1.56997890E+00,+7.80697690E-01,+4.99719000E-03
155,-3.04629600E-05,1558919005.4363685,+1.56997640E+00,+7.80703370E-01,+4.99767100E-03
156,-3.07882000E-05,1558919005.6995263,+1.56997770E+00,+7.80704030E-01,+4.99721600E-03
157,-3.06272400E-05,1558919005.9626844,+1.56997640E+00,+7.80708790E-01,+4.99752800E-03
158,-3.05297400E-05,1558919006.2258422,+1.56998010E+00,+7.80726350E-01,+4.99711200E-03
159,-3.05424300E-05,1558919006.489,+1.56997400E+00,+7.80735990E-01,+4.99685200E-03
160,-3.05157200E-05,1558919008.49,+1.56997520E+00,+7.94420580E-01,+4.99700800E-03
161,-3.03561200E-05,1558919008.7531579,+1.56997150E+00,+8.00032210E-01,+4.99741100E-03
162,-3.05571200E-05,1558919009.0163157,+1.56997640E+00,+8.00036570E-01,+4.99703400E-03
163,-3.08289300E-05,1558919009.2794738,+1.56997520E+00,+8.14521240E-01,+4.99734600E-03
164,-3.02572700E-05,1558919009.5426316,+1.56997400E+00,+8.18167380E-01,+4.99693000E-03
165,-3.04202300E-05,1558919009.8057895,+1.56997400E+00,+8.18160770E-01,+4.99751500E-03
166,-3.06459500E-05,1558919010.0689473,+1.56997890E+00,+8.37957360E-01,+4.99760600E-03
167,-3.05197300E-05,1558919010.3321052,+1.56997770E+00,+8.42133080E-01,+4.99693000E-03
168,-3.03414100E-05,1558919010.5952632,+1.56997520E+00,+8.42136250E-01,+4.99719000E-03
169,-3.05177100E-05,1558919010.858421,+1.56997400E+00,+8.56609860E-01,+4.99713800E-03
170,-3.02205300E-05,1558919011.121579,+1.56997770E+00,+8.57939810E-01,+4.99716400E-03
171,-3.03080200E-05,1558919011.3847368,+1.56997640E+00,+8.57951310E-01,+4.99716400E-03
172,-3.01550800E-05,1558919011.6478949,+1.56997770E+00,+8.73358920E-01,+4.99742400E-03
173,-3.01718000E-05,1558919011.9110527,+1.56997770E+00,+8.74334920E-01,+4.99720300E-03
174,-3.01043400E-05,1558919012.1742105,+1.56997640E+00,+8.74346810E-01,+4.99693000E-03
175,-3.01571100E-05,1558919012.4373684,+1.56997770E+00,+8.74361870E-01,+4.99726800E-03
176,-3.01016700E-05,1558919012.7005262,+1.56997890E+00,+8.74361070E-01,+4.99703400E-03
177,-3.00849800E-05,1558919012.9636843,+1.56998140E+00,+8.74362400E-01,+4.99695600E-03
178,-3.00215200E-05,1558919013.2268422,+1.56998260E+00,+8.74390530E-01,+4.99728100E-03
179,-3.00455700E-05,1558919013.49,+1.56998260E+00,+8.74400170E-01,+4.99729400E-03
180,-3.00322100E-05,1558919015.488,+1.56998010E+00,+8.91751640E-01,+4.99732000E-03
181,-3.00676000E-05,1558919015.7511578,+1.56998010E+00,+8.98393900E-01,+4.99765800E-03
182,-3.00823100E-05,1558919016.0143156,+1.56997890E+00,+8.98409220E-01,+4.99760600E-03
183,-3.00155200E-05,1558919016.2774737,+1.56998010E+00,+9.11277480E-01,+4.99700800E-03
184,-2.98726000E-05,1558919016.5406315,+1.56998010E+00,+9.14243300E-01,+4.99734600E-03
185,-2.98866200E-05,1558919016.8037894,+1.56997770E+00,+9.14262850E-01,+4.99693000E-03
186,-2.98766000E-05,1558919017.0669472,+1.56998010E+00,+9.34392290E-01,+4.99743700E-03
187,-3.00635900E-05,1558919017.330105,+1.56998010E+00,+9.38228040E-01,+4.99745000E-03
188,-2.96769400E-05,1558919017.5932631,+1.56998140E+00,+9.38198060E-01,+4.99741100E-03
189,-2.97296800E-05,1558919017.856421,+1.56998010E+00,+9.52842840E-01,+4.99737200E-03
190,-2.97357100E-05,1558919018.1195788,+1.56998140E+00,+9.53975480E-01,+4.99755400E-03
191,-2.95033000E-05,1558919018.3827367,+1.56998260E+00,+9.53993580E-01,+4.99737200E-03
192,-2.96408700E-05,1558919018.6458948,+1.56998010E+00,+9.76898930E-01,+4.99751500E-03
193,-2.96014600E-05,1558919018.9090526,+1.56997640E+00,+9.78032630E-01,+4.99763200E-03
194,-2.94097900E-05,1558919019.1722105,+1.56998260E+00,+9.78032630E-01,+4.99747600E-03
195,-2.95947800E-05,1558919019.4353683,+1.56997890E+00,+9.78004900E-01,+4.99678700E-03
196,-2.93189800E-05,1558919019.6985261,+1.56997890E+00,+9.78012950E-01,+4.99765800E-03
197,-2.93096300E-05,1558919019.9616842,+1.56998140E+00,+9.78011240E-01,+4.99737200E-03
198,-2.94218300E-05,1558919020.224842,+1.56997890E+00,+9.78014410E-01,+4.99776200E-03
199,-2.97056600E-05,1558919020.488,+1.56998010E+00,+9.78045440E-01,+4.99791800E-03
200,-2.91446700E-05,1558919022.49,+1.56998140E+00,+9.90067270E-01,+4.99700800E-03
201,-2.92274800E-05,1558919022.7531579,+1.56997890E+00,+9.94433540E-01,+4.99768400E-03
202,-2.90485000E-05,1558919023.0163157,+1.56997770E+00,+9.94478970E-01,+4.99708600E-03
203,-2.94405200E-05,1558919023.2794738,+1.56997770E+00,+1.01945830E+00,+4.99726800E-03
204,-2.81275800E-05,1558919023.5426316,+1.56998010E+00,+1.01907930E+00,+4.99708600E-03
205,-2.87767000E-05,1558919023.8057895,+1.56997520E+00,+1.01905020E+00,+4.99716400E-03
