,Temp(V),timestamp
93,+5.91177480E-01,1558938978.988
94,+5.91240650E-01,1558938979.1963332
95,+5.91291180E-01,1558938979.4046667
96,+5.91378870E-01,1558938979.613
97,+5.91469400E-01,1558938979.8213332
98,+5.91549290E-01,1558938980.0296667
99,+5.91628300E-01,1558938980.238
100,+5.91756370E-01,1558938983.838
101,+5.91838480E-01,1558938984.0463333
102,+5.91927030E-01,1558938984.2546668
103,+5.92023270E-01,1558938984.463
104,+5.92126810E-01,1558938984.6713333
105,+5.92233070E-01,1558938984.8796668
106,+5.92342060E-01,1558938985.088
107,+5.92457860E-01,1558938985.2963333
108,+5.92580720E-01,1558938985.5046668
109,+5.92705440E-01,1558938985.713
110,+5.92834490E-01,1558938985.9213333
111,+5.92969370E-01,1558938986.1296668
112,+5.93114030E-01,1558938986.338
113,+5.93266860E-01,1558938986.5463333
114,+5.93429230E-01,1558938986.7546668
115,+5.93594450E-01,1558938986.963
116,+5.93762510E-01,1558938987.1713333
117,+5.93926370E-01,1558938987.3796668
118,+5.94107440E-01,1558938987.588
119,+5.94297300E-01,1558938987.7963333
120,+5.94496830E-01,1558938988.0046668
121,+5.94726080E-01,1558938988.213
122,+5.94940960E-01,1558938988.4213333
123,+5.95160550E-01,1558938988.6296668
124,+5.95351900E-01,1558938988.838
125,+5.95672180E-01,1558938992.439
126,+5.95869350E-01,1558938992.6473331
127,+5.96095010E-01,1558938992.8556666
128,+5.96330570E-01,1558938993.064
129,+5.96558580E-01,1558938993.2723331
130,+5.96806660E-01,1558938993.4806666
131,+5.97190970E-01,1558938993.689
132,+5.97644760E-01,1558938993.8973331
133,+5.98142430E-01,1558938994.1056666
134,+5.98646130E-01,1558938994.314
135,+5.99202970E-01,1558938994.5223331
136,+5.99794850E-01,1558938994.7306666
137,+6.00405070E-01,1558938994.939
138,+6.01021730E-01,1558938995.1473331
139,+6.01638380E-01,1558938995.3556666
140,+6.02251820E-01,1558938995.564
141,+6.02854850E-01,1558938995.7723331
142,+6.03450580E-01,1558938995.9806666
143,+6.04034290E-01,1558938996.189
144,+6.04605860E-01,1558938996.3973331
145,+6.05163320E-01,1558938996.6056666
146,+6.05712110E-01,1558938996.814
147,+6.06249130E-01,1558938997.0223331
148,+6.06772150E-01,1558938997.2306666
149,+6.07279450E-01,1558938997.439
150,+6.08047450E-01,1558939001.038
151,+6.08515280E-01,1558939001.2463334
152,+6.08966840E-01,1558939001.4546669
153,+6.09401800E-01,1558939001.663
154,+6.09822030E-01,1558939001.8713334
155,+6.10235450E-01,1558939002.0796669
156,+6.10630660E-01,1558939002.288
157,+6.11012990E-01,1558939002.4963334
158,+6.11380580E-01,1558939002.7046669
159,+6.11730830E-01,1558939002.913
160,+6.12074400E-01,1558939003.1213334
161,+6.12410780E-01,1558939003.3296669
162,+6.12734400E-01,1558939003.538
163,+6.13052330E-01,1558939003.7463334
164,+6.13364190E-01,1558939003.9546669
165,+6.13668120E-01,1558939004.163
166,+6.13963130E-01,1558939004.3713334
167,+6.14254180E-01,1558939004.5796669
168,+6.14540770E-01,1558939004.788
169,+6.14823770E-01,1558939004.9963334
170,+6.15104300E-01,1558939005.2046669
171,+6.15380490E-01,1558939005.413
172,+6.15650360E-01,1558939005.6213334
173,+6.15921840E-01,1558939005.8296669
174,+6.16188870E-01,1558939006.038
175,+6.16602780E-01,1558939009.638
176,+6.16864720E-01,1558939009.8463333
177,+6.17118120E-01,1558939010.0546668
178,+6.17370780E-01,1558939010.263
179,+6.17626040E-01,1558939010.4713333
180,+6.17872750E-01,1558939010.6796668
181,+6.18118220E-01,1558939010.888
182,+6.18365310E-01,1558939011.0963333
183,+6.18605330E-01,1558939011.3046668
184,+6.18845870E-01,1558939011.513
185,+6.19117730E-01,1558939011.7213333
186,+6.19398250E-01,1558939011.9296668
187,+6.19681620E-01,1558939012.138
188,+6.19989270E-01,1558939012.3463333
189,+6.20323670E-01,1558939012.5546668
190,+6.20697450E-01,1558939012.763
191,+6.21092540E-01,1558939012.9713333
192,+6.21510540E-01,1558939013.1796668
193,+6.21936590E-01,1558939013.388
194,+6.22371550E-01,1558939013.5963333
195,+6.22808500E-01,1558939013.8046668
196,+6.23259690E-01,1558939014.013
197,+6.23718310E-01,1558939014.2213333
198,+6.24174950E-01,1558939014.4296668
199,+6.24620940E-01,1558939014.638
200,+6.25431550E-01,1558939018.238
201,+6.26028510E-01,1558939018.4463332
202,+6.26645170E-01,1558939018.6546667
203,+6.27256010E-01,1558939018.863
204,+6.27865850E-01,1558939019.0713332
205,+6.28456250E-01,1558939019.2796667
206,+6.29048010E-01,1558939019.488
207,+6.29693820E-01,1558939019.6963332
208,+6.30393820E-01,1558939019.9046667
209,+6.31125040E-01,1558939020.113
210,+6.31859980E-01,1558939020.3213332
211,+6.32560980E-01,1558939020.5296667
212,+6.33244510E-01,1558939020.738
213,+6.33838010E-01,1558939020.9463332
214,+6.34392990E-01,1558939021.1546667
215,+6.34935710E-01,1558939021.363
216,+6.35467030E-01,1558939021.5713332
217,+6.35909050E-01,1558939021.7796667
218,+6.36342040E-01,1558939021.988
219,+6.36737370E-01,1558939022.1963332
220,+6.37121440E-01,1558939022.4046667
221,+6.37474780E-01,1558939022.613
222,+6.37812280E-01,1558939022.8213332
223,+6.38110270E-01,1558939023.0296667
224,+6.38401690E-01,1558939023.238
225,+6.38882230E-01,1558939026.838
226,+6.39193720E-01,1558939027.0463333
227,+6.39514870E-01,1558939027.2546668
228,+6.39813880E-01,1558939027.463
229,+6.40113230E-01,1558939027.6713333
230,+6.40414690E-01,1558939027.8796668
231,+6.40716640E-01,1558939028.088
232,+6.41019210E-01,1558939028.2963333
233,+6.41326110E-01,1558939028.5046668
234,+6.41636980E-01,1558939028.713
235,+6.41954410E-01,1558939028.9213333
236,+6.42267750E-01,1558939029.1296668
237,+6.42593850E-01,1558939029.338
238,+6.42916860E-01,1558939029.5463333
239,+6.43234040E-01,1558939029.7546668
240,+6.43539580E-01,1558939029.963
241,+6.43846120E-01,1558939030.1713333
242,+6.44165030E-01,1558939030.3796668
243,+6.44479370E-01,1558939030.588
244,+6.44768810E-01,1558939030.7963333
245,+6.45085370E-01,1558939031.0046668
246,+6.45393270E-01,1558939031.213
247,+6.45708720E-01,1558939031.4213333
248,+6.46036060E-01,1558939031.6296668
249,+6.46350640E-01,1558939031.838
250,+6.46842580E-01,1558939035.438
251,+6.47160260E-01,1558939035.6463332
252,+6.47461340E-01,1558939035.8546667
253,+6.47846400E-01,1558939036.063
254,+6.48322600E-01,1558939036.2713332
255,+6.48830400E-01,1558939036.4796667
256,+6.49522230E-01,1558939036.688
257,+6.50467630E-01,1558939036.8963332
258,+6.51625520E-01,1558939037.1046667
259,+6.53079900E-01,1558939037.313
260,+6.54499610E-01,1558939037.5213332
261,+6.56166780E-01,1558939037.7296667
262,+6.57967950E-01,1558939037.938
263,+6.59551390E-01,1558939038.1463332
264,+6.61429390E-01,1558939038.3546667
265,+6.63606820E-01,1558939038.563
266,+6.65358330E-01,1558939038.7713332
267,+6.67115910E-01,1558939038.9796667
268,+6.69181130E-01,1558939039.188
269,+6.71775120E-01,1558939039.3963332
270,+6.74398170E-01,1558939039.6046667
271,+6.76918790E-01,1558939039.813
272,+6.79081360E-01,1558939040.0213332
273,+6.80909040E-01,1558939040.2296667
274,+6.83681620E-01,1558939040.438
275,+6.87944830E-01,1558939044.039
276,+6.90381610E-01,1558939044.2473333
277,+6.92758710E-01,1558939044.4556668
278,+6.95121550E-01,1558939044.664
279,+6.97676490E-01,1558939044.8723333
280,+7.00121680E-01,1558939045.0806668
281,+7.02373800E-01,1558939045.289
282,+7.04539880E-01,1558939045.4973333
283,+7.06632970E-01,1558939045.7056668
284,+7.08583750E-01,1558939045.914
285,+7.10166950E-01,1558939046.1223333
286,+7.11321240E-01,1558939046.3306668
287,+7.13107600E-01,1558939046.539
288,+7.14843630E-01,1558939046.7473333
289,+7.16686420E-01,1558939046.9556668
290,+7.18545180E-01,1558939047.164
291,+7.20344490E-01,1558939047.3723333
292,+7.22274350E-01,1558939047.5806668
293,+7.24319280E-01,1558939047.789
294,+7.26432560E-01,1558939047.9973333
295,+7.28554630E-01,1558939048.2056668
296,+7.30747670E-01,1558939048.414
297,+7.32985290E-01,1558939048.6223333
298,+7.35200660E-01,1558939048.8306668
299,+7.37489680E-01,1558939049.039
300,+7.41083110E-01,1558939052.638
301,+7.43379690E-01,1558939052.8463333
302,+7.45645110E-01,1558939053.0546668
303,+7.47854490E-01,1558939053.263
304,+7.49974460E-01,1558939053.4713333
305,+7.51940970E-01,1558939053.6796668
306,+7.54223800E-01,1558939053.888
307,+7.56272710E-01,1558939054.0963333
308,+7.58256190E-01,1558939054.3046668
309,+7.59997290E-01,1558939054.513
310,+7.61596590E-01,1558939054.7213333
311,+7.63222760E-01,1558939054.9296668
312,+7.64782790E-01,1558939055.138
313,+7.66279450E-01,1558939055.3463333
314,+7.67719850E-01,1558939055.5546668
315,+7.69153050E-01,1558939055.763
316,+7.70550470E-01,1558939055.9713333
317,+7.71912710E-01,1558939056.1796668
318,+7.73297740E-01,1558939056.388
319,+7.74654540E-01,1558939056.5963333
320,+7.76002220E-01,1558939056.8046668
321,+7.77352200E-01,1558939057.013
322,+7.78683970E-01,1558939057.2213333
323,+7.79967070E-01,1558939057.4296668
324,+7.81217110E-01,1558939057.638
325,+7.83156990E-01,1558939061.238
326,+7.84373090E-01,1558939061.4463332
327,+7.85578160E-01,1558939061.6546667
328,+7.86763330E-01,1558939061.863
329,+7.87933850E-01,1558939062.0713332
330,+7.89094710E-01,1558939062.2796667
331,+7.90242440E-01,1558939062.488
332,+7.91377540E-01,1558939062.6963332
333,+7.92500630E-01,1558939062.9046667
334,+7.93660740E-01,1558939063.113
335,+7.94802160E-01,1558939063.3213332
336,+7.95929080E-01,1558939063.5296667
337,+7.97027820E-01,1558939063.738
338,+7.98101980E-01,1558939063.9463332
339,+7.99190270E-01,1558939064.1546667
340,+8.00252910E-01,1558939064.363
341,+8.01296610E-01,1558939064.5713332
342,+8.02308100E-01,1558939064.7796667
343,+8.03345980E-01,1558939064.988
344,+8.04400330E-01,1558939065.1963332
345,+8.05466690E-01,1558939065.4046667
346,+8.06421950E-01,1558939065.613
347,+8.07422460E-01,1558939065.8213332
348,+8.08364590E-01,1558939066.0296667
349,+8.09301780E-01,1558939066.238
350,+8.10757280E-01,1558939069.838
351,+8.11696320E-01,1558939070.0463333
352,+8.12596230E-01,1558939070.2546668
353,+8.13488700E-01,1558939070.463
354,+8.14370650E-01,1558939070.6713333
355,+8.15236250E-01,1558939070.8796668
356,+8.16093300E-01,1558939071.088
357,+8.16927810E-01,1558939071.2963333
358,+8.17732350E-01,1558939071.5046668
359,+8.18546840E-01,1558939071.713
360,+8.19348900E-01,1558939071.9213333
361,+8.20141550E-01,1558939072.1296668
362,+8.20927390E-01,1558939072.338
363,+8.21701330E-01,1558939072.5463333
364,+8.22464510E-01,1558939072.7546668
365,+8.23224210E-01,1558939072.963
366,+8.23971530E-01,1558939073.1713333
367,+8.24715130E-01,1558939073.3796668
368,+8.25453290E-01,1558939073.588
369,+8.26186490E-01,1558939073.7963333
370,+8.26911270E-01,1558939074.0046668
371,+8.27628740E-01,1558939074.213
372,+8.28334820E-01,1558939074.4213333
373,+8.29031520E-01,1558939074.6296668
374,+8.29727440E-01,1558939074.838
375,+8.30803090E-01,1558939078.439
376,+8.31479450E-01,1558939078.6473331
377,+8.32157410E-01,1558939078.8556666
378,+8.32815310E-01,1558939079.064
379,+8.33433080E-01,1558939079.2723331
380,+8.34044040E-01,1558939079.4806666
381,+8.34651780E-01,1558939079.689
382,+8.35279460E-01,1558939079.8973331
383,+8.35923360E-01,1558939080.1056666
384,+8.36545720E-01,1558939080.314
385,+8.37172280E-01,1558939080.5223331
386,+8.37801320E-01,1558939080.7306666
387,+8.38419470E-01,1558939080.939
388,+8.39051010E-01,1558939081.1473331
389,+8.39681050E-01,1558939081.3556666
390,+8.40281970E-01,1558939081.564
391,+8.40878320E-01,1558939081.7723331
392,+8.41507480E-01,1558939081.9806666
393,+8.42130950E-01,1558939082.189
394,+8.42753930E-01,1558939082.3973331
395,+8.43375160E-01,1558939082.6056666
396,+8.43984020E-01,1558939082.814
397,+8.44585690E-01,1558939083.0223331
398,+8.45183640E-01,1558939083.2306666
399,+8.45772060E-01,1558939083.439
400,+8.46689930E-01,1558939087.038
401,+8.47266700E-01,1558939087.2463334
402,+8.47833820E-01,1558939087.4546669
403,+8.48400560E-01,1558939087.663
404,+8.48963590E-01,1558939087.8713334
405,+8.49518620E-01,1558939088.0796669
406,+8.50072480E-01,1558939088.288
407,+8.50625230E-01,1558939088.4963334
408,+8.51168940E-01,1558939088.7046669
409,+8.51710910E-01,1558939088.913
410,+8.52253260E-01,1558939089.1213334
411,+8.52787060E-01,1558939089.3296669
412,+8.53317890E-01,1558939089.538
413,+8.53849830E-01,1558939089.7463334
414,+8.54373600E-01,1558939089.9546669
415,+8.54894890E-01,1558939090.163
416,+8.55415190E-01,1558939090.3713334
417,+8.55930660E-01,1558939090.5796669
418,+8.56441050E-01,1558939090.788
419,+8.56952190E-01,1558939090.9963334
420,+8.57458610E-01,1558939091.2046669
421,+8.57959470E-01,1558939091.413
422,+8.58462060E-01,1558939091.6213334
423,+8.58958080E-01,1558939091.8296669
424,+8.59449400E-01,1558939092.038
425,+8.60225110E-01,1558939095.638
426,+8.60711230E-01,1558939095.8463333
427,+8.61196850E-01,1558939096.0546668
428,+8.61680120E-01,1558939096.263
429,+8.62154230E-01,1558939096.4713333
430,+8.62629320E-01,1558939096.6796668
431,+8.63102310E-01,1558939096.888
432,+8.63567620E-01,1558939097.0963333
433,+8.64033050E-01,1558939097.3046668
434,+8.64498980E-01,1558939097.513
435,+8.64956740E-01,1558939097.7213333
436,+8.65414120E-01,1558939097.9296668
437,+8.65870140E-01,1558939098.138
438,+8.66320220E-01,1558939098.3463333
439,+8.66767690E-01,1558939098.5546668
440,+8.67217520E-01,1558939098.763
441,+8.67659420E-01,1558939098.9713333
442,+8.68098850E-01,1558939099.1796668
443,+8.68541000E-01,1558939099.388
444,+8.68976580E-01,1558939099.5963333
445,+8.69408700E-01,1558939099.8046668
446,+8.69842680E-01,1558939100.013
447,+8.70271330E-01,1558939100.2213333
448,+8.70695170E-01,1558939100.4296668
449,+8.71122330E-01,1558939100.638
450,+8.71785060E-01,1558939104.238
451,+8.72203310E-01,1558939104.4463332
452,+8.72620560E-01,1558939104.6546667
453,+8.73031010E-01,1558939104.863
454,+8.73441820E-01,1558939105.0713332
455,+8.73852270E-01,1558939105.2796667
456,+8.74255530E-01,1558939105.488
457,+8.74659650E-01,1558939105.6963332
458,+8.75063900E-01,1558939105.9046667
459,+8.75459730E-01,1558939106.113
460,+8.75857300E-01,1558939106.3213332
461,+8.76254980E-01,1558939106.5296667
462,+8.76645490E-01,1558939106.738
463,+8.77035740E-01,1558939106.9463332
464,+8.77426990E-01,1558939107.1546667
465,+8.77810560E-01,1558939107.363
466,+8.78195120E-01,1558939107.5713332
467,+8.78579920E-01,1558939107.7796667
468,+8.78957300E-01,1558939107.988
469,+8.79333810E-01,1558939108.1963332
470,+8.79712300E-01,1558939108.4046667
471,+8.80084470E-01,1558939108.613
472,+8.80454540E-01,1558939108.8213332
473,+8.80827760E-01,1558939109.0296667
474,+8.81194740E-01,1558939109.238
475,+8.81770150E-01,1558939112.838
476,+8.82135390E-01,1558939113.0463333
477,+8.82493690E-01,1558939113.2546668
478,+8.82851750E-01,1558939113.463
479,+8.83212150E-01,1558939113.6713333
480,+8.83564020E-01,1558939113.8796668
481,+8.83917610E-01,1558939114.088
482,+8.84271330E-01,1558939114.2963333
483,+8.84618120E-01,1558939114.5046668
484,+8.84966260E-01,1558939114.713
485,+8.85313540E-01,1558939114.9213333
486,+8.85656490E-01,1558939115.1296668
487,+8.85998560E-01,1558939115.338
488,+8.86342250E-01,1558939115.5463333
489,+8.86678380E-01,1558939115.7546668
490,+8.87014390E-01,1558939115.963
491,+8.87351890E-01,1558939116.1713333
492,+8.87682570E-01,1558939116.3796668
493,+8.88013750E-01,1558939116.588
494,+8.88347160E-01,1558939116.7963333
495,+8.88673760E-01,1558939117.0046668
496,+8.89000480E-01,1558939117.213
497,+8.89327570E-01,1558939117.4213333
498,+8.89650700E-01,1558939117.6296668
499,+8.89971970E-01,1558939117.838
500,+8.90479760E-01,1558939121.438
501,+8.90793970E-01,1558939121.6463332
502,+8.91110530E-01,1558939121.8546667
503,+8.91426880E-01,1558939122.063
504,+8.91736260E-01,1558939122.2713332
505,+8.92047010E-01,1558939122.4796667
506,+8.92359110E-01,1558939122.688
507,+8.92664400E-01,1558939122.8963332
508,+8.92969820E-01,1558939123.1046667
509,+8.93278460E-01,1558939123.313
510,+8.93578060E-01,1558939123.5213332
511,+8.93882110E-01,1558939123.7296667
512,+8.94185300E-01,1558939123.938
513,+8.94481930E-01,1558939124.1463332
514,+8.94780900E-01,1558939124.3546667
515,+8.95080870E-01,1558939124.563
516,+8.95374150E-01,1558939124.7713332
517,+8.95667430E-01,1558939124.9796667
518,+8.95960710E-01,1558939125.188
519,+8.96249160E-01,1558939125.3963332
520,+8.96536990E-01,1558939125.6046667
521,+8.96827550E-01,1558939125.813
522,+8.97111420E-01,1558939126.0213332
523,+8.97395660E-01,1558939126.2296667
524,+8.97681500E-01,1558939126.438
525,+8.98122910E-01,1558939130.039
526,+8.98404670E-01,1558939130.2473333
527,+8.98685440E-01,1558939130.4556668
528,+8.98958910E-01,1558939130.664
529,+8.99236580E-01,1558939130.8723333
530,+8.99513020E-01,1558939131.0806668
531,+8.99783020E-01,1558939131.289
532,+9.00057100E-01,1558939131.4973333
533,+9.00330320E-01,1558939131.7056668
534,+9.00596720E-01,1558939131.914
535,+9.00864980E-01,1558939132.1223333
536,+9.01136470E-01,1558939132.3306668
537,+9.01400020E-01,1558939132.539
538,+9.01663080E-01,1558939132.7473333
539,+9.01931880E-01,1558939132.9556668
540,+9.02191840E-01,1558939133.164
541,+9.02451680E-01,1558939133.3723333
542,+9.02714250E-01,1558939133.5806668
543,+9.02971240E-01,1558939133.789
544,+9.03226870E-01,1558939133.9973333
545,+9.03485970E-01,1558939134.2056668
546,+9.03740230E-01,1558939134.414
547,+9.03997350E-01,1558939134.6223333
548,+9.04256940E-01,1558939134.8306668
549,+9.04509720E-01,1558939135.039
550,+9.04904070E-01,1558939138.638
551,+9.05153130E-01,1558939138.8463333
552,+9.05397860E-01,1558939139.0546668
553,+9.05644700E-01,1558939139.263
554,+9.05890540E-01,1558939139.4713333
555,+9.06127470E-01,1558939139.6796668
556,+9.06340130E-01,1558939139.888
557,+9.06538540E-01,1558939140.0963333
558,+9.06728520E-01,1558939140.3046668
559,+9.06934490E-01,1558939140.513
560,+9.07146150E-01,1558939140.7213333
561,+9.07352120E-01,1558939140.9296668
562,+9.07566010E-01,1558939141.138
563,+9.07782500E-01,1558939141.3463333
564,+9.07992800E-01,1558939141.5546668
565,+9.08205950E-01,1558939141.763
566,+9.08424050E-01,1558939141.9713333
567,+9.08633730E-01,1558939142.1796668
568,+9.08843410E-01,1558939142.388
569,+9.09058050E-01,1558939142.5963333
570,+9.09265740E-01,1558939142.8046668
571,+9.09472330E-01,1558939143.013
572,+9.09681890E-01,1558939143.2213333
573,+9.09885870E-01,1558939143.4296668
574,+9.10088990E-01,1558939143.638
575,+9.10411490E-01,1558939147.239
576,+9.10608910E-01,1558939147.4473333
577,+9.10810170E-01,1558939147.6556668
578,+9.11009450E-01,1558939147.864
579,+9.11203650E-01,1558939148.0723333
580,+9.11400450E-01,1558939148.2806668
581,+9.11595640E-01,1558939148.489
582,+9.11787360E-01,1558939148.6973333
583,+9.11980320E-01,1558939148.9056668
584,+9.12174030E-01,1558939149.114
585,+9.12360080E-01,1558939149.3223333
586,+9.12549200E-01,1558939149.5306668
587,+9.12739190E-01,1558939149.739
588,+9.12924220E-01,1558939149.9473333
589,+9.13111240E-01,1558939150.1556668
590,+9.13308910E-01,1558939150.364
591,+9.13507190E-01,1558939150.5723333
592,+9.13777560E-01,1558939150.7806668
593,+9.14077280E-01,1558939150.989
594,+9.14345420E-01,1558939151.1973333
595,+9.14591020E-01,1558939151.4056668
596,+9.14834390E-01,1558939151.614
597,+9.15071680E-01,1558939151.8223333
598,+9.15306260E-01,1558939152.0306668
599,+9.15539100E-01,1558939152.239
600,+9.15883410E-01,1558939155.838
601,+9.16097420E-01,1558939156.0463333
602,+9.16308710E-01,1558939156.2546668
603,+9.16511210E-01,1558939156.463
604,+9.16715810E-01,1558939156.6713333
605,+9.16919300E-01,1558939156.8796668
606,+9.17116220E-01,1558939157.088
607,+9.17315870E-01,1558939157.2963333
608,+9.17515770E-01,1558939157.5046668
609,+9.17710460E-01,1558939157.713
610,+9.17908130E-01,1558939157.9213333
611,+9.18106290E-01,1558939158.1296668
612,+9.18300250E-01,1558939158.338
613,+9.18495560E-01,1558939158.5463333
614,+9.18692730E-01,1558939158.7546668
615,+9.18883710E-01,1558939158.963
616,+9.19076050E-01,1558939159.1713333
617,+9.19271490E-01,1558939159.3796668
618,+9.19459120E-01,1558939159.588
619,+9.19649360E-01,1558939159.7963333
620,+9.19841210E-01,1558939160.0046668
621,+9.20026360E-01,1558939160.213
622,+9.20212260E-01,1558939160.4213333
623,+9.20402250E-01,1558939160.6296668
624,+9.20585180E-01,1558939160.838
625,+9.20876480E-01,1558939164.439
626,+9.21061140E-01,1558939164.6473331
627,+9.21238500E-01,1558939164.8556666
628,+9.21422050E-01,1558939165.064
629,+9.21605590E-01,1558939165.2723331
630,+9.21781460E-01,1558939165.4806666
631,+9.21962040E-01,1558939165.689
632,+9.22142980E-01,1558939165.8973331
633,+9.22317860E-01,1558939166.1056666
634,+9.22495090E-01,1558939166.314
635,+9.22674430E-01,1558939166.5223331
636,+9.22847240E-01,1558939166.7306666
637,+9.23022620E-01,1558939166.939
638,+9.23199730E-01,1558939167.1473331
639,+9.23370020E-01,1558939167.3556666
640,+9.23543540E-01,1558939167.564
641,+9.23718420E-01,1558939167.7723331
642,+9.23887970E-01,1558939167.9806666
643,+9.24059010E-01,1558939168.189
644,+9.24232280E-01,1558939168.3973331
645,+9.24399970E-01,1558939168.6056666
646,+9.24568160E-01,1558939168.814
647,+9.24740190E-01,1558939169.0223331
648,+9.24905900E-01,1558939169.2306666
649,+9.25073230E-01,1558939169.439
650,+9.25339510E-01,1558939173.038
651,+9.25500760E-01,1558939173.2463334
652,+9.25659910E-01,1558939173.4546669
653,+9.25830330E-01,1558939173.663
654,+9.25995670E-01,1558939173.8713334
655,+9.26149990E-01,1558939174.0796669
656,+9.26309140E-01,1558939174.288
657,+9.26464570E-01,1558939174.4963334
658,+9.26629300E-01,1558939174.7046669
659,+9.26792780E-01,1558939174.913
660,+9.26948090E-01,1558939175.1213334
661,+9.27107240E-01,1558939175.3296669
662,+9.27269980E-01,1558939175.538
663,+9.27423800E-01,1558939175.7463334
664,+9.27580720E-01,1558939175.9546669
665,+9.27742600E-01,1558939176.163
666,+9.27894810E-01,1558939176.3713334
667,+9.28050000E-01,1558939176.5796669
668,+9.28210010E-01,1558939176.788
669,+9.28360620E-01,1558939176.9963334
670,+9.28514440E-01,1558939177.2046669
671,+9.28670000E-01,1558939177.413
672,+9.28820600E-01,1558939177.6213334
673,+9.28972070E-01,1558939177.8296669
674,+9.29128000E-01,1558939178.038
675,+9.29363070E-01,1558939181.638
676,+9.29517390E-01,1558939181.8463333
677,+9.29666380E-01,1558939182.0546668
678,+9.29812160E-01,1558939182.263
679,+9.29964620E-01,1558939182.4713333
680,+9.30113860E-01,1558939182.6796668
681,+9.30256910E-01,1558939182.888
682,+9.30405780E-01,1558939183.0963333
683,+9.30554030E-01,1558939183.3046668
684,+9.30694600E-01,1558939183.513
685,+9.30842720E-01,1558939183.7213333
686,+9.30991100E-01,1558939183.9296668
687,+9.31129320E-01,1558939184.138
688,+9.31275090E-01,1558939184.3463333
689,+9.31421360E-01,1558939184.5546668
690,+9.31559450E-01,1558939184.763
691,+9.31701390E-01,1558939184.9713333
692,+9.31848150E-01,1558939185.1796668
693,+9.31984020E-01,1558939185.388
694,+9.32123470E-01,1558939185.5963333
695,+9.32269250E-01,1558939185.8046668
696,+9.32405360E-01,1558939186.013
697,+9.32543080E-01,1558939186.2213333
698,+9.32686250E-01,1558939186.4296668
699,+9.32820880E-01,1558939186.638
700,+9.33039480E-01,1558939190.238
701,+9.33177820E-01,1558939190.4463332
702,+9.33309020E-01,1558939190.6546667
703,+9.33447610E-01,1558939190.863
704,+9.33584460E-01,1558939191.0713332
705,+9.33714630E-01,1558939191.2796667
706,+9.33851860E-01,1558939191.488
707,+9.33985990E-01,1558939191.6963332
708,+9.34115660E-01,1558939191.9046667
709,+9.34250170E-01,1558939192.113
710,+9.34385160E-01,1558939192.3213332
711,+9.34513350E-01,1558939192.5296667
712,+9.34647110E-01,1558939192.738
713,+9.34780130E-01,1558939192.9463332
714,+9.34904970E-01,1558939193.1546667
715,+9.35036500E-01,1558939193.363
716,+9.35170260E-01,1558939193.5713332
717,+9.35293490E-01,1558939193.7796667
718,+9.35422790E-01,1558939193.988
719,+9.35555190E-01,1558939194.1963332
720,+9.35678920E-01,1558939194.4046667
721,+9.35806240E-01,1558939194.613
722,+9.35937520E-01,1558939194.8213332
723,+9.36060500E-01,1558939195.0296667
724,+9.36183490E-01,1558939195.238
725,+9.36387600E-01,1558939198.839
726,+9.36508100E-01,1558939199.0473332
727,+9.36636290E-01,1558939199.2556667
728,+9.36761130E-01,1558939199.464
729,+9.36880280E-01,1558939199.6723332
730,+9.37005490E-01,1558939199.8806667
731,+9.37130580E-01,1558939200.089
732,+9.37247620E-01,1558939200.2973332
733,+9.37372830E-01,1558939200.5056667
734,+9.37495450E-01,1558939200.714
735,+9.37612120E-01,1558939200.9223332
736,+9.37734980E-01,1558939201.1306667
737,+9.37856720E-01,1558939201.339
738,+9.37973140E-01,1558939201.5473332
739,+9.38093150E-01,1558939201.7556667
740,+9.38215020E-01,1558939201.964
741,+9.38329220E-01,1558939202.1723332
742,+9.38448240E-01,1558939202.3806667
743,+9.38569860E-01,1558939202.589
744,+9.38681450E-01,1558939202.7973332
745,+9.38798740E-01,1558939203.0056667
746,+9.38919860E-01,1558939203.214
747,+9.39032070E-01,1558939203.4223332
748,+9.39147380E-01,1558939203.6306667
749,+9.39266520E-01,1558939203.839
750,+9.39442140E-01,1558939207.438
751,+9.39561910E-01,1558939207.6463332
752,+9.39676350E-01,1558939207.8546667
753,+9.39785090E-01,1558939208.063
754,+9.39902250E-01,1558939208.2713332
755,+9.40015700E-01,1558939208.4796667
756,+9.40123950E-01,1558939208.688
757,+9.40239000E-01,1558939208.8963332
758,+9.40352080E-01,1558939209.1046667
759,+9.40459460E-01,1558939209.313
760,+9.40571170E-01,1558939209.5213332
761,+9.40685740E-01,1558939209.7296667
762,+9.40791750E-01,1558939209.938
763,+9.40903720E-01,1558939210.1463332
764,+9.41015060E-01,1558939210.3546667
765,+9.41120950E-01,1558939210.563
766,+9.41231430E-01,1558939210.7713332
767,+9.41341650E-01,1558939210.9796667
768,+9.41445320E-01,1558939211.188
769,+9.41553940E-01,1558939211.3963332
770,+9.41664780E-01,1558939211.6046667
771,+9.41767950E-01,1558939211.813
772,+9.41875450E-01,1558939212.0213332
773,+9.41986430E-01,1558939212.2296667
774,+9.42087610E-01,1558939212.438
775,+9.42259150E-01,1558939216.039
776,+9.42365910E-01,1558939216.2473333
777,+9.42465610E-01,1558939216.4556668
778,+9.42574470E-01,1558939216.664
779,+9.42679130E-01,1558939216.8723333
780,+9.42777590E-01,1558939217.0806668
781,+9.42885710E-01,1558939217.289
