,SQUID_Volt(V),timestamp,MOD_CURR(A),SQUID_Curr(A)
275,-4.17697000E-05,1558914702.503,+1.09597840E+00,+6.03815500E-03
276,-4.19832000E-05,1558914702.7113333,+1.09882040E+00,+6.03810300E-03
277,-4.19500000E-05,1558914702.9196668,+1.09882860E+00,+6.03825900E-03
278,-4.19566000E-05,1558914703.128,+1.11892770E+00,+6.03779100E-03
279,-4.19432000E-05,1558914703.3363333,+1.12241010E+00,+6.03812900E-03
280,-4.21902000E-05,1558914703.5446668,+1.12241200E+00,+6.03816800E-03
281,-4.18900000E-05,1558914703.753,+1.13792650E+00,+6.03815500E-03
282,-4.19834000E-05,1558914703.9613333,+1.13891030E+00,+6.03796000E-03
283,-4.20835000E-05,1558914704.1696668,+1.13890550E+00,+6.03802500E-03
284,-4.19966000E-05,1558914704.378,+1.16170660E+00,+6.03802500E-03
285,-4.21970000E-05,1558914704.5863333,+1.16248590E+00,+6.03797300E-03
286,-4.23438000E-05,1558914704.7946668,+1.16248770E+00,+6.03827200E-03
287,-4.21369000E-05,1558914705.003,+1.17898290E+00,+6.03812900E-03
288,-4.20235000E-05,1558914705.2113333,+1.17900960E+00,+6.03799900E-03
289,-4.19299000E-05,1558914705.4196668,+1.17901360E+00,+6.03784300E-03
290,-4.24438000E-05,1558914705.628,+1.17901700E+00,+6.03806400E-03
291,-4.24238000E-05,1558914705.8363333,+1.17902280E+00,+6.03777800E-03
292,-4.20902000E-05,1558914706.0446668,+1.17901670E+00,+6.03786900E-03
293,-4.22102000E-05,1558914706.253,+1.17902230E+00,+6.03797300E-03
294,-4.22037000E-05,1558914706.4613333,+1.17901740E+00,+6.03818100E-03
295,-4.22370000E-05,1558914706.6696668,+1.17902080E+00,+6.03806400E-03
296,-4.23972000E-05,1558914706.878,+1.17902440E+00,+6.03812900E-03
297,-4.23304000E-05,1558914707.0863333,+1.17903290E+00,+6.03784300E-03
298,-4.24105000E-05,1558914707.2946668,+1.17902860E+00,+6.03812900E-03
299,-4.24571000E-05,1558914707.503,+1.17902940E+00,+6.03810300E-03
300,-4.26241000E-05,1558914711.158,+1.18635060E+00,+6.03809000E-03
301,-4.26173000E-05,1558914711.3663332,+1.19439230E+00,+6.03773900E-03
302,-4.24372000E-05,1558914711.5746667,+1.19439250E+00,+6.03799900E-03
303,-4.25040000E-05,1558914711.783,+1.21926190E+00,+6.03797300E-03
304,-4.25039000E-05,1558914711.9913332,+1.21927650E+00,+6.03799900E-03
305,-4.25840000E-05,1558914712.1996667,+1.21927780E+00,+6.03815500E-03
306,-4.25840000E-05,1558914712.408,+1.23577630E+00,+6.03794700E-03
307,-4.27175000E-05,1558914712.6163332,+1.23577490E+00,+6.03786900E-03
308,-4.26441000E-05,1558914712.8246667,+1.23577230E+00,+6.03818100E-03
309,-4.26840000E-05,1558914713.033,+1.25936510E+00,+6.03816800E-03
310,-4.28108000E-05,1558914713.2413332,+1.25936240E+00,+6.03755700E-03
311,-4.27442000E-05,1558914713.4496667,+1.25936110E+00,+6.03773900E-03
312,-4.29243000E-05,1558914713.658,+1.27588860E+00,+6.03788200E-03
313,-4.28308000E-05,1558914713.8663332,+1.27588070E+00,+6.03846700E-03
314,-4.27976000E-05,1558914714.0746667,+1.27589660E+00,+6.03801200E-03
315,-4.27841000E-05,1558914714.283,+1.27590980E+00,+6.03770000E-03
316,-4.29443000E-05,1558914714.4913332,+1.27591240E+00,+6.03779100E-03
317,-4.28976000E-05,1558914714.6996667,+1.27590450E+00,+6.03771300E-03
318,-4.29244000E-05,1558914714.908,+1.27590450E+00,+6.03779100E-03
319,-4.28709000E-05,1558914715.1163332,+1.27589390E+00,+6.03771300E-03
320,-4.30111000E-05,1558914715.3246667,+1.27589000E+00,+6.03794700E-03
321,-4.29977000E-05,1558914715.533,+1.27589390E+00,+6.03751800E-03
322,-4.29644000E-05,1558914715.7413332,+1.27589390E+00,+6.03737500E-03
