,SQUID_Volt(V),timestamp,MAG_CURR(A)
72,-2.65247800E-05,1558943367.2583332,
73,-2.66129400E-05,1558943367.4666667,
74,-2.65434900E-05,1558943367.675,
75,-2.65435000E-05,1558943369.275,
76,-2.65595100E-05,1558943369.4833333,
77,-2.64793800E-05,1558943369.6916668,
78,-2.66162900E-05,1558943369.9,
79,-2.66223000E-05,1558943370.1083333,
80,-2.65695300E-05,1558943370.3166668,
81,-2.67331600E-05,1558943370.525,
82,-2.67365000E-05,1558943370.7333333,
83,-2.67077700E-05,1558943370.9416668,
84,-2.66770500E-05,1558943371.15,
85,-2.67231300E-05,1558943371.3583333,
86,-2.68059400E-05,1558943371.5666668,
87,-2.66930900E-05,1558943371.775,
88,-2.68012700E-05,1558943371.9833333,
89,-2.67458400E-05,1558943372.1916668,
90,-2.67612100E-05,1558943372.4,
91,-2.67625500E-05,1558943372.6083333,
92,-2.67304800E-05,1558943372.8166668,
93,-2.67972700E-05,1558943373.025,
94,-2.67411700E-05,1558943373.2333333,
95,-2.67618700E-05,1558943373.4416668,
96,-2.67832300E-05,1558943373.65,
97,-2.68172900E-05,1558943373.8583333,
98,-2.67759000E-05,1558943374.0666668,
99,-2.68600500E-05,1558943374.275,
100,-2.67632000E-05,1558943375.874,
101,-2.68513600E-05,1558943376.0823333,
102,-2.67792400E-05,1558943376.2906668,
103,-2.68633800E-05,1558943376.499,
104,-2.67932700E-05,1558943376.7073333,
105,-2.66997600E-05,1558943376.9156668,
106,-2.67124500E-05,1558943377.124,
107,-2.68113000E-05,1558943377.3323333,
108,-2.67258100E-05,1558943377.5406668,
109,-2.66797400E-05,1558943377.749,
110,-2.66930800E-05,1558943377.9573333,
111,-2.67672200E-05,1558943378.1656668,
112,-2.66303000E-05,1558943378.374,
113,-2.67478500E-05,1558943378.5823333,
114,-2.66443300E-05,1558943378.7906668,
115,-2.67458400E-05,1558943378.999,
116,-2.67084500E-05,1558943379.2073333,
117,-2.66556800E-05,1558943379.4156668,
118,-2.67391600E-05,1558943379.624,
119,-2.66530100E-05,1558943379.8323333,
120,-2.67184600E-05,1558943380.0406668,
121,-2.67618700E-05,1558943380.249,
122,-2.66383300E-05,1558943380.4573333,
