,SQUID_Volt(V),timestamp,MOD_CURR(A),SQUID_Curr(A)
94,-2.81490000E-05,1558914133.9763331,+3.89564040E-01,+4.99469300E-03
95,-2.79355000E-05,1558914134.1846666,+3.89568530E-01,+4.99453700E-03
96,-2.82158000E-05,1558914134.393,+3.89570900E-01,+4.99436800E-03
97,-2.79088000E-05,1558914134.6013331,+3.89582660E-01,+4.99443300E-03
98,-2.79889000E-05,1558914134.8096666,+3.89584900E-01,+4.99419900E-03
99,-2.79422000E-05,1558914135.018,+3.89589920E-01,+4.99436800E-03
100,-2.77554000E-05,1558914138.656,+3.99101980E-01,+4.99458900E-03
101,-2.77553000E-05,1558914138.8643332,+4.09467880E-01,+4.99427700E-03
102,-2.79488000E-05,1558914139.0726666,+4.09470920E-01,+4.99386100E-03
103,-2.78554000E-05,1558914139.281,+4.20421510E-01,+4.99419900E-03
104,-2.77354000E-05,1558914139.4893332,+4.28759170E-01,+4.99425100E-03
105,-2.75417000E-05,1558914139.6976666,+4.28766440E-01,+4.99426400E-03
106,-2.75016000E-05,1558914139.906,+4.40047990E-01,+4.99442000E-03
107,-2.75685000E-05,1558914140.1143332,+4.47774570E-01,+4.99439400E-03
108,-2.75218000E-05,1558914140.3226666,+4.47785140E-01,+4.99442000E-03
109,-2.75818000E-05,1558914140.531,+4.60295880E-01,+4.99444600E-03
110,-2.74550000E-05,1558914140.7393332,+4.67963990E-01,+4.99426400E-03
111,-2.73949000E-05,1558914140.9476666,+4.67971650E-01,+4.99462800E-03
112,-2.74417000E-05,1558914141.156,+4.81461690E-01,+4.99413400E-03
113,-2.74817000E-05,1558914141.3643332,+4.86969350E-01,+4.99419900E-03
114,-2.74215000E-05,1558914141.5726666,+4.86982830E-01,+4.99421200E-03
115,-2.72480000E-05,1558914141.781,+4.86982560E-01,+4.99447200E-03
116,-2.70145000E-05,1558914141.9893332,+4.86988500E-01,+4.99484900E-03
117,-2.72748000E-05,1558914142.1976666,+4.86994980E-01,+4.99486200E-03
118,-2.72348000E-05,1558914142.406,+4.87000130E-01,+4.99460200E-03
119,-2.73349000E-05,1558914142.6143332,+4.87006860E-01,+4.99439400E-03
120,-2.70278000E-05,1558914142.8226666,+4.87011350E-01,+4.99432900E-03
121,-2.70213000E-05,1558914143.031,+4.87018220E-01,+4.99421200E-03
122,-2.72949000E-05,1558914143.2393332,+4.87020330E-01,+4.99440700E-03
123,-2.70680000E-05,1558914143.4476666,+4.87027860E-01,+4.99421200E-03
124,-2.71081000E-05,1558914143.656,+4.87031300E-01,+4.99444600E-03
125,-2.69011000E-05,1558914147.256,+5.06666390E-01,+4.99431600E-03
126,-2.68210000E-05,1558914147.4643333,+5.06583970E-01,+4.99412100E-03
127,-2.70345000E-05,1558914147.6726668,+5.06621880E-01,+4.99434200E-03
128,-2.68677000E-05,1558914147.881,+5.26456920E-01,+4.99443300E-03
129,-2.68544000E-05,1558914148.0893333,+5.26498790E-01,+4.99388700E-03
130,-2.67409000E-05,1558914148.2976668,+5.26523890E-01,+4.99458900E-03
131,-2.65408000E-05,1558914148.506,+5.45787350E-01,+4.99445900E-03
132,-2.69078000E-05,1558914148.7143333,+5.45813630E-01,+4.99416000E-03
133,-2.64340000E-05,1558914148.9226668,+5.45831330E-01,+4.99461500E-03
134,-2.67343000E-05,1558914149.131,+5.65091180E-01,+4.99408200E-03
135,-2.66408000E-05,1558914149.3393333,+5.65110070E-01,+4.99395200E-03
136,-2.66341000E-05,1558914149.5476668,+5.65129220E-01,+4.99431600E-03
137,-2.66541000E-05,1558914149.756,+5.84971130E-01,+4.99431600E-03
138,-2.67409000E-05,1558914149.9643333,+5.84992130E-01,+4.99465400E-03
139,-2.68611000E-05,1558914150.1726668,+5.85006790E-01,+4.99418600E-03
140,-2.65140000E-05,1558914150.381,+5.85022380E-01,+4.99434200E-03
141,-2.65942000E-05,1558914150.5893333,+5.85043250E-01,+4.99439400E-03
142,-2.65006000E-05,1558914150.7976668,+5.85059230E-01,+4.99426400E-03
143,-2.66675000E-05,1558914151.006,+5.85070450E-01,+4.99451100E-03
144,-2.66208000E-05,1558914151.2143333,+5.85073620E-01,+4.99425100E-03
145,-2.66742000E-05,1558914151.4226668,+5.85085640E-01,+4.99404300E-03
146,-2.64139000E-05,1558914151.631,+5.85112050E-01,+4.99449800E-03
147,-2.65807000E-05,1558914151.8393333,+5.85140320E-01,+4.99413400E-03
148,-2.67943000E-05,1558914152.0476668,+5.85168850E-01,+4.99447200E-03
149,-2.67342000E-05,1558914152.256,+5.85185880E-01,+4.99453700E-03
150,-2.67276000E-05,1558914156.001,+6.00817640E-01,+4.99484900E-03
151,-2.65274000E-05,1558914156.2093332,+6.04546140E-01,+4.99430300E-03
152,-2.65340000E-05,1558914156.4176667,+6.04559750E-01,+4.99419900E-03
153,-2.69211000E-05,1558914156.626,+6.21883850E-01,+4.99438100E-03
154,-2.66341000E-05,1558914156.8343332,+6.23868880E-01,+4.99403000E-03
155,-2.65473000E-05,1558914157.0426667,+6.23887500E-01,+4.99406900E-03
156,-2.66141000E-05,1558914157.251,+6.42226460E-01,+4.99448500E-03
157,-2.67876000E-05,1558914157.4593332,+6.43740530E-01,+4.99444600E-03
158,-2.66007000E-05,1558914157.6676667,+6.43746340E-01,+4.99430300E-03
159,-2.65339000E-05,1558914157.876,+6.62063380E-01,+4.99438100E-03
