,SQUID_Volt(V),timestamp,Temp(V),MOD_CURR(A),SQUID_Curr(A)
54,-1.78584000E-05,1558914995.9373333,+1.57024170E+00,+2.32096430E-01,+3.99090100E-03
55,-1.78250000E-05,1558914996.1456668,+1.57024290E+00,+2.32078860E-01,+3.99078400E-03
56,-1.77249000E-05,1558914996.354,+1.57024290E+00,+2.53833020E-01,+3.99095300E-03
57,-1.78317000E-05,1558914996.5623333,+1.57024660E+00,+2.53791810E-01,+3.99084900E-03
58,-1.78383000E-05,1558914996.7706668,+1.57024290E+00,+2.53813080E-01,+3.99055000E-03
59,-1.78718000E-05,1558914996.979,+1.57024420E+00,+2.73684170E-01,+3.99120000E-03
60,-1.90796000E-05,1558914997.1873333,+1.57024420E+00,+2.73705430E-01,+3.99087500E-03
61,-1.76650000E-05,1558914997.3956668,+1.57024170E+00,+2.73715730E-01,+3.99074500E-03
62,-1.76248000E-05,1558914997.604,+1.57024290E+00,+2.93001060E-01,+3.99084900E-03
63,-1.77649000E-05,1558914997.8123333,+1.57024420E+00,+2.93015980E-01,+3.99084900E-03
64,-1.75914000E-05,1558914998.0206668,+1.57024290E+00,+2.93030910E-01,+3.99084900E-03
65,-1.75181000E-05,1558914998.229,+1.57024420E+00,+2.93039890E-01,+3.99108300E-03
66,-1.75180000E-05,1558914998.4373333,+1.57024540E+00,+2.93046360E-01,+3.99087500E-03
67,-1.73979000E-05,1558914998.6456668,+1.57024540E+00,+2.93052960E-01,+3.99055000E-03
68,-1.75515000E-05,1558914998.854,+1.57024170E+00,+2.93057320E-01,+3.99077100E-03
69,-1.74045000E-05,1558914999.0623333,+1.57024290E+00,+2.93064320E-01,+3.99075800E-03
70,-1.73645000E-05,1558914999.2706668,+1.57024170E+00,+2.93066040E-01,+3.99040700E-03
71,-1.74847000E-05,1558914999.479,+1.57024170E+00,+2.93071190E-01,+3.99040700E-03
72,-1.72645000E-05,1558914999.6873333,+1.57023800E+00,+2.93076340E-01,+3.99096600E-03
73,-1.74514000E-05,1558914999.8956668,+1.57023920E+00,+2.93080960E-01,+3.99079700E-03
74,-1.74513000E-05,1558915000.104,+1.57024040E+00,+2.93081760E-01,+3.99073200E-03
75,-1.69642000E-05,1558915003.825,+1.57023800E+00,+3.05095010E-01,+3.99092700E-03
76,-1.69708000E-05,1558915004.0333333,+1.57024040E+00,+3.12123850E-01,+3.99094000E-03
77,-1.70443000E-05,1558915004.2416668,+1.57023800E+00,+3.12130190E-01,+3.99087500E-03
78,-1.71177000E-05,1558915004.45,+1.57023300E+00,+3.25130800E-01,+3.99090100E-03
79,-1.71778000E-05,1558915004.6583333,+1.57023550E+00,+3.32006030E-01,+3.99065400E-03
80,-1.68440000E-05,1558915004.8666668,+1.57023800E+00,+3.32009990E-01,+3.99105700E-03
81,-1.71109000E-05,1558915005.075,+1.57023050E+00,+3.46337650E-01,+3.99103100E-03
82,-1.70509000E-05,1558915005.2833333,+1.57023430E+00,+3.51309470E-01,+3.99088800E-03
83,-1.69441000E-05,1558915005.4916668,+1.57023300E+00,+3.51312770E-01,+3.99104400E-03
84,-1.68574000E-05,1558915005.7,+1.57023300E+00,+3.65908400E-01,+3.99077100E-03
85,-1.68773000E-05,1558915005.9083333,+1.57023300E+00,+3.70330440E-01,+3.99086200E-03
86,-1.62634000E-05,1558915006.1166668,+1.57023670E+00,+3.70339420E-01,+3.99077100E-03
87,-1.66504000E-05,1558915006.325,+1.57023430E+00,+3.85620610E-01,+3.99079700E-03
88,-1.67506000E-05,1558915006.5333333,+1.57023430E+00,+3.89653180E-01,+3.99114800E-03
89,-1.66972000E-05,1558915006.7416668,+1.57023670E+00,+3.89664280E-01,+3.99116100E-03
90,-1.63902000E-05,1558915006.95,+1.57023670E+00,+3.89667840E-01,+3.99087500E-03
91,-1.66506000E-05,1558915007.1583333,+1.57023430E+00,+3.89669560E-01,+3.99058900E-03
92,-1.66038000E-05,1558915007.3666668,+1.57023050E+00,+3.89669830E-01,+3.99082300E-03
93,-1.67106000E-05,1558915007.575,+1.57023430E+00,+3.89674580E-01,+3.99090100E-03
94,-1.66905000E-05,1558915007.7833333,+1.57023430E+00,+3.89674840E-01,+3.99110900E-03
95,-1.65505000E-05,1558915007.9916668,+1.57023300E+00,+3.89677490E-01,+3.99069300E-03
96,-1.67973000E-05,1558915008.2,+1.57023550E+00,+3.89680790E-01,+3.99104400E-03
97,-1.65104000E-05,1558915008.4083333,+1.57023670E+00,+3.89683030E-01,+3.99092700E-03
98,-1.64703000E-05,1558915008.6166668,+1.57023430E+00,+3.89687660E-01,+3.99096600E-03
99,-1.64771000E-05,1558915008.825,+1.57023550E+00,+3.89692150E-01,+3.99135600E-03
100,-1.64703000E-05,1558915012.503,+1.57023430E+00,+3.92565620E-01,+3.99100500E-03
101,-1.60632000E-05,1558915012.7113333,+1.57023300E+00,+4.09571430E-01,+3.99074500E-03
102,-1.63702000E-05,1558915012.9196668,+1.57023430E+00,+4.09575920E-01,+3.99030200E-03
103,-1.65704000E-05,1558915013.128,+1.57023550E+00,+4.12802810E-01,+3.99073200E-03
104,-1.62234000E-05,1558915013.3363333,+1.57023800E+00,+4.28871560E-01,+3.99079700E-03
105,-1.64637000E-05,1558915013.5446668,+1.57023670E+00,+4.28872750E-01,+3.99099200E-03
106,-1.60498000E-05,1558915013.753,+1.57023670E+00,+4.33698530E-01,+3.99035400E-03
107,-1.61232000E-05,1558915013.9613333,+1.57023800E+00,+4.47882740E-01,+3.99088800E-03
108,-1.62834000E-05,1558915014.1696668,+1.57023550E+00,+4.47892650E-01,+3.99071900E-03
109,-1.62635000E-05,1558915014.378,+1.57023300E+00,+4.53485630E-01,+3.99088800E-03
110,-1.62967000E-05,1558915014.5863333,+1.57023550E+00,+4.68071890E-01,+3.99069300E-03
111,-1.61500000E-05,1558915014.7946668,+1.57023430E+00,+4.68076510E-01,+3.99086200E-03
112,-1.60699000E-05,1558915015.003,+1.57023670E+00,+4.75008030E-01,+3.99066700E-03
113,-1.60165000E-05,1558915015.2113333,+1.57023430E+00,+4.87076200E-01,+3.99135600E-03
114,-1.60698000E-05,1558915015.4196668,+1.57023180E+00,+4.87083730E-01,+3.99108300E-03
115,-1.60232000E-05,1558915015.628,+1.57023050E+00,+4.87086770E-01,+3.99079700E-03
116,-1.59363000E-05,1558915015.8363333,+1.57023300E+00,+4.87091120E-01,+3.99107000E-03
117,-1.60900000E-05,1558915016.0446668,+1.57023550E+00,+4.87096010E-01,+3.99036700E-03
118,-1.61232000E-05,1558915016.253,+1.57023430E+00,+4.87099710E-01,+3.99056300E-03
119,-1.58764000E-05,1558915016.4613333,+1.57023430E+00,+4.87101820E-01,+3.99120000E-03
120,-1.58764000E-05,1558915016.6696668,+1.57023430E+00,+4.87102480E-01,+3.99051100E-03
121,-1.59164000E-05,1558915016.878,+1.57023300E+00,+4.87102610E-01,+3.99088800E-03
122,-1.58296000E-05,1558915017.0863333,+1.57022930E+00,+4.87104200E-01,+3.99048500E-03
123,-1.59230000E-05,1558915017.2946668,+1.57023050E+00,+4.87106310E-01,+3.99062800E-03
124,-1.59564000E-05,1558915017.503,+1.57023300E+00,+4.87109220E-01,+3.99082300E-03
125,-1.86192000E-05,1558915021.104,+1.57023550E+00,+4.11230770E-01,+3.99038100E-03
126,-1.54692000E-05,1558915021.3123333,+1.57023800E+00,+5.05746510E-01,+3.99105700E-03
127,-1.57630000E-05,1558915021.5206668,+1.57023920E+00,+5.05924410E-01,+3.99069300E-03
128,-1.58698000E-05,1558915021.729,+1.57024040E+00,+5.09632710E-01,+3.99047200E-03
129,-1.56428000E-05,1558915021.9373333,+1.57023920E+00,+5.25814400E-01,+3.99064100E-03
130,-1.58162000E-05,1558915022.1456668,+1.57023920E+00,+5.25823510E-01,+3.99026300E-03
131,-1.56361000E-05,1558915022.354,+1.57024290E+00,+5.31035310E-01,+3.99113500E-03
132,-1.57094000E-05,1558915022.5623333,+1.57024290E+00,+5.45095900E-01,+3.99057600E-03
133,-1.55160000E-05,1558915022.7706668,+1.57024170E+00,+5.45130640E-01,+3.99053700E-03
134,-1.55760000E-05,1558915022.979,+1.57023800E+00,+5.50808430E-01,+3.99108300E-03
135,-1.55494000E-05,1558915023.1873333,+1.57023920E+00,+5.64418810E-01,+3.99100500E-03
136,-1.58096000E-05,1558915023.3956668,+1.57023550E+00,+5.64446150E-01,+3.99040700E-03
137,-1.56027000E-05,1558915023.604,+1.57023050E+00,+5.70769350E-01,+3.99084900E-03
138,-1.58764000E-05,1558915023.8123333,+1.57023430E+00,+5.84316850E-01,+3.99061500E-03
139,-1.58764000E-05,1558915024.0206668,+1.57023050E+00,+5.84339570E-01,+3.99074500E-03
140,-1.57429000E-05,1558915024.229,+1.57022810E+00,+5.84360970E-01,+3.99087500E-03
141,-1.54827000E-05,1558915024.4373333,+1.57023670E+00,+5.84372320E-01,+3.99061500E-03
142,-1.60766000E-05,1558915024.6456668,+1.57022810E+00,+5.84390420E-01,+3.99086200E-03
143,-1.56629000E-05,1558915024.854,+1.57023180E+00,+5.84403620E-01,+3.99087500E-03
144,-1.55761000E-05,1558915025.0623333,+1.57023180E+00,+5.84419740E-01,+3.99058900E-03
145,-1.57295000E-05,1558915025.2706668,+1.57023300E+00,+5.84428060E-01,+3.99086200E-03
146,-1.55895000E-05,1558915025.479,+1.57023550E+00,+5.84436770E-01,+3.99090100E-03
147,-1.57029000E-05,1558915025.6873333,+1.57023430E+00,+5.84443510E-01,+3.99061500E-03
148,-1.55559000E-05,1558915025.8956668,+1.57023550E+00,+5.84453280E-01,+3.99071900E-03
149,-1.57028000E-05,1558915026.104,+1.57023430E+00,+5.84462000E-01,+3.99091400E-03
150,-1.56295000E-05,1558915029.703,+1.57023180E+00,+5.86752380E-01,+3.99049800E-03
151,-1.53959000E-05,1558915029.9113333,+1.57023180E+00,+6.03756750E-01,+3.99077100E-03
152,-1.57897000E-05,1558915030.1196668,+1.57023180E+00,+6.03767580E-01,+3.99079700E-03
153,-1.54493000E-05,1558915030.328,+1.57023180E+00,+6.07743060E-01,+3.99068000E-03
154,-1.56494000E-05,1558915030.5363333,+1.57022930E+00,+6.23047660E-01,+3.99034100E-03
155,-1.57095000E-05,1558915030.7446668,+1.57022930E+00,+6.23049900E-01,+3.99066700E-03
156,-1.54692000E-05,1558915030.953,+1.57023180E+00,+6.27613620E-01,+3.99083600E-03
157,-1.54359000E-05,1558915031.1613333,+1.57023550E+00,+6.42867670E-01,+3.99109600E-03
158,-1.55561000E-05,1558915031.3696668,+1.57023550E+00,+6.42877840E-01,+3.99056300E-03
159,-1.57230000E-05,1558915031.578,+1.57023300E+00,+6.48972920E-01,+3.99048500E-03
160,-1.55761000E-05,1558915031.7863333,+1.57023670E+00,+6.62129940E-01,+3.99091400E-03
161,-1.58563000E-05,1558915031.9946668,+1.57023430E+00,+6.62144870E-01,+3.99069300E-03
162,-1.52089000E-05,1558915032.203,+1.57023050E+00,+6.68503700E-01,+3.99073200E-03
163,-1.56961000E-05,1558915032.4113333,+1.57023180E+00,+6.80805250E-01,+3.99086200E-03
164,-1.56829000E-05,1558915032.6196668,+1.57023300E+00,+6.80815290E-01,+3.99053700E-03
165,-1.58431000E-05,1558915032.828,+1.57023180E+00,+6.80823740E-01,+3.99057600E-03
166,-1.53425000E-05,1558915033.0363333,+1.57023050E+00,+6.80835890E-01,+3.99079700E-03
167,-1.59098000E-05,1558915033.2446668,+1.57023180E+00,+6.80843160E-01,+3.99057600E-03
168,-1.58229000E-05,1558915033.453,+1.57022810E+00,+6.80850420E-01,+3.99066700E-03
169,-1.61500000E-05,1558915033.6613333,+1.57023050E+00,+6.80859930E-01,+3.99127800E-03
170,-1.58229000E-05,1558915033.8696668,+1.57022680E+00,+6.80865340E-01,+3.99051100E-03
171,-1.56628000E-05,1558915034.078,+1.57022430E+00,+6.80875250E-01,+3.99066700E-03
172,-1.59897000E-05,1558915034.2863333,+1.57022930E+00,+6.80885020E-01,+3.99056300E-03
173,-1.57028000E-05,1558915034.4946668,+1.57022680E+00,+6.80888980E-01,+3.99077100E-03
174,-1.56962000E-05,1558915034.703,+1.57022810E+00,+6.80898620E-01,+3.99084900E-03
175,-1.57763000E-05,1558915038.304,+1.57022810E+00,+6.83697520E-01,+3.99082300E-03
176,-1.55894000E-05,1558915038.5123332,+1.57022680E+00,+7.00750840E-01,+3.99066700E-03
177,-1.59097000E-05,1558915038.7206666,+1.57022930E+00,+7.00762990E-01,+3.99071900E-03
178,-1.61766000E-05,1558915038.929,+1.57022810E+00,+7.03929310E-01,+3.99058900E-03
179,-1.58164000E-05,1558915039.1373332,+1.57022930E+00,+7.20039260E-01,+3.99062800E-03
180,-1.58563000E-05,1558915039.3456666,+1.57022930E+00,+7.20055380E-01,+3.99071900E-03
181,-1.59631000E-05,1558915039.554,+1.57023050E+00,+7.24912710E-01,+3.99081000E-03
182,-1.59164000E-05,1558915039.7623332,+1.57022810E+00,+7.39305360E-01,+3.99069300E-03
183,-1.61233000E-05,1558915039.9706666,+1.57023050E+00,+7.39312490E-01,+3.99084900E-03
184,-1.60499000E-05,1558915040.179,+1.57023050E+00,+7.44808540E-01,+3.99090100E-03
185,-1.59364000E-05,1558915040.3873332,+1.57023050E+00,+7.59193500E-01,+3.99058900E-03
186,-1.63035000E-05,1558915040.5956666,+1.57023180E+00,+7.59210010E-01,+3.99078400E-03
187,-1.61033000E-05,1558915040.804,+1.57023180E+00,+7.66229120E-01,+3.99092700E-03
188,-1.58429000E-05,1558915041.0123332,+1.57023180E+00,+7.78491440E-01,+3.99058900E-03
189,-1.61567000E-05,1558915041.2206666,+1.57022930E+00,+7.78498180E-01,+3.99062800E-03
190,-1.63502000E-05,1558915041.429,+1.57022810E+00,+7.78513230E-01,+3.99073200E-03
191,-1.59697000E-05,1558915041.6373332,+1.57022680E+00,+7.78528160E-01,+3.99084900E-03
192,-1.63635000E-05,1558915041.8456666,+1.57022810E+00,+7.78538850E-01,+3.99062800E-03
193,-1.59431000E-05,1558915042.054,+1.57022930E+00,+7.78557740E-01,+3.99097900E-03
194,-1.59164000E-05,1558915042.2623332,+1.57022930E+00,+7.78573990E-01,+3.99083600E-03
195,-1.62167000E-05,1558915042.4706666,+1.57022680E+00,+7.78594320E-01,+3.99095300E-03
196,-1.61900000E-05,1558915042.679,+1.57022430E+00,+7.78609510E-01,+3.99092700E-03
197,-1.63168000E-05,1558915042.8873332,+1.57022810E+00,+7.78632360E-01,+3.99097900E-03
198,-1.63434000E-05,1558915043.0956666,+1.57022560E+00,+7.78659960E-01,+3.99081000E-03
199,-1.63169000E-05,1558915043.304,+1.57022930E+00,+7.78681620E-01,+3.99065400E-03
200,-1.63635000E-05,1558915046.903,+1.57022810E+00,+7.81837330E-01,+3.99084900E-03
201,-1.59432000E-05,1558915047.1113334,+1.57022680E+00,+7.97961330E-01,+3.99065400E-03
202,-1.64436000E-05,1558915047.3196669,+1.57022810E+00,+7.97987480E-01,+3.99116100E-03
203,-1.64703000E-05,1558915047.528,+1.57022680E+00,+8.01366920E-01,+3.99069300E-03
204,-1.62033000E-05,1558915047.7363334,+1.57022810E+00,+8.16119300E-01,+3.99108300E-03
205,-1.65772000E-05,1558915047.9446669,+1.57022430E+00,+8.16136470E-01,+3.99065400E-03
206,-1.66505000E-05,1558915048.153,+1.57023050E+00,+8.22660040E-01,+3.99066700E-03
207,-1.64837000E-05,1558915048.3613334,+1.57022810E+00,+8.40056390E-01,+3.99065400E-03
208,-1.66371000E-05,1558915048.5696669,+1.57022930E+00,+8.40077790E-01,+3.99092700E-03
209,-1.67706000E-05,1558915048.778,+1.57022930E+00,+8.44774900E-01,+3.99071900E-03
210,-1.68174000E-05,1558915048.9863334,+1.57022930E+00,+8.55869600E-01,+3.99083600E-03
211,-1.68708000E-05,1558915049.1946669,+1.57023180E+00,+8.55890990E-01,+3.99061500E-03
212,-1.68706000E-05,1558915049.403,+1.57022810E+00,+8.61183650E-01,+3.99077100E-03
213,-1.71243000E-05,1558915049.6113334,+1.57023300E+00,+8.72265760E-01,+3.99048500E-03
214,-1.69175000E-05,1558915049.8196669,+1.57023430E+00,+8.72279100E-01,+3.99090100E-03
215,-1.68040000E-05,1558915050.028,+1.57023430E+00,+8.72287030E-01,+3.99090100E-03
216,-1.67372000E-05,1558915050.2363334,+1.57023430E+00,+8.72301030E-01,+3.99073200E-03
217,-1.69174000E-05,1558915050.4446669,+1.57023050E+00,+8.72313440E-01,+3.99061500E-03
218,-1.67439000E-05,1558915050.653,+1.57023430E+00,+8.72325720E-01,+3.99077100E-03
219,-1.68773000E-05,1558915050.8613334,+1.57022680E+00,+8.72350820E-01,+3.99081000E-03
220,-1.73179000E-05,1558915051.0696669,+1.57023300E+00,+8.72367720E-01,+3.99074500E-03
221,-1.72244000E-05,1558915051.278,+1.57022930E+00,+8.72380670E-01,+3.99077100E-03
222,-1.71177000E-05,1558915051.4863334,+1.57022930E+00,+8.72386740E-01,+3.99112200E-03
223,-1.70643000E-05,1558915051.6946669,+1.57022810E+00,+8.72400870E-01,+3.99058900E-03
224,-1.69175000E-05,1558915051.903,+1.57023180E+00,+8.72415000E-01,+3.99087500E-03
225,-1.73178000E-05,1558915055.504,+1.57022680E+00,+8.75221910E-01,+3.99040700E-03
226,-1.73179000E-05,1558915055.7123332,+1.57023050E+00,+8.96363570E-01,+3.99103100E-03
227,-1.73646000E-05,1558915055.9206667,+1.57022680E+00,+8.96377180E-01,+3.99071900E-03
228,-1.75448000E-05,1558915056.129,+1.57022930E+00,+8.99599050E-01,+3.99097900E-03
229,-1.72645000E-05,1558915056.3373332,+1.57022810E+00,+9.12186260E-01,+3.99084900E-03
230,-1.75114000E-05,1558915056.5456667,+1.57022680E+00,+9.12204360E-01,+3.99110900E-03
231,-1.75381000E-05,1558915056.754,+1.57022560E+00,+9.17648890E-01,+3.99122600E-03
232,-1.76048000E-05,1558915056.9623332,+1.57022310E+00,+9.36132990E-01,+3.99044600E-03
233,-1.77050000E-05,1558915057.1706667,+1.57022560E+00,+9.36152670E-01,+3.99097900E-03
234,-1.75647000E-05,1558915057.379,+1.57022430E+00,+9.41132950E-01,+3.99060200E-03
235,-1.74914000E-05,1558915057.5873332,+1.57022930E+00,+9.51932470E-01,+3.99022400E-03
236,-1.79318000E-05,1558915057.7956667,+1.57022560E+00,+9.51945680E-01,+3.99131700E-03
237,-1.76115000E-05,1558915058.004,+1.57022930E+00,+9.60064390E-01,+3.99074500E-03
238,-1.75780000E-05,1558915058.2123332,+1.57023300E+00,+9.75869170E-01,+3.99100500E-03
239,-1.77382000E-05,1558915058.4206667,+1.57023180E+00,+9.75878020E-01,+3.99110900E-03
240,-1.76848000E-05,1558915058.629,+1.57023180E+00,+9.75890700E-01,+3.99114800E-03
241,-1.79050000E-05,1558915058.8373332,+1.57022930E+00,+9.75901790E-01,+3.99069300E-03
242,-1.77917000E-05,1558915059.0456667,+1.57023050E+00,+9.75914080E-01,+3.99071900E-03
243,-1.79453000E-05,1558915059.254,+1.57023430E+00,+9.75926760E-01,+3.99105700E-03
244,-1.76650000E-05,1558915059.4623332,+1.57023050E+00,+9.75932570E-01,+3.99082300E-03
245,-1.77983000E-05,1558915059.6706667,+1.57022810E+00,+9.75945770E-01,+3.99097900E-03
246,-1.81921000E-05,1558915059.879,+1.57023050E+00,+9.75966110E-01,+3.99090100E-03
247,-1.78317000E-05,1558915060.0873332,+1.57022810E+00,+9.75984070E-01,+3.99078400E-03
248,-1.79785000E-05,1558915060.2956667,+1.57022930E+00,+9.76001510E-01,+3.99087500E-03
249,-1.82388000E-05,1558915060.504,+1.57022930E+00,+9.76021710E-01,+3.99051100E-03
250,-1.81853000E-05,1558915064.103,+1.57022430E+00,+9.78243550E-01,+3.99082300E-03
251,-1.80519000E-05,1558915064.3113332,+1.57022930E+00,+9.92383270E-01,+3.99075800E-03
252,-1.77450000E-05,1558915064.5196667,+1.57022810E+00,+9.92390000E-01,+3.99060200E-03
253,-1.81521000E-05,1558915064.728,+1.57022930E+00,+1.01840390E+00,+3.99097900E-03
