,SQUID_Volt(V),timestamp,MOD_CURR(A)
217,-2.79646500E-05,1558943814.0776668,+8.58532810E-01
218,-2.80140600E-05,1558943814.286,+8.58537040E-01
219,-2.79740000E-05,1558943814.4943333,+8.58542320E-01
220,-2.79780000E-05,1558943814.7026668,+8.58538890E-01
221,-2.79860100E-05,1558943814.911,+8.58546550E-01
222,-2.79693200E-05,1558943815.1193333,+8.58546020E-01
223,-2.79940300E-05,1558943815.3276668,+8.58544440E-01
224,-2.79553000E-05,1558943815.536,+8.58541400E-01
225,-2.78057000E-05,1558943819.137,+8.69460550E-01
226,-2.75953300E-05,1558943819.3453333,+8.74934660E-01
227,-2.77850000E-05,1558943819.5536668,+8.74935720E-01
228,-2.76881600E-05,1558943819.762,+8.91464390E-01
229,-2.74611000E-05,1558943819.9703333,+8.98932890E-01
230,-2.74971600E-05,1558943820.1786668,+8.98926550E-01
231,-2.74130200E-05,1558943820.387,+9.11176980E-01
232,-2.75419100E-05,1558943820.5953333,+9.14765120E-01
233,-2.73308700E-05,1558943820.8036668,+9.14766970E-01
234,-2.73729500E-05,1558943821.012,+9.33871800E-01
235,-2.72614300E-05,1558943821.2203333,+9.38755270E-01
236,-2.73816300E-05,1558943821.4286668,+9.38760020E-01
237,-2.70891300E-05,1558943821.637,+9.52696770E-01
238,-2.70183400E-05,1558943821.8453333,+9.54569570E-01
239,-2.70697600E-05,1558943822.0536668,+9.54576960E-01
240,-2.69348500E-05,1558943822.262,+9.54581980E-01
241,-2.68760800E-05,1558943822.4703333,+9.54587130E-01
242,-2.69555500E-05,1558943822.6786668,+9.54577230E-01
243,-2.68580600E-05,1558943822.887,+9.54570100E-01
244,-2.68987900E-05,1558943823.0953333,+9.54566660E-01
245,-2.68827800E-05,1558943823.3036668,+9.54569170E-01
246,-2.68720900E-05,1558943823.512,+9.54571810E-01
247,-2.68386900E-05,1558943823.7203333,+9.54555830E-01
248,-2.68941200E-05,1558943823.9286668,+9.54554510E-01
249,-2.69442100E-05,1558943824.137,+9.54544210E-01
250,-2.65441300E-05,1558943827.737,+9.70668560E-01
251,-2.65020500E-05,1558943827.9453332,+9.78538600E-01
252,-2.66203100E-05,1558943828.1536667,+9.78537800E-01
253,-2.65555300E-05,1558943828.362,+9.89921590E-01
254,-2.62689800E-05,1558943828.5703332,+9.94931190E-01
255,-2.62683200E-05,1558943828.7786667,+9.94936340E-01
256,-2.61855100E-05,1558943828.987,+8.60814240E-01
257,-2.63831800E-05,1558943829.1953332,+1.01875320E+00
258,-2.60138800E-05,1558943829.4036667,+1.01869760E+00
259,-2.60846700E-05,1558943829.612,+1.03764460E+00
260,-2.60793300E-05,1558943829.8203332,+1.04227290E+00
261,-2.60833200E-05,1558943830.0286667,+1.04226310E+00
262,-2.58148600E-05,1558943830.237,+1.05692230E+00
263,-2.60198800E-05,1558943830.4453332,+1.05874990E+00
264,-2.54061600E-05,1558943830.6536667,+1.05875210E+00
265,-3.07701700E-05,1558943830.862,+1.05876060E+00
266,-2.55484500E-05,1558943831.0703332,+1.05875970E+00
267,-2.56760100E-05,1558943831.2786667,+1.05876590E+00
268,-2.56199200E-05,1558943831.487,+1.05876520E+00
269,-2.58509700E-05,1558943831.6953332,+1.05876420E+00
270,-2.58943900E-05,1558943831.9036667,+1.05874940E+00
271,-2.57835200E-05,1558943832.112,+1.05875270E+00
272,-2.58616600E-05,1558943832.3203332,+1.05876480E+00
273,-2.57855200E-05,1558943832.5286667,+1.05877250E+00
274,-2.58863700E-05,1558943832.737,+1.05877570E+00
275,-2.55958600E-05,1558943836.337,+1.07480260E+00
276,-2.55277600E-05,1558943836.5453331,+1.08239640E+00
277,-2.55878600E-05,1558943836.7536666,+1.08239450E+00
278,-2.55544600E-05,1558943836.962,+1.09396180E+00
279,-2.55110600E-05,1558943837.1703331,+1.09894260E+00
280,-2.54389400E-05,1558943837.3786666,+1.09894890E+00
281,-2.54255700E-05,1558943837.587,+1.11747070E+00
282,-2.53514400E-05,1558943837.7953331,+1.12254150E+00
283,-2.52245600E-05,1558943838.0036666,+1.12254830E+00
284,-2.53087100E-05,1558943838.212,+1.13586090E+00
285,-2.52853200E-05,1558943838.4203331,+1.13903820E+00
286,-2.52332300E-05,1558943838.6286666,+1.13905170E+00
287,-2.51043500E-05,1558943838.837,+1.16010840E+00
288,-2.51063500E-05,1558943839.0453331,+1.16262120E+00
289,-2.51197000E-05,1558943839.2536666,+1.16264170E+00
290,-2.51157100E-05,1558943839.462,+1.16262920E+00
291,-2.50803000E-05,1558943839.6703331,+1.16263390E+00
292,-2.50883200E-05,1558943839.8786666,+1.16264740E+00
293,-2.51010200E-05,1558943840.087,+1.16265190E+00
294,-2.50295500E-05,1558943840.2953331,+1.16264980E+00
295,-2.50943300E-05,1558943840.5036666,+1.16264870E+00
296,-2.49661100E-05,1558943840.712,+1.16264530E+00
297,-2.50335600E-05,1558943840.9203331,+1.16263970E+00
298,-2.50963400E-05,1558943841.1286666,+1.16263950E+00
299,-2.50015000E-05,1558943841.337,+1.16266190E+00
300,-2.49414100E-05,1558943844.937,+1.17396050E+00
301,-2.49073500E-05,1558943845.1453333,+1.17919930E+00
302,-2.48626000E-05,1558943845.3536668,+1.17919850E+00
303,-2.48826300E-05,1558943845.562,+1.19004750E+00
304,-2.48232000E-05,1558943845.7703333,+1.19456140E+00
305,-2.47190200E-05,1558943845.9786668,+1.19457150E+00
306,-2.47791200E-05,1558943846.187,+1.21944170E+00
307,-2.50822800E-05,1558943846.3953333,+1.21944170E+00
308,-2.49119700E-05,1558943846.6036668,+1.21944700E+00
309,-2.48398600E-05,1558943846.812,+1.23598380E+00
310,-2.47790800E-05,1558943847.0203333,+1.23597450E+00
311,-2.46341500E-05,1558943847.2286668,+1.23600490E+00
312,-2.46581900E-05,1558943847.437,+1.25959770E+00
313,-2.46976100E-05,1558943847.6453333,+1.25960300E+00
314,-2.47243100E-05,1558943847.8536668,+1.25961090E+00
315,-2.45326600E-05,1558943848.062,+1.25959640E+00
316,-2.45199600E-05,1558943848.2703333,+1.25959770E+00
317,-2.45660400E-05,1558943848.4786668,+1.25959770E+00
318,-2.46241500E-05,1558943848.687,+1.25959240E+00
319,-2.45633600E-05,1558943848.8953333,+1.25958450E+00
320,-2.45526900E-05,1558943849.1036668,+1.25961090E+00
321,-2.45072700E-05,1558943849.312,+1.25962020E+00
322,-2.45854100E-05,1558943849.5203333,+1.25962940E+00
323,-2.45506900E-05,1558943849.7286668,+1.25963870E+00
324,-2.45119500E-05,1558943849.937,+1.25963210E+00
325,-2.45787400E-05,1558943853.611,+1.26371770E+00
326,-2.45379800E-05,1558943853.8193333,+1.27617150E+00
327,-2.45980900E-05,1558943854.0276668,+1.27615700E+00
328,-2.45633700E-05,1558943854.236,+1.28248430E+00
329,-2.46041100E-05,1558943854.4443333,+1.29971110E+00
330,-2.46455000E-05,1558943854.6526668,+1.29971370E+00
