,SQUID_Volt(V),timestamp,Temp(V),MOD_CURR(A),SQUID_Curr(A)
91,-3.38550000E-05,1558917082.3327367,+1.57010040E+00,+4.48694450E-01,+5.51792600E-03
92,-3.51763000E-05,1558917082.5958948,+1.57010040E+00,+4.67235090E-01,+5.51767900E-03
93,-3.00643000E-05,1558917082.8590527,+1.57010290E+00,+4.68900370E-01,+5.51786100E-03
94,-3.36948000E-05,1558917083.1222105,+1.57010410E+00,+4.68903150E-01,+5.51778300E-03
95,-3.20465000E-05,1558917083.3853683,+1.57010160E+00,+4.68904730E-01,+5.51761400E-03
96,-3.34146000E-05,1558917083.6485262,+1.57010160E+00,+4.68904730E-01,+5.51813400E-03
97,-2.98642000E-05,1558917083.9116843,+1.57010290E+00,+4.68904730E-01,+5.51780900E-03
98,-3.40751000E-05,1558917084.1748421,+1.57010290E+00,+4.68907640E-01,+5.51842000E-03
99,-3.31408000E-05,1558917084.438,+1.57010160E+00,+4.68907370E-01,+5.51818600E-03
100,-3.47359000E-05,1558917086.438,+1.57010160E+00,+4.83232660E-01,+5.51797800E-03
101,-3.21464000E-05,1558917086.7011578,+1.57010660E+00,+4.87941530E-01,+5.51827700E-03
102,-3.41619000E-05,1558917086.9643157,+1.57010160E+00,+4.87947740E-01,+5.51810800E-03
103,-3.27738000E-05,1558917087.2274737,+1.57010160E+00,+5.08627780E-01,+5.51825100E-03
104,-3.18329000E-05,1558917087.4906316,+1.57010410E+00,+5.08460180E-01,+5.51791300E-03
105,-3.50562000E-05,1558917087.7537894,+1.57010290E+00,+5.08452780E-01,+5.51786100E-03
106,-3.12389000E-05,1558917088.0169473,+1.57010040E+00,+5.28335640E-01,+5.51813400E-03
107,-3.14258000E-05,1558917088.280105,+1.57010290E+00,+5.28339470E-01,+5.51840700E-03
108,-3.44823000E-05,1558917088.5432632,+1.57010040E+00,+5.28344090E-01,+5.51805600E-03
109,-3.31942000E-05,1558917088.806421,+1.57010290E+00,+5.47655890E-01,+5.51810800E-03
110,-3.28139000E-05,1558917089.069579,+1.57010530E+00,+5.47659720E-01,+5.51819900E-03
111,-3.30006000E-05,1558917089.3327367,+1.57010290E+00,+5.47663160E-01,+5.51792600E-03
112,-3.18196000E-05,1558917089.5958948,+1.57010410E+00,+5.66980620E-01,+5.51827700E-03
113,-3.17927000E-05,1558917089.8590527,+1.57010160E+00,+5.66986300E-01,+5.51813400E-03
114,-3.25469000E-05,1558917090.1222105,+1.57010160E+00,+5.66995280E-01,+5.51827700E-03
115,-3.24401000E-05,1558917090.3853683,+1.57010160E+00,+5.66995550E-01,+5.51792600E-03
116,-3.41352000E-05,1558917090.6485262,+1.57010160E+00,+5.67000440E-01,+5.51816000E-03
117,-3.54165000E-05,1558917090.9116843,+1.57010290E+00,+5.67010740E-01,+5.51827700E-03
118,-3.09721000E-05,1558917091.1748421,+1.57009910E+00,+5.66999110E-01,+5.51830300E-03
119,-3.03646000E-05,1558917091.438,+1.57009910E+00,+5.67010740E-01,+5.51812100E-03
120,-3.30340000E-05,1558917093.485,+1.57009790E+00,+5.75523260E-01,+5.51818600E-03
121,-1.94200000E-05,1558917093.7481577,+1.57009790E+00,+5.86921960E-01,+5.51817300E-03
122,-2.72748000E-05,1558917094.0113156,+1.57010040E+00,+5.86930540E-01,+5.51826400E-03
123,-3.10521000E-05,1558917094.2744737,+1.57009670E+00,+5.96874760E-01,+5.51797800E-03
124,-3.15193000E-05,1558917094.5376315,+1.57009670E+00,+6.06299390E-01,+5.51825100E-03
125,-3.21999000E-05,1558917094.8007894,+1.57009910E+00,+6.06304140E-01,+5.51783500E-03
126,-3.29272000E-05,1558917095.0639472,+1.57009790E+00,+6.16673620E-01,+5.51830300E-03
127,-3.05516000E-05,1558917095.327105,+1.57010160E+00,+6.25649460E-01,+5.51810800E-03
128,-3.26270000E-05,1558917095.5902631,+1.57009790E+00,+6.25646160E-01,+5.51830300E-03
129,-1.59898000E-05,1558917095.853421,+1.57010040E+00,+6.38022070E-01,+5.51825100E-03
130,-3.31743000E-05,1558917096.1165788,+1.57009790E+00,+6.45537360E-01,+5.51753600E-03
131,-3.36014000E-05,1558917096.3797367,+1.57009790E+00,+6.45539470E-01,+5.51760100E-03
132,-3.40083000E-05,1558917096.6428947,+1.57010040E+00,+6.58019450E-01,+5.51810800E-03
133,-3.29005000E-05,1558917096.9060526,+1.57010040E+00,+6.64867510E-01,+5.51809500E-03
134,-3.26804000E-05,1558917097.1692104,+1.57009910E+00,+6.64868310E-01,+5.51806900E-03
135,-3.39216000E-05,1558917097.4323683,+1.57010290E+00,+6.64879000E-01,+5.51778300E-03
136,-2.57666000E-05,1558917097.6955261,+1.57009790E+00,+6.64871870E-01,+5.51801700E-03
137,-3.24935000E-05,1558917097.9586842,+1.57010160E+00,+6.64882170E-01,+5.51783500E-03
138,-3.30675000E-05,1558917098.221842,+1.57010290E+00,+6.64890230E-01,+5.51805600E-03
139,-3.32142000E-05,1558917098.485,+1.57009790E+00,+6.64888650E-01,+5.51800400E-03
140,-3.04447000E-05,1558917100.439,+1.57009670E+00,+6.78687360E-01,+5.51770500E-03
141,-3.14123000E-05,1558917100.7021577,+1.57010160E+00,+6.83608370E-01,+5.51765300E-03
142,-3.42553000E-05,1558917100.9653156,+1.57009910E+00,+6.83614180E-01,+5.51769200E-03
143,-3.04715000E-05,1558917101.2284737,+1.57009790E+00,+6.98779280E-01,+5.51775700E-03
144,-2.75485000E-05,1558917101.4916315,+1.57009910E+00,+7.03546830E-01,+5.51792600E-03
145,-2.25299000E-05,1558917101.7547894,+1.57009670E+00,+7.03547090E-01,+5.51752300E-03
146,-3.40355000E-05,1558917102.0179472,+1.57009420E+00,+7.19913800E-01,+5.51766600E-03
