,SQUID_Volt(V),timestamp,Temp(V),MOD_CURR(A),SQUID_Curr(A)
54,-3.46358000E-05,1558920349.8293333,+1.56988220E+00,+2.15209740E-01,+5.55103100E-03
55,-3.65911000E-05,1558920350.0376668,+1.56988350E+00,+2.15215690E-01,+5.55125200E-03
56,-3.07718000E-05,1558920350.246,+1.56988220E+00,+2.19308040E-01,+5.55122600E-03
57,-3.71718000E-05,1558920350.4543333,+1.56988100E+00,+2.34365550E-01,+5.55134300E-03
58,-3.67182000E-05,1558920350.6626668,+1.56987970E+00,+2.34371090E-01,+5.55121300E-03
59,-3.63377000E-05,1558920350.871,+1.56988100E+00,+2.54176270E-01,+5.55078400E-03
60,-4.39456000E-05,1558920351.0793333,+1.56988100E+00,+2.54135730E-01,+5.55088800E-03
61,-1.49955000E-05,1558920351.2876668,+1.56987970E+00,+2.54145900E-01,+5.55094000E-03
62,-3.55033000E-05,1558920351.496,+1.56987850E+00,+2.74036140E-01,+5.55120000E-03
63,-3.48160000E-05,1558920351.7043333,+1.56987850E+00,+2.74050140E-01,+5.55130400E-03
64,-3.67313000E-05,1558920351.9126668,+1.56987970E+00,+2.74057800E-01,+5.55195400E-03
65,-3.45156000E-05,1558920352.121,+1.56987850E+00,+2.74061500E-01,+5.55169400E-03
66,-3.34678000E-05,1558920352.3293333,+1.56988100E+00,+2.74066120E-01,+5.55177200E-03
67,-3.48761000E-05,1558920352.5376668,+1.56988220E+00,+2.74070210E-01,+5.55168100E-03
68,-3.58436000E-05,1558920352.746,+1.56987970E+00,+2.74074970E-01,+5.55199300E-03
69,-3.53632000E-05,1558920352.9543333,+1.56987970E+00,+2.74078800E-01,+5.55182400E-03
70,-3.62707000E-05,1558920353.1626668,+1.56987850E+00,+2.74082230E-01,+5.55181100E-03
71,-3.47960000E-05,1558920353.371,+1.56987850E+00,+2.74085140E-01,+5.55205800E-03
72,-3.69048000E-05,1558920353.5793333,+1.56988350E+00,+2.74089230E-01,+5.55195400E-03
73,-3.61372000E-05,1558920353.7876668,+1.56987850E+00,+2.74094380E-01,+5.55130400E-03
74,-4.04417000E-05,1558920353.996,+1.56988350E+00,+2.74101250E-01,+5.55177200E-03
75,-3.20334000E-05,1558920357.717,+1.56988470E+00,+2.86176010E-01,+5.55164200E-03
76,-3.58440000E-05,1558920357.9253333,+1.56988220E+00,+2.93413390E-01,+5.55165500E-03
77,-3.82330000E-05,1558920358.1336668,+1.56988590E+00,+2.93417880E-01,+5.55220100E-03
78,-3.70919000E-05,1558920358.342,+1.56988100E+00,+3.05781260E-01,+5.55203200E-03
79,-3.72921000E-05,1558920358.5503333,+1.56988220E+00,+3.12473700E-01,+5.55166800E-03
80,-3.90605000E-05,1558920358.7586668,+1.56988350E+00,+3.12479380E-01,+5.55185000E-03
81,-3.74856000E-05,1558920358.967,+1.56987970E+00,+3.27130620E-01,+5.55153800E-03
82,-3.43158000E-05,1558920359.1753333,+1.56987730E+00,+3.32376360E-01,+5.55156400E-03
83,-3.72788000E-05,1558920359.3836668,+1.56988100E+00,+3.32379930E-01,+5.55151200E-03
84,-3.78793000E-05,1558920359.592,+1.56988220E+00,+3.47096400E-01,+5.55138200E-03
85,-3.48029000E-05,1558920359.8003333,+1.56988350E+00,+3.51698160E-01,+5.55177200E-03
86,-2.86230000E-05,1558920360.0086668,+1.56988100E+00,+3.51705290E-01,+5.55144700E-03
87,-3.49764000E-05,1558920360.217,+1.56988100E+00,+3.67868770E-01,+5.55177200E-03
