,SQUID_Volt(V),timestamp,Temp(V),MOD_CURR(A),SQUID_Curr(A)
100,-2.32718000E-05,1558921721.392,+1.56976450E+00,+3.92528510E-01,+4.51638500E-03
101,-2.34060300E-05,1558921721.6003332,+1.56976700E+00,+4.09950210E-01,+4.51648900E-03
102,-2.33472500E-05,1558921721.8086667,+1.56976080E+00,+4.09954430E-01,+4.51643700E-03
103,-2.32651200E-05,1558921722.017,+1.56976570E+00,+4.14014960E-01,+4.51634600E-03
104,-2.33986900E-05,1558921722.2253332,+1.56976080E+00,+4.29258400E-01,+4.51624200E-03
105,-2.35182200E-05,1558921722.4336667,+1.56976320E+00,+4.29263290E-01,+4.51604700E-03
106,-2.35188800E-05,1558921722.642,+1.56976700E+00,+4.33703420E-01,+4.51641100E-03
107,-2.33913400E-05,1558921722.8503332,+1.56976570E+00,+4.48286750E-01,+4.51651500E-03
108,-2.35376000E-05,1558921723.0586667,+1.56976200E+00,+4.48297310E-01,+4.51643700E-03
109,-2.37252500E-05,1558921723.267,+1.56976450E+00,+4.54747700E-01,+4.51625500E-03
110,-2.36658200E-05,1558921723.4753332,+1.56976450E+00,+4.68489240E-01,+4.51665800E-03
111,-2.36504400E-05,1558921723.6836667,+1.56976570E+00,+4.68488180E-01,+4.51643700E-03
112,-2.37947000E-05,1558921723.892,+1.56976320E+00,+4.74999180E-01,+4.51685300E-03
113,-2.39109000E-05,1558921724.1003332,+1.56976320E+00,+4.87503850E-01,+4.51684000E-03
114,-2.39469600E-05,1558921724.3086667,+1.56976320E+00,+4.87506490E-01,+4.51602100E-03
115,-2.38548100E-05,1558921724.517,+1.56976320E+00,+4.87509130E-01,+4.51659300E-03
116,-2.40705100E-05,1558921724.7253332,+1.56976570E+00,+4.87512830E-01,+4.51639800E-03
117,-2.39983800E-05,1558921724.9336667,+1.56976570E+00,+4.87514680E-01,+4.51687900E-03
118,-2.40171000E-05,1558921725.142,+1.56976320E+00,+4.87513620E-01,+4.51612500E-03
119,-2.40357800E-05,1558921725.3503332,+1.56976570E+00,+4.87518110E-01,+4.51659300E-03
120,-2.40117500E-05,1558921725.5586667,+1.56976320E+00,+4.87519170E-01,+4.51660600E-03
121,-2.40985600E-05,1558921725.767,+1.56976320E+00,+4.87521020E-01,+4.51651500E-03
122,-2.40952200E-05,1558921725.9753332,+1.56976820E+00,+4.87518640E-01,+4.51654100E-03
