,SQUID_Volt(V),timestamp,Temp(V),MOD_CURR(A),SQUID_Curr(A)
62,-3.70697600E-05,1558928568.269,+1.57077470E+00,+2.93682590E-01,+4.51358900E-03
63,-3.71084900E-05,1558928568.4773333,+1.57077960E+00,+2.93694870E-01,+4.51390100E-03
64,-3.72193500E-05,1558928568.6856668,+1.57077840E+00,+2.93697780E-01,+4.51331600E-03
65,-3.70944800E-05,1558928568.894,+1.57077960E+00,+2.93703450E-01,+4.51295200E-03
66,-3.72033200E-05,1558928569.1023333,+1.57077960E+00,+2.93700020E-01,+4.51313400E-03
67,-3.71832900E-05,1558928569.3106668,+1.57077840E+00,+2.93702130E-01,+4.51396600E-03
68,-3.71605800E-05,1558928569.519,+1.57077720E+00,+2.93706360E-01,+4.51349800E-03
69,-3.71953100E-05,1558928569.7273333,+1.57076850E+00,+2.93709660E-01,+4.51336800E-03
70,-3.71819500E-05,1558928569.9356668,+1.57077340E+00,+2.93713760E-01,+4.51357600E-03
71,-3.71692600E-05,1558928570.144,+1.57077100E+00,+2.93715340E-01,+4.51321200E-03
72,-3.71812800E-05,1558928570.3523333,+1.57076850E+00,+2.93715740E-01,+4.51409600E-03
73,-3.72474000E-05,1558928570.5606668,+1.57076970E+00,+2.93715870E-01,+4.51381000E-03
74,-3.73709500E-05,1558928570.769,+1.57076600E+00,+2.93714550E-01,+4.51348500E-03
75,-3.72681100E-05,1558928574.49,+1.57076720E+00,+3.05866970E-01,+4.51336800E-03
76,-3.71065000E-05,1558928574.6983333,+1.57076480E+00,+3.12800980E-01,+4.51345900E-03
77,-3.71452200E-05,1558928574.9066668,+1.57076350E+00,+3.12801110E-01,+4.51334200E-03
78,-3.71125000E-05,1558928575.115,+1.57076720E+00,+3.25979620E-01,+4.51347200E-03
79,-3.71038200E-05,1558928575.3233333,+1.57076480E+00,+3.32721330E-01,+4.51369300E-03
80,-3.70470500E-05,1558928575.5316668,+1.57076480E+00,+3.32723440E-01,+4.51336800E-03
81,-3.70103300E-05,1558928575.74,+1.57076600E+00,+3.45991600E-01,+4.51339400E-03
82,-3.70924600E-05,1558928575.9483333,+1.57076480E+00,+3.52065050E-01,+4.51329000E-03
83,-3.70477300E-05,1558928576.1566668,+1.57076350E+00,+3.52065450E-01,+4.51293900E-03
84,-3.70897900E-05,1558928576.365,+1.57076480E+00,+3.66836600E-01,+4.51308200E-03
85,-3.70303500E-05,1558928576.5733333,+1.57076100E+00,+3.71129340E-01,+4.51362800E-03
86,-3.70691000E-05,1558928576.7816668,+1.57076350E+00,+3.71129340E-01,+4.51318600E-03
87,-3.70484000E-05,1558928576.99,+1.57076720E+00,+3.86583150E-01,+4.51355000E-03
88,-3.69675800E-05,1558928577.1983333,+1.57076600E+00,+3.90482720E-01,+4.51373200E-03
89,-3.69008000E-05,1558928577.4066668,+1.57076970E+00,+3.90486290E-01,+4.51364100E-03
90,-3.69529000E-05,1558928577.615,+1.57076850E+00,+3.90486820E-01,+4.51361500E-03
91,-3.71666000E-05,1558928577.8233333,+1.57076350E+00,+3.90480480E-01,+4.51355000E-03
92,-3.69074800E-05,1558928578.0316668,+1.57076350E+00,+3.90482330E-01,+4.51387500E-03
93,-3.69729200E-05,1558928578.24,+1.57076350E+00,+3.90488930E-01,+4.51368000E-03
94,-3.69575700E-05,1558928578.4483333,+1.57076350E+00,+3.90488670E-01,+4.51374500E-03
95,-3.69221700E-05,1558928578.6566668,+1.57076230E+00,+3.90489060E-01,+4.51403100E-03
96,-3.70964600E-05,1558928578.865,+1.57076350E+00,+3.90486950E-01,+4.51374500E-03
97,-3.69281800E-05,1558928579.0733333,+1.57076350E+00,+3.90490250E-01,+4.51405700E-03
98,-3.69816100E-05,1558928579.2816668,+1.57076100E+00,+3.90488670E-01,+4.51383600E-03
99,-3.70103100E-05,1558928579.49,+1.57075860E+00,+3.90490650E-01,+4.51400500E-03
100,-3.70163400E-05,1558928583.168,+1.57076230E+00,+3.93569490E-01,+4.51355000E-03
101,-3.69842800E-05,1558928583.3763332,+1.57076100E+00,+4.10410340E-01,+4.51414800E-03
102,-3.69629100E-05,1558928583.5846667,+1.57075980E+00,+4.10416020E-01,+4.51381000E-03
103,-3.70216700E-05,1558928583.793,+1.57075860E+00,+4.13859120E-01,+4.51378400E-03
104,-3.69529000E-05,1558928584.0013332,+1.57075730E+00,+4.29744290E-01,+4.51347200E-03
105,-3.70049700E-05,1558928584.2096667,+1.57075730E+00,+4.29749050E-01,+4.51319900E-03
106,-3.69635700E-05,1558928584.418,+1.57076230E+00,+4.34820880E-01,+4.51362800E-03
107,-3.68921200E-05,1558928584.6263332,+1.57075730E+00,+4.48797730E-01,+4.51343300E-03
108,-3.69388700E-05,1558928584.8346667,+1.57076230E+00,+4.48799180E-01,+4.51361500E-03
109,-3.68226600E-05,1558928585.043,+1.57076100E+00,+4.54670440E-01,+4.51379700E-03
110,-3.68580600E-05,1558928585.2513332,+1.57076230E+00,+4.69016070E-01,+4.51390100E-03
111,-3.69642300E-05,1558928585.4596667,+1.57075980E+00,+4.69019500E-01,+4.51336800E-03
112,-3.69001400E-05,1558928585.668,+1.57076100E+00,+4.76213180E-01,+4.51378400E-03
113,-3.68233400E-05,1558928585.8763332,+1.57075730E+00,+4.88054850E-01,+4.51344600E-03
114,-3.68333500E-05,1558928586.0846667,+1.57075860E+00,+4.88060260E-01,+4.51379700E-03
115,-3.68627400E-05,1558928586.293,+1.57075980E+00,+4.88064490E-01,+4.51387500E-03
116,-3.68313500E-05,1558928586.5013332,+1.57076100E+00,+4.88058940E-01,+4.51364100E-03
117,-3.67792600E-05,1558928586.7096667,+1.57075610E+00,+4.88064220E-01,+4.51339400E-03
118,-3.67258300E-05,1558928586.918,+1.57076100E+00,+4.88064620E-01,+4.51364100E-03
119,-3.67872600E-05,1558928587.1263332,+1.57075980E+00,+4.88056830E-01,+4.51368000E-03
120,-3.68093100E-05,1558928587.3346667,+1.57075980E+00,+4.88062510E-01,+4.51352400E-03
121,-3.67265000E-05,1558928587.543,+1.57075610E+00,+4.88059210E-01,+4.51340700E-03
122,-3.67271700E-05,1558928587.7513332,+1.57075980E+00,+4.88071880E-01,+4.51401800E-03
123,-3.69762600E-05,1558928587.9596667,+1.57076480E+00,+4.88066870E-01,+4.51370600E-03
124,-3.67739200E-05,1558928588.168,+1.57076350E+00,+4.88065020E-01,+4.51390100E-03
125,-3.70250200E-05,1558928591.769,+1.57076350E+00,+4.12302130E-01,+4.51353700E-03
126,-3.68260000E-05,1558928591.9773333,+1.57076350E+00,+5.06755010E-01,+4.51323800E-03
127,-3.69208400E-05,1558928592.1856668,+1.57076720E+00,+5.06841380E-01,+4.51296500E-03
128,-3.69989700E-05,1558928592.394,+1.57076720E+00,+5.10923970E-01,+4.51314700E-03
129,-3.69014600E-05,1558928592.6023333,+1.57077100E+00,+5.26775350E-01,+4.51319900E-03
130,-3.69021400E-05,1558928592.8106668,+1.57077220E+00,+5.26812460E-01,+4.51344600E-03
131,-3.68667500E-05,1558928593.019,+1.57077340E+00,+5.31229450E-01,+4.51323800E-03
132,-3.68320200E-05,1558928593.2273333,+1.57077220E+00,+5.46135090E-01,+4.51282200E-03
133,-3.69375400E-05,1558928593.4356668,+1.57077100E+00,+5.46155300E-01,+4.51368000E-03
134,-3.67525500E-05,1558928593.644,+1.57077340E+00,+5.52246420E-01,+4.51317300E-03
135,-3.67785900E-05,1558928593.8523333,+1.57077220E+00,+5.65456230E-01,+4.51330300E-03
136,-3.68146500E-05,1558928594.0606668,+1.57077100E+00,+5.65474320E-01,+4.51314700E-03
137,-3.67425200E-05,1558928594.269,+1.57076970E+00,+5.72261360E-01,+4.51344600E-03
138,-3.68707500E-05,1558928594.4773333,+1.57076850E+00,+5.85350580E-01,+4.51305600E-03
139,-3.67752600E-05,1558928594.6856668,+1.57076850E+00,+5.85364970E-01,+4.51360200E-03
140,-3.67705800E-05,1558928594.894,+1.57077100E+00,+5.85379500E-01,+4.51310800E-03
141,-3.67351800E-05,1558928595.1023333,+1.57077340E+00,+5.85395350E-01,+4.51347200E-03
142,-3.67759300E-05,1558928595.3106668,+1.57077220E+00,+5.85406180E-01,+4.51316000E-03
143,-3.68186500E-05,1558928595.519,+1.57077470E+00,+5.85413710E-01,+4.51310800E-03
144,-3.67037900E-05,1558928595.7273333,+1.57077840E+00,+5.85416480E-01,+4.51316000E-03
145,-3.67017900E-05,1558928595.9356668,+1.57077590E+00,+5.85415950E-01,+4.51300400E-03
146,-3.67465400E-05,1558928596.144,+1.57077840E+00,+5.85425720E-01,+4.51318600E-03
147,-3.67265000E-05,1558928596.3523333,+1.57078090E+00,+5.85436290E-01,+4.51321200E-03
