,SQUID_Volt(V),timestamp,Temp(V),MOD_CURR(A),SQUID_Curr(A)
54,-3.30407000E-05,1558921159.4553332,+1.56981030E+00,+2.13339080E-01,+5.55807900E-03
55,-3.31409000E-05,1558921159.6636667,+1.56980910E+00,+2.13367610E-01,+5.55787100E-03
56,-3.31675000E-05,1558921159.872,+1.56980910E+00,+2.18238000E-01,+5.55781900E-03
57,-3.31943000E-05,1558921160.0803332,+1.56981030E+00,+2.32403230E-01,+5.55815700E-03
58,-3.31875000E-05,1558921160.2886667,+1.56980790E+00,+2.32440870E-01,+5.55823500E-03
59,-3.32610000E-05,1558921160.497,+1.56980910E+00,+2.54201630E-01,+5.55805300E-03
60,-3.33544000E-05,1558921160.7053332,+1.56980790E+00,+2.54157250E-01,+5.55797500E-03
61,-3.34813000E-05,1558921160.9136667,+1.56981030E+00,+2.54162270E-01,+5.55729800E-03
62,-3.35547000E-05,1558921161.122,+1.56980790E+00,+2.74054890E-01,+5.55792300E-03
63,-3.34946000E-05,1558921161.3303332,+1.56980910E+00,+2.74066120E-01,+5.55787100E-03
64,-3.36481000E-05,1558921161.5386667,+1.56981030E+00,+2.74072060E-01,+5.55766200E-03
65,-3.29808000E-05,1558921161.747,+1.56981030E+00,+2.74077480E-01,+5.55797500E-03
66,-3.36881000E-05,1558921161.9553332,+1.56980910E+00,+2.74082890E-01,+5.55737600E-03
67,-3.36214000E-05,1558921162.1636667,+1.56980910E+00,+2.74082890E-01,+5.55784500E-03
68,-3.36680000E-05,1558921162.372,+1.56980540E+00,+2.74085800E-01,+5.55807900E-03
69,-3.38082000E-05,1558921162.5803332,+1.56980790E+00,+2.74087510E-01,+5.55776600E-03
70,-3.39217000E-05,1558921162.7886667,+1.56980910E+00,+2.74093590E-01,+5.55758400E-03
71,-3.39818000E-05,1558921162.997,+1.56980910E+00,+2.74097820E-01,+5.55737600E-03
72,-3.40151000E-05,1558921163.2053332,+1.56980660E+00,+2.74100720E-01,+5.55755800E-03
73,-3.39885000E-05,1558921163.4136667,+1.56981030E+00,+2.74104950E-01,+5.55732400E-03
74,-3.40351000E-05,1558921163.622,+1.56980660E+00,+2.74107060E-01,+5.55768800E-03
75,-3.41820000E-05,1558921167.342,+1.56980910E+00,+2.85656050E-01,+5.55742800E-03
76,-3.41753000E-05,1558921167.5503333,+1.56980790E+00,+2.93421310E-01,+5.55722000E-03
77,-3.40951000E-05,1558921167.7586668,+1.56980790E+00,+2.93426860E-01,+5.55740200E-03
78,-3.41885000E-05,1558921167.967,+1.56980910E+00,+3.06490610E-01,+5.55740200E-03
79,-3.41420000E-05,1558921168.1753333,+1.56980790E+00,+3.12483080E-01,+5.55729800E-03
80,-3.43887000E-05,1558921168.3836668,+1.56981030E+00,+3.12484530E-01,+5.55735000E-03
81,-3.42553000E-05,1558921168.592,+1.56980540E+00,+3.26585300E-01,+5.55761000E-03
82,-3.42887000E-05,1558921168.8003333,+1.56980660E+00,+3.32384150E-01,+5.55725900E-03
83,-3.42954000E-05,1558921169.0086668,+1.56980660E+00,+3.32387980E-01,+5.55755800E-03
84,-3.43955000E-05,1558921169.217,+1.56980660E+00,+3.47729020E-01,+5.55742800E-03
85,-3.44888000E-05,1558921169.4253333,+1.56980660E+00,+3.51705550E-01,+5.55722000E-03
86,-3.45290000E-05,1558921169.6336668,+1.56980790E+00,+3.51708590E-01,+5.55762300E-03
87,-3.46558000E-05,1558921169.842,+1.56980540E+00,+3.67251200E-01,+5.55750600E-03
