,SQUID_Volt(V),timestamp,MOD_CURR(A)
390,-2.80693000E-05,1558932878.62,+1.57231290E+00
391,-2.65611000E-05,1558932878.8283331,+1.57231550E+00
392,-2.72551000E-05,1558932879.0366666,+1.57231820E+00
393,-2.73218000E-05,1558932879.245,+1.57231290E+00
394,-2.87366000E-05,1558932879.4533331,+1.57231550E+00
395,-2.84630000E-05,1558932879.6616666,+1.57230490E+00
396,-2.82427000E-05,1558932879.87,+1.57229970E+00
397,-2.73419000E-05,1558932880.0783331,+1.57229970E+00
398,-2.76621000E-05,1558932880.2866666,+1.57228910E+00
399,-2.72417000E-05,1558932880.495,+1.57229170E+00
400,-2.78825000E-05,1558932884.094,+1.58299840E+00
401,-2.70882000E-05,1558932884.3023334,+1.58877980E+00
402,-2.87232000E-05,1558932884.5106668,+1.58877850E+00
403,-2.84364000E-05,1558932884.719,+1.60096270E+00
404,-2.69081000E-05,1558932884.9273334,+1.60526110E+00
405,-2.68414000E-05,1558932885.1356668,+1.60527960E+00
406,-2.76354000E-05,1558932885.344,+1.62335500E+00
407,-2.69681000E-05,1558932885.5523334,+1.62894480E+00
408,-2.75620000E-05,1558932885.7606668,+1.62895400E+00
409,-2.79892000E-05,1558932885.969,+1.64198410E+00
410,-2.78624000E-05,1558932886.1773334,+1.64546440E+00
411,-2.86299000E-05,1558932886.3856668,+1.64544720E+00
412,-2.77822000E-05,1558932886.594,+1.66612910E+00
413,-2.77555000E-05,1558932886.8023334,+1.66900660E+00
414,-2.82427000E-05,1558932887.0106668,+1.66901590E+00
415,-2.81227000E-05,1558932887.219,+1.66904230E+00
416,-2.87565000E-05,1558932887.4273334,+1.66904360E+00
417,-2.78958000E-05,1558932887.6356668,+1.66902250E+00
418,-2.82961000E-05,1558932887.844,+1.66901980E+00
419,-2.83229000E-05,1558932888.0523334,+1.66903440E+00
420,-2.81559000E-05,1558932888.2606668,+1.66903970E+00
421,-2.73486000E-05,1558932888.469,+1.66902910E+00
422,-2.72218000E-05,1558932888.6773334,+1.66902780E+00
423,-2.81160000E-05,1558932888.8856668,+1.66902250E+00
424,-2.80225000E-05,1558932889.094,+1.66901850E+00
425,-2.78691000E-05,1558932892.695,+1.68017840E+00
426,-2.82360000E-05,1558932892.9033332,+1.68552770E+00
427,-2.70949000E-05,1558932893.1116667,+1.68554620E+00
428,-2.74087000E-05,1558932893.32,+1.70210810E+00
429,-2.74687000E-05,1558932893.5283332,+1.70915180E+00
430,-2.73551000E-05,1558932893.7366667,+1.70914650E+00
431,-2.78223000E-05,1558932893.945,+1.72215680E+00
432,-2.79958000E-05,1558932894.1533332,+1.72564900E+00
433,-2.93506000E-05,1558932894.3616667,+1.72564370E+00
434,-2.96910000E-05,1558932894.57,+1.73810020E+00
435,-2.87832000E-05,1558932894.7783332,+1.74097240E+00
436,-2.85097000E-05,1558932894.9866667,+1.74097500E+00
437,-2.73351000E-05,1558932895.195,+1.76177320E+00
438,-2.71483000E-05,1558932895.4033332,+1.76575440E+00
439,-2.83162000E-05,1558932895.6116667,+1.76576240E+00
440,-2.73419000E-05,1558932895.82,+1.76576240E+00
441,-2.73886000E-05,1558932896.0283332,+1.76575440E+00
442,-2.73752000E-05,1558932896.2366667,+1.76576770E+00
443,-2.73485000E-05,1558932896.445,+1.76575440E+00
444,-2.76287000E-05,1558932896.6533332,+1.76575970E+00
445,-2.94239000E-05,1558932896.8616667,+1.76574120E+00
446,-2.92038000E-05,1558932897.07,+1.76573070E+00
447,-2.83229000E-05,1558932897.2783332,+1.76573330E+00
448,-2.82295000E-05,1558932897.4866667,+1.76574120E+00
449,-2.85030000E-05,1558932897.695,+1.76573590E+00
450,-2.80293000E-05,1558932901.294,+1.77556600E+00
451,-2.89167000E-05,1558932901.5023332,+1.78108450E+00
452,-2.94106000E-05,1558932901.7106667,+1.78108840E+00
453,-2.76287000E-05,1558932901.919,+1.79918790E+00
454,-2.76289000E-05,1558932902.1273332,+1.80589460E+00
455,-2.81426000E-05,1558932902.3356667,+1.80589990E+00
456,-2.86698000E-05,1558932902.544,+1.81837480E+00
457,-2.80960000E-05,1558932902.7523332,+1.82243010E+00
