,SQUID_Volt(V),timestamp,MOD_CURR(A)
249,-2.75284000E-05,1558935186.623,+9.79224710E-01
250,-2.74150000E-05,1558935190.223,+9.90215980E-01
251,-2.74215000E-05,1558935190.4313333,+9.95640670E-01
252,-2.75418000E-05,1558935190.6396668,+9.95643710E-01
253,-2.81758000E-05,1558935190.848,+1.01930560E+00
254,-2.80555000E-05,1558935191.0563333,+1.01894010E+00
255,-2.81958000E-05,1558935191.2646668,+1.01889320E+00
256,-2.75285000E-05,1558935191.473,+1.04248300E+00
257,-2.72815000E-05,1558935191.6813333,+1.04248040E+00
258,-2.69478000E-05,1558935191.8896668,+1.04248090E+00
259,-2.73883000E-05,1558935192.098,+1.05893400E+00
260,-2.71546000E-05,1558935192.3063333,+1.05894770E+00
261,-2.75952000E-05,1558935192.5146668,+1.05895060E+00
262,-2.75885000E-05,1558935192.723,+1.08254870E+00
263,-2.70747000E-05,1558935192.9313333,+1.08255610E+00
264,-2.77619000E-05,1558935193.1396668,+1.08255930E+00
265,-2.71947000E-05,1558935193.348,+1.08255930E+00
266,-2.74551000E-05,1558935193.5563333,+1.08256170E+00
267,-2.73082000E-05,1558935193.7646668,+1.08256380E+00
268,-2.69344000E-05,1558935193.973,+1.08255740E+00
269,-2.72281000E-05,1558935194.1813333,+1.08256400E+00
270,-2.74417000E-05,1558935194.3896668,+1.08256170E+00
271,-2.73415000E-05,1558935194.598,+1.08254950E+00
272,-2.68344000E-05,1558935194.8063333,+1.08254790E+00
273,-2.76551000E-05,1558935195.0146668,+1.08256220E+00
274,-2.75285000E-05,1558935195.223,+1.08256190E+00
275,-2.70680000E-05,1558935198.935,+1.08272310E+00
276,-2.72281000E-05,1558935199.1433332,+1.09908770E+00
277,-2.68277000E-05,1558935199.3516667,+1.09910030E+00
278,-2.74150000E-05,1558935199.56,+1.09984270E+00
279,-2.80824000E-05,1558935199.7683332,+1.12268400E+00
280,-2.81958000E-05,1558935199.9766667,+1.12267840E+00
281,-2.77420000E-05,1558935200.185,+1.12460310E+00
282,-2.78754000E-05,1558935200.3933332,+1.13917860E+00
283,-2.72414000E-05,1558935200.6016667,+1.13919000E+00
284,-2.71280000E-05,1558935200.81,+1.14250520E+00
285,-2.76353000E-05,1558935201.0183332,+1.16275650E+00
286,-2.81024000E-05,1558935201.2266667,+1.16275920E+00
287,-2.81958000E-05,1558935201.435,+1.16549610E+00
288,-2.76753000E-05,1558935201.6433332,+1.17929630E+00
289,-2.81023000E-05,1558935201.8516667,+1.17929710E+00
290,-2.77886000E-05,1558935202.06,+1.17930270E+00
291,-2.83760000E-05,1558935202.2683332,+1.17930550E+00
292,-2.79689000E-05,1558935202.4766667,+1.17930950E+00
293,-2.78220000E-05,1558935202.685,+1.17930930E+00
294,-2.76286000E-05,1558935202.8933332,+1.17931320E+00
295,-2.69544000E-05,1558935203.1016667,+1.17930890E+00
296,-2.75150000E-05,1558935203.31,+1.17930740E+00
297,-2.77888000E-05,1558935203.5183332,+1.17929790E+00
298,-2.73682000E-05,1558935203.7266667,+1.17929980E+00
299,-2.78487000E-05,1558935203.935,+1.17929660E+00
300,-2.78221000E-05,1558935207.423,+1.18950590E+00
301,-2.76753000E-05,1558935207.6313334,+1.19466700E+00
302,-2.79955000E-05,1558935207.8396668,+1.19466250E+00
303,-2.80423000E-05,1558935208.048,+1.21956070E+00
304,-2.73415000E-05,1558935208.2563334,+1.21956590E+00
305,-2.82691000E-05,1558935208.4646668,+1.21956330E+00
306,-2.81558000E-05,1558935208.673,+1.23607630E+00
307,-2.90299000E-05,1558935208.8813334,+1.23608820E+00
308,-2.87697000E-05,1558935209.0896668,+1.23609220E+00
309,-2.82426000E-05,1558935209.298,+1.25967170E+00
310,-2.87963000E-05,1558935209.5063334,+1.25969550E+00
311,-2.81558000E-05,1558935209.7146668,+1.25970610E+00
312,-2.79956000E-05,1558935209.923,+1.27622310E+00
313,-2.80089000E-05,1558935210.1313334,+1.27621250E+00
314,-2.84360000E-05,1558935210.3396668,+1.27622970E+00
315,-2.79555000E-05,1558935210.548,+1.27625080E+00
316,-2.76351000E-05,1558935210.7563334,+1.27622830E+00
317,-2.80022000E-05,1558935210.9646668,+1.27622830E+00
318,-2.81958000E-05,1558935211.173,+1.27622970E+00
319,-2.83359000E-05,1558935211.3813334,+1.27622970E+00
320,-2.91768000E-05,1558935211.5896668,+1.27622040E+00
321,-2.97306000E-05,1558935211.798,+1.27623100E+00
322,-2.94570000E-05,1558935212.0063334,+1.27623760E+00
323,-2.98708000E-05,1558935212.2146668,+1.27623630E+00
324,-2.96372000E-05,1558935212.423,+1.27624160E+00
325,-2.74483000E-05,1558935216.114,+1.27912570E+00
326,-2.79622000E-05,1558935216.3223333,+1.29978780E+00
327,-2.77752000E-05,1558935216.5306668,+1.29978510E+00
328,-2.81157000E-05,1558935216.739,+1.30222250E+00
329,-2.82558000E-05,1558935216.9473333,+1.31632320E+00
330,-2.91367000E-05,1558935217.1556668,+1.31633640E+00
331,-2.93636000E-05,1558935217.364,+1.31999380E+00
332,-2.90701000E-05,1558935217.5723333,+1.33171670E+00
333,-2.86028000E-05,1558935217.7806668,+1.33172460E+00
334,-2.81623000E-05,1558935217.989,+1.33816170E+00
335,-2.97973000E-05,1558935218.1973333,+1.35642340E+00
336,-2.89032000E-05,1558935218.4056668,+1.35643270E+00
337,-2.91034000E-05,1558935218.614,+1.36179120E+00
338,-2.86830000E-05,1558935218.8223333,+1.37177490E+00
339,-2.78287000E-05,1558935219.0306668,+1.37176960E+00
340,-2.81023000E-05,1558935219.239,+1.37176960E+00
341,-2.84694000E-05,1558935219.4473333,+1.37177490E+00
342,-2.88364000E-05,1558935219.6556668,+1.37176170E+00
343,-2.90100000E-05,1558935219.864,+1.37177220E+00
344,-2.78688000E-05,1558935220.0723333,+1.37177880E+00
345,-2.81623000E-05,1558935220.2806668,+1.37177490E+00
346,-2.82092000E-05,1558935220.489,+1.37178280E+00
347,-2.79222000E-05,1558935220.6973333,+1.37176690E+00
348,-2.78620000E-05,1558935220.9056668,+1.37177220E+00
