,Temp(V),timestamp
5528,+1.55620780E+00,1558911807.553
5529,+1.55620900E+00,1558911807.7613332
5530,+1.55619910E+00,1558911807.9696667
5531,+1.55620530E+00,1558911808.178
5532,+1.55620650E+00,1558911808.3863332
5533,+1.55619290E+00,1558911808.5946667
5534,+1.55620030E+00,1558911808.803
5535,+1.55619660E+00,1558911809.0113332
5536,+1.55618920E+00,1558911809.2196667
5537,+1.55619790E+00,1558911809.428
5538,+1.55618670E+00,1558911809.6363332
5539,+1.55619040E+00,1558911809.8446667
5540,+1.55619040E+00,1558911810.053
5541,+1.55617310E+00,1558911810.2613332
5542,+1.55617930E+00,1558911810.4696667
5543,+1.55618550E+00,1558911810.678
5544,+1.55617430E+00,1558911810.8863332
5545,+1.55618420E+00,1558911811.0946667
5546,+1.55618050E+00,1558911811.303
5547,+1.55617560E+00,1558911811.5113332
5548,+1.55617680E+00,1558911811.7196667
5549,+1.55616440E+00,1558911811.928
5550,+1.55617800E+00,1558911815.527
5551,+1.55617560E+00,1558911815.7353332
5552,+1.55617310E+00,1558911815.9436667
5553,+1.55617310E+00,1558911816.152
5554,+1.55615940E+00,1558911816.3603332
5555,+1.55616560E+00,1558911816.5686667
5556,+1.55617060E+00,1558911816.777
5557,+1.55615320E+00,1558911816.9853332
5558,+1.55616190E+00,1558911817.1936667
5559,+1.55616190E+00,1558911817.402
5560,+1.55615940E+00,1558911817.6103332
5561,+1.55616690E+00,1558911817.8186667
5562,+1.55615570E+00,1558911818.027
5563,+1.55614830E+00,1558911818.2353332
5564,+1.55615820E+00,1558911818.4436667
5565,+1.55614830E+00,1558911818.652
5566,+1.55616070E+00,1558911818.8603332
5567,+1.55616190E+00,1558911819.0686667
5568,+1.55614700E+00,1558911819.277
5569,+1.55614950E+00,1558911819.4853332
5570,+1.55614080E+00,1558911819.6936667
5571,+1.55613340E+00,1558911819.902
5572,+1.55615080E+00,1558911820.1103332
5573,+1.55613460E+00,1558911820.3186667
5574,+1.55614700E+00,1558911820.527
5575,+1.55613840E+00,1558911824.128
5576,+1.55612970E+00,1558911824.3363333
5577,+1.55613590E+00,1558911824.5446668
5578,+1.55612100E+00,1558911824.753
5579,+1.55613340E+00,1558911824.9613333
5580,+1.55613460E+00,1558911825.1696668
5581,+1.55611480E+00,1558911825.378
5582,+1.55612470E+00,1558911825.5863333
5583,+1.55612720E+00,1558911825.7946668
5584,+1.55612350E+00,1558911826.003
5585,+1.55612470E+00,1558911826.2113333
5586,+1.55611850E+00,1558911826.4196668
5587,+1.55611360E+00,1558911826.628
5588,+1.55611980E+00,1558911826.8363333
5589,+1.55611110E+00,1558911827.0446668
5590,+1.55612230E+00,1558911827.253
5591,+1.55611850E+00,1558911827.4613333
5592,+1.55611110E+00,1558911827.6696668
5593,+1.55611730E+00,1558911827.878
5594,+1.55610490E+00,1558911828.0863333
5595,+1.55610240E+00,1558911828.2946668
5596,+1.55611230E+00,1558911828.503
5597,+1.55609500E+00,1558911828.7113333
5598,+1.55610370E+00,1558911828.9196668
5599,+1.55610860E+00,1558911829.128
5600,+1.55610240E+00,1558911832.727
5601,+1.55610490E+00,1558911832.9353333
5602,+1.55609130E+00,1558911833.1436667
5603,+1.55609500E+00,1558911833.352
5604,+1.55609990E+00,1558911833.5603333
5605,+1.55608630E+00,1558911833.7686667
5606,+1.55609870E+00,1558911833.977
5607,+1.55609130E+00,1558911834.1853333
5608,+1.55608510E+00,1558911834.3936667
5609,+1.55609990E+00,1558911834.602
5610,+1.55608380E+00,1558911834.8103333
5611,+1.55608380E+00,1558911835.0186667
5612,+1.55609130E+00,1558911835.227
5613,+1.55607640E+00,1558911835.4353333
5614,+1.55608630E+00,1558911835.6436667
5615,+1.55608010E+00,1558911835.852
5616,+1.55606520E+00,1558911836.0603333
5617,+1.55607760E+00,1558911836.2686667
5618,+1.55607020E+00,1558911836.477
5619,+1.55607020E+00,1558911836.6853333
5620,+1.55608380E+00,1558911836.8936667
5621,+1.55606770E+00,1558911837.102
5622,+1.55607270E+00,1558911837.3103333
5623,+1.55607020E+00,1558911837.5186667
5624,+1.55605780E+00,1558911837.727
5625,+1.55607140E+00,1558911841.327
5626,+1.55605900E+00,1558911841.5353332
5627,+1.55606400E+00,1558911841.7436666
5628,+1.55606150E+00,1558911841.952
5629,+1.55605660E+00,1558911842.1603332
5630,+1.55606520E+00,1558911842.3686666
5631,+1.55605780E+00,1558911842.577
5632,+1.55604790E+00,1558911842.7853332
5633,+1.55605660E+00,1558911842.9936666
5634,+1.55604540E+00,1558911843.202
5635,+1.55604420E+00,1558911843.4103332
5636,+1.55606150E+00,1558911843.6186666
5637,+1.55604540E+00,1558911843.827
5638,+1.55604910E+00,1558911844.0353332
5639,+1.55604540E+00,1558911844.2436666
5640,+1.55603800E+00,1558911844.452
5641,+1.55604660E+00,1558911844.6603332
5642,+1.55603550E+00,1558911844.8686666
5643,+1.55603800E+00,1558911845.077
5644,+1.55604910E+00,1558911845.2853332
5645,+1.55603180E+00,1558911845.4936666
5646,+1.55603550E+00,1558911845.702
5647,+1.55603670E+00,1558911845.9103332
5648,+1.55602310E+00,1558911846.1186666
5649,+1.55603050E+00,1558911846.327
5650,+1.55602430E+00,1558911849.927
5651,+1.55603180E+00,1558911850.1353333
5652,+1.55602800E+00,1558911850.3436668
5653,+1.55601810E+00,1558911850.552
5654,+1.55602310E+00,1558911850.7603333
5655,+1.55601570E+00,1558911850.9686668
5656,+1.55601070E+00,1558911851.177
5657,+1.55602930E+00,1558911851.3853333
5658,+1.55601570E+00,1558911851.5936668
5659,+1.55601690E+00,1558911851.802
5660,+1.55601810E+00,1558911852.0103333
5661,+1.55600820E+00,1558911852.2186668
5662,+1.55601190E+00,1558911852.427
5663,+1.55601320E+00,1558911852.6353333
5664,+1.55600450E+00,1558911852.8436668
5665,+1.55601810E+00,1558911853.052
5666,+1.55600820E+00,1558911853.2603333
5667,+1.55599830E+00,1558911853.4686668
5668,+1.55600820E+00,1558911853.677
5669,+1.55599460E+00,1558911853.8853333
5670,+1.55600080E+00,1558911854.0936668
5671,+1.55600450E+00,1558911854.302
5672,+1.55599210E+00,1558911854.5103333
5673,+1.55600080E+00,1558911854.7186668
5674,+1.55599830E+00,1558911854.927
5675,+1.55599210E+00,1558911858.527
5676,+1.55599330E+00,1558911858.7353332
5677,+1.55598220E+00,1558911858.9436667
5678,+1.55599580E+00,1558911859.152
5679,+1.55598840E+00,1558911859.3603332
5680,+1.55598220E+00,1558911859.5686667
5681,+1.55598960E+00,1558911859.777
5682,+1.55597850E+00,1558911859.9853332
5683,+1.55598090E+00,1558911860.1936667
5684,+1.55598710E+00,1558911860.402
5685,+1.55597470E+00,1558911860.6103332
5686,+1.55598340E+00,1558911860.8186667
5687,+1.55597470E+00,1558911861.027
5688,+1.55596860E+00,1558911861.2353332
5689,+1.55598090E+00,1558911861.4436667
5690,+1.55597350E+00,1558911861.652
5691,+1.55596730E+00,1558911861.8603332
5692,+1.55597350E+00,1558911862.0686667
5693,+1.55596480E+00,1558911862.277
5694,+1.55596480E+00,1558911862.4853332
5695,+1.55597230E+00,1558911862.6936667
5696,+1.55596480E+00,1558911862.902
5697,+1.55597350E+00,1558911863.1103332
5698,+1.55596360E+00,1558911863.3186667
5699,+1.55595620E+00,1558911863.527
5700,+1.55595740E+00,1558911867.127
5701,+1.55595120E+00,1558911867.3353333
5702,+1.55596360E+00,1558911867.5436668
5703,+1.55595740E+00,1558911867.752
5704,+1.55595240E+00,1558911867.9603333
5705,+1.55595860E+00,1558911868.1686668
5706,+1.55595370E+00,1558911868.377
5707,+1.55595000E+00,1558911868.5853333
5708,+1.55595120E+00,1558911868.7936668
5709,+1.55594000E+00,1558911869.002
5710,+1.55594620E+00,1558911869.2103333
5711,+1.55594620E+00,1558911869.4186668
5712,+1.55594130E+00,1558911869.627
5713,+1.55594380E+00,1558911869.8353333
5714,+1.55593760E+00,1558911870.0436668
5715,+1.55593510E+00,1558911870.252
5716,+1.55594380E+00,1558911870.4603333
5717,+1.55593760E+00,1558911870.6686668
5718,+1.55593760E+00,1558911870.877
5719,+1.55593380E+00,1558911871.0853333
5720,+1.55592760E+00,1558911871.2936668
