,SQUID_Volt(V),timestamp
71,-2.92838000E-05,1558933333.35
72,-2.90369000E-05,1558933333.5583332
73,-2.90035000E-05,1558933333.7666667
74,-2.93773000E-05,1558933333.975
75,-2.87433000E-05,1558933334.175
76,-2.79958000E-05,1558933334.3833332
77,-2.80359000E-05,1558933334.5916667
78,-2.81627000E-05,1558933334.8
79,-2.80226000E-05,1558933335.0083332
80,-2.80826000E-05,1558933335.2166667
81,-2.79893000E-05,1558933335.425
82,-2.79824000E-05,1558933335.6333332
83,-2.81828000E-05,1558933335.8416667
84,-2.84229000E-05,1558933336.05
85,-2.82495000E-05,1558933336.2583332
86,-2.82560000E-05,1558933336.4666667
87,-2.81494000E-05,1558933336.675
88,-2.83094000E-05,1558933336.8833332
89,-2.81828000E-05,1558933337.0916667
90,-2.90435000E-05,1558933337.3
91,-2.87899000E-05,1558933337.5083332
92,-2.87834000E-05,1558933337.7166667
93,-2.90837000E-05,1558933337.925
94,-2.86097000E-05,1558933338.1333332
95,-2.84497000E-05,1558933338.3416667
96,-2.86032000E-05,1558933338.55
97,-2.82295000E-05,1558933338.7583332
98,-2.87634000E-05,1558933338.9666667
99,-2.90169000E-05,1558933339.175
100,-2.87166000E-05,1558933339.375
101,-2.81627000E-05,1558933339.5833333
102,-2.85431000E-05,1558933339.7916667
103,-2.88635000E-05,1558933340.0
104,-2.92104000E-05,1558933340.2083333
105,-2.93506000E-05,1558933340.4166667
106,-2.96176000E-05,1558933340.625
107,-2.90035000E-05,1558933340.8333333
108,-2.89301000E-05,1558933341.0416667
109,-2.88368000E-05,1558933341.25
110,-2.84295000E-05,1558933341.4583333
111,-2.84963000E-05,1558933341.6666667
112,-2.94907000E-05,1558933341.875
113,-2.95776000E-05,1558933342.0833333
114,-3.06720000E-05,1558933342.2916667
115,-3.03048000E-05,1558933342.5
116,-2.98311000E-05,1558933342.7083333
117,-2.90770000E-05,1558933342.9166667
118,-2.87766000E-05,1558933343.125
119,-2.87767000E-05,1558933343.3333333
120,-2.87633000E-05,1558933343.5416667
121,-2.89368000E-05,1558933343.75
122,-2.89035000E-05,1558933343.9583333
123,-2.90903000E-05,1558933344.1666667
124,-2.88034000E-05,1558933344.375
125,-2.85832000E-05,1558933344.576
126,-2.92839000E-05,1558933344.7843332
127,-3.01114000E-05,1558933344.9926667
128,-2.90502000E-05,1558933345.201
129,-2.92704000E-05,1558933345.4093332
130,-2.83896000E-05,1558933345.6176667
131,-2.81227000E-05,1558933345.826
132,-2.83495000E-05,1558933346.0343332
133,-2.88300000E-05,1558933346.2426667
134,-2.87834000E-05,1558933346.451
135,-2.87767000E-05,1558933346.6593332
136,-2.87033000E-05,1558933346.8676667
137,-2.85297000E-05,1558933347.076
138,-2.84831000E-05,1558933347.2843332
139,-2.87365000E-05,1558933347.4926667
140,-2.91904000E-05,1558933347.701
141,-2.98310000E-05,1558933347.9093332
142,-2.97042000E-05,1558933348.1176667
143,-2.92773000E-05,1558933348.326
144,-2.85298000E-05,1558933348.5343332
145,-2.87033000E-05,1558933348.7426667
146,-2.91036000E-05,1558933348.951
147,-2.82562000E-05,1558933349.1593332
148,-2.87232000E-05,1558933349.3676667
149,-2.84897000E-05,1558933349.576
150,-2.90502000E-05,1558933349.775
151,-3.00847000E-05,1558933349.9833333
152,-2.95308000E-05,1558933350.1916668
153,-2.86165000E-05,1558933350.4
154,-2.89369000E-05,1558933350.6083333
155,-2.85231000E-05,1558933350.8166668
156,-2.94841000E-05,1558933351.025
157,-2.77089000E-05,1558933351.2333333
158,-2.78357000E-05,1558933351.4416668
159,-2.76822000E-05,1558933351.65
160,-2.77222000E-05,1558933351.8583333
161,-2.75353000E-05,1558933352.0666668
162,-2.81827000E-05,1558933352.275
163,-2.78490000E-05,1558933352.4833333
164,-2.78490000E-05,1558933352.6916668
165,-2.88434000E-05,1558933352.9
166,-2.87967000E-05,1558933353.1083333
167,-2.86566000E-05,1558933353.3166668
168,-2.93706000E-05,1558933353.525
169,-2.96708000E-05,1558933353.7333333
170,-2.94107000E-05,1558933353.9416668
171,-2.83562000E-05,1558933354.15
172,-2.88234000E-05,1558933354.3583333
173,-2.90569000E-05,1558933354.5666668
174,-2.87700000E-05,1558933354.775
175,-2.84831000E-05,1558933354.975
176,-2.83630000E-05,1558933355.1833332
177,-2.80625000E-05,1558933355.3916667
178,-2.80559000E-05,1558933355.6
179,-2.86766000E-05,1558933355.8083332
180,-2.85564000E-05,1558933356.0166667
181,-2.87432000E-05,1558933356.225
182,-2.89501000E-05,1558933356.4333332
183,-2.89035000E-05,1558933356.6416667
184,-2.84497000E-05,1558933356.85
185,-2.96910000E-05,1558933357.0583332
186,-2.98177000E-05,1558933357.2666667
187,-2.88700000E-05,1558933357.475
188,-2.97909000E-05,1558933357.6833332
189,-2.87834000E-05,1558933357.8916667
190,-2.93973000E-05,1558933358.1
191,-2.90502000E-05,1558933358.3083332
192,-2.82961000E-05,1558933358.5166667
193,-2.85031000E-05,1558933358.725
194,-2.89301000E-05,1558933358.9333332
195,-2.91905000E-05,1558933359.1416667
196,-2.89968000E-05,1558933359.35
197,-2.94040000E-05,1558933359.5583332
