,SQUID_Volt(V),timestamp,Temp(V),MAG_CURR(A),MOD_CURR(A)
425,-4.24774000E-05,1558931691.764,+1.57062100E+00,,
426,-4.24107000E-05,1558931691.9723332,+1.57062100E+00,,
427,-4.20637000E-05,1558931692.1806667,+1.57061600E+00,,
428,-4.21304000E-05,1558931692.389,+1.57062220E+00,,
429,-4.23974000E-05,1558931692.5973332,+1.57061850E+00,,
430,-4.26043000E-05,1558931692.8056667,+1.57062220E+00,,
431,-4.22039000E-05,1558931693.014,+1.57060860E+00,,
432,-4.17099000E-05,1558931693.2223332,+1.57060610E+00,,
433,-4.21572000E-05,1558931693.4306667,+1.57060120E+00,,
434,-4.25643000E-05,1558931693.639,+1.57060120E+00,,
435,-4.20704000E-05,1558931693.8473332,+1.57059870E+00,,
436,-4.20772000E-05,1558931694.0556667,+1.57059740E+00,,
437,-4.23440000E-05,1558931694.264,+1.57060360E+00,,
438,-4.20436000E-05,1558931694.4723332,+1.57060360E+00,,
439,-4.22773000E-05,1558931694.6806667,+1.57059990E+00,,
440,-4.21972000E-05,1558931694.889,+1.57060120E+00,,
441,-4.19570000E-05,1558931695.0973332,+1.57060240E+00,,
442,-4.20638000E-05,1558931695.3056667,+1.57061110E+00,,
443,-4.20303000E-05,1558931695.514,+1.57061970E+00,,
444,-4.23373000E-05,1558931695.7223332,+1.57060860E+00,,
445,-4.20505000E-05,1558931695.9306667,+1.57060240E+00,,
446,-4.22972000E-05,1558931696.139,+1.57060240E+00,,
447,-4.25777000E-05,1558931696.3473332,+1.57060360E+00,,
448,-4.23708000E-05,1558931696.5556667,+1.57060490E+00,,
449,-4.14897000E-05,1558931696.764,+1.57060240E+00,,
450,-4.27178000E-05,1558931700.364,+1.57059990E+00,,
451,-4.21372000E-05,1558931700.5723333,+1.57060120E+00,,
452,-4.24308000E-05,1558931700.7806668,+1.57060360E+00,,
453,-4.23440000E-05,1558931700.989,+1.57060490E+00,,
454,-4.21571000E-05,1558931701.1973333,+1.57059740E+00,,
455,-4.25509000E-05,1558931701.4056668,+1.57060120E+00,,
456,-4.21706000E-05,1558931701.614,+1.57060490E+00,,
457,-4.20503000E-05,1558931701.8223333,+1.57060360E+00,,
458,-4.28311000E-05,1558931702.0306668,+1.57060610E+00,,
459,-4.25510000E-05,1558931702.239,+1.57060120E+00,,
460,-4.28445000E-05,1558931702.4473333,+1.57060360E+00,,
461,-4.22639000E-05,1558931702.6556668,+1.57060240E+00,,
462,-4.19370000E-05,1558931702.864,+1.57060120E+00,,
463,-4.20772000E-05,1558931703.0723333,+1.57059990E+00,,
464,-4.23039000E-05,1558931703.2806668,+1.57060240E+00,,
465,-4.14831000E-05,1558931703.489,+1.57059990E+00,,
466,-4.21772000E-05,1558931703.6973333,+1.57059870E+00,,
467,-4.18369000E-05,1558931703.9056668,+1.57059740E+00,,
468,-4.20303000E-05,1558931704.114,+1.57060120E+00,,
469,-4.21906000E-05,1558931704.3223333,+1.57060360E+00,,
470,-4.20570000E-05,1558931704.5306668,+1.57060120E+00,,
471,-4.24241000E-05,1558931704.739,+1.57059990E+00,,
472,-4.18969000E-05,1558931704.9473333,+1.57060490E+00,,
473,-4.23640000E-05,1558931705.1556668,+1.57060240E+00,,
474,-4.20437000E-05,1558931705.364,+1.57060120E+00,,
475,-4.19903000E-05,1558931708.964,+1.57060490E+00,,
476,-4.21571000E-05,1558931709.1723332,+1.57060360E+00,,
477,-4.21905000E-05,1558931709.3806667,+1.57060490E+00,,
478,-4.19103000E-05,1558931709.589,+1.57059990E+00,,
479,-4.26510000E-05,1558931709.7973332,+1.57060980E+00,,
480,-4.15699000E-05,1558931710.0056667,+1.57060360E+00,,
481,-4.22505000E-05,1558931710.214,+1.57060120E+00,,
482,-4.23307000E-05,1558931710.4223332,+1.57060490E+00,,
483,-4.16767000E-05,1558931710.6306667,+1.57060360E+00,,
484,-4.16233000E-05,1558931710.839,+1.57060360E+00,,
485,-4.21437000E-05,1558931711.0473332,+1.57059990E+00,,
486,-4.18235000E-05,1558931711.2556667,+1.57060240E+00,,
487,-4.17634000E-05,1558931711.464,+1.57059990E+00,,
488,-4.17366000E-05,1558931711.6723332,+1.57060120E+00,,
489,-4.16700000E-05,1558931711.8806667,+1.57060240E+00,,
490,-4.20970000E-05,1558931712.089,+1.57060240E+00,,
491,-4.20905000E-05,1558931712.2973332,+1.57059990E+00,,
492,-4.20837000E-05,1558931712.5056667,+1.57060120E+00,,
493,-4.21239000E-05,1558931712.714,+1.57060360E+00,,
494,-4.18035000E-05,1558931712.9223332,+1.57060240E+00,,
495,-4.13964000E-05,1558931713.1306667,+1.57060240E+00,,
496,-4.13896000E-05,1558931713.339,+1.57060490E+00,,
497,-4.21172000E-05,1558931713.5473332,+1.57060610E+00,,
498,-4.17768000E-05,1558931713.7556667,+1.57060610E+00,,
499,-4.20037000E-05,1558931713.964,+1.57060490E+00,,
500,-4.18236000E-05,1558931717.564,+1.57060360E+00,,
501,-4.21237000E-05,1558931717.7723331,+1.57060980E+00,,
502,-4.17968000E-05,1558931717.9806666,+1.57061350E+00,,
503,-4.15966000E-05,1558931718.189,+1.57061480E+00,,
504,-4.19637000E-05,1558931718.3973331,+1.57061730E+00,,
505,-4.16099000E-05,1558931718.6056666,+1.57061230E+00,,
506,-4.26243000E-05,1558931718.814,+1.57061480E+00,,
507,-4.19837000E-05,1558931719.0223331,+1.57061110E+00,,
508,-4.19436000E-05,1558931719.2306666,+1.57061600E+00,,
509,-4.21305000E-05,1558931719.439,+1.57061970E+00,,
510,-4.16833000E-05,1558931719.6473331,+1.57062840E+00,,
511,-4.22840000E-05,1558931719.8556666,+1.57062840E+00,,
512,-4.14031000E-05,1558931720.064,+1.57062970E+00,,
513,-4.19236000E-05,1558931720.2723331,+1.57063210E+00,,
514,-4.18903000E-05,1558931720.4806666,+1.57063090E+00,,
515,-4.18235000E-05,1558931720.689,+1.57062840E+00,,
516,-4.19102000E-05,1558931720.8973331,+1.57063090E+00,,
517,-4.18168000E-05,1558931721.1056666,+1.57061600E+00,,
518,-4.17234000E-05,1558931721.314,+1.57061850E+00,,
519,-4.18434000E-05,1558931721.5223331,+1.57061970E+00,,
520,-4.10760000E-05,1558931721.7306666,+1.57062100E+00,,
521,-4.21905000E-05,1558931721.939,+1.57062470E+00,,
522,-4.18369000E-05,1558931722.1473331,+1.57063460E+00,,
523,-4.17368000E-05,1558931722.3556666,+1.57062350E+00,,
524,-4.20571000E-05,1558931722.564,+1.57062470E+00,,
525,-4.20905000E-05,1558931726.164,+1.57062220E+00,,
526,-4.24909000E-05,1558931726.3723333,+1.57062350E+00,,
527,-4.22706000E-05,1558931726.5806668,+1.57062470E+00,,
528,-4.14697000E-05,1558931726.789,+1.57062590E+00,,
529,-4.22039000E-05,1558931726.9973333,+1.57062590E+00,,
530,-4.16767000E-05,1558931727.2056668,+1.57061480E+00,,
531,-4.24641000E-05,1558931727.414,+1.57060860E+00,,
532,-4.21104000E-05,1558931727.6223333,+1.57060860E+00,,
533,-4.24774000E-05,1558931727.8306668,+1.57060980E+00,,
534,-4.22239000E-05,1558931728.039,+1.57060860E+00,,
535,-4.21037000E-05,1558931728.2473333,+1.57060860E+00,,
536,-4.23640000E-05,1558931728.4556668,+1.57060610E+00,,
537,-4.20770000E-05,1558931728.664,+1.57060610E+00,,
538,-4.21104000E-05,1558931728.8723333,+1.57060360E+00,,
539,-4.24042000E-05,1558931729.0806668,+1.57060730E+00,,
540,-4.24174000E-05,1558931729.289,+1.57060610E+00,,
541,-4.23574000E-05,1558931729.4973333,+1.57060610E+00,,
542,-4.24041000E-05,1558931729.7056668,+1.57060490E+00,,
543,-4.24309000E-05,1558931729.914,+1.57060120E+00,,
544,-4.17901000E-05,1558931730.1223333,+1.57059990E+00,,
545,-4.19102000E-05,1558931730.3306668,+1.57060360E+00,,
546,-4.19170000E-05,1558931730.539,+1.57060120E+00,,
547,-4.20238000E-05,1558931730.7473333,+1.57059990E+00,,
548,-4.22172000E-05,1558931730.9556668,+1.57060240E+00,,
549,-4.22639000E-05,1558931731.164,+1.57060240E+00,,
550,-4.23374000E-05,1558931734.765,+1.57060360E+00,,
551,-4.23641000E-05,1558931734.9733334,+1.57059870E+00,,
552,-4.16832000E-05,1558931735.1816669,+1.57060240E+00,,
553,-4.24976000E-05,1558931735.39,+1.57060360E+00,,
554,-4.21104000E-05,1558931735.5983334,+1.57060360E+00,,
555,-4.19368000E-05,1558931735.8066669,+1.57060490E+00,,
556,-4.16165000E-05,1558931736.015,+1.57060360E+00,,
557,-4.25109000E-05,1558931736.2233334,+1.57060730E+00,,
558,-4.22706000E-05,1558931736.4316669,+1.57060860E+00,,
559,-4.13230000E-05,1558931736.64,+1.57060730E+00,,
560,-4.16501000E-05,1558931736.8483334,+1.57060730E+00,,
561,-4.20104000E-05,1558931737.0566669,+1.57060860E+00,,
562,-4.22306000E-05,1558931737.265,+1.57060980E+00,,
563,-4.17968000E-05,1558931737.4733334,+1.57060860E+00,,
564,-4.20236000E-05,1558931737.6816669,+1.57060610E+00,,
565,-4.23974000E-05,1558931737.89,+1.57060730E+00,,
566,-4.19169000E-05,1558931738.0983334,+1.57060860E+00,,
567,-4.19236000E-05,1558931738.3066669,+1.57060730E+00,,
568,-4.20437000E-05,1558931738.515,+1.57060730E+00,,
569,-4.23374000E-05,1558931738.7233334,+1.57060860E+00,,
570,-4.16233000E-05,1558931738.9316669,+1.57060610E+00,,
571,-4.22906000E-05,1558931739.14,+1.57060490E+00,,
572,-4.19436000E-05,1558931739.3483334,+1.57060360E+00,,
573,-4.27644000E-05,1558931739.5566669,+1.57060240E+00,,
574,-4.19636000E-05,1558931739.765,+1.57060360E+00,,
575,-4.19704000E-05,1558931743.364,+1.57060360E+00,,
576,-4.18235000E-05,1558931743.5723333,+1.57060490E+00,,
577,-4.21037000E-05,1558931743.7806668,+1.57060730E+00,,
578,-4.19236000E-05,1558931743.989,+1.57060730E+00,,
579,-4.21906000E-05,1558931744.1973333,+1.57060980E+00,,
580,-4.21972000E-05,1558931744.4056668,+1.57060980E+00,,
581,-4.23707000E-05,1558931744.614,+1.57061110E+00,,
582,-4.19970000E-05,1558931744.8223333,+1.57060860E+00,,
583,-4.22973000E-05,1558931745.0306668,+1.57061110E+00,,
584,-4.25109000E-05,1558931745.239,+1.57061350E+00,,
585,-4.28046000E-05,1558931745.4473333,+1.57060860E+00,,
586,-4.27578000E-05,1558931745.6556668,+1.57061230E+00,,
587,-4.22239000E-05,1558931745.864,+1.57060860E+00,,
588,-4.27243000E-05,1558931746.0723333,+1.57061110E+00,,
589,-4.21170000E-05,1558931746.2806668,+1.57060980E+00,,
590,-4.29112000E-05,1558931746.489,+1.57061230E+00,,
591,-4.17301000E-05,1558931746.6973333,+1.57060980E+00,,
592,-4.33117000E-05,1558931746.9056668,+1.57061350E+00,,
593,-4.20505000E-05,1558931747.114,+1.57060980E+00,,
594,-4.29513000E-05,1558931747.3223333,+1.57060980E+00,,
595,-4.25643000E-05,1558931747.5306668,+1.57060980E+00,,
596,-4.22839000E-05,1558931747.739,+1.57060980E+00,,
597,-4.24307000E-05,1558931747.9473333,+1.57060860E+00,,
598,-4.22639000E-05,1558931748.1556668,+1.57060860E+00,,
599,-4.26243000E-05,1558931748.364,+1.57060980E+00,,
600,-4.24908000E-05,1558931751.964,+1.57061230E+00,,
601,-4.20503000E-05,1558931752.1723332,+1.57061350E+00,,
602,-4.28311000E-05,1558931752.3806667,+1.57061350E+00,,
603,-4.24774000E-05,1558931752.589,+1.57061230E+00,,
604,-4.27711000E-05,1558931752.7973332,+1.57061110E+00,,
605,-4.20837000E-05,1558931753.0056667,+1.57060860E+00,,
606,-4.20772000E-05,1558931753.214,+1.57061110E+00,,
607,-4.18368000E-05,1558931753.4223332,+1.57061350E+00,,
608,-4.22105000E-05,1558931753.6306667,+1.57061730E+00,,
609,-4.23440000E-05,1558931753.839,+1.57061350E+00,,
610,-4.23374000E-05,1558931754.0473332,+1.57061350E+00,,
611,-4.21572000E-05,1558931754.2556667,+1.57061110E+00,,
612,-4.24641000E-05,1558931754.464,+1.57060980E+00,,
613,-4.18635000E-05,1558931754.6723332,+1.57061230E+00,,
614,-4.27978000E-05,1558931754.8806667,+1.57060730E+00,,
615,-4.23907000E-05,1558931755.089,+1.57060860E+00,,
616,-4.23908000E-05,1558931755.2973332,+1.57060860E+00,,
617,-4.24375000E-05,1558931755.5056667,+1.57060490E+00,,
618,-4.24309000E-05,1558931755.714,+1.57060610E+00,,
619,-4.25175000E-05,1558931755.9223332,+1.57060490E+00,,
620,-4.25777000E-05,1558931756.1306667,+1.57060240E+00,,
621,-4.22905000E-05,1558931756.339,+1.57059990E+00,,
622,-4.23374000E-05,1558931756.5473332,+1.57060360E+00,,
623,-4.22105000E-05,1558931756.7556667,+1.57060360E+00,,
624,-4.26443000E-05,1558931756.964,+1.57060360E+00,,
625,-4.22440000E-05,1558931760.564,+1.57059870E+00,,
626,-4.27779000E-05,1558931760.7723331,+1.57059740E+00,,
627,-4.25242000E-05,1558931760.9806666,+1.57060360E+00,,
628,-4.25243000E-05,1558931761.189,+1.57060240E+00,,
629,-4.22840000E-05,1558931761.3973331,+1.57060490E+00,,
630,-4.26244000E-05,1558931761.6056666,+1.57060240E+00,,
631,-4.25109000E-05,1558931761.814,+1.57060610E+00,,
632,-4.23306000E-05,1558931762.0223331,+1.57060490E+00,,
633,-4.19769000E-05,1558931762.2306666,+1.57060490E+00,,
634,-4.20036000E-05,1558931762.439,+1.57060490E+00,,
635,-4.24308000E-05,1558931762.6473331,+1.57060360E+00,,
636,-4.22306000E-05,1558931762.8556666,+1.57060360E+00,,
637,-4.23374000E-05,1558931763.064,+1.57060120E+00,,
638,-4.24641000E-05,1558931763.2723331,+1.57060490E+00,,
639,-4.21237000E-05,1558931763.4806666,+1.57060360E+00,,
640,-4.23240000E-05,1558931763.689,+1.57060360E+00,,
641,-4.22974000E-05,1558931763.8973331,+1.57060490E+00,,
642,-4.21172000E-05,1558931764.1056666,+1.57060360E+00,,
643,-4.22040000E-05,1558931764.314,+1.57060730E+00,,
644,-4.24575000E-05,1558931764.5223331,+1.57060360E+00,,
645,-4.16900000E-05,1558931764.7306666,+1.57060490E+00,,
646,-4.22639000E-05,1558931764.939,+1.57060610E+00,,
647,-4.25442000E-05,1558931765.1473331,+1.57060610E+00,,
648,-4.31114000E-05,1558931765.3556666,+1.57060610E+00,,
649,-4.25910000E-05,1558931765.564,+1.57060730E+00,,
650,-4.20970000E-05,1558931769.164,+1.57060860E+00,,
651,-4.22706000E-05,1558931769.3723333,+1.57060730E+00,,
652,-4.27712000E-05,1558931769.5806668,+1.57061230E+00,,
653,-4.21972000E-05,1558931769.789,+1.57061110E+00,,
654,-4.22173000E-05,1558931769.9973333,+1.57061230E+00,,
655,-4.23307000E-05,1558931770.2056668,+1.57060860E+00,,
656,-4.25308000E-05,1558931770.414,+1.57061230E+00,,
657,-4.20169000E-05,1558931770.6223333,+1.57060980E+00,,
658,-4.24775000E-05,1558931770.8306668,+1.57061110E+00,,
659,-4.22840000E-05,1558931771.039,+1.57061110E+00,,
660,-4.21772000E-05,1558931771.2473333,+1.57060860E+00,,
661,-4.16298000E-05,1558931771.4556668,+1.57061110E+00,,
662,-4.21971000E-05,1558931771.664,+1.57061110E+00,,
663,-4.19703000E-05,1558931771.8723333,+1.57061350E+00,,
664,-4.21039000E-05,1558931772.0806668,+1.57061350E+00,,
665,-4.24042000E-05,1558931772.289,+1.57061480E+00,,
666,-4.23440000E-05,1558931772.4973333,+1.57061600E+00,,
667,-4.25510000E-05,1558931772.7056668,+1.57061480E+00,,
668,-4.27111000E-05,1558931772.914,+1.57061350E+00,,
669,-4.20636000E-05,1558931773.1223333,+1.57061350E+00,,
670,-4.22105000E-05,1558931773.3306668,+1.57061230E+00,,
671,-4.21771000E-05,1558931773.539,+1.57061600E+00,,
672,-4.23107000E-05,1558931773.7473333,+1.57061350E+00,,
673,-4.22038000E-05,1558931773.9556668,+1.57061230E+00,,
674,-4.23174000E-05,1558931774.164,+1.57061600E+00,,
675,-4.24641000E-05,1558931777.764,+1.57061110E+00,,
676,-4.18369000E-05,1558931777.9723332,+1.57061110E+00,,
677,-4.22440000E-05,1558931778.1806667,+1.57062220E+00,,
678,-4.29981000E-05,1558931778.389,+1.57063090E+00,,
679,-4.19169000E-05,1558931778.5973332,+1.57062220E+00,,
680,-4.23306000E-05,1558931778.8056667,+1.57060980E+00,,
681,-4.23107000E-05,1558931779.014,+1.57061110E+00,,
682,-4.24708000E-05,1558931779.2223332,+1.57060610E+00,,
683,-4.24175000E-05,1558931779.4306667,+1.57061230E+00,,
684,-4.23040000E-05,1558931779.639,+1.57060860E+00,,
685,-4.28445000E-05,1558931779.8473332,+1.57060610E+00,,
686,-4.22640000E-05,1558931780.0556667,+1.57060730E+00,,
687,-4.21905000E-05,1558931780.264,+1.57061110E+00,,
688,-4.19704000E-05,1558931780.4723332,+1.57060730E+00,,
689,-4.23974000E-05,1558931780.6806667,+1.57061350E+00,,
690,-4.26243000E-05,1558931780.889,+1.57061480E+00,,
691,-4.22906000E-05,1558931781.0973332,+1.57061350E+00,,
692,-4.28111000E-05,1558931781.3056667,+1.57061350E+00,,
693,-4.17300000E-05,1558931781.514,+1.57061230E+00,,
694,-4.28912000E-05,1558931781.7223332,+1.57061110E+00,,
695,-4.23306000E-05,1558931781.9306667,+1.57060980E+00,,
696,-4.19570000E-05,1558931782.139,+1.57061350E+00,,
697,-4.23240000E-05,1558931782.3473332,+1.57060860E+00,,
698,-4.23039000E-05,1558931782.5556667,+1.57060490E+00,,
699,-4.18769000E-05,1558931782.764,+1.57060860E+00,,
700,-4.24441000E-05,1558931786.365,+1.57060610E+00,,
701,-4.20638000E-05,1558931786.5733333,+1.57060980E+00,,
702,-4.18968000E-05,1558931786.7816668,+1.57061230E+00,,
703,-4.23440000E-05,1558931786.99,+1.57061110E+00,,
704,-4.20638000E-05,1558931787.1983333,+1.57061230E+00,,
705,-4.22105000E-05,1558931787.4066668,+1.57061600E+00,,
706,-4.22239000E-05,1558931787.615,+1.57061600E+00,,
707,-4.21638000E-05,1558931787.8233333,+1.57061850E+00,,
708,-4.24774000E-05,1558931788.0316668,+1.57061480E+00,,
709,-4.30047000E-05,1558931788.24,+1.57061110E+00,,
710,-4.24575000E-05,1558931788.4483333,+1.57061730E+00,,
711,-4.22372000E-05,1558931788.6566668,+1.57061350E+00,,
712,-4.22506000E-05,1558931788.865,+1.57061600E+00,,
713,-4.21772000E-05,1558931789.0733333,+1.57061350E+00,,
714,-4.21238000E-05,1558931789.2816668,+1.57062470E+00,,
715,-4.23508000E-05,1558931789.49,+1.57062840E+00,,
716,-4.19503000E-05,1558931789.6983333,+1.57062590E+00,,
717,-4.21439000E-05,1558931789.9066668,+1.57061480E+00,,
718,-4.23374000E-05,1558931790.115,+1.57061970E+00,,
719,-4.21638000E-05,1558931790.3233333,+1.57062590E+00,,
720,-4.21439000E-05,1558931790.5316668,+1.57062220E+00,,
721,-4.22239000E-05,1558931790.74,+1.57062840E+00,,
722,-4.30648000E-05,1558931790.9483333,+1.57062350E+00,,
723,-4.23306000E-05,1558931791.1566668,+1.57062220E+00,,
724,-4.23707000E-05,1558931791.365,+1.57062220E+00,,
725,-4.20903000E-05,1558931794.964,+1.57062350E+00,,
726,-4.20437000E-05,1558931795.1723332,+1.57062100E+00,,
727,-4.21238000E-05,1558931795.3806667,+1.57062220E+00,,
728,-4.21572000E-05,1558931795.589,+1.57061970E+00,,
729,-4.18435000E-05,1558931795.7973332,+1.57061850E+00,,
730,-4.26109000E-05,1558931796.0056667,+1.57061850E+00,,
731,-4.20438000E-05,1558931796.214,+1.57061230E+00,,
732,-4.25708000E-05,1558931796.4223332,+1.57061230E+00,,
733,-4.24774000E-05,1558931796.6306667,+1.57061110E+00,,
734,-4.18568000E-05,1558931796.839,+1.57061110E+00,,
735,-4.27178000E-05,1558931797.0473332,+1.57061730E+00,,
736,-4.17500000E-05,1558931797.2556667,+1.57061480E+00,,
737,-4.19236000E-05,1558931797.464,+1.57061230E+00,,
738,-4.22373000E-05,1558931797.6723332,+1.57060980E+00,,
739,-4.22171000E-05,1558931797.8806667,+1.57061480E+00,,
740,-4.23907000E-05,1558931798.089,+1.57061480E+00,,
741,-4.21971000E-05,1558931798.2973332,+1.57061230E+00,,
742,-4.24641000E-05,1558931798.5056667,+1.57061230E+00,,
743,-4.23641000E-05,1558931798.714,+1.57061110E+00,,
744,-4.22239000E-05,1558931798.9223332,+1.57060980E+00,,
745,-4.25910000E-05,1558931799.1306667,+1.57061110E+00,,
746,-4.23641000E-05,1558931799.339,+1.57060980E+00,,
747,-4.24375000E-05,1558931799.5473332,+1.57060860E+00,,
748,-4.24575000E-05,1558931799.7556667,+1.57060730E+00,,
749,-4.25976000E-05,1558931799.964,+1.57060730E+00,,
750,-4.25509000E-05,1558931803.564,+1.57060980E+00,,
751,-4.19835000E-05,1558931803.7723331,+1.57061480E+00,,
752,-4.19503000E-05,1558931803.9806666,+1.57061600E+00,,
753,-4.22973000E-05,1558931804.189,+1.57061480E+00,,
754,-4.24976000E-05,1558931804.3973331,+1.57061480E+00,,
755,-4.24842000E-05,1558931804.6056666,+1.57061730E+00,,
756,-4.11160000E-05,1558931804.814,+1.57061480E+00,,
757,-4.22239000E-05,1558931805.0223331,+1.57061480E+00,,
758,-4.26377000E-05,1558931805.2306666,+1.57061850E+00,,
759,-4.24240000E-05,1558931805.439,+1.57061480E+00,,
760,-4.21505000E-05,1558931805.6473331,+1.57061970E+00,,
761,-4.19769000E-05,1558931805.8556666,+1.57061970E+00,,
762,-4.23173000E-05,1558931806.064,+1.57061970E+00,,
763,-4.23172000E-05,1558931806.2723331,+1.57061730E+00,,
764,-4.25509000E-05,1558931806.4806666,+1.57062100E+00,,
765,-4.20837000E-05,1558931806.689,+1.57061970E+00,,
766,-4.28578000E-05,1558931806.8973331,+1.57061970E+00,,
767,-4.27245000E-05,1558931807.1056666,+1.57061850E+00,,
768,-4.25308000E-05,1558931807.314,+1.57061480E+00,,
769,-4.26443000E-05,1558931807.5223331,+1.57061230E+00,,
770,-4.24442000E-05,1558931807.7306666,+1.57061350E+00,,
771,-4.20705000E-05,1558931807.939,+1.57061480E+00,,
772,-4.24709000E-05,1558931808.1473331,+1.57061230E+00,,
773,-4.25842000E-05,1558931808.3556666,+1.57061480E+00,,
774,-4.22105000E-05,1558931808.564,+1.57061850E+00,,
775,-4.27511000E-05,1558931812.164,+1.57061230E+00,,
776,-4.26043000E-05,1558931812.3723333,+1.57061350E+00,,
777,-4.27712000E-05,1558931812.5806668,+1.57061230E+00,,
778,-4.19503000E-05,1558931812.789,+1.57060730E+00,,
779,-4.24775000E-05,1558931812.9973333,+1.57060730E+00,,
780,-4.22439000E-05,1558931813.2056668,+1.57060980E+00,,
781,-4.21105000E-05,1558931813.414,+1.57060610E+00,,
782,-4.22706000E-05,1558931813.6223333,+1.57061230E+00,,
783,-4.23506000E-05,1558931813.8306668,+1.57061110E+00,,
784,-4.25509000E-05,1558931814.039,+1.57060860E+00,,
785,-4.23974000E-05,1558931814.2473333,+1.57060610E+00,,
786,-4.26711000E-05,1558931814.4556668,+1.57060610E+00,,
787,-4.24909000E-05,1558931814.664,+1.57060730E+00,,
788,-4.19770000E-05,1558931814.8723333,+1.57060860E+00,,
789,-4.24309000E-05,1558931815.0806668,+1.57061110E+00,,
790,-4.23908000E-05,1558931815.289,+1.57060980E+00,,
791,-4.20369000E-05,1558931815.4973333,+1.57060980E+00,,
792,-4.24174000E-05,1558931815.7056668,+1.57060980E+00,,
793,-4.27377000E-05,1558931815.914,+1.57060860E+00,,
794,-4.25441000E-05,1558931816.1223333,+1.57060980E+00,,
795,-4.23573000E-05,1558931816.3306668,+1.57061230E+00,,
796,-4.22706000E-05,1558931816.539,+1.57061600E+00,,
797,-4.28845000E-05,1558931816.7473333,+1.57061480E+00,,
798,-4.23507000E-05,1558931816.9556668,+1.57061730E+00,,
799,-4.30181000E-05,1558931817.164,+1.57061350E+00,,
800,-4.24175000E-05,1558931820.764,+1.57061600E+00,,
801,-4.28578000E-05,1558931820.9723332,+1.57061600E+00,,
802,-4.18369000E-05,1558931821.1806667,+1.57061850E+00,,
803,-4.25509000E-05,1558931821.389,+1.57061230E+00,,
804,-4.19903000E-05,1558931821.5973332,+1.57061850E+00,,
805,-4.31048000E-05,1558931821.8056667,+1.57061600E+00,,
806,-4.21571000E-05,1558931822.014,+1.57061730E+00,,
807,-4.22573000E-05,1558931822.2223332,+1.57061600E+00,,
808,-4.24241000E-05,1558931822.4306667,+1.57061350E+00,,
809,-4.27845000E-05,1558931822.639,+1.57062100E+00,,
810,-4.26311000E-05,1558931822.8473332,+1.57063210E+00,,
811,-4.24976000E-05,1558931823.0556667,+1.57063340E+00,,
812,-4.21571000E-05,1558931823.264,+1.57063090E+00,,
813,-4.24709000E-05,1558931823.4723332,+1.57063590E+00,,
814,-4.22239000E-05,1558931823.6806667,+1.57063090E+00,,
815,-4.26844000E-05,1558931823.889,+1.57063210E+00,,
816,-4.21971000E-05,1558931824.0973332,+1.57062840E+00,,
817,-4.17968000E-05,1558931824.3056667,+1.57062970E+00,,
818,-4.19369000E-05,1558931824.514,+1.57063090E+00,,
819,-4.33718000E-05,1558931824.7223332,+1.57063210E+00,,
820,-4.24308000E-05,1558931824.9306667,+1.57062720E+00,,
821,-4.24441000E-05,1558931825.139,+1.57062720E+00,,
822,-4.25109000E-05,1558931825.3473332,+1.57062970E+00,,
823,-4.23840000E-05,1558931825.5556667,+1.57061970E+00,,
824,-4.33518000E-05,1558931825.764,+1.57061600E+00,,
825,-4.23240000E-05,1558931829.364,+1.57061600E+00,,
826,-4.18635000E-05,1558931829.5723333,+1.57061970E+00,,
827,-4.24775000E-05,1558931829.7806668,+1.57061850E+00,,
828,-4.24775000E-05,1558931829.989,+1.57061970E+00,,
829,-4.24775000E-05,1558931830.1973333,+1.57061970E+00,,
830,-4.23974000E-05,1558931830.4056668,+1.57063460E+00,,
831,-4.24374000E-05,1558931830.614,+1.57063710E+00,,
832,-4.25910000E-05,1558931830.8223333,+1.57063460E+00,,
833,-4.26043000E-05,1558931831.0306668,+1.57063340E+00,,
834,-4.41725000E-05,1558931831.239,+1.57063960E+00,,
835,-4.23106000E-05,1558931831.4473333,+1.57063710E+00,,
836,-4.36053000E-05,1558931831.6556668,+1.57063960E+00,,
837,-4.28313000E-05,1558931831.864,+1.57063590E+00,,
838,-4.24441000E-05,1558931832.0723333,+1.57063340E+00,,
839,-4.29314000E-05,1558931832.2806668,+1.57063460E+00,,
840,-4.23840000E-05,1558931832.489,+1.57063710E+00,,
841,-4.25575000E-05,1558931832.6973333,+1.57063340E+00,,
842,-4.17900000E-05,1558931832.9056668,+1.57064080E+00,,
843,-4.26577000E-05,1558931833.114,+1.57062350E+00,,
844,-4.25910000E-05,1558931833.3223333,+1.57062220E+00,,
845,-4.24175000E-05,1558931833.5306668,+1.57061850E+00,,
846,-4.20971000E-05,1558931833.739,+1.57061600E+00,,
847,-4.25243000E-05,1558931833.9473333,+1.57061850E+00,,
848,-4.26175000E-05,1558931834.1556668,+1.57061600E+00,,
849,-4.20638000E-05,1558931834.364,+1.57061850E+00,,
850,-4.34984000E-05,1558931837.964,+1.57061730E+00,,
851,-4.35185000E-05,1558931838.1723332,+1.57061970E+00,,
852,-4.20571000E-05,1558931838.3806667,+1.57061730E+00,,
853,-4.28178000E-05,1558931838.589,+1.57062100E+00,,
854,-4.22440000E-05,1558931838.7973332,+1.57061970E+00,,
855,-4.33784000E-05,1558931839.0056667,+1.57061850E+00,,
856,-4.33718000E-05,1558931839.214,+1.57062220E+00,,
