,SQUID_Volt(V),timestamp,Temp(V)
1407,+2.25457000E-06,1558936543.9053333,+9.48839550E-01
1408,+2.29331000E-06,1558936544.1136668,+9.48758920E-01
1409,+2.27662000E-06,1558936544.322,+9.48680650E-01
1410,+2.33472000E-06,1558936544.5303333,+9.48599900E-01
1411,+2.31936000E-06,1558936544.7386668,+9.48519760E-01
1412,+2.31936000E-06,1558936544.947,+9.48440750E-01
1413,+2.36210000E-06,1558936545.1553333,+9.48361240E-01
1414,+2.29532000E-06,1558936545.3636668,+9.48280860E-01
1415,+2.32670000E-06,1558936545.572,+9.48200100E-01
1416,+2.33606000E-06,1558936545.7803333,+9.48122200E-01
1417,+2.25458000E-06,1558936545.9886668,+9.48041950E-01
1418,+2.34874000E-06,1558936546.197,+9.47960950E-01
1419,+2.34941000E-06,1558936546.4053333,+9.47883040E-01
1420,+2.29999000E-06,1558936546.6136668,+9.47806500E-01
1421,+2.24055000E-06,1558936546.822,+9.47726620E-01
1422,+2.36678000E-06,1558936547.0303333,+9.47646490E-01
1423,+2.32804000E-06,1558936547.2386668,+9.47567970E-01
1424,+2.38681000E-06,1558936547.447,+9.47488700E-01
1425,+2.33405000E-06,1558936551.047,+9.47360760E-01
1426,+2.32136000E-06,1558936551.2553332,+9.47280630E-01
1427,+2.33338000E-06,1558936551.4636667,+9.47194180E-01
1428,+2.34407000E-06,1558936551.672,+9.47094360E-01
1429,+2.29398000E-06,1558936551.8803332,+9.46979550E-01
1430,+2.29866000E-06,1558936552.0886667,+9.46869320E-01
1431,+2.31201000E-06,1558936552.297,+9.46761200E-01
1432,+2.37211000E-06,1558936552.5053332,+9.46653940E-01
1433,+2.35475000E-06,1558936552.7136667,+9.46548790E-01
1434,+2.32604000E-06,1558936552.922,+9.46445500E-01
1435,+2.35876000E-06,1558936553.1303332,+9.46343320E-01
1436,+2.35141000E-06,1558936553.3386667,+9.46240650E-01
1437,+2.35008000E-06,1558936553.547,+9.46140210E-01
1438,+2.42421000E-06,1558936553.7553332,+9.46040130E-01
1439,+2.42087000E-06,1558936553.9636667,+9.45938950E-01
1440,+2.47763000E-06,1558936554.172,+9.45839870E-01
1441,+2.48699000E-06,1558936554.3803332,+9.45741650E-01
1442,+2.49032000E-06,1558936554.5886667,+9.45643310E-01
1443,+2.50702000E-06,1558936554.797,+9.45544980E-01
1444,+2.50769000E-06,1558936555.0053332,+9.45449120E-01
1445,+2.50902000E-06,1558936555.2136667,+9.45355360E-01
1446,+2.48832000E-06,1558936555.422,+9.45259370E-01
1447,+2.53105000E-06,1558936555.6303332,+9.45162770E-01
1448,+2.56379000E-06,1558936555.8386667,+9.45068770E-01
1449,+2.53574000E-06,1558936556.047,+9.44974140E-01
1450,+2.51169000E-06,1558936559.647,+9.44823050E-01
1451,+2.54909000E-06,1558936559.8553333,+9.44729910E-01
1452,+2.50701000E-06,1558936560.0636668,+9.44638510E-01
1453,+2.57380000E-06,1558936560.272,+9.44546240E-01
1454,+2.54642000E-06,1558936560.4803333,+9.44453100E-01
1455,+2.54107000E-06,1558936560.6886668,+9.44362440E-01
1456,+2.55577000E-06,1558936560.897,+9.44272530E-01
1457,+2.52705000E-06,1558936561.1053333,+9.44181120E-01
1458,+2.55978000E-06,1558936561.3136668,+9.44090460E-01
1459,+2.45760000E-06,1558936561.522,+9.44000550E-01
1460,+2.47095000E-06,1558936561.7303333,+9.43912240E-01
1461,+2.50368000E-06,1558936561.9386668,+9.43822570E-01
1462,+2.49700000E-06,1558936562.147,+9.43734890E-01
1463,+2.51503000E-06,1558936562.3553333,+9.43647400E-01
1464,+2.46428000E-06,1558936562.5636668,+9.43558470E-01
1465,+2.43823000E-06,1558936562.772,+9.43470660E-01
1466,+2.46495000E-06,1558936562.9803333,+9.43384460E-01
1467,+2.54441000E-06,1558936563.1886668,+9.43297520E-01
1468,+2.45760000E-06,1558936563.397,+9.43210450E-01
1469,+2.43088000E-06,1558936563.6053333,+9.43124870E-01
1470,+2.54709000E-06,1558936563.8136668,+9.43042140E-01
1471,+2.43356000E-06,1558936564.022,+9.42956680E-01
1472,+2.50234000E-06,1558936564.2303333,+9.42871100E-01
1473,+2.49900000E-06,1558936564.4386668,+9.42786510E-01
1474,+2.45025000E-06,1558936564.647,+9.42701920E-01
1475,+2.46828000E-06,1558936568.247,+9.42566550E-01
1476,+2.49834000E-06,1558936568.4553332,+9.42481830E-01
1477,+2.52839000E-06,1558936568.6636667,+9.42401080E-01
1478,+2.54108000E-06,1558936568.872,+9.42317480E-01
1479,+2.52171000E-06,1558936569.0803332,+9.42232640E-01
1480,+2.52038000E-06,1558936569.2886667,+9.42150280E-01
1481,+2.59517000E-06,1558936569.497,+9.42068420E-01
1482,+2.56512000E-06,1558936569.7053332,+9.41985930E-01
1483,+2.50902000E-06,1558936569.9136667,+9.41903320E-01
1484,+2.50234000E-06,1558936570.122,+9.41821950E-01
1485,+2.54241000E-06,1558936570.3303332,+9.41740700E-01
1486,+2.61053000E-06,1558936570.5386667,+9.41658710E-01
1487,+2.49767000E-06,1558936570.747,+9.41577960E-01
1488,+2.51303000E-06,1558936570.9553332,+9.41498450E-01
1489,+2.45760000E-06,1558936571.1636667,+9.41416830E-01
1490,+2.56312000E-06,1558936571.372,+9.41335960E-01
1491,+2.49834000E-06,1558936571.5803332,+9.41256940E-01
1492,+2.51570000E-06,1558936571.7886667,+9.41177550E-01
1493,+2.49366000E-06,1558936571.997,+9.41096060E-01
1494,+2.46361000E-06,1558936572.2053332,+9.41016920E-01
1495,+2.47096000E-06,1558936572.4136667,+9.40941120E-01
1496,+2.51236000E-06,1558936572.622,+9.40861850E-01
1497,+2.43689000E-06,1558936572.8303332,+9.40782090E-01
1498,+2.47897000E-06,1558936573.0386667,+9.40704070E-01
1499,+2.49433000E-06,1558936573.247,+9.40625420E-01
1500,+2.56445000E-06,1558936576.847,+9.40498850E-01
1501,+2.49032000E-06,1558936577.0553331,+9.40419830E-01
1502,+2.49500000E-06,1558936577.2636666,+9.40343540E-01
1503,+2.48431000E-06,1558936577.472,+9.40265760E-01
1504,+2.39081000E-06,1558936577.6803331,+9.40187850E-01
1505,+2.46228000E-06,1558936577.8886666,+9.40109950E-01
1506,+2.50368000E-06,1558936578.097,+9.40033540E-01
1507,+2.52973000E-06,1558936578.3053331,+9.39956620E-01
1508,+2.50368000E-06,1558936578.5136666,+9.39878720E-01
1509,+2.49567000E-06,1558936578.722,+9.39802920E-01
1510,+2.51570000E-06,1558936578.9303331,+9.39726140E-01
1511,+2.52305000E-06,1558936579.1386666,+9.39647740E-01
1512,+2.56913000E-06,1558936579.347,+9.39573180E-01
1513,+2.51770000E-06,1558936579.5553331,+9.39497630E-01
1514,+2.53707000E-06,1558936579.7636666,+9.39420220E-01
1515,+2.65127000E-06,1558936579.972,+9.39343810E-01
1516,+2.46495000E-06,1558936580.1803331,+9.39269740E-01
1517,+2.55844000E-06,1558936580.3886666,+9.39193820E-01
1518,+2.53640000E-06,1558936580.597,+9.39117530E-01
1519,+2.57113000E-06,1558936580.8053331,+9.39044330E-01
1520,+2.62322000E-06,1558936581.0136666,+9.38970640E-01
1521,+2.54775000E-06,1558936581.222,+9.38896080E-01
1522,+2.56846000E-06,1558936581.4303331,+9.38820410E-01
1523,+2.61787000E-06,1558936581.6386666,+9.38747090E-01
1524,+2.61788000E-06,1558936581.847,+9.38672410E-01
1525,+2.64860000E-06,1558936585.447,+9.38551900E-01
1526,+2.66062000E-06,1558936585.6553333,+9.38476970E-01
1527,+2.63725000E-06,1558936585.8636668,+9.38404270E-01
1528,+2.64058000E-06,1558936586.072,+9.38330830E-01
1529,+2.65327000E-06,1558936586.2803333,+9.38256140E-01
1530,+2.66195000E-06,1558936586.4886668,+9.38182330E-01
1531,+2.67865000E-06,1558936586.697,+9.38109750E-01
1532,+2.60519000E-06,1558936586.9053333,+9.38035810E-01
1533,+2.59250000E-06,1558936587.1136668,+9.37961750E-01
1534,+2.56846000E-06,1558936587.322,+9.37889290E-01
1535,+2.64125000E-06,1558936587.5303333,+9.37817090E-01
1536,+2.60986000E-06,1558936587.7386668,+9.37742410E-01
1537,+2.58381000E-06,1558936587.947,+9.37670330E-01
1538,+2.66730000E-06,1558936588.1553333,+9.37599480E-01
1539,+2.56378000E-06,1558936588.3636668,+9.37525540E-01
1540,+2.56712000E-06,1558936588.572,+9.37451480E-01
1541,+2.54509000E-06,1558936588.7803333,+9.37381130E-01
1542,+2.46895000E-06,1558936588.9886668,+9.37308800E-01
1543,+2.59651000E-06,1558936589.197,+9.37234860E-01
1544,+2.48765000E-06,1558936589.4053333,+9.37164390E-01
1545,+2.51303000E-06,1558936589.6136668,+9.37095040E-01
1546,+2.45961000E-06,1558936589.822,+9.37023330E-01
1547,+2.52037000E-06,1558936590.0303333,+9.36950750E-01
1548,+2.45560000E-06,1558936590.2386668,+9.36880030E-01
1549,+2.45626000E-06,1558936590.447,+9.36808810E-01
1550,+2.51436000E-06,1558936594.047,+9.36692770E-01
1551,+2.47095000E-06,1558936594.2553332,+9.36620440E-01
1552,+2.41819000E-06,1558936594.4636667,+9.36551200E-01
1553,+2.52038000E-06,1558936594.672,+9.36480480E-01
1554,+2.39215000E-06,1558936594.8803332,+9.36409390E-01
1555,+2.38948000E-06,1558936595.0886667,+9.36338670E-01
1556,+2.39682000E-06,1558936595.297,+9.36267460E-01
1557,+2.44758000E-06,1558936595.5053332,+9.36197610E-01
1558,+2.43556000E-06,1558936595.7136667,+9.36126140E-01
1559,+2.44224000E-06,1558936595.922,+9.36056660E-01
1560,+2.46895000E-06,1558936596.1303332,+9.35987060E-01
1561,+2.41620000E-06,1558936596.3386667,+9.35914730E-01
1562,+2.45693000E-06,1558936596.547,+9.35846240E-01
1563,+2.47496000E-06,1558936596.7553332,+9.35777010E-01
1564,+2.44357000E-06,1558936596.9636667,+9.35706040E-01
1565,+2.44558000E-06,1558936597.172,+9.35634450E-01
1566,+2.40818000E-06,1558936597.3803332,+9.35567200E-01
1567,+2.46294000E-06,1558936597.5886667,+9.35496980E-01
1568,+2.45025000E-06,1558936597.797,+9.35425760E-01
1569,+2.34941000E-06,1558936598.0053332,+9.35358020E-01
1570,+2.45025000E-06,1558936598.2136667,+9.35290890E-01
1571,+2.45092000E-06,1558936598.422,+9.35221910E-01
1572,+2.41219000E-06,1558936598.6303332,+9.35152050E-01
1573,+2.49633000E-06,1558936598.8386667,+9.35083930E-01
1574,+2.41352000E-06,1558936599.047,+9.35014700E-01
1575,+2.44023000E-06,1558936602.647,+9.34902990E-01
1576,+2.43422000E-06,1558936602.8553333,+9.34833750E-01
1577,+2.43022000E-06,1558936603.0636668,+9.34766260E-01
1578,+2.43489000E-06,1558936603.272,+9.34698140E-01
1579,+2.47229000E-06,1558936603.4803333,+9.34629030E-01
1580,+2.42754000E-06,1558936603.6886668,+9.34560790E-01
1581,+2.44090000E-06,1558936603.897,+9.34491920E-01
1582,+2.50969000E-06,1558936604.1053333,+9.34424180E-01
1583,+2.48365000E-06,1558936604.3136668,+9.34355320E-01
1584,+2.37813000E-06,1558936604.522,+9.34288440E-01
1585,+2.44425000E-06,1558936604.7303333,+9.34220810E-01
1586,+2.43423000E-06,1558936604.9386668,+9.34150590E-01
1587,+2.39817000E-06,1558936605.147,+9.34083460E-01
1588,+2.47430000E-06,1558936605.3553333,+9.34017450E-01
1589,+2.43355000E-06,1558936605.5636668,+9.33948220E-01
1590,+2.41085000E-06,1558936605.772,+9.33879600E-01
1591,+2.38147000E-06,1558936605.9803333,+9.33813840E-01
1592,+2.45626000E-06,1558936606.1886668,+9.33746210E-01
1593,+2.38614000E-06,1558936606.397,+9.33677110E-01
1594,+2.40351000E-06,1558936606.6053333,+9.33611960E-01
1595,+2.49366000E-06,1558936606.8136668,+9.33547310E-01
1596,+2.41419000E-06,1558936607.022,+9.33479440E-01
1597,+2.39415000E-06,1558936607.2303333,+9.33411570E-01
1598,+2.41753000E-06,1558936607.4386668,+9.33345930E-01
1599,+2.49500000E-06,1558936607.647,+9.33278680E-01
1600,+2.44090000E-06,1558936611.247,+9.33171380E-01
1601,+2.46228000E-06,1558936611.4553332,+9.33103010E-01
1602,+2.40818000E-06,1558936611.6636667,+9.33038120E-01
1603,+2.49098000E-06,1558936611.872,+9.32972100E-01
1604,+2.45293000E-06,1558936612.0803332,+9.32904600E-01
1605,+2.49299000E-06,1558936612.2886667,+9.32838220E-01
1606,+2.53841000E-06,1558936612.497,+9.32772330E-01
1607,+2.49567000E-06,1558936612.7053332,+9.32705200E-01
1608,+2.53907000E-06,1558936612.9136667,+9.32638450E-01
1609,+2.48632000E-06,1558936613.122,+9.32573800E-01
1610,+2.47162000E-06,1558936613.3303332,+9.32508030E-01
1611,+2.54976000E-06,1558936613.5386667,+9.32440780E-01
1612,+2.51236000E-06,1558936613.747,+9.32375630E-01
1613,+2.51904000E-06,1558936613.9553332,+9.32310490E-01
1614,+2.45158000E-06,1558936614.1636667,+9.32244100E-01
1615,+2.56511000E-06,1558936614.372,+9.32176850E-01
1616,+2.53040000E-06,1558936614.5803332,+9.32114310E-01
1617,+2.52572000E-06,1558936614.7886667,+9.32047800E-01
1618,+2.49834000E-06,1558936614.997,+9.31979810E-01
1619,+2.51837000E-06,1558936615.2053332,+9.31917010E-01
1620,+2.51370000E-06,1558936615.4136667,+9.31854470E-01
1621,+2.47229000E-06,1558936615.622,+9.31787960E-01
1622,+2.52838000E-06,1558936615.8303332,+9.31722690E-01
1623,+2.48498000E-06,1558936616.0386667,+9.31658910E-01
1624,+2.51303000E-06,1558936616.247,+9.31593390E-01
1625,+2.47496000E-06,1558936619.847,+9.31489110E-01
1626,+2.41352000E-06,1558936620.0553331,+9.31422600E-01
1627,+2.41753000E-06,1558936620.2636666,+9.31358190E-01
1628,+2.43423000E-06,1558936620.472,+9.31295030E-01
1629,+2.36077000E-06,1558936620.6803331,+9.31229760E-01
1630,+2.40818000E-06,1558936620.8886666,+9.31164240E-01
1631,+2.40551000E-06,1558936621.097,+9.31101450E-01
1632,+2.36677000E-06,1558936621.3053331,+9.31036300E-01
1633,+2.36010000E-06,1558936621.5136666,+9.30970540E-01
1634,+2.35876000E-06,1558936621.722,+9.30907990E-01
1635,+2.35275000E-06,1558936621.9303331,+9.30844710E-01
1636,+2.37947000E-06,1558936622.1386666,+9.30778820E-01
1637,+2.38280000E-06,1558936622.347,+9.30715650E-01
1638,+2.37278000E-06,1558936622.5553331,+9.30652490E-01
1639,+2.40885000E-06,1558936622.7636666,+9.30586970E-01
1640,+2.48230000E-06,1558936622.972,+9.30522570E-01
1641,+2.41085000E-06,1558936623.1803331,+9.30461010E-01
1642,+2.40818000E-06,1558936623.3886666,+9.30396120E-01
1643,+2.44090000E-06,1558936623.597,+9.30330720E-01
1644,+2.45626000E-06,1558936623.8053331,+9.30270410E-01
1645,+2.48364000E-06,1558936624.0136666,+9.30208230E-01
1646,+2.43623000E-06,1558936624.222,+9.30144200E-01
1647,+2.43756000E-06,1558936624.4303331,+9.30080790E-01
1648,+2.49299000E-06,1558936624.6386666,+9.30017380E-01
1649,+2.46027000E-06,1558936624.847,+9.29954460E-01
1650,+2.42087000E-06,1558936628.447,+9.29852780E-01
1651,+2.36276000E-06,1558936628.6553333,+9.29788380E-01
1652,+2.30133000E-06,1558936628.8636668,+9.29726200E-01
1653,+2.39482000E-06,1558936629.072,+9.29664030E-01
1654,+2.41552000E-06,1558936629.2803333,+9.29600370E-01
1655,+2.38414000E-06,1558936629.4886668,+9.29536830E-01
1656,+2.49032000E-06,1558936629.697,+9.29475780E-01
1657,+2.37613000E-06,1558936629.9053333,+9.29412610E-01
1658,+2.40283000E-06,1558936630.1136668,+9.29348210E-01
1659,+2.40217000E-06,1558936630.322,+9.29287650E-01
1660,+2.44091000E-06,1558936630.5303333,+9.29225840E-01
1661,+2.38214000E-06,1558936630.7386668,+9.29161810E-01
1662,+2.41820000E-06,1558936630.947,+9.29099510E-01
1663,+2.45693000E-06,1558936631.1553333,+9.29038830E-01
1664,+2.35743000E-06,1558936631.3636668,+9.28975290E-01
1665,+2.39348000E-06,1558936631.572,+9.28911880E-01
1666,+2.43021000E-06,1558936631.7803333,+9.28853170E-01
1667,+2.32136000E-06,1558936631.9886668,+9.28789020E-01
1668,+2.47763000E-06,1558936632.197,+9.28724620E-01
1669,+2.39483000E-06,1558936632.4053333,+9.28666410E-01
1670,+2.41485000E-06,1558936632.6136668,+9.28605840E-01
1671,+2.38614000E-06,1558936632.822,+9.28543170E-01
1672,+2.46161000E-06,1558936633.0303333,+9.28482610E-01
1673,+2.43890000E-06,1558936633.2386668,+9.28421300E-01
1674,+2.42287000E-06,1558936633.447,+9.28358020E-01
1675,+2.44892000E-06,1558936637.046,+9.28259680E-01
1676,+2.39616000E-06,1558936637.2543333,+9.28197010E-01
1677,+2.36343000E-06,1558936637.4626667,+9.28136690E-01
1678,+2.48965000E-06,1558936637.671,+9.28076250E-01
1679,+2.41286000E-06,1558936637.8793333,+9.28013710E-01
1680,+2.42153000E-06,1558936638.0876667,+9.27951660E-01
1681,+2.43757000E-06,1558936638.296,+9.27892830E-01
1682,+2.47229000E-06,1558936638.5043333,+9.27831150E-01
1683,+2.44825000E-06,1558936638.7126667,+9.27767370E-01
1684,+2.49166000E-06,1558936638.921,+9.27709160E-01
1685,+2.47363000E-06,1558936639.1293333,+9.27647600E-01
1686,+2.44223000E-06,1558936639.3376667,+9.27585930E-01
1687,+2.45426000E-06,1558936639.546,+9.27526110E-01
1688,+2.47430000E-06,1558936639.7543333,+9.27467520E-01
1689,+2.44758000E-06,1558936639.9626667,+9.27404480E-01
1690,+2.49032000E-06,1558936640.171,+9.27342560E-01
1691,+2.50034000E-06,1558936640.3793333,+9.27284970E-01
1692,+2.52371000E-06,1558936640.5876667,+9.27223410E-01
1693,+2.52104000E-06,1558936640.796,+9.27161120E-01
1694,+2.39549000E-06,1558936641.0043333,+9.27103150E-01
1695,+2.50769000E-06,1558936641.2126667,+9.27044940E-01
1696,+2.50034000E-06,1558936641.421,+9.26983640E-01
1697,+2.51570000E-06,1558936641.6293333,+9.26924310E-01
1698,+2.61053000E-06,1558936641.8376667,+9.26864740E-01
1699,+2.51503000E-06,1558936642.046,+9.26802810E-01
1700,+2.54175000E-06,1558936645.647,+9.26707080E-01
1701,+2.56845000E-06,1558936645.8553333,+9.26646020E-01
1702,+2.57314000E-06,1558936646.0636668,+9.26587440E-01
1703,+2.57714000E-06,1558936646.272,+9.26528230E-01
1704,+2.54508000E-06,1558936646.4803333,+9.26467670E-01
1705,+2.56311000E-06,1558936646.6886668,+9.26406980E-01
1706,+2.57781000E-06,1558936646.897,+9.26349390E-01
1707,+2.56244000E-06,1558936647.1053333,+9.26288710E-01
1708,+2.61721000E-06,1558936647.3136668,+9.26227400E-01
1709,+2.46161000E-06,1558936647.522,+9.26170180E-01
1710,+2.53774000E-06,1558936647.7303333,+9.26110730E-01
1711,+2.57647000E-06,1558936647.9386668,+9.26049800E-01
1712,+2.58314000E-06,1558936648.147,+9.25991460E-01
1713,+2.62790000E-06,1558936648.3553333,+9.25933870E-01
1714,+2.60852000E-06,1558936648.5636668,+9.25872440E-01
1715,+2.57313000E-06,1558936648.772,+9.25812990E-01
1716,+2.60386000E-06,1558936648.9803333,+9.25756890E-01
1717,+2.63458000E-06,1558936649.1886668,+9.25696570E-01
1718,+2.57246000E-06,1558936649.397,+9.25635880E-01
1719,+2.60452000E-06,1558936649.6053333,+9.25579660E-01
1720,+2.64191000E-06,1558936649.8136668,+9.25522810E-01
1721,+2.55911000E-06,1558936650.022,+9.25463480E-01
1722,+2.59183000E-06,1558936650.2303333,+9.25405030E-01
1723,+2.63458000E-06,1558936650.4386668,+9.25346820E-01
1724,+2.63391000E-06,1558936650.647,+9.25286870E-01
1725,+2.73675000E-06,1558936654.247,+9.25193490E-01
1726,+2.73475000E-06,1558936654.4553332,+9.25134040E-01
1727,+2.70336000E-06,1558936654.6636667,+9.25077310E-01
1728,+2.78751000E-06,1558936654.872,+9.25019600E-01
1729,+2.75078000E-06,1558936655.0803332,+9.24959900E-01
1730,+2.70202000E-06,1558936655.2886667,+9.24901200E-01
1731,+2.77148000E-06,1558936655.497,+9.24845220E-01
1732,+2.75077000E-06,1558936655.7053332,+9.24786020E-01
1733,+2.72540000E-06,1558936655.9136667,+9.24726440E-01
1734,+2.76880000E-06,1558936656.122,+9.24670710E-01
1735,+2.75145000E-06,1558936656.3303332,+9.24612380E-01
1736,+2.83358000E-06,1558936656.5386667,+9.24552560E-01
1737,+2.77682000E-06,1558936656.747,+9.24495960E-01
1738,+2.75277000E-06,1558936656.9553332,+9.24439850E-01
1739,+2.66997000E-06,1558936657.1636667,+9.24379290E-01
1740,+2.75678000E-06,1558936657.372,+9.24321570E-01
1741,+2.77415000E-06,1558936657.5803332,+9.24266330E-01
1742,+2.70669000E-06,1558936657.7886667,+9.24207630E-01
1743,+2.72272000E-06,1558936657.997,+9.24147930E-01
1744,+2.70336000E-06,1558936658.2053332,+9.24093690E-01
1745,+2.73274000E-06,1558936658.4136667,+9.24037580E-01
1746,+2.73141000E-06,1558936658.622,+9.23979370E-01
1747,+2.74810000E-06,1558936658.8303332,+9.23923270E-01
1748,+2.69935000E-06,1558936659.0386667,+9.23866540E-01
1749,+2.70536000E-06,1558936659.247,+9.23807960E-01
1750,+2.68733000E-06,1558936662.847,+9.23716310E-01
1751,+2.55978000E-06,1558936663.0553331,+9.23657730E-01
1752,+2.59650000E-06,1558936663.2636666,+9.23601250E-01
1753,+2.60786000E-06,1558936663.472,+9.23546630E-01
1754,+2.55110000E-06,1558936663.6803331,+9.23488420E-01
1755,+2.61854000E-06,1558936663.8886666,+9.23430830E-01
1756,+2.60853000E-06,1558936664.097,+9.23376340E-01
1757,+2.57313000E-06,1558936664.3053331,+9.23318000E-01
1758,+2.56578000E-06,1558936664.5136666,+9.23259670E-01
1759,+2.59584000E-06,1558936664.722,+9.23206790E-01
1760,+2.58516000E-06,1558936664.9303331,+9.23149320E-01
1761,+2.56779000E-06,1558936665.1386666,+9.23090120E-01
1762,+2.57513000E-06,1558936665.347,+9.23036610E-01
1763,+2.59183000E-06,1558936665.5553331,+9.22980510E-01
1764,+2.55644000E-06,1558936665.7636666,+9.22921310E-01
1765,+2.57981000E-06,1558936665.972,+9.22865330E-01
1766,+2.48297000E-06,1558936666.1803331,+9.22811330E-01
1767,+2.44491000E-06,1558936666.3886666,+9.22752620E-01
1768,+2.44090000E-06,1558936666.597,+9.22695980E-01
1769,+2.42153000E-06,1558936666.8053331,+9.22642850E-01
1770,+2.49766000E-06,1558936667.0136666,+9.22587740E-01
1771,+2.45360000E-06,1558936667.222,+9.22531010E-01
1772,+2.41486000E-06,1558936667.4303331,+9.22476390E-01
1773,+2.51770000E-06,1558936667.6386666,+9.22420290E-01
1774,+2.40217000E-06,1558936667.847,+9.22364180E-01
1775,+2.45359000E-06,1558936671.447,+9.22274270E-01
1776,+2.45693000E-06,1558936671.6553333,+9.22216310E-01
1777,+2.35675000E-06,1558936671.8636668,+9.22162550E-01
1778,+2.41753000E-06,1558936672.072,+9.22108550E-01
1779,+2.45960000E-06,1558936672.2803333,+9.22050960E-01
1780,+2.38414000E-06,1558936672.4886668,+9.21995970E-01
1781,+2.47964000E-06,1558936672.697,+9.21941850E-01
1782,+2.44691000E-06,1558936672.9053333,+9.21885620E-01
1783,+2.40350000E-06,1558936673.1136668,+9.21828770E-01
1784,+2.38814000E-06,1558936673.322,+9.21775520E-01
1785,+2.48297000E-06,1558936673.5303333,+9.21720280E-01
1786,+2.47363000E-06,1558936673.7386668,+9.21662940E-01
1787,+2.49967000E-06,1558936673.947,+9.21609560E-01
1788,+2.57313000E-06,1558936674.1553333,+9.21555190E-01
1789,+2.49834000E-06,1558936674.3636668,+9.21498090E-01
1790,+2.53640000E-06,1558936674.572,+9.21443100E-01
1791,+2.49833000E-06,1558936674.7803333,+9.21390590E-01
1792,+2.62655000E-06,1558936674.9886668,+9.21333370E-01
1793,+2.49299000E-06,1558936675.197,+9.21277760E-01
1794,+2.54375000E-06,1558936675.4053333,+9.21225370E-01
1795,+2.53774000E-06,1558936675.6136668,+9.21172480E-01
1796,+2.49366000E-06,1558936675.822,+9.21117000E-01
1797,+2.59317000E-06,1558936676.0303333,+9.21063000E-01
1798,+2.61120000E-06,1558936676.2386668,+9.21008880E-01
1799,+2.61120000E-06,1558936676.447,+9.20953390E-01
1800,+2.80420000E-06,1558936680.047,+9.20865580E-01
1801,+2.75411000E-06,1558936680.2553332,+9.20809970E-01
1802,+2.73007000E-06,1558936680.4636667,+9.20756220E-01
1803,+2.81823000E-06,1558936680.672,+9.20703580E-01
1804,+2.76013000E-06,1558936680.8803332,+9.20647970E-01
1805,+2.77482000E-06,1558936681.0886667,+9.20592980E-01
1806,+2.71939000E-06,1558936681.297,+9.20540970E-01
1807,+2.70803000E-06,1558936681.5053332,+9.20486220E-01
1808,+2.73675000E-06,1558936681.7136667,+9.20430000E-01
1809,+2.71605000E-06,1558936681.922,+9.20378970E-01
1810,+2.72005000E-06,1558936682.1303332,+9.20324100E-01
1811,+2.76146000E-06,1558936682.3386667,+9.20268620E-01
1812,+2.73541000E-06,1558936682.547,+9.20215730E-01
1813,+2.74543000E-06,1558936682.7553332,+9.20162850E-01
1814,+2.77548000E-06,1558936682.9636667,+9.20107110E-01
1815,+2.79552000E-06,1558936683.172,+9.20054230E-01
1816,+2.78283000E-06,1558936683.3803332,+9.20002580E-01
1817,+2.77147000E-06,1558936683.5886667,+9.19946110E-01
1818,+2.76413000E-06,1558936683.797,+9.19892110E-01
1819,+2.73407000E-06,1558936684.0053332,+9.19841450E-01
1820,+2.77215000E-06,1558936684.2136667,+9.19788570E-01
1821,+2.76948000E-06,1558936684.422,+9.19734690E-01
1822,+2.74676000E-06,1558936684.6303332,+9.19681930E-01
1823,+2.84427000E-06,1558936684.8386667,+9.19628920E-01
1824,+2.79084000E-06,1558936685.047,+9.19574920E-01
1825,+2.84828000E-06,1558936688.647,+9.19489840E-01
1826,+2.82557000E-06,1558936688.8553333,+9.19434110E-01
1827,+2.84093000E-06,1558936689.0636668,+9.19381960E-01
1828,+2.87366000E-06,1558936689.272,+9.19330690E-01
1829,+2.85562000E-06,1558936689.4803333,+9.19277060E-01
1830,+2.84160000E-06,1558936689.6886668,+9.19222690E-01
1831,+2.81422000E-06,1558936689.897,+9.19172410E-01
1832,+2.89769000E-06,1558936690.1053333,+9.19117790E-01
1833,+2.90905000E-06,1558936690.3136668,+9.19062550E-01
1834,+2.76547000E-06,1558936690.522,+9.19013010E-01
1835,+2.84360000E-06,1558936690.7303333,+9.18960000E-01
1836,+2.79085000E-06,1558936690.9386668,+9.18905010E-01
1837,+2.85095000E-06,1558936691.147,+9.18853240E-01
1838,+2.78283000E-06,1558936691.3553333,+9.18802090E-01
1839,+2.72072000E-06,1558936691.5636668,+9.18747470E-01
1840,+2.76680000E-06,1558936691.772,+9.18694460E-01
1841,+2.77549000E-06,1558936691.9803333,+9.18644180E-01
1842,+2.78417000E-06,1558936692.1886668,+9.18590310E-01
1843,+2.76881000E-06,1558936692.397,+9.18536680E-01
1844,+2.77749000E-06,1558936692.6053333,+9.18486770E-01
1845,+2.78016000E-06,1558936692.8136668,+9.18436610E-01
1846,+2.73675000E-06,1558936693.022,+9.18383230E-01
1847,+2.75344000E-06,1558936693.2303333,+9.18331580E-01
1848,+2.69735000E-06,1558936693.4386668,+9.18279310E-01
1849,+2.72139000E-06,1558936693.647,+9.18226680E-01
1850,+2.84961000E-06,1558936697.246,+9.18143570E-01
1851,+2.89302000E-06,1558936697.4543333,+9.18089820E-01
1852,+2.83091000E-06,1558936697.6626668,+9.18038790E-01
