Counter,Time(s),SQUID Voltage(uV),
0,0.0
1,1.75699996948
2,2.59799981117
3,3.44099998474
4,4.27899980545
5,5.11999988556
6,5.96099996567
7,6.80099987984
8,7.64299988747
9,8.48299980164
10,9.32399988174
11,10.1659998894
12,11.004999876
13,11.8469998837
14,12.6879999638
15,13.5289998055
16,14.3709998131
17,15.2109999657
18,16.0529999733
19,16.8949999809
20,17.7339999676
21,18.5759999752
22,19.4169998169
23,20.2559998035
24,21.0989999771
25,21.9389998913
26,22.7809998989
27,23.6229999065
28,24.4619998932
29,25.3029999733
30,26.1449999809
31,26.9839999676
32,27.8269999027
33,28.6669998169
34,29.507999897
35,30.3509998322
36,31.1909999847
37,32.0319998264
38,32.8739998341
39,33.7129998207
40,34.5559999943
41,35.3959999084
42,36.2379999161
43,37.0799999237
