Counter,Time(s),SQUID Voltage(uV),
0,0.0,-1.13844790E-03
1,0.677999973297,+1.27130470E-02
2,1.33599996567,-1.73437670E-02
3,1.79100012779,+1.04868580E-03
4,2.29600000381,-1.85701680E-02
5,2.74699997902,-9.79719920E-03
6,3.20200014114,-2.07738190E-02
7,3.60899996758,-1.35481280E-04
8,4.1130001545,-1.48277850E-02
9,4.56900000572,+1.94909910E-02
10,4.97200012207,+1.12567260E-02
11,5.42700004578,-9.23297160E-03
12,5.92900013924,-2.14748360E-02
13,6.46300005913,-5.20017650E-03
14,7.29400014877,-2.04099220E-02
