Counter,Time(s),Magnet Current(A),Field Coil Current(mA),SQUID Voltage(uV),
0,0.0759999752045,-0.006,-1.884e-05,-5.68819700E-03
1,1.29499983788,0.003,-1.754e-05,-1.05080820E-02
2,2.65599989891,0.048,-1.702e-05,+7.86051940E-04
3,4.04099988937,0.106,-2.932e-05,+1.45502630E-03
4,5.40299987793,0.163,-1.754e-05,-4.84721850E-03
5,6.76299977303,0.218,-1.938e-05,-1.90338520E-02
6,8.07899999619,0.275,-1.65e-05,-1.73110630E-02
7,9.46299982071,0.33,-1.99e-05,-1.15539870E-02
8,10.8429999352,0.388,-1.362e-05,-2.63776260E-03
9,12.2069997787,0.444,-1.308e-05,-1.62551640E-02
10,13.6449999809,0.505,-2.198e-05,+1.29031440E-02
11,14.8819999695,0.556,-1.728e-05,-1.23870980E-02
12,16.2929999828,0.615,-1.204e-05,-1.17906230E-02
13,17.6549999714,0.672,-2.514e-05,-1.22093500E-02
14,19.015999794,0.73,-1.152e-05,+6.38612620E-03
15,20.3569998741,0.785,-1.65e-05,+1.40768960E-02
16,21.7179999352,0.842,-1.754e-05,-2.06980360E-02
17,23.0529999733,0.897,-1.466e-05,+1.79860060E-02
18,24.4369997978,0.954,-1.492e-05,-1.80397820E-02
19,25.7929999828,1.01,-1.544e-05,+3.46298010E-03
20,27.2059998512,1.07,-2.146e-05,-1.61117980E-02
21,28.6429998875,1.129,-1.544e-05,+1.68345990E-02
22,29.8809998035,1.18,-1.78e-05,+1.10290440E-02
23,31.2429997921,1.238,-1.938e-05,+4.57869040E-03
24,32.6529998779,1.296,-1.858e-05,-1.03121960E-02
25,33.9649999142,1.35,-1.388e-05,-9.94829150E-03
26,35.376999855,1.41,-1.544e-05,+1.57297450E-02
27,36.6899998188,1.465,-1.884e-05,-1.24479100E-02
28,38.1719999313,1.527,-1.676e-05,-1.77987100E-02
29,39.507999897,1.527,-6.54e-06,-1.17907180E-02
30,40.8419997692,1.479,-1.074e-05,-8.79614310E-03
31,42.2059998512,1.424,-1.65e-05,-1.71468570E-02
32,43.518999815,1.368,-2.278e-05,-1.10031830E-02
33,44.9299998283,1.309,-3.66e-06,-1.73978140E-02
34,46.2909998894,1.254,-2.068e-05,-1.06468490E-02
35,47.6529998779,1.196,-9.68e-06,+1.94947960E-03
36,49.012999773,1.14,-1.806e-05,+1.40899230E-02
37,50.3249998093,1.085,-2.33e-05,-1.29334260E-02
38,51.7359998226,1.025,-1.388e-05,-4.52901940E-03
39,53.0999999046,0.969,-6.02e-06,+1.24784780E-03
40,54.4809999466,0.911,-2.12e-05,-1.38595590E-02
41,55.7939999104,0.857,-1.544e-05,-8.98355460E-03
42,57.1819999218,0.8,-1.336e-05,-9.70239230E-03
43,58.5429999828,0.743,3.92e-06,-1.27474440E-02
44,60.0039999485,0.683,-1.02e-05,-8.66411640E-03
45,61.2899999619,0.63,-1.23e-05,+9.17085820E-03
46,62.6289999485,0.572,-1.02e-05,+8.96003300E-03
