,SQUID_Volt(V),timestamp,Temp(V),FC_CURR(A),MOD_CURR(A),SQUID_Curr(A)
253,+3.12943900E-05,1559381135.193,+1.57099660E+00,,3.0279270536692223e-05,4.8676512315270935e-05
254,+3.11695100E-05,1559381135.4013333,+1.57099900E+00,,3.0279443592552027e-05,4.8666778325123154e-05
255,+3.11594900E-05,1559381135.6096668,+1.57100520E+00,,3.0279198247535598e-05,4.8670236453201975e-05
256,+3.10840300E-05,1559381135.818,+1.57100770E+00,,3.0279386637458926e-05,4.8666778325123154e-05
257,+3.12149100E-05,1559381136.0263333,+1.57100030E+00,,3.0279357064622128e-05,4.867164532019704e-05
258,+3.11468100E-05,1559381136.2346668,+1.57099900E+00,,3.0279573932092003e-05,4.866588177339901e-05
259,+3.10539800E-05,1559381136.443,+1.57099780E+00,,3.027955969331873e-05,4.8672798029556646e-05
260,+3.11321100E-05,1559381136.6513333,+1.57099900E+00,,3.0279762322015337e-05,4.8673054187192114e-05
261,+3.11675100E-05,1559381136.8596668,+1.57099780E+00,,3.027955969331873e-05,4.8670492610837436e-05
262,+3.12122500E-05,1559381137.068,+1.57099660E+00,,3.027947316538883e-05,4.8673054187192114e-05
263,+3.11708500E-05,1559381137.2763333,+1.57099530E+00,,3.0279704271631986e-05,4.8671261083743846e-05
264,+3.10900500E-05,1559381137.4846668,+1.57099530E+00,,3.0279270536692223e-05,4.867100492610837e-05
265,+3.11815400E-05,1559381137.693,+1.57099660E+00,,3.0279646221248634e-05,4.8670492610837436e-05
266,+3.11862100E-05,1559381137.9013333,+1.57099660E+00,,3.0279386637458926e-05,4.867228571428572e-05
267,+3.11120800E-05,1559381138.1096668,+1.57099660E+00,,3.027961774370208e-05,4.867202955665024e-05
268,+3.11588300E-05,1559381138.318,+1.57099660E+00,,3.0279501642935378e-05,4.8670748768472904e-05
269,+3.12109200E-05,1559381138.5263333,+1.57100030E+00,,3.027955969331873e-05,4.867331034482759e-05
270,+3.11521500E-05,1559381138.7346668,+1.57099780E+00,,3.0279501642935378e-05,4.867612807881774e-05
271,+3.11715100E-05,1559381138.943,+1.57099530E+00,,3.0279328587075574e-05,4.8671517241379314e-05
272,+3.11601600E-05,1559381139.1513333,+1.57099040E+00,,3.0279212486308872e-05,4.8669467980295565e-05
273,+3.11755200E-05,1559381139.3596668,+1.57098540E+00,,3.0279067907995615e-05,4.867036453201971e-05
274,+3.10913700E-05,1559381139.568,+1.57099280E+00,,3.0279270536692223e-05,4.866895566502463e-05
275,+3.10132100E-05,1559381143.167,+1.57099660E+00,,3.02794008762322e-05,4.8670492610837436e-05
276,+3.11461400E-05,1559381143.3753333,+1.57100520E+00,,3.027941511500548e-05,4.8671517241379314e-05
277,+3.10232300E-05,1559381143.5836668,+1.57100770E+00,,3.027941511500548e-05,4.8670492610837436e-05
278,+3.10633000E-05,1559381143.792,+1.57101020E+00,,3.0279516976998902e-05,4.867228571428572e-05
279,+3.10486100E-05,1559381144.0003333,+1.57100900E+00,,3.0279357064622128e-05,4.866767487684729e-05
280,+3.11728500E-05,1559381144.2086668,+1.57100900E+00,,3.0279328587075574e-05,4.867062068965517e-05
281,+3.10906700E-05,1559381144.417,+1.57101140E+00,,3.0279501642935378e-05,4.866690640394089e-05
282,+3.09724700E-05,1559381144.6253333,+1.57100900E+00,,3.0279386637458926e-05,4.867100492610837e-05
283,+3.09798200E-05,1559381144.8336668,+1.57100770E+00,,3.0279675794085432e-05,4.8664088669950736e-05
284,+3.11955600E-05,1559381145.042,+1.57101020E+00,,3.0279270536692223e-05,4.8673566502463056e-05
285,+3.10980200E-05,1559381145.2503333,+1.57100770E+00,,3.0279704271631986e-05,4.867228571428572e-05
286,+3.10299100E-05,1559381145.4586668,+1.57100400E+00,,3.0279328587075574e-05,4.8671773399014775e-05
287,+3.10199000E-05,1559381145.667,+1.57101270E+00,,3.0279806133625408e-05,4.86699802955665e-05
288,+3.11802000E-05,1559381145.8753333,+1.57101390E+00,,3.0279733844468783e-05,4.867202955665024e-05
289,+3.10806600E-05,1559381146.0836668,+1.57101890E+00,,3.0279762322015337e-05,4.8671261083743846e-05
290,+3.09764800E-05,1559381146.292,+1.57101640E+00,,3.0279531215772182e-05,4.867241379310345e-05
291,+3.10105400E-05,1559381146.5003333,+1.57101890E+00,,3.027955969331873e-05,4.8671773399014775e-05
292,+3.12075400E-05,1559381146.7086668,+1.57101520E+00,,3.0279906900328587e-05,4.8671517241379314e-05
293,+3.10406000E-05,1559381146.917,+1.57100650E+00,,3.0280225629791897e-05,4.8667418719211823e-05
294,+3.10359200E-05,1559381147.1253333,+1.57101140E+00,,3.0280572836801754e-05,4.8671773399014775e-05
295,+3.10332500E-05,1559381147.3336668,+1.57101020E+00,,3.0280717415115004e-05,4.86680591133005e-05
296,+3.11347600E-05,1559381147.542,+1.57100650E+00,,3.028070317634173e-05,4.8672541871921185e-05
297,+3.10946900E-05,1559381147.7503333,+1.57100280E+00,,3.0280687842278206e-05,4.8673566502463056e-05
298,+3.09751400E-05,1559381147.9586668,+1.57100150E+00,,3.02804852135816e-05,4.867100492610837e-05
299,+3.09638000E-05,1559381148.167,+1.57100030E+00,,3.028054326396495e-05,4.86699802955665e-05
300,+3.10779900E-05,1559381151.768,+1.57099660E+00,,3.0280687842278206e-05,4.8672798029556646e-05
301,+3.10719800E-05,1559381151.9763331,+1.57100030E+00,,3.0280818181818183e-05,4.86695960591133e-05
302,+3.09490900E-05,1559381152.1846666,+1.57099900E+00,,3.02806013143483e-05,4.866972413793103e-05
303,+3.10392400E-05,1559381152.393,+1.57099900E+00,,3.0280890470974807e-05,4.8671517241379314e-05
304,+3.10379100E-05,1559381152.6013331,+1.57099410E+00,,3.02806013143483e-05,4.866869950738916e-05
305,+3.10900100E-05,1559381152.8096666,+1.57099040E+00,,3.028106462212486e-05,4.8670748768472904e-05
306,+3.11147300E-05,1559381153.018,+1.57099530E+00,,3.0280976998904713e-05,4.86695960591133e-05
307,+3.10292300E-05,1559381153.2263331,+1.57099040E+00,,3.0280890470974807e-05,4.866588177339901e-05
308,+3.11320800E-05,1559381153.4346666,+1.57099160E+00,,3.0281035049288064e-05,4.8672798029556646e-05
309,+3.10860100E-05,1559381153.643,+1.57099410E+00,,3.0280832420591456e-05,4.8673566502463056e-05
310,+3.11594700E-05,1559381153.8513331,+1.57099410E+00,,3.0281151150054767e-05,4.8670492610837436e-05
311,+3.10986800E-05,1559381154.0596666,+1.57099660E+00,,3.0281209200438118e-05,4.8671261083743846e-05
312,+3.11401000E-05,1559381154.268,+1.57100030E+00,,3.0281353778751367e-05,4.867331034482759e-05
313,+3.11694700E-05,1559381154.4763331,+1.57100520E+00,,3.028138225629792e-05,4.8670492610837436e-05
314,+3.11073700E-05,1559381154.6846666,+1.57100900E+00,,3.028100657174151e-05,4.8669467980295565e-05
315,+3.11581300E-05,1559381154.893,+1.57100650E+00,,3.028138225629792e-05,4.867433497536946e-05
316,+3.11220500E-05,1559381155.1013331,+1.57100400E+00,,3.028100657174151e-05,4.867446305418719e-05
317,+3.12336100E-05,1559381155.3096666,+1.57100280E+00,,3.028080394304491e-05,4.867369458128079e-05
318,+3.12276000E-05,1559381155.518,+1.57099780E+00,,3.028076013143483e-05,4.8671517241379314e-05
319,+3.12095600E-05,1559381155.7263331,+1.57099410E+00,,3.0280572836801754e-05,4.8668443349753694e-05
320,+3.12716900E-05,1559381155.9346666,+1.57099040E+00,,3.0280717415115004e-05,4.8673822660098524e-05
321,+3.12596600E-05,1559381156.143,+1.57098420E+00,,3.0280687842278206e-05,4.867202955665024e-05
322,+3.12182400E-05,1559381156.3513331,+1.57098790E+00,,3.028100657174151e-05,4.867292610837438e-05
323,+3.11093700E-05,1559381156.5596666,+1.57098910E+00,,3.028106462212486e-05,4.867292610837438e-05
324,+3.11093800E-05,1559381156.768,+1.57098660E+00,,3.0280890470974807e-05,4.8670748768472904e-05
325,+3.10579500E-05,1559381160.367,+1.57098540E+00,,3.028094852135816e-05,4.867369458128079e-05
326,+3.10532800E-05,1559381160.5753334,+1.57098540E+00,,3.0280717415115004e-05,4.867138916256158e-05
327,+3.10820000E-05,1559381160.7836668,+1.57098540E+00,,3.0280717415115004e-05,4.8674847290640395e-05
328,+3.10238900E-05,1559381160.992,+1.57098910E+00,,3.0280832420591456e-05,4.8673566502463056e-05
329,+3.10425900E-05,1559381161.2003334,+1.57098910E+00,,3.0280992332968237e-05,4.867471921182266e-05
330,+3.10345800E-05,1559381161.4086668,+1.57099040E+00,,3.028094852135816e-05,4.86767684729064e-05
331,+3.09978500E-05,1559381161.617,+1.57098910E+00,,3.028126725082147e-05,4.867215763546798e-05
332,+3.09818300E-05,1559381161.8253334,+1.57099410E+00,,3.0281122672508213e-05,4.867113300492611e-05
333,+3.09384100E-05,1559381162.0336668,+1.57099660E+00,,3.0281122672508213e-05,4.867164532019704e-05
334,+3.09277200E-05,1559381162.242,+1.57100030E+00,,3.0280920043811612e-05,4.867100492610837e-05
335,+3.09597900E-05,1559381162.4503334,+1.57099780E+00,,3.0281093099671415e-05,4.86699802955665e-05
336,+3.09377500E-05,1559381162.6586668,+1.57099160E+00,,3.0280775465498355e-05,4.867113300492611e-05
337,+3.09417400E-05,1559381162.867,+1.57099040E+00,,3.0280775465498355e-05,4.8670748768472904e-05
338,+3.09571100E-05,1559381163.0753334,+1.57099040E+00,,3.028106462212486e-05,4.8673182266009854e-05
339,+3.08929900E-05,1559381163.2836668,+1.57099280E+00,,3.0280920043811612e-05,4.867010837438424e-05
340,+3.08669600E-05,1559381163.492,+1.57099410E+00,,3.0281194961664844e-05,4.867241379310345e-05
341,+3.12536500E-05,1559381163.7003334,+1.57099410E+00,,3.028106462212486e-05,4.8668443349753694e-05
342,+3.09484600E-05,1559381163.9086668,+1.57099780E+00,,3.0281179627601314e-05,4.8673054187192114e-05
343,+3.09023800E-05,1559381164.117,+1.57099660E+00,,3.0281093099671415e-05,4.8677280788177345e-05
344,+3.09925300E-05,1559381164.3253334,+1.57099530E+00,,3.028152683461117e-05,4.8672798029556646e-05
345,+3.10279400E-05,1559381164.5336668,+1.57099530E+00,,3.0281093099671415e-05,4.867215763546798e-05
346,+3.09090600E-05,1559381164.742,+1.57099780E+00,,3.028141182913472e-05,4.867036453201971e-05
347,+3.09724900E-05,1559381164.9503334,+1.57099900E+00,,3.0281440306681273e-05,4.867164532019704e-05
348,+3.09110600E-05,1559381165.1586668,+1.57100280E+00,,3.0281815991237677e-05,4.867369458128079e-05
349,+3.09972000E-05,1559381165.367,+1.57100150E+00,,3.0281498357064624e-05,4.867343842364532e-05
350,+3.09137200E-05,1559381168.967,+1.57099530E+00,,3.0281614457831327e-05,4.867292610837438e-05
351,+3.08763300E-05,1559381169.1753333,+1.57099780E+00,,3.028178751369113e-05,4.86680591133005e-05
352,+3.09244100E-05,1559381169.3836668,+1.57099900E+00,,3.0282076670317636e-05,4.8675487684729064e-05
353,+3.08890300E-05,1559381169.592,+1.57099660E+00,,3.028126725082147e-05,4.867164532019704e-05
354,+3.09177400E-05,1559381169.8003333,+1.57099780E+00,,3.0281209200438118e-05,4.867343842364532e-05
355,+3.08903700E-05,1559381170.0086668,+1.57099660E+00,,3.028132420591457e-05,4.8670492610837436e-05
356,+3.08816700E-05,1559381170.217,+1.57099410E+00,,3.0281179627601314e-05,4.867190147783251e-05
357,+3.08836900E-05,1559381170.4253333,+1.57099660E+00,,3.0281700985761225e-05,4.867292610837438e-05
358,+3.09010400E-05,1559381170.6336668,+1.57099900E+00,,3.0281642935377874e-05,4.867292610837438e-05
359,+3.08977000E-05,1559381170.842,+1.57100030E+00,,3.028152683461117e-05,4.867190147783251e-05
360,+3.08536200E-05,1559381171.0503333,+1.57099780E+00,,3.028172946330778e-05,4.867535960591133e-05
361,+3.08649800E-05,1559381171.2586668,+1.57099900E+00,,3.0281542168674702e-05,4.867190147783251e-05
362,+3.08663200E-05,1559381171.467,+1.57099780E+00,,3.028146878422782e-05,4.8670492610837436e-05
363,+3.08349300E-05,1559381171.6753333,+1.57100280E+00,,3.0281122672508213e-05,4.867100492610837e-05
364,+3.08329300E-05,1559381171.8836668,+1.57100650E+00,,3.028138225629792e-05,4.8673822660098524e-05
365,+3.08583000E-05,1559381172.092,+1.57100770E+00,,3.0281700985761225e-05,4.8674078817733985e-05
366,+3.08309300E-05,1559381172.3003333,+1.57100650E+00,,3.0281556407447975e-05,4.8673054187192114e-05
367,+3.08603100E-05,1559381172.5086668,+1.57100280E+00,,3.0282163198247534e-05,4.86699802955665e-05
368,+3.07608000E-05,1559381172.717,+1.57100520E+00,,3.0281759036144576e-05,4.8670492610837436e-05
369,+3.08082100E-05,1559381172.9253333,+1.57100400E+00,,3.0281700985761225e-05,4.8671773399014775e-05
370,+3.07988700E-05,1559381173.1336668,+1.57100400E+00,,3.028141182913472e-05,4.8673566502463056e-05
371,+3.07194000E-05,1559381173.342,+1.57100650E+00,,3.0281237677984665e-05,4.867433497536946e-05
372,+3.07668200E-05,1559381173.5503333,+1.57100900E+00,,3.0281440306681273e-05,4.867202955665024e-05
373,+3.08062200E-05,1559381173.7586668,+1.57100400E+00,,3.0281815991237677e-05,4.8669211822660104e-05
374,+3.07534600E-05,1559381173.967,+1.57100400E+00,,3.02816286966046e-05,4.866818719211822e-05
375,+3.07601300E-05,1559381177.567,+1.57099900E+00,,3.0281353778751367e-05,4.866895566502463e-05
376,+3.07254200E-05,1559381177.7753332,+1.57099660E+00,,3.028141182913472e-05,4.8670748768472904e-05
377,+3.07461200E-05,1559381177.9836667,+1.57099040E+00,,3.028138225629792e-05,4.866831527093596e-05
378,+3.07100500E-05,1559381178.192,+1.57099280E+00,,3.0281251916757945e-05,4.8673566502463056e-05
379,+3.07467700E-05,1559381178.4003332,+1.57099530E+00,,3.028100657174151e-05,4.8673054187192114e-05
380,+3.07240700E-05,1559381178.6086667,+1.57099530E+00,,3.0281035049288064e-05,4.867395073891625e-05
381,+3.07280800E-05,1559381178.817,+1.57099410E+00,,3.028126725082147e-05,4.867087684729064e-05
382,+3.07608000E-05,1559381179.0253332,+1.57099530E+00,,3.0281122672508213e-05,4.8671261083743846e-05
383,+3.07754900E-05,1559381179.2336667,+1.57099530E+00,,3.028172946330778e-05,4.8671773399014775e-05
384,+3.07574700E-05,1559381179.442,+1.57099900E+00,,3.0281426067908e-05,4.8669467980295565e-05
385,+3.08275900E-05,1559381179.6503332,+1.57099780E+00,,3.0281946330777657e-05,4.867010837438424e-05
386,+3.07821800E-05,1559381179.8586667,+1.57100030E+00,,3.0281700985761225e-05,4.8675487684729064e-05
387,+3.07875100E-05,1559381180.067,+1.57100280E+00,,3.028184556407448e-05,4.867945812807882e-05
388,+3.07948600E-05,1559381180.2753332,+1.57099780E+00,,3.0282134720700987e-05,4.8671773399014775e-05
389,+3.08082100E-05,1559381180.4836667,+1.57099280E+00,,3.0281961664841184e-05,4.8670748768472904e-05
390,+3.08322700E-05,1559381180.692,+1.57099410E+00,,3.0282307776560787e-05,4.8671517241379314e-05
391,+3.07688200E-05,1559381180.9003332,+1.57099410E+00,,3.0282279299014237e-05,4.8673054187192114e-05
392,+3.08369400E-05,1559381181.1086667,+1.57099280E+00,,3.0282337349397592e-05,4.8671517241379314e-05
393,+3.07768300E-05,1559381181.317,+1.57099040E+00,,3.0281961664841184e-05,4.867664039408867e-05
394,+3.07714900E-05,1559381181.5253332,+1.57099160E+00,,3.0282048192771082e-05,4.8667418719211823e-05
395,+3.08175600E-05,1559381181.7336667,+1.57098790E+00,,3.0282626506024098e-05,4.867343842364532e-05
396,+3.08469500E-05,1559381181.942,+1.57098290E+00,,3.0282626506024098e-05,4.8668443349753694e-05
397,+3.08215800E-05,1559381182.1503332,+1.57098420E+00,,3.028242387732749e-05,4.8670492610837436e-05
398,+3.07901800E-05,1559381182.3586667,+1.57098420E+00,,3.0282713033953996e-05,4.8669467980295565e-05
399,+3.08983700E-05,1559381182.567,+1.57098910E+00,,3.0282134720700987e-05,4.866421674876848e-05
400,+3.09785000E-05,1559381186.167,+1.57099660E+00,,3.0282235487404163e-05,4.866460098522168e-05
401,+3.09538000E-05,1559381186.3753333,+1.57100150E+00,,3.028178751369113e-05,4.866869950738916e-05
402,+3.09431100E-05,1559381186.5836668,+1.57100650E+00,,3.0282438116100764e-05,4.866793103448276e-05
403,+3.09344300E-05,1559381186.792,+1.57100770E+00,,3.0282510405257392e-05,4.867138916256158e-05
404,+3.09778500E-05,1559381187.0003333,+1.57100650E+00,,3.028301752464403e-05,4.867087684729064e-05
405,+3.09210900E-05,1559381187.2086668,+1.57100280E+00,,3.0282395399780946e-05,4.8672541871921185e-05
406,+3.08883600E-05,1559381187.417,+1.57100150E+00,,3.02827426067908e-05,4.866793103448276e-05
407,+3.08202300E-05,1559381187.6253333,+1.57099900E+00,,3.0282654983570645e-05,4.866613793103448e-05
408,+3.09037200E-05,1559381187.8336668,+1.57099900E+00,,3.0282756845564074e-05,4.8670748768472904e-05
409,+3.09124000E-05,1559381188.042,+1.57099900E+00,,3.0283060240963854e-05,4.866332019704434e-05
410,+3.09237600E-05,1559381188.2503333,+1.57099780E+00,,3.0282670317634172e-05,4.8663064039408865e-05
411,+3.08783400E-05,1559381188.4586668,+1.57100030E+00,,3.0283378970427164e-05,4.8663448275862073e-05
412,+3.09945400E-05,1559381188.667,+1.57099530E+00,,3.0282771084337348e-05,4.8663192118226606e-05
413,+3.09357800E-05,1559381188.8753333,+1.57099660E+00,,3.02828291347207e-05,4.866485714285714e-05
414,+3.09364500E-05,1559381189.0836668,+1.57100150E+00,,3.0282887185104054e-05,4.866127093596059e-05
415,+3.09638100E-05,1559381189.292,+1.57100030E+00,,3.02828291347207e-05,4.865947783251232e-05
416,+3.09190800E-05,1559381189.5003333,+1.57099900E+00,,3.02828291347207e-05,4.86635763546798e-05
417,+3.08723200E-05,1559381189.7086668,+1.57099410E+00,,3.0282713033953996e-05,4.8660758620689655e-05
418,+3.09097300E-05,1559381189.917,+1.57099780E+00,,3.0282915662650604e-05,4.866101477832512e-05
419,+3.08903700E-05,1559381190.1253333,+1.57099780E+00,,3.0282887185104054e-05,4.866690640394089e-05
420,+3.09010400E-05,1559381190.3336668,+1.57099660E+00,,3.0283320920043813e-05,4.8665497536945815e-05
421,+3.08336000E-05,1559381190.542,+1.57099900E+00,,3.028324863088718e-05,4.866088669950739e-05
422,+3.09237500E-05,1559381190.7503333,+1.57100150E+00,,3.0282713033953996e-05,4.866536945812808e-05
423,+3.08943600E-05,1559381190.9586668,+1.57100520E+00,,3.0282626506024098e-05,4.866575369458128e-05
424,+3.09297600E-05,1559381191.167,+1.57101020E+00,,3.0282901423877327e-05,4.8661142857142864e-05
425,+3.09437900E-05,1559381194.767,+1.57101520E+00,,3.02827426067908e-05,4.86635763546798e-05
426,+3.08790100E-05,1559381194.9753332,+1.57101640E+00,,3.0282771084337348e-05,4.8664472906403944e-05
427,+3.10613300E-05,1559381195.1836667,+1.57101760E+00,,3.0282857612267253e-05,4.866011822660098e-05
428,+3.09491200E-05,1559381195.392,+1.57101140E+00,,3.02828291347207e-05,4.866421674876848e-05
429,+3.09010500E-05,1559381195.6003332,+1.57101020E+00,,3.0282800657174152e-05,4.866088669950739e-05
430,+3.09357700E-05,1559381195.8086667,+1.57101020E+00,,3.0282800657174152e-05,4.8662039408866994e-05
431,+3.09978800E-05,1559381196.017,+1.57101270E+00,,3.0282945235487405e-05,4.866255172413793e-05
432,+3.09711600E-05,1559381196.2253332,+1.57101270E+00,,3.028324863088718e-05,4.866332019704434e-05
433,+3.08876800E-05,1559381196.4336667,+1.57101020E+00,,3.02828291347207e-05,4.8663064039408865e-05
434,+3.09684900E-05,1559381196.642,+1.57100900E+00,,3.028242387732749e-05,4.866498522167487e-05
435,+3.10940500E-05,1559381196.8503332,+1.57100520E+00,,3.028236582694414e-05,4.866639408866995e-05
436,+3.09918800E-05,1559381197.0586667,+1.57100030E+00,,3.0282453450164298e-05,4.866511330049261e-05
437,+3.09190700E-05,1559381197.267,+1.57099780E+00,,3.02827426067908e-05,4.866613793103448e-05
438,+3.09551400E-05,1559381197.4753332,+1.57099280E+00,,3.0282598028477547e-05,4.866511330049261e-05
439,+3.10653200E-05,1559381197.6836667,+1.57098660E+00,,3.02828291347207e-05,4.866255172413793e-05
440,+3.09484700E-05,1559381197.892,+1.57098660E+00,,3.028278532311062e-05,4.8664088669950736e-05
441,+3.08870100E-05,1559381198.1003332,+1.57099040E+00,,3.0282857612267253e-05,4.866101477832512e-05
442,+3.09631600E-05,1559381198.3086667,+1.57099160E+00,,3.0282973713033955e-05,4.8662039408866994e-05
443,+3.11247700E-05,1559381198.517,+1.57099280E+00,,3.02827426067908e-05,4.8664088669950736e-05
444,+3.09638100E-05,1559381198.7253332,+1.57099410E+00,,3.0282713033953996e-05,4.866588177339901e-05
445,+3.09818600E-05,1559381198.9336667,+1.57099160E+00,,3.0282481927710845e-05,4.8666009852216744e-05
446,+3.09217400E-05,1559381199.142,+1.57099160E+00,,3.02827426067908e-05,4.8670748768472904e-05
447,+3.11067400E-05,1559381199.3503332,+1.57099660E+00,,3.0282698795180723e-05,4.866908374384237e-05
448,+3.10165700E-05,1559381199.5586667,+1.57099660E+00,,3.02828291347207e-05,4.867459113300493e-05
449,+3.10386100E-05,1559381199.767,+1.57099900E+00,,3.0282915662650604e-05,4.86699802955665e-05
450,+3.12022300E-05,1559381203.367,+1.57099530E+00,,3.0282915662650604e-05,4.8669467980295565e-05
451,+3.13631800E-05,1559381203.5753334,+1.57099410E+00,,3.0282857612267253e-05,4.8674078817733985e-05
452,+3.12322800E-05,1559381203.7836668,+1.57099660E+00,,3.0282654983570645e-05,4.8674847290640395e-05
453,+3.12763600E-05,1559381203.992,+1.57099530E+00,,3.0282713033953996e-05,4.8671517241379314e-05
454,+3.12376300E-05,1559381204.2003334,+1.57099410E+00,,3.0282771084337348e-05,4.867433497536946e-05
455,+3.14079200E-05,1559381204.4086668,+1.57099040E+00,,3.0283292442497262e-05,4.867062068965517e-05
456,+3.13291200E-05,1559381204.617,+1.57099280E+00,,3.0282887185104054e-05,4.867087684729064e-05
457,+3.13224500E-05,1559381204.8253334,+1.57099280E+00,,3.0282713033953996e-05,4.8673822660098524e-05
458,+3.13004000E-05,1559381205.0336668,+1.57099410E+00,,3.0283306681270536e-05,4.867459113300493e-05
459,+3.15274700E-05,1559381205.242,+1.57099280E+00,,3.0283002190580502e-05,4.86699802955665e-05
460,+3.14466500E-05,1559381205.4503334,+1.57099410E+00,,3.0283234392113908e-05,4.86699802955665e-05
461,+3.12823700E-05,1559381205.6586668,+1.57099160E+00,,3.0283176341730556e-05,4.8674078817733985e-05
462,+3.13919000E-05,1559381205.867,+1.57099160E+00,,3.0283031763417307e-05,4.867535960591133e-05
463,+3.15388200E-05,1559381206.0753334,+1.57099160E+00,,3.0282915662650604e-05,4.867433497536946e-05
464,+3.14353100E-05,1559381206.2836668,+1.57099280E+00,,3.0283089813800658e-05,4.867241379310345e-05
465,+3.13979100E-05,1559381206.492,+1.57099410E+00,,3.0283060240963854e-05,4.867266995073892e-05
466,+3.14586900E-05,1559381206.7003334,+1.57099160E+00,,3.0282654983570645e-05,4.867471921182266e-05
467,+3.15842300E-05,1559381206.9086668,+1.57098790E+00,,3.0283002190580502e-05,4.8671773399014775e-05
468,+3.15301400E-05,1559381207.117,+1.57099040E+00,,3.0283002190580502e-05,4.8673566502463056e-05
469,+3.14667000E-05,1559381207.3253334,+1.57099040E+00,,3.0283320920043813e-05,4.8675103448275856e-05
470,+3.14827200E-05,1559381207.5336668,+1.57099040E+00,,3.0283162102957283e-05,4.867228571428572e-05
471,+3.16844000E-05,1559381207.742,+1.57098910E+00,,3.0283292442497262e-05,4.867497536945813e-05
472,+3.16283100E-05,1559381207.9503334,+1.57099040E+00,,3.0283176341730556e-05,4.8673182266009854e-05
473,+3.15361400E-05,1559381208.1586668,+1.57098790E+00,,3.028324863088718e-05,4.867446305418719e-05
474,+3.15655200E-05,1559381208.367,+1.57099160E+00,,3.0283393209200437e-05,4.8670492610837436e-05
475,+3.17986000E-05,1559381211.967,+1.57098910E+00,,3.0283437020810515e-05,4.867228571428572e-05
476,+3.18914300E-05,1559381212.1753333,+1.57099410E+00,,3.0283378970427164e-05,4.8672798029556646e-05
477,+3.17939300E-05,1559381212.3836668,+1.57099160E+00,,3.0283292442497262e-05,4.8671773399014775e-05
478,+3.18620500E-05,1559381212.592,+1.57099160E+00,,3.0283581599123765e-05,4.867100492610837e-05
479,+3.18894300E-05,1559381212.8003333,+1.57099040E+00,,3.0283479737130336e-05,4.8672541871921185e-05
480,+3.18840900E-05,1559381213.0086668,+1.57099900E+00,,3.0283711938663748e-05,4.867868965517241e-05
481,+3.19074600E-05,1559381213.217,+1.57099780E+00,,3.0283220153340634e-05,4.8668443349753694e-05
482,+3.19214900E-05,1559381213.4253333,+1.57100030E+00,,3.028372617743702e-05,4.8672798029556646e-05
483,+3.18834200E-05,1559381213.6336668,+1.57100150E+00,,3.028361007667032e-05,4.867433497536946e-05
484,+3.19141400E-05,1559381213.842,+1.57100030E+00,,3.0283292442497262e-05,4.8673054187192114e-05
485,+3.18493500E-05,1559381214.0503333,+1.57100520E+00,,3.0283493975903616e-05,4.8675871921182266e-05
486,+3.18647200E-05,1559381214.2586668,+1.57100400E+00,,3.0283581599123765e-05,4.867100492610837e-05
487,+3.18727200E-05,1559381214.467,+1.57100400E+00,,3.0283493975903616e-05,4.8671773399014775e-05
488,+3.19007800E-05,1559381214.6753333,+1.57100650E+00,,3.0283841182913474e-05,4.867459113300493e-05
489,+3.18573700E-05,1559381214.8836668,+1.57100150E+00,,3.0283537787513687e-05,4.8673566502463056e-05
490,+3.18613900E-05,1559381215.092,+1.57100030E+00,,3.028381270536692e-05,4.867369458128079e-05
491,+3.18647200E-05,1559381215.3003333,+1.57100150E+00,,3.028366812705367e-05,4.8673182266009854e-05
492,+3.18660500E-05,1559381215.5086668,+1.57100030E+00,,3.0283437020810515e-05,4.867202955665024e-05
493,+3.18320000E-05,1559381215.717,+1.57100400E+00,,3.0283884994523545e-05,4.8674847290640395e-05
494,+3.18373300E-05,1559381215.9253333,+1.57100280E+00,,3.0283523548740414e-05,4.8675871921182266e-05
495,+3.17725500E-05,1559381216.1336668,+1.57100650E+00,,3.028375465498357e-05,4.8674847290640395e-05
496,+3.18253200E-05,1559381216.342,+1.57100650E+00,,3.028366812705367e-05,4.867612807881774e-05
497,+3.17952600E-05,1559381216.5503333,+1.57100900E+00,,3.0283884994523545e-05,4.867715270935961e-05
498,+3.17084500E-05,1559381216.7586668,+1.57100650E+00,,3.0283856516976998e-05,4.8672541871921185e-05
499,+3.17131200E-05,1559381216.967,+1.57101020E+00,,3.028387075575027e-05,4.8672541871921185e-05
500,+3.16590300E-05,1559381220.567,+1.57101270E+00,,3.0283784227820373e-05,4.867331034482759e-05
501,+3.16951000E-05,1559381220.7753332,+1.57101020E+00,,3.0283899233296825e-05,4.8667418719211823e-05
502,+3.16770600E-05,1559381220.9836667,+1.57101020E+00,,3.0284087623220152e-05,4.8672798029556646e-05
503,+3.15942500E-05,1559381221.192,+1.57101520E+00,,3.0283841182913474e-05,4.86763842364532e-05
504,+3.16637100E-05,1559381221.4003332,+1.57100900E+00,,3.0283740416210295e-05,4.867446305418719e-05
505,+3.16630400E-05,1559381221.6086667,+1.57100520E+00,,3.0283784227820373e-05,4.867497536945813e-05
506,+3.15869100E-05,1559381221.817,+1.57100770E+00,,3.0283957283680176e-05,4.8670492610837436e-05
507,+3.15969200E-05,1559381222.0253332,+1.57100650E+00,,3.0283711938663748e-05,4.867446305418719e-05
508,+3.16169600E-05,1559381222.2336667,+1.57100900E+00,,3.0284101861993426e-05,4.867471921182266e-05
