,SQUID_Volt(V),timestamp,Temp(V),MAG_CURR(A),MOD_CURR(A),SQUID_Curr(A)
184,+4.62430600E-05,1559291799.991,+1.57096310E+00,,7.977103943044906e-05,5.1595674876847294e-05
185,+4.62263600E-05,1559291800.1993332,+1.57096190E+00,,8.125339539978094e-05,5.159234482758621e-05
186,+4.62323800E-05,1559291800.4076667,+1.57096060E+00,,8.125406133625411e-05,5.159439408866995e-05
187,+4.62290400E-05,1559291800.616,+1.57096190E+00,,8.196124753559693e-05,5.159349753694581e-05
188,+4.62570900E-05,1559291800.8243332,+1.57096310E+00,,8.343602081051479e-05,5.159221674876847e-05
189,+4.62831400E-05,1559291801.0326667,+1.57096310E+00,,8.343651259583789e-05,5.159618719211823e-05
190,+4.63151900E-05,1559291801.241,+1.57096060E+00,,8.343655640744798e-05,5.1588502463054184e-05
191,+4.62604300E-05,1559291801.4493332,+1.57096430E+00,,8.343644030668127e-05,5.159413793103448e-05
192,+4.62570900E-05,1559291801.6576667,+1.57096560E+00,,8.343651259583789e-05,5.159362561576355e-05
193,+4.62677800E-05,1559291801.866,+1.57096310E+00,,8.343541292442498e-05,5.159362561576355e-05
194,+4.63045000E-05,1559291802.0743332,+1.57096190E+00,,8.343487732749178e-05,5.15927290640394e-05
195,+4.62677600E-05,1559291802.2826667,+1.57096060E+00,,8.343340197152245e-05,5.159413793103448e-05
196,+4.63278700E-05,1559291802.491,+1.57096190E+00,,8.343277984665936e-05,5.159221674876847e-05
197,+4.63305500E-05,1559291802.6993332,+1.57096310E+00,,8.343228806133626e-05,5.159260098522168e-05
198,+4.62878100E-05,1559291802.9076667,+1.57095940E+00,,8.343130449069003e-05,5.1590039408867e-05
199,+4.62771200E-05,1559291803.116,+1.57095940E+00,,8.343168127053668e-05,5.159516256157635e-05
200,+4.62577500E-05,1559291806.716,+1.57096430E+00,,8.370029353778752e-05,5.15915763546798e-05
201,+4.61996500E-05,1559291806.9243333,+1.57096310E+00,,8.554796933187295e-05,5.159388177339902e-05
202,+4.61956400E-05,1559291807.1326668,+1.57096060E+00,,8.554801314348302e-05,5.15908078817734e-05
203,+4.62544200E-05,1559291807.341,+1.57096190E+00,,8.600437458926615e-05,5.1595674876847294e-05
204,+4.62737800E-05,1559291807.5493333,+1.57096190E+00,,8.765994633077767e-05,5.159516256157635e-05
205,+4.62123500E-05,1559291807.7576668,+1.57096060E+00,,8.766124863088719e-05,5.1593241379310344e-05
206,+4.62156800E-05,1559291807.966,+1.57096190E+00,,8.814416867469879e-05,5.1598620689655167e-05
207,+4.61896400E-05,1559291808.1743333,+1.57096060E+00,,8.965124972617744e-05,5.159234482758621e-05
208,+4.62223600E-05,1559291808.3826668,+1.57096060E+00,,8.96520887185104e-05,5.159285714285714e-05
209,+4.62003200E-05,1559291808.591,+1.57096190E+00,,9.035319496166485e-05,5.159439408866995e-05
210,+4.61876400E-05,1559291808.7993333,+1.57096060E+00,,9.227662431544359e-05,5.158786206896552e-05
211,+4.61642600E-05,1559291809.0076668,+1.57096190E+00,,9.227741949616648e-05,5.1594266009852215e-05
212,+4.61669300E-05,1559291809.216,+1.57096310E+00,,9.289174698795182e-05,5.159221674876847e-05
213,+4.61181900E-05,1559291809.4243333,+1.57095940E+00,,9.400906352683462e-05,5.15908078817734e-05
214,+4.61729500E-05,1559291809.6326668,+1.57096060E+00,,9.400980065717415e-05,5.1590551724137926e-05
215,+4.61455500E-05,1559291809.841,+1.57096190E+00,,9.400969989047098e-05,5.159234482758621e-05
216,+4.61288600E-05,1559291810.0493333,+1.57096060E+00,,9.400935268346112e-05,5.159618719211823e-05
217,+4.61742800E-05,1559291810.2576668,+1.57096310E+00,,9.40094830230011e-05,5.1588246305418716e-05
218,+4.61395400E-05,1559291810.466,+1.57096430E+00,,9.400839759036144e-05,5.158888669950739e-05
219,+4.61428900E-05,1559291810.6743333,+1.57096310E+00,,9.400888937568456e-05,5.159247290640394e-05
220,+4.61328700E-05,1559291810.8826668,+1.57096310E+00,,9.400939539978094e-05,5.159349753694581e-05
221,+4.61742800E-05,1559291811.091,+1.57096810E+00,,9.401022015334063e-05,5.158837438423645e-05
222,+4.61709400E-05,1559291811.2993333,+1.57096560E+00,,9.401072617743702e-05,5.159452216748768e-05
223,+4.61649300E-05,1559291811.5076668,+1.57096310E+00,,9.40109726177437e-05,5.159388177339902e-05
224,+4.62103400E-05,1559291811.716,+1.57096060E+00,,9.401150821467689e-05,5.159106403940887e-05
225,+4.61208600E-05,1559291815.315,+1.57095940E+00,,9.429421248630886e-05,5.159170443349753e-05
226,+4.61008200E-05,1559291815.5233333,+1.57095940E+00,,9.580665498357065e-05,5.159234482758621e-05
227,+4.61368900E-05,1559291815.7316668,+1.57096060E+00,,9.580664074479737e-05,5.1591320197044336e-05
228,+4.60741100E-05,1559291815.94,+1.57096430E+00,,9.628727601314349e-05,5.159247290640394e-05
229,+4.61569200E-05,1559291816.1483333,+1.57096310E+00,,9.84354030668127e-05,5.159208866995074e-05
230,+4.61315300E-05,1559291816.3566668,+1.57096560E+00,,9.843528806133626e-05,5.159285714285714e-05
231,+4.61135000E-05,1559291816.565,+1.57096310E+00,,9.890297918948521e-05,5.1592985221674876e-05
232,+4.60767800E-05,1559291816.7733333,+1.57096060E+00,,0.00010016798795180723,5.159349753694581e-05
233,+4.61482300E-05,1559291816.9816668,+1.57095940E+00,,0.00010016868236582695,5.1595674876847294e-05
234,+4.61108400E-05,1559291817.19,+1.57096310E+00,,0.00010093981599123768,5.159541871921182e-05
235,+4.60988100E-05,1559291817.3983333,+1.57096310E+00,,0.00010279491128148959,5.159234482758621e-05
236,+4.61115000E-05,1559291817.6066668,+1.57095810E+00,,0.00010279690799561883,5.159388177339902e-05
237,+4.60427200E-05,1559291817.815,+1.57096190E+00,,0.00010334885870755751,5.159260098522168e-05
238,+4.60901400E-05,1559291818.0233333,+1.57096310E+00,,0.00010452978422782037,5.159247290640394e-05
239,+4.60747800E-05,1559291818.2316668,+1.57096560E+00,,0.000104531,5.159413793103448e-05
240,+4.60594100E-05,1559291818.44,+1.57096310E+00,,0.00010453162212486309,5.159439408866995e-05
241,+4.60614100E-05,1559291818.6483333,+1.57096190E+00,,0.0001045330251916758,5.159823645320197e-05
242,+4.60420400E-05,1559291818.8566668,+1.57095810E+00,,0.0001045341960569551,5.159913300492611e-05
243,+4.60440500E-05,1559291819.065,+1.57096060E+00,,0.00010453458707557502,5.159388177339902e-05
244,+4.60453800E-05,1559291819.2733333,+1.57096060E+00,,0.00010453539759036145,5.1596059113300496e-05
245,+4.59933000E-05,1559291819.4816668,+1.57096310E+00,,0.00010453549835706463,5.159362561576355e-05
246,+4.60420500E-05,1559291819.69,+1.57096430E+00,,0.0001045348039430449,5.159580295566503e-05
247,+4.59786000E-05,1559291819.8983333,+1.57096560E+00,,0.00010453555640744798,5.159810837438424e-05
248,+4.59906300E-05,1559291820.1066668,+1.57096430E+00,,0.00010453567250821467,5.1600798029556656e-05
249,+4.59525500E-05,1559291820.315,+1.57096310E+00,,0.00010453606243154437,5.1598620689655167e-05
250,+4.58176500E-05,1559291823.916,+1.57096310E+00,,0.00010485265717415115,5.159490640394089e-05
251,+4.57582200E-05,1559291824.1243331,+1.57096310E+00,,0.00010716083132530121,5.159541871921182e-05
252,+4.57815900E-05,1559291824.3326666,+1.57096560E+00,,0.00010716141073384446,5.159400985221675e-05
253,+4.57755800E-05,1559291824.541,+1.57096310E+00,,0.00010753826944140198,5.1597339901477835e-05
254,+4.57909400E-05,1559291824.7493331,+1.57096560E+00,,0.00010895609309967141,5.15972118226601e-05
255,+4.57669000E-05,1559291824.9576666,+1.57096430E+00,,0.00010895651369112815,5.1595290640394086e-05
256,+4.57522100E-05,1559291825.166,+1.57096190E+00,,9.250479079956188e-05,5.1598364532019706e-05
257,+4.58143200E-05,1559291825.3743331,+1.57096310E+00,,0.00011155894852135817,5.1592985221674876e-05
258,+4.57775900E-05,1559291825.5826666,+1.57095940E+00,,0.00011155002190580504,5.159541871921182e-05
259,+4.57315100E-05,1559291825.791,+1.57096430E+00,,0.0001123840635268346,5.159580295566503e-05
260,+4.57628900E-05,1559291825.9993331,+1.57096310E+00,,0.00011413327491785323,5.159439408866995e-05
261,+4.57809200E-05,1559291826.2076666,+1.57096310E+00,,0.0001141323439211391,5.1591320197044336e-05
262,+4.58009700E-05,1559291826.416,+1.57096190E+00,,0.00011475874041621029,5.15972118226601e-05
263,+4.57876000E-05,1559291826.6243331,+1.57096310E+00,,0.00011593763417305585,5.1597724137931036e-05
264,+4.58022900E-05,1559291826.8326666,+1.57096430E+00,,0.00011593772179627601,5.159490640394089e-05
265,+4.58016300E-05,1559291827.041,+1.57096310E+00,,0.00011593768893756846,5.1591960591133005e-05
266,+4.58844400E-05,1559291827.2493331,+1.57096810E+00,,0.00011593717415115006,5.159349753694581e-05
267,+4.58644000E-05,1559291827.4576666,+1.57096680E+00,,0.00011593886089813802,5.159413793103448e-05
268,+4.58410300E-05,1559291827.666,+1.57096930E+00,,0.00011593715224534502,5.159311330049261e-05
269,+4.58630600E-05,1559291827.8743331,+1.57096930E+00,,0.00011593746987951806,5.159490640394089e-05
270,+4.59111700E-05,1559291828.0826666,+1.57097050E+00,,0.0001159373165388828,5.1595674876847294e-05
271,+4.58530500E-05,1559291828.291,+1.57097300E+00,,0.00011593705366922234,5.1590551724137926e-05
272,+4.58837600E-05,1559291828.4993331,+1.57097550E+00,,0.00011593858707557502,5.159413793103448e-05
273,+4.59318600E-05,1559291828.7076666,+1.57097550E+00,,0.00011593916757940854,5.1594266009852215e-05
274,+4.59612400E-05,1559291828.916,+1.57097920E+00,,0.00011594071193866373,5.15915763546798e-05
275,+4.60814700E-05,1559291832.516,+1.57098540E+00,,0.00011632534501642935,5.159362561576355e-05
276,+4.61195300E-05,1559291832.7243333,+1.57098420E+00,,0.00011852545454545453,5.159388177339902e-05
277,+4.60774700E-05,1559291832.9326668,+1.57098790E+00,,0.00011852677984665937,5.159823645320197e-05
278,+4.61055000E-05,1559291833.141,+1.57098660E+00,,0.00011884088718510406,5.159106403940887e-05
279,+4.61008100E-05,1559291833.3493333,+1.57098420E+00,,0.00012033932092004381,5.1596571428571425e-05
280,+4.60928500E-05,1559291833.5576668,+1.57099160E+00,,0.00012033845564074479,5.159477832512316e-05
281,+4.61362100E-05,1559291833.766,+1.57098660E+00,,0.00012101640744797371,5.159260098522168e-05
282,+4.60961400E-05,1559291833.9743333,+1.57098660E+00,,0.0001229209857612267,5.159388177339902e-05
283,+4.60901300E-05,1559291834.1826668,+1.57099040E+00,,0.00012292169769989047,5.159285714285714e-05
284,+4.61068300E-05,1559291834.391,+1.57099280E+00,,0.00012344017524644032,5.159234482758621e-05
285,+4.60707700E-05,1559291834.5993333,+1.57099160E+00,,0.00012473012048192772,5.159400985221675e-05
286,+4.60680900E-05,1559291834.8076668,+1.57099160E+00,,0.00012473119386637458,5.159541871921182e-05
287,+4.60453800E-05,1559291835.016,+1.57099160E+00,,0.00012569972617743703,5.159362561576355e-05
288,+4.60140000E-05,1559291835.2243333,+1.57098790E+00,,0.0001273155531215772,5.159541871921182e-05
289,+4.60480600E-05,1559291835.4326668,+1.57098660E+00,,0.00012731576122672507,5.1595674876847294e-05
290,+4.60427100E-05,1559291835.641,+1.57098420E+00,,0.00012731672508214676,5.1590935960591134e-05
291,+4.60086600E-05,1559291835.8493333,+1.57098660E+00,,0.0001273169769989047,5.159874876847291e-05
292,+4.60567600E-05,1559291836.0576668,+1.57098290E+00,,0.0001273168127053669,5.159247290640394e-05
293,+4.60280300E-05,1559291836.266,+1.57098170E+00,,0.00012731713033953997,5.159208866995074e-05
294,+4.59859500E-05,1559291836.4743333,+1.57098290E+00,,0.00012731607886089816,5.159874876847291e-05
295,+4.59872800E-05,1559291836.6826668,+1.57098040E+00,,0.0001273162212486309,5.159516256157635e-05
296,+4.59438700E-05,1559291836.891,+1.57098290E+00,,0.00012731684556407447,5.158811822660098e-05
297,+4.59859500E-05,1559291837.0993333,+1.57097800E+00,,0.00012731500547645124,5.159260098522168e-05
298,+4.59719200E-05,1559291837.3076668,+1.57098040E+00,,0.00012731564074479736,5.1590551724137926e-05
299,+4.59432100E-05,1559291837.516,+1.57098290E+00,,0.00012731654983570646,5.159208866995074e-05
300,+4.59659200E-05,1559291841.116,+1.57098660E+00,,0.0001275199342825849,5.159618719211823e-05
301,+4.59485600E-05,1559291841.3243332,+1.57099040E+00,,0.00012912692223439212,5.159285714285714e-05
302,+4.59619100E-05,1559291841.5326667,+1.57098660E+00,,0.00012912763417305585,5.159951724137931e-05
303,+4.59652500E-05,1559291841.741,+1.57098790E+00,,0.00012946644030668126,5.159183251231527e-05
304,+4.60006400E-05,1559291841.9493332,+1.57098290E+00,,0.00013081129244249727,5.159106403940887e-05
305,+4.59806000E-05,1559291842.1576667,+1.57097670E+00,,0.00013081212486308873,5.159541871921182e-05
306,+4.59792700E-05,1559291842.366,+1.57097420E+00,,0.00013353660460021905,5.1595674876847294e-05
307,+4.60567400E-05,1559291842.5743332,+1.57097670E+00,,0.00013353704271631983,5.159439408866995e-05
308,+4.60053200E-05,1559291842.7826667,+1.57097670E+00,,0.00013353704271631983,5.159144827586207e-05
309,+4.60567600E-05,1559291842.991,+1.57097550E+00,,0.00013534483023001093,5.159516256157635e-05
310,+4.60454000E-05,1559291843.1993332,+1.57097550E+00,,0.0001353474370208105,5.159465024630542e-05
311,+4.60140100E-05,1559291843.4076667,+1.57097550E+00,,0.000135347721796276,5.159336945812808e-05
312,+4.60373700E-05,1559291843.616,+1.57097050E+00,,0.00013792979189485214,5.159465024630542e-05
313,+4.60493900E-05,1559291843.8243332,+1.57097800E+00,,0.00013793152245345018,5.159221674876847e-05
314,+4.61001600E-05,1559291844.0326667,+1.57097300E+00,,0.000137933986856517,5.1595034482758625e-05
315,+4.60193400E-05,1559291844.241,+1.57097670E+00,,0.00013793384446878423,5.159465024630542e-05
316,+4.60908100E-05,1559291844.4493332,+1.57097420E+00,,0.000137933986856517,5.159695566502463e-05
317,+4.61215400E-05,1559291844.6576667,+1.57097670E+00,,0.0001379326834611172,5.159247290640394e-05
318,+4.61208600E-05,1559291844.866,+1.57097800E+00,,0.00013793152245345018,5.159644334975369e-05
319,+4.61415600E-05,1559291845.0743332,+1.57097920E+00,,0.00013793196056955092,5.159465024630542e-05
320,+4.61609300E-05,1559291845.2826667,+1.57098290E+00,,0.00013793065717415115,5.159746798029556e-05
321,+4.61602600E-05,1559291845.491,+1.57098290E+00,,0.00013793297918948523,5.159311330049261e-05
322,+4.61295400E-05,1559291845.6993332,+1.57098290E+00,,0.00013793224534501642,5.159336945812808e-05
323,+4.62156900E-05,1559291845.9076667,+1.57097550E+00,,0.0001379326834611172,5.159260098522168e-05
324,+4.62197200E-05,1559291846.116,+1.57097920E+00,,0.00013793210295728368,5.159644334975369e-05
325,+4.62050000E-05,1559291849.815,+1.57097670E+00,,0.000139326856516977,5.159465024630542e-05
326,+4.62230500E-05,1559291850.0233333,+1.57097420E+00,,0.00013974596933187295,5.1590551724137926e-05
327,+4.62157100E-05,1559291850.2316668,+1.57097180E+00,,0.00013974568455640745,5.159285714285714e-05
328,+4.62003500E-05,1559291850.44,+1.57097550E+00,,0.0001417895947426068,5.159388177339902e-05
329,+4.61736200E-05,1559291850.6483333,+1.57097420E+00,,0.0001423227929901424,5.159708374384237e-05
330,+4.62036900E-05,1559291850.8566668,+1.57097550E+00,,0.00014232322015334065,5.159234482758621e-05
331,+4.62263900E-05,1559291851.065,+1.57097300E+00,,0.00014391877327491785,5.159541871921182e-05
332,+4.61823100E-05,1559291851.2733333,+1.57097550E+00,,0.00014413433734939758,5.1593241379310344e-05
333,+4.61569400E-05,1559291851.4816668,+1.57097180E+00,,0.00014413578313253014,5.159234482758621e-05
334,+4.61435700E-05,1559291851.69,+1.57097180E+00,,0.00014565808324205914,5.159516256157635e-05
335,+4.61509300E-05,1559291851.8983333,+1.57096930E+00,,0.00014581906900328585,5.1595034482758625e-05
336,+4.61302200E-05,1559291852.1066668,+1.57096810E+00,,0.00014581906900328585,5.159490640394089e-05
337,+4.61108600E-05,1559291852.315,+1.57097670E+00,,0.00014833522453450165,5.1588246305418716e-05
338,+4.60861400E-05,1559291852.5233333,+1.57097300E+00,,0.00014852733844468785,5.159413793103448e-05
339,+4.61222100E-05,1559291852.7316668,+1.57097300E+00,,0.00014852705366922236,5.159144827586207e-05
340,+4.60781300E-05,1559291852.94,+1.57097420E+00,,0.00014852849945235487,5.159490640394089e-05
341,+4.60767800E-05,1559291853.1483333,+1.57097550E+00,,0.00014852821467688937,5.159695566502463e-05
342,+4.60767900E-05,1559291853.3566668,+1.57097550E+00,,0.00014852675794085432,5.159388177339902e-05
343,+4.60126800E-05,1559291853.565,+1.57097180E+00,,0.00014852705366922236,5.159183251231527e-05
