,SQUID_Volt(V),timestamp,Temp(V),MAG_CURR(A),MOD_CURR(A),SQUID_Curr(A)
204,+4.65302200E-05,1559293854.0423334,+1.57279140E+00,,2.2118118291347208e-05,5.145770443349754e-05
205,+4.64333700E-05,1559293854.2506669,+1.57278150E+00,,2.2118812705366923e-05,5.145821674876847e-05
206,+4.65322100E-05,1559293854.459,+1.57276410E+00,,2.211962322015334e-05,5.145629556650246e-05
207,+4.66497500E-05,1559293854.6673334,+1.57274920E+00,,2.2120374589266156e-05,5.145616748768473e-05
208,+4.65529100E-05,1559293854.8756669,+1.57273440E+00,,2.2121329682365826e-05,5.145744827586207e-05
209,+4.65602700E-05,1559293855.084,+1.57271700E+00,,2.212166265060241e-05,5.146052216748768e-05
210,+4.64674300E-05,1559293855.2923334,+1.57270460E+00,,2.2121907995618838e-05,5.145667980295567e-05
211,+4.66804700E-05,1559293855.5006669,+1.57268480E+00,,2.2122240963855422e-05,5.145924137931034e-05
212,+4.65749600E-05,1559293855.709,+1.57267120E+00,,2.2122530120481928e-05,5.145924137931034e-05
213,+4.65268700E-05,1559293855.9173334,+1.57265880E+00,,2.2123123767798464e-05,5.145898522167488e-05
214,+4.65195300E-05,1559293856.1256669,+1.57264510E+00,,2.2123427163198247e-05,5.146231527093596e-05
215,+4.65656000E-05,1559293856.334,+1.57262410E+00,,2.2124382256297918e-05,5.145898522167488e-05
216,+4.64246800E-05,1559293856.5423334,+1.57260790E+00,,2.2124916757940856e-05,5.1460137931034485e-05
217,+4.64454000E-05,1559293856.7506669,+1.57259800E+00,,2.2124859802847755e-05,5.1457960591133e-05
218,+4.63993200E-05,1559293856.959,+1.57257820E+00,,2.2125829134720702e-05,5.145616748768473e-05
219,+4.65636000E-05,1559293857.1673334,+1.57256830E+00,,2.2126277108433735e-05,5.1458344827586204e-05
220,+4.65368900E-05,1559293857.3756669,+1.57255220E+00,,2.212656626506024e-05,5.1454630541871915e-05
221,+4.65716100E-05,1559293857.584,+1.57253730E+00,,2.212705805038335e-05,5.145949753694581e-05
222,+4.65395600E-05,1559293857.7923334,+1.57252370E+00,,2.2127304490690034e-05,5.1455399014778325e-05
223,+4.63171700E-05,1559293858.0006669,+1.57251250E+00,,2.2127882803943042e-05,5.146090640394089e-05
224,+4.62998000E-05,1559293858.209,+1.57249510E+00,,2.2128099671412924e-05,5.145911330049261e-05
225,+4.59071300E-05,1559293861.809,+1.57247410E+00,,2.2128621029572835e-05,5.145757635467981e-05
226,+4.58370000E-05,1559293862.0173333,+1.57245920E+00,,2.2128635268346112e-05,5.1457320197044333e-05
227,+4.60079700E-05,1559293862.2256668,+1.57245050E+00,,2.2128591456736034e-05,5.145693596059113e-05
228,+4.59104700E-05,1559293862.434,+1.57243190E+00,,2.2128750273822564e-05,5.145988177339902e-05
229,+4.57234800E-05,1559293862.6423333,+1.57241710E+00,,2.212841840087623e-05,5.1463724137931034e-05
230,+4.61922900E-05,1559293862.8506668,+1.57240470E+00,,2.2128461117196058e-05,5.1456423645320196e-05
231,+4.62303400E-05,1559293863.059,+1.57239230E+00,,2.2128215772179626e-05,5.146090640394089e-05
232,+4.62851200E-05,1559293863.2673333,+1.57238230E+00,,2.212782475355969e-05,5.14568078817734e-05
233,+4.60674000E-05,1559293863.4756668,+1.57236500E+00,,2.2127419496166482e-05,5.1460394088669946e-05
234,+4.60146500E-05,1559293863.684,+1.57235140E+00,,2.2127202628696604e-05,5.145885714285715e-05
235,+4.56306400E-05,1559293863.8923333,+1.57233770E+00,,2.2126841182913474e-05,5.146052216748768e-05
236,+4.58677300E-05,1559293864.1006668,+1.57232040E+00,,2.2126783132530122e-05,5.145962561576355e-05
237,+4.57969400E-05,1559293864.309,+1.57231170E+00,,2.2126349397590363e-05,5.145450246305418e-05
238,+4.59278300E-05,1559293864.5173333,+1.57229310E+00,,2.2125973713033955e-05,5.1455527093596066e-05
239,+4.57548700E-05,1559293864.7256668,+1.57228070E+00,,2.2125654983570648e-05,5.145424630541872e-05
240,+4.57648800E-05,1559293864.934,+1.57226830E+00,,2.2125452354874044e-05,5.146269950738916e-05
241,+4.60520500E-05,1559293865.1423333,+1.57225720E+00,,2.212517743702081e-05,5.14571921182266e-05
242,+4.61248400E-05,1559293865.3506668,+1.57224100E+00,,2.212490251916758e-05,5.145655172413794e-05
243,+4.58336600E-05,1559293865.559,+1.57223110E+00,,2.2125207009857612e-05,5.145450246305418e-05
244,+4.56847400E-05,1559293865.7673333,+1.57222250E+00,,2.2124888280394305e-05,5.1456423645320196e-05
245,+4.56947500E-05,1559293865.9756668,+1.57220880E+00,,2.2124772179627603e-05,5.145424630541872e-05
246,+4.56293100E-05,1559293866.184,+1.57219890E+00,,2.212465717415115e-05,5.1460137931034485e-05
247,+4.56753900E-05,1559293866.3923333,+1.57218770E+00,,2.2124396495071195e-05,5.1455655172413786e-05
248,+4.56713700E-05,1559293866.6006668,+1.57217040E+00,,2.2124324205914567e-05,5.145757635467981e-05
