,SQUID_Volt(V),timestamp,Temp(V),MOD_CURR(A),SQUID_Curr(A)
36,+3.46996500E-05,1559289856.1846666,+1.57096560E+00,1.717029572836802e-05,5.169226600985221e-05
37,+3.48746300E-05,1559289856.393,+1.57096310E+00,1.846861774370208e-05,5.1691753694581284e-05
38,+3.49915000E-05,1559289856.6013331,+1.57096430E+00,1.9266036144578312e-05,5.169431527093596e-05
39,+3.48485800E-05,1559289856.8096666,+1.57096810E+00,1.926635487404162e-05,5.168778325123152e-05
40,+3.48679500E-05,1559289857.018,+1.57096680E+00,1.9266311062431545e-05,5.169200985221675e-05
41,+3.49834800E-05,1559289857.2263331,+1.57096190E+00,1.926660021905805e-05,5.1692778325123155e-05
42,+3.50102000E-05,1559289857.4346666,+1.57096430E+00,1.926660021905805e-05,5.169188177339902e-05
43,+3.49360600E-05,1559289857.643,+1.57096560E+00,1.9266774370208105e-05,5.169354679802955e-05
44,+3.49721300E-05,1559289857.8513331,+1.57096310E+00,1.926709200438116e-05,5.169752709359606e-05
45,+3.51317300E-05,1559289858.0596666,+1.57096190E+00,1.9267294633077766e-05,5.1694699507389157e-05
46,+3.50288900E-05,1559289858.268,+1.57096430E+00,1.9267366922234394e-05,5.169021674876847e-05
47,+3.49921600E-05,1559289858.4763331,+1.57096310E+00,1.926749726177437e-05,5.169341871921182e-05
48,+3.50923300E-05,1559289858.6846666,+1.57096560E+00,1.9267613362541073e-05,5.169739901477833e-05
49,+3.50215400E-05,1559289858.893,+1.57096430E+00,1.926755531215772e-05,5.169431527093596e-05
50,+3.50041800E-05,1559289862.493,+1.57096430E+00,1.9519922234392112e-05,5.169431527093596e-05
51,+3.51657900E-05,1559289862.7013333,+1.57096810E+00,2.1365439211391018e-05,5.169188177339902e-05
52,+3.51631300E-05,1559289862.9096668,+1.57096310E+00,2.1365800657174152e-05,5.169418719211823e-05
53,+3.51891700E-05,1559289863.118,+1.57096430E+00,2.18272004381161e-05,5.169457142857142e-05
54,+3.51918500E-05,1559289863.3263333,+1.57095810E+00,2.3558939759036144e-05,5.16884236453202e-05
55,+3.53220700E-05,1559289863.5346668,+1.57096310E+00,2.3559345016429352e-05,5.169495566502463e-05
56,+3.53367600E-05,1559289863.743,+1.57096310E+00,2.405518400876232e-05,5.1690344827586205e-05
57,+3.53227300E-05,1559289863.9513333,+1.57095940E+00,2.5655957283680176e-05,5.1689064039408866e-05
58,+3.53795100E-05,1559289864.1596668,+1.57096190E+00,2.5656391018619935e-05,5.169290640394089e-05
59,+3.54583100E-05,1559289864.368,+1.57095810E+00,2.7835686746987955e-05,5.169290640394089e-05
60,+3.54756700E-05,1559289864.5763333,+1.57096190E+00,2.7829133625410732e-05,5.169200985221675e-05
61,+3.55625000E-05,1559289864.7846668,+1.57095940E+00,2.7829524644030667e-05,5.169495566502463e-05
62,+3.51985300E-05,1559289864.993,+1.57095810E+00,3.0007345016429352e-05,5.169239408866995e-05
63,+3.55304200E-05,1559289865.2013333,+1.57096310E+00,3.0008647316538883e-05,5.169675862068965e-05
64,+3.55838500E-05,1559289865.4096668,+1.57096060E+00,3.0009024096385545e-05,5.169341871921182e-05
65,+3.56012200E-05,1559289865.618,+1.57096430E+00,3.000993537787514e-05,5.169290640394089e-05
66,+3.56566500E-05,1559289865.8263333,+1.57096560E+00,3.0010397590361447e-05,5.169534975369458e-05
67,+3.57574800E-05,1559289866.0346668,+1.57096190E+00,3.0011121577217963e-05,5.169611822660099e-05
68,+3.57334500E-05,1559289866.243,+1.57096560E+00,3.0011121577217963e-05,5.169124137931034e-05
69,+3.57194300E-05,1559289866.4513333,+1.57096190E+00,3.0011236582694412e-05,5.169149753694581e-05
70,+3.57755200E-05,1559289866.6596668,+1.57096810E+00,3.0011974808324204e-05,5.169418719211823e-05
71,+3.57588300E-05,1559289866.868,+1.57096430E+00,3.001206133625411e-05,5.169303448275862e-05
72,+3.57448100E-05,1559289867.0763333,+1.57096560E+00,3.0012292442497264e-05,5.1692778325123155e-05
73,+3.57274300E-05,1559289867.2846668,+1.57096560E+00,3.0012683461117193e-05,5.169663054187192e-05
74,+3.56947200E-05,1559289867.493,+1.57096430E+00,3.0013001095290253e-05,5.169354679802955e-05
75,+3.57755200E-05,1559289871.215,+1.57096680E+00,3.1283969331872946e-05,5.1698679802955666e-05
76,+3.58596600E-05,1559289871.4233332,+1.57096560E+00,3.2128009857612266e-05,5.16948275862069e-05
77,+3.58690300E-05,1559289871.6316667,+1.57096680E+00,3.2128544359255204e-05,5.1694443349753696e-05
78,+3.58176100E-05,1559289871.84,+1.57096680E+00,3.356656516976999e-05,5.169149753694581e-05
79,+3.59979200E-05,1559289872.0483332,+1.57096430E+00,3.421513253012049e-05,5.169418719211823e-05
80,+3.59919000E-05,1559289872.2566667,+1.57096680E+00,3.4215537787513696e-05,5.169098522167488e-05
81,+3.59625100E-05,1559289872.465,+1.57096560E+00,3.5770916757940853e-05,5.1693674876847286e-05
82,+3.59485000E-05,1559289872.6733332,+1.57096430E+00,3.63942847754655e-05,5.1691753694581284e-05
83,+3.61288000E-05,1559289872.8816667,+1.57096060E+00,3.639421248630887e-05,5.169573399014778e-05
84,+3.60760400E-05,1559289873.09,+1.57096190E+00,3.7960381161007666e-05,5.1695990147783255e-05
85,+3.61308100E-05,1559289873.2983332,+1.57096560E+00,3.8509467688937566e-05,5.169418719211823e-05
86,+3.61662100E-05,1559289873.5066667,+1.57096310E+00,3.851029244249726e-05,5.169341871921182e-05
87,+3.62590200E-05,1559289873.715,+1.57096190E+00,4.024373165388828e-05,5.1694443349753696e-05
88,+3.62009200E-05,1559289873.9233332,+1.57096190E+00,4.0594985761226727e-05,5.169188177339902e-05
89,+3.62089500E-05,1559289874.1316667,+1.57096310E+00,4.059543483023001e-05,5.169226600985221e-05
90,+3.63325000E-05,1559289874.34,+1.57096060E+00,4.059559364731654e-05,5.169316256157636e-05
91,+3.63518600E-05,1559289874.5483332,+1.57096190E+00,4.059575246440306e-05,5.169341871921182e-05
92,+3.63972700E-05,1559289874.7566667,+1.57096310E+00,4.059584008762322e-05,5.1691753694581284e-05
93,+3.63391700E-05,1559289874.965,+1.57096060E+00,4.05962300109529e-05,5.169354679802955e-05
94,+3.64487000E-05,1559289875.1733332,+1.57096430E+00,4.0596129244249725e-05,5.169226600985221e-05
95,+3.63612000E-05,1559289875.3816667,+1.57096190E+00,4.059660679079956e-05,5.169085714285715e-05
96,+3.63578600E-05,1559289875.59,+1.57096190E+00,4.059676560788609e-05,5.168970443349754e-05
97,+3.64840900E-05,1559289875.7983332,+1.57096060E+00,4.059696823658269e-05,5.169021674876847e-05
98,+3.63685600E-05,1559289876.0066667,+1.57096190E+00,4.0596881708652794e-05,5.169354679802955e-05
99,+3.63438400E-05,1559289876.215,+1.57096060E+00,4.059698247535597e-05,5.1692778325123155e-05
100,+3.64860900E-05,1559289879.893,+1.57095940E+00,4.0880567360350495e-05,5.1689960591133e-05
101,+3.65408500E-05,1559289880.1013331,+1.57095690E+00,4.2713557502738225e-05,5.1689960591133e-05
102,+3.65648900E-05,1559289880.3096666,+1.57095810E+00,4.2714208105147865e-05,5.1689064039408866e-05
103,+3.66884500E-05,1559289880.518,+1.57095810E+00,4.306164403066813e-05,5.168867980295567e-05
104,+3.66029600E-05,1559289880.7263331,+1.57095810E+00,4.489312924424973e-05,5.16891921182266e-05
105,+3.67872800E-05,1559289880.9346666,+1.57095810E+00,4.489377984665937e-05,5.169149753694581e-05
106,+3.68013000E-05,1559289881.143,+1.57095690E+00,4.542015553121577e-05,5.168778325123152e-05
107,+3.67625600E-05,1559289881.3513331,+1.57095940E+00,4.700756078860898e-05,5.169431527093596e-05
108,+3.67485400E-05,1559289881.5596666,+1.57095810E+00,4.70082552026287e-05,5.169021674876847e-05
109,+3.68099900E-05,1559289881.768,+1.57095690E+00,4.758167579408543e-05,5.1693802955665026e-05
110,+3.68861200E-05,1559289881.9763331,+1.57096060E+00,4.909147097480832e-05,5.1691369458128076e-05
111,+3.68680900E-05,1559289882.1846666,+1.57096190E+00,4.9092324205914567e-05,5.169495566502463e-05
112,+3.70109900E-05,1559289882.393,+1.57096190E+00,4.989974151150055e-05,5.169816748768473e-05
113,+3.70423900E-05,1559289882.6013331,+1.57095570E+00,5.1303e-05,5.169418719211823e-05
114,+3.69468800E-05,1559289882.8096666,+1.57096190E+00,5.130375246440306e-05,5.1689960591133e-05
115,+3.70490600E-05,1559289883.018,+1.57095940E+00,5.1303549835706465e-05,5.1691625615763544e-05
116,+3.70377200E-05,1559289883.2263331,+1.57096190E+00,5.130389704271632e-05,5.169239408866995e-05
117,+3.71118400E-05,1559289883.4346666,+1.57096060E+00,5.1303997809419494e-05,5.169149753694581e-05
118,+3.70550700E-05,1559289883.643,+1.57095690E+00,5.1304374589266156e-05,5.169611822660099e-05
119,+3.70464000E-05,1559289883.8513331,+1.57096190E+00,5.1304230010952906e-05,5.169021674876847e-05
120,+3.71118300E-05,1559289884.0596666,+1.57095440E+00,5.1304938663745895e-05,5.168855172413793e-05
121,+3.71198500E-05,1559289884.268,+1.57095810E+00,5.130476451259584e-05,5.169111330049261e-05
122,+3.69709400E-05,1559289884.4763331,+1.57095320E+00,5.1304938663745895e-05,5.169085714285715e-05
123,+3.70056600E-05,1559289884.6846666,+1.57095570E+00,5.130525629791895e-05,5.168944827586207e-05
124,+3.70370500E-05,1559289884.893,+1.57095440E+00,5.1304591456736034e-05,5.169431527093596e-05
