,SQUID_Volt(V),timestamp,Temp(V),MAG_CURR(A),MOD_CURR(A),SQUID_Curr(A)
169,+4.33860800E-05,1559292982.3203332,+1.57193120E+00,,2.2137545454545455e-05,5.14995960591133e-05
170,+4.35396800E-05,1559292982.5286667,+1.57194110E+00,,2.2137849945235488e-05,5.150215763546798e-05
171,+4.37794400E-05,1559292982.737,+1.57195220E+00,,2.2138008762322018e-05,5.1495497536945814e-05
172,+4.42362200E-05,1559292982.9453332,+1.57196220E+00,,2.213799452354874e-05,5.1496522167487685e-05
173,+4.42201900E-05,1559292983.1536667,+1.57197580E+00,,2.2138167579408545e-05,5.150138916256157e-05
174,+4.37600800E-05,1559292983.362,+1.57198450E+00,,2.2138197152245346e-05,5.149626600985222e-05
175,+4.42636200E-05,1559292986.961,+1.57200930E+00,,2.2138008762322018e-05,5.149626600985222e-05
176,+4.32378200E-05,1559292987.1693332,+1.57201920E+00,,2.2138167579408545e-05,5.150100492610838e-05
177,+4.34976200E-05,1559292987.3776667,+1.57203160E+00,,2.2137705366922235e-05,5.1494472906403936e-05
178,+4.39971400E-05,1559292987.586,+1.57203780E+00,,2.2137617743702083e-05,5.1496906403940886e-05
179,+4.39417100E-05,1559292987.7943332,+1.57205390E+00,,2.2137733844468785e-05,5.150062068965517e-05
180,+4.46001900E-05,1559292988.0026667,+1.57206260E+00,,2.213744468784228e-05,5.1501261083743845e-05
181,+4.43223800E-05,1559292988.211,+1.57207740E+00,,2.2137617743702083e-05,5.14988275862069e-05
182,+4.39049900E-05,1559292988.4193332,+1.57208490E+00,,2.2137617743702083e-05,5.149985221674877e-05
183,+4.43484200E-05,1559292988.6276667,+1.57209970E+00,,2.2137661555312157e-05,5.149460098522167e-05
184,+4.37720900E-05,1559292988.836,+1.57211460E+00,,2.2137980284775468e-05,5.149562561576354e-05
185,+4.39443900E-05,1559292989.0443332,+1.57212450E+00,,2.2137980284775468e-05,5.14916551724138e-05
186,+4.57742300E-05,1559292989.2526667,+1.57213820E+00,,2.213832639649507e-05,5.1495881773399015e-05
187,+4.53648400E-05,1559292989.461,+1.57214810E+00,,2.213861664841183e-05,5.1495497536945814e-05
188,+4.53848900E-05,1559292989.6693332,+1.57216170E+00,,2.2138803943044905e-05,5.149600985221675e-05
189,+4.52353000E-05,1559292989.8776667,+1.57217910E+00,,2.2138992332968236e-05,5.149536945812808e-05
190,+4.52847100E-05,1559292990.086,+1.57218530E+00,,2.2139020810514786e-05,5.149396059113301e-05
191,+4.54837300E-05,1559292990.2943332,+1.57220260E+00,,2.2139642935377876e-05,5.1491142857142855e-05
192,+4.53147700E-05,1559292990.5026667,+1.57221630E+00,,2.213990361445783e-05,5.149677832512315e-05
193,+4.35309900E-05,1559292990.711,+1.57222740E+00,,2.2140164293537787e-05,5.149703448275862e-05
194,+4.49968800E-05,1559292990.9193332,+1.57224100E+00,,2.214084446878423e-05,5.1493448275862065e-05
195,+4.54763800E-05,1559292991.1276667,+1.57225590E+00,,2.214117634173056e-05,5.149805911330049e-05
196,+4.39210100E-05,1559292991.336,+1.57226830E+00,,2.214172617743702e-05,5.149575369458128e-05
197,+4.44846500E-05,1559292991.5443332,+1.57228070E+00,,2.2141986856516976e-05,5.149396059113301e-05
198,+4.44252100E-05,1559292991.7526667,+1.57229810E+00,,2.2142681270536694e-05,5.149703448275862e-05
199,+4.52339600E-05,1559292991.961,+1.57230920E+00,,2.21428838992333e-05,5.1495497536945814e-05
200,+4.48392800E-05,1559292995.562,+1.57233520E+00,,2.2143056955093102e-05,5.149575369458128e-05
201,+4.49467900E-05,1559292995.7703333,+1.57234140E+00,,2.2143346111719608e-05,5.1494216748768475e-05
202,+4.50462900E-05,1559292995.9786668,+1.57236250E+00,,2.2143389923329683e-05,5.149805911330049e-05
203,+4.53641800E-05,1559292996.187,+1.57236870E+00,,2.214367907995619e-05,5.149933990147783e-05
204,+4.53842100E-05,1559292996.3953333,+1.57238360E+00,,2.2143506024096385e-05,5.149396059113301e-05
205,+4.58136400E-05,1559292996.6036668,+1.57239850E+00,,2.2143636363636365e-05,5.149613793103448e-05
206,+4.58951000E-05,1559292996.812,+1.57241090E+00,,2.2143317634173058e-05,5.1495881773399015e-05
207,+4.54884000E-05,1559292997.0203333,+1.57242570E+00,,2.2143173055859805e-05,5.149703448275862e-05
208,+4.53474900E-05,1559292997.2286668,+1.57244560E+00,,2.2143115005476453e-05,5.149396059113301e-05
209,+4.54376400E-05,1559292997.437,+1.57245550E+00,,2.214299890470975e-05,5.1501517241379306e-05
