,SQUID_Volt(V),timestamp,Temp(V),FC_CURR(A),MAG_CURR(A),MOD_CURR(A),SQUID_Curr(A)
140,+3.59905700E-05,1559382463.365,+1.57106470E+00,,,3.0319962760131436e-05,4.8757862068965516e-05
141,+3.58657000E-05,1559382463.5733333,+1.57106600E+00,,,3.032033844468784e-05,4.87476157635468e-05
142,+3.59959200E-05,1559382463.7816668,+1.57106470E+00,,,3.0320309967141294e-05,4.8734039408866996e-05
143,+3.58069300E-05,1559382463.99,+1.57106230E+00,,,3.032006352683461e-05,4.872314285714285e-05
144,+3.57314700E-05,1559382464.1983333,+1.57106600E+00,,,3.032028039430449e-05,4.872314285714285e-05
145,+3.59264700E-05,1559382464.4066668,+1.57106470E+00,,,3.0320005476451257e-05,4.872134975369458e-05
146,+3.57294200E-05,1559382464.615,+1.57106230E+00,,,3.0319860898138007e-05,4.8724423645320196e-05
147,+3.62076000E-05,1559382464.8233333,+1.57106350E+00,,,3.032028039430449e-05,4.873288669950739e-05
148,+3.58048900E-05,1559382465.0316668,+1.57106720E+00,,,3.032028039430449e-05,4.8729556650246304e-05
149,+3.61461500E-05,1559382465.24,+1.57106470E+00,,,3.0320454545454544e-05,4.873288669950739e-05
150,+3.59297800E-05,1559382468.839,+1.57106350E+00,,,3.0320874041621033e-05,4.872032512315271e-05
151,+3.57574900E-05,1559382469.0473332,+1.57106470E+00,,,3.0320266155531216e-05,4.8731349753694585e-05
152,+3.58850400E-05,1559382469.2556667,+1.57106600E+00,,,3.032013581599124e-05,4.872493596059113e-05
153,+3.54169000E-05,1559382469.464,+1.57106350E+00,,,3.032028039430449e-05,4.871648275862069e-05
154,+3.57948800E-05,1559382469.6723332,+1.57106230E+00,,,3.032013581599124e-05,4.871827586206897e-05
155,+3.58015700E-05,1559382469.8806667,+1.57105980E+00,,,3.0320179627601318e-05,4.8716226600985215e-05
156,+3.59271000E-05,1559382470.089,+1.57105980E+00,,,3.0320454545454544e-05,4.872673891625616e-05
157,+3.58630000E-05,1559382470.2973332,+1.57105980E+00,,,3.0320107338444686e-05,4.8731221674876844e-05
158,+3.56179000E-05,1559382470.5056667,+1.57105980E+00,,,3.032049726177437e-05,4.8752226600985226e-05
159,+3.55504500E-05,1559382470.714,+1.57105480E+00,,,3.0320410733844472e-05,4.87551724137931e-05
160,+3.58616700E-05,1559382470.9223332,+1.57105980E+00,,,3.032035268346112e-05,4.876272906403941e-05
161,+3.59985600E-05,1559382471.1306667,+1.57105730E+00,,,3.0319991237677983e-05,4.8760551724137934e-05
162,+3.59337900E-05,1559382471.339,+1.57105730E+00,,,3.032007776560789e-05,4.8762857142857144e-05
163,+3.58690100E-05,1559382471.5473332,+1.57105480E+00,,,3.032019386637459e-05,4.876016748768473e-05
164,+3.58583200E-05,1559382471.7556667,+1.57105850E+00,,,3.0320251916757943e-05,4.875299507389162e-05
165,+3.57688300E-05,1559382471.964,+1.57105850E+00,,,3.0320410733844472e-05,4.875606896551725e-05
166,+3.57247700E-05,1559382472.1723332,+1.57105850E+00,,,3.0320512595837895e-05,4.8750177339901484e-05
167,+3.59030800E-05,1559382472.3806667,+1.57105730E+00,,,3.0320251916757943e-05,4.875530049261084e-05
168,+3.59925500E-05,1559382472.589,+1.57105850E+00,,,3.0320324205914567e-05,4.8752738916256155e-05
169,+3.57888700E-05,1559382472.7973332,+1.57105850E+00,,,3.0320150054764513e-05,4.8751201970443355e-05
170,+3.56893600E-05,1559382473.0056667,+1.57105850E+00,,,3.0320483023001097e-05,4.87483842364532e-05
171,+3.57581400E-05,1559382473.214,+1.57105730E+00,,,3.032074370208105e-05,4.874518226600985e-05
172,+3.59491600E-05,1559382473.4223332,+1.57105480E+00,,,3.0320222343921138e-05,4.873634482758621e-05
173,+3.58316100E-05,1559382473.6306667,+1.57105610E+00,,,3.0320266155531216e-05,4.871264039408867e-05
174,+3.57781800E-05,1559382473.839,+1.57105610E+00,,,3.0320165388828037e-05,4.8734679802955665e-05
175,+3.57227600E-05,1559382477.439,+1.57106230E+00,,,3.0320526834611175e-05,4.8752482758620694e-05
176,+3.57688600E-05,1559382477.6473331,+1.57105980E+00,,,3.032028039430449e-05,4.876067980295567e-05
177,+3.59605200E-05,1559382477.8556666,+1.57105980E+00,,,3.0320569550930996e-05,4.876272906403941e-05
178,+3.60533600E-05,1559382478.064,+1.57105980E+00,,,3.0320266155531216e-05,4.8764266009852217e-05
179,+3.57995800E-05,1559382478.2723331,+1.57106100E+00,,,3.0320309967141294e-05,4.8764522167487684e-05
180,+3.57394700E-05,1559382478.4806666,+1.57105980E+00,,,3.0320512595837895e-05,4.875863054187192e-05
181,+3.58022500E-05,1559382478.689,+1.57105850E+00,,,3.0320294633077763e-05,4.875939901477833e-05
182,+3.57274500E-05,1559382478.8973331,+1.57106100E+00,,,3.0320366922234395e-05,4.8761192118226604e-05
183,+3.56900500E-05,1559382479.1056666,+1.57106100E+00,,,3.0320179627601318e-05,4.876349753694581e-05
184,+3.60186200E-05,1559382479.314,+1.57105850E+00,,,3.032065717415115e-05,4.876336945812808e-05
185,+3.60172800E-05,1559382479.5223331,+1.57106350E+00,,,3.032038225629792e-05,4.8764906403940886e-05
186,+3.60353200E-05,1559382479.7306666,+1.57106100E+00,,,3.0320483023001097e-05,4.876439408866995e-05
187,+3.57314600E-05,1559382479.939,+1.57106230E+00,,,3.032028039430449e-05,4.876465024630542e-05
188,+3.57541700E-05,1559382480.1473331,+1.57105980E+00,,,3.03205991237678e-05,4.876029556650247e-05
189,+3.58129400E-05,1559382480.3556666,+1.57105730E+00,,,3.0320266155531216e-05,4.875811822660099e-05
190,+3.56847100E-05,1559382480.564,+1.57105850E+00,,,3.0320555312157722e-05,4.875145812807882e-05
191,+3.57848900E-05,1559382480.7723331,+1.57106100E+00,,,3.032096056955093e-05,4.875376354679803e-05
192,+3.58015800E-05,1559382480.9806666,+1.57105980E+00,,,3.0320396495071192e-05,4.8751714285714284e-05
193,+3.57421300E-05,1559382481.189,+1.57106100E+00,,,3.032074370208105e-05,4.8755812807881774e-05
194,+3.58610200E-05,1559382481.3973331,+1.57106600E+00,,,3.0320309967141294e-05,4.8755812807881774e-05
195,+3.59872400E-05,1559382481.6056666,+1.57106600E+00,,,3.0320294633077763e-05,4.876477832512315e-05
196,+3.57441400E-05,1559382481.814,+1.57106470E+00,,,3.03205991237678e-05,4.8755812807881774e-05
197,+3.59665300E-05,1559382482.0223331,+1.57106470E+00,,,3.0320396495071192e-05,4.8754019704433493e-05
198,+3.60239700E-05,1559382482.2306666,+1.57106350E+00,,,3.032069989047098e-05,4.875811822660099e-05
199,+3.63124700E-05,1559382482.439,+1.57106350E+00,,,3.0320786418400877e-05,4.875530049261084e-05
200,+3.60453400E-05,1559382486.039,+1.57106720E+00,,,3.0320729463307776e-05,4.874864039408867e-05
201,+3.60092600E-05,1559382486.2473333,+1.57106720E+00,,,3.0320772179627603e-05,4.874812807881773e-05
202,+3.59792100E-05,1559382486.4556668,+1.57106600E+00,,,3.032075794085433e-05,4.87483842364532e-05
203,+3.58062600E-05,1559382486.664,+1.57106470E+00,,,3.032122124863089e-05,4.874864039408867e-05
204,+3.58583500E-05,1559382486.8723333,+1.57106720E+00,,,3.0320772179627603e-05,4.8749280788177333e-05
205,+3.59451600E-05,1559382487.0806668,+1.57106470E+00,,,3.032065717415115e-05,4.872147783251232e-05
206,+3.54102400E-05,1559382487.289,+1.57106600E+00,,,3.032069989047098e-05,4.871686699507389e-05
207,+3.59244600E-05,1559382487.4973333,+1.57106470E+00,,,3.0320483023001097e-05,4.872532019704434e-05
208,+3.58890600E-05,1559382487.7056668,+1.57106350E+00,,,3.0320627601314347e-05,4.87344236453202e-05
209,+3.62763900E-05,1559382487.914,+1.57106720E+00,,,3.0320641840087627e-05,4.8697270935960595e-05
210,+3.61475100E-05,1559382488.1223333,+1.57106850E+00,,,3.0320844468784228e-05,4.8686128078817735e-05
211,+3.68387100E-05,1559382488.3306668,+1.57106720E+00,,,3.032114895947426e-05,4.86856157635468e-05
212,+3.66543900E-05,1559382488.539,+1.57106600E+00,,,3.032111938663746e-05,4.868920197044335e-05
213,+3.62483500E-05,1559382488.7473333,+1.57106470E+00,,,3.0321076670317634e-05,4.868113300492611e-05
214,+3.47991100E-05,1559382488.9556668,+1.57107090E+00,,,3.0320916757940853e-05,4.866754679802956e-05
215,+3.60667100E-05,1559382489.164,+1.57106470E+00,,,3.0321047097480836e-05,4.8272985221674874e-05
216,+3.60767300E-05,1559382489.3723333,+1.57106600E+00,,,3.032096056955093e-05,4.828835467980296e-05
217,+3.51637600E-05,1559382489.5806668,+1.57106850E+00,,,3.0321568455640747e-05,4.867036453201971e-05
218,+3.60760100E-05,1559382489.789,+1.57106850E+00,,,3.0321394304490693e-05,4.876272906403941e-05
219,+4.06619700E-05,1559382489.9973333,+1.57107460E+00,,,3.0321496166484123e-05,4.876170443349754e-05
220,+2.53112900E-05,1559382490.2056668,+1.57107220E+00,,,3.0321408543263967e-05,4.8762600985221676e-05
221,+3.18653600E-05,1559382490.414,+1.57107220E+00,,,3.0321553121577217e-05,4.8762216748768475e-05
222,+3.75245200E-05,1559382490.6223333,+1.57107710E+00,,,3.032122124863089e-05,4.876003940886699e-05
223,+3.59311500E-05,1559382490.8306668,+1.57108080E+00,,,3.032090251916758e-05,4.8757862068965516e-05
224,+3.59812300E-05,1559382491.039,+1.57108580E+00,,,3.0320989047097485e-05,4.875696551724138e-05
225,+3.58462700E-05,1559382494.64,+1.57107710E+00,,,3.0321322015334062e-05,4.8755812807881774e-05
226,+3.58462700E-05,1559382494.8483334,+1.57107960E+00,,,3.0321177437020812e-05,4.875734975369458e-05
227,+3.59137300E-05,1559382495.0566669,+1.57108080E+00,,,3.0321322015334062e-05,4.875530049261084e-05
228,+3.60760000E-05,1559382495.265,+1.57107960E+00,,,3.0321510405257396e-05,4.875606896551725e-05
229,+3.58603000E-05,1559382495.4733334,+1.57108330E+00,,,3.0321713033953997e-05,4.8754788177339903e-05
230,+3.57601200E-05,1559382495.6816669,+1.57109200E+00,,,3.0321625410733845e-05,4.8759270935960596e-05
231,+3.57688100E-05,1559382495.89,+1.57109320E+00,,,3.032174151150055e-05,4.875734975369458e-05
232,+3.61634900E-05,1559382496.0983334,+1.57109080E+00,,,3.0321496166484123e-05,4.875734975369458e-05
233,+3.60345900E-05,1559382496.3066669,+1.57108830E+00,,,3.0321235487404163e-05,4.8754532019704436e-05
234,+3.59177400E-05,1559382496.515,+1.57108080E+00,,,3.032136582694414e-05,4.8754019704433493e-05
235,+3.60492900E-05,1559382496.7233334,+1.57107840E+00,,,3.032142387732749e-05,4.87532512315271e-05
236,+3.62676700E-05,1559382496.9316669,+1.57107590E+00,,,3.0321452354874045e-05,4.8755812807881774e-05
237,+3.60873500E-05,1559382497.14,+1.57108080E+00,,,3.0321322015334062e-05,4.875427586206897e-05
238,+3.60326100E-05,1559382497.3483334,+1.57107460E+00,,,3.0321510405257396e-05,4.875094581280788e-05
239,+3.59698300E-05,1559382497.5566669,+1.57107710E+00,,,3.0321336254107342e-05,4.8755044334975364e-05
240,+3.58950300E-05,1559382497.765,+1.57107590E+00,,,3.0321322015334062e-05,4.875734975369458e-05
241,+3.58863500E-05,1559382497.9733334,+1.57107960E+00,,,3.032100438116101e-05,4.875658128078818e-05
242,+3.59631400E-05,1559382498.1816669,+1.57107960E+00,,,3.0320989047097485e-05,4.875376354679803e-05
243,+3.59551200E-05,1559382498.39,+1.57108080E+00,,,3.0320729463307776e-05,4.874966502463054e-05
244,+3.59170500E-05,1559382498.5983334,+1.57108080E+00,,,3.0320888280394306e-05,4.874633497536946e-05
245,+3.59698200E-05,1559382498.8066669,+1.57107710E+00,,,3.0321293537787515e-05,4.874723152709359e-05
246,+3.60860100E-05,1559382499.015,+1.57107590E+00,,,3.032120591456736e-05,4.87415960591133e-05
247,+3.59718300E-05,1559382499.2233334,+1.57107220E+00,,,3.032152464403067e-05,4.873903448275862e-05
248,+3.60265900E-05,1559382499.4316669,+1.57107460E+00,,,3.032166922234392e-05,4.8714305418719214e-05
249,+3.60486200E-05,1559382499.64,+1.57107590E+00,,,3.0321032858707556e-05,4.866933990147783e-05
250,+3.58182200E-05,1559382503.239,+1.57107220E+00,,,3.032114895947426e-05,4.873211822660098e-05
251,+3.58496100E-05,1559382503.4473333,+1.57107090E+00,,,3.0320932092004384e-05,4.8740699507389164e-05
252,+3.59525000E-05,1559382503.6556668,+1.57106350E+00,,,3.0320830230010955e-05,4.875811822660099e-05
253,+3.59318100E-05,1559382503.864,+1.57106850E+00,,,3.032111938663746e-05,4.875837438423646e-05
