,SQUID_Volt(V),timestamp,Temp(V),MAG_CURR(A),MOD_CURR(A),SQUID_Curr(A)
79,+4.65395500E-05,1559293145.3753333,+1.57709780E+00,,3.42309430449069e-05,5.148397044334976e-05
80,+4.65222000E-05,1559293145.5836668,+1.57710280E+00,,3.423126177437021e-05,5.14875566502463e-05
81,+4.64574100E-05,1559293145.792,+1.57710280E+00,,3.579041621029573e-05,5.148179310344827e-05
82,+4.64981500E-05,1559293146.0003333,+1.57709900E+00,,3.641187404162103e-05,5.148461083743842e-05
83,+4.64821100E-05,1559293146.2086668,+1.57710150E+00,,3.641168674698795e-05,5.148704433497537e-05
84,+4.64146800E-05,1559293146.417,+1.57710150E+00,,3.7979476451259587e-05,5.148550738916256e-05
85,+4.64647600E-05,1559293146.6253333,+1.57709900E+00,,3.852866374589266e-05,5.148653201970443e-05
86,+4.65402200E-05,1559293146.8336668,+1.57709660E+00,,3.8528635268346114e-05,5.1488581280788185e-05
87,+4.65181800E-05,1559293147.042,+1.57709530E+00,,4.02584578313253e-05,5.148999014778325e-05
88,+4.63839400E-05,1559293147.2503333,+1.57709900E+00,,4.061423986856517e-05,5.148563546798029e-05
89,+4.63812800E-05,1559293147.4586668,+1.57709780E+00,,4.061476122672508e-05,5.149139901477832e-05
90,+4.64039900E-05,1559293147.667,+1.57709530E+00,,4.061536801752464e-05,5.148473891625616e-05
91,+4.63285300E-05,1559293147.8753333,+1.57709530E+00,,4.0615686746987954e-05,5.148473891625616e-05
92,+4.63478900E-05,1559293148.0836668,+1.57709280E+00,,4.061612048192771e-05,5.148563546798029e-05
93,+4.63211800E-05,1559293148.292,+1.57709530E+00,,4.061649616648412e-05,5.148999014778325e-05
94,+4.63158400E-05,1559293148.5003333,+1.57709780E+00,,4.061675684556408e-05,5.148999014778325e-05
95,+4.63398800E-05,1559293148.7086668,+1.57709660E+00,,4.061645345016429e-05,5.1487172413793105e-05
96,+4.62263500E-05,1559293148.917,+1.57710280E+00,,4.0616930996714134e-05,5.1491142857142855e-05
97,+4.63125000E-05,1559293149.1253333,+1.57710030E+00,,4.061735049288062e-05,5.1489605911330056e-05
98,+4.63251900E-05,1559293149.3336668,+1.57709780E+00,,4.061710405257394e-05,5.148691625615764e-05
99,+4.62704200E-05,1559293149.542,+1.57709780E+00,,4.061762541073385e-05,5.149139901477832e-05
100,+4.61348600E-05,1559293153.221,+1.57709660E+00,,4.0894049288061336e-05,5.148742857142857e-05
101,+4.61655700E-05,1559293153.4293332,+1.57710030E+00,,4.273583461117196e-05,5.14916551724138e-05
102,+4.60901200E-05,1559293153.6376667,+1.57710030E+00,,4.2736167579408546e-05,5.1490502463054186e-05
103,+4.60754300E-05,1559293153.846,+1.57709660E+00,,4.3214776560788604e-05,5.149434482758621e-05
104,+4.60734100E-05,1559293154.0543332,+1.57709780E+00,,4.4916779846659364e-05,5.1490630541871927e-05
105,+4.61395300E-05,1559293154.2626667,+1.57709280E+00,,4.4916866374589266e-05,5.149139901477832e-05
106,+4.60527100E-05,1559293154.471,+1.57709280E+00,,4.543482365826944e-05,5.148794088669951e-05
107,+4.61041300E-05,1559293154.6793332,+1.57709410E+00,,4.703325082146769e-05,5.149229556650246e-05
108,+4.60153100E-05,1559293154.8876667,+1.57709530E+00,,4.7033830230010955e-05,5.149101477832512e-05
109,+4.60053000E-05,1559293155.096,+1.57709410E+00,,4.759860021905805e-05,5.1487684729064034e-05
110,+4.60927900E-05,1559293155.3043332,+1.57709410E+00,,4.911837677984666e-05,5.149127093596059e-05
111,+4.61061500E-05,1559293155.5126667,+1.57709280E+00,,4.911917196056955e-05,5.149472906403941e-05
112,+4.60380200E-05,1559293155.721,+1.57709900E+00,,4.991477108433735e-05,5.1489477832512315e-05
113,+4.59979500E-05,1559293155.9293332,+1.57709780E+00,,5.133204709748083e-05,5.148934975369458e-05
114,+4.60166400E-05,1559293156.1376667,+1.57709660E+00,,5.133263964950712e-05,5.149101477832512e-05
115,+4.59712400E-05,1559293156.346,+1.57709660E+00,,5.133318948521358e-05,5.148691625615764e-05
116,+4.60006300E-05,1559293156.5543332,+1.57709900E+00,,5.1333044906900326e-05,5.1488581280788185e-05
117,+4.59852600E-05,1559293156.7626667,+1.57710030E+00,,5.133342168674699e-05,5.148627586206897e-05
118,+4.58697200E-05,1559293156.971,+1.57709780E+00,,5.133402847754655e-05,5.148742857142857e-05
119,+4.59204900E-05,1559293157.1793332,+1.57710030E+00,,5.1334289156626506e-05,5.148730049261084e-05
120,+4.59458500E-05,1559293157.3876667,+1.57709900E+00,,5.133454983570646e-05,5.148806896551724e-05
121,+4.59271500E-05,1559293157.596,+1.57710280E+00,,5.133541730558598e-05,5.148730049261084e-05
122,+4.58737400E-05,1559293157.8043332,+1.57709780E+00,,5.133457831325301e-05,5.148730049261084e-05
123,+4.59111300E-05,1559293158.0126667,+1.57709780E+00,,5.133505585980285e-05,5.149024630541872e-05
124,+4.59198200E-05,1559293158.221,+1.57710150E+00,,5.133577875136911e-05,5.148653201970443e-05
125,+4.57902600E-05,1559293161.82,+1.57709900E+00,,5.1556755750273823e-05,5.1488837438423646e-05
126,+4.58717200E-05,1559293162.0283332,+1.57709780E+00,,5.341890799561884e-05,5.1488453201970444e-05
127,+4.58590500E-05,1559293162.2366667,+1.57709530E+00,,5.3420094194961666e-05,5.148934975369458e-05
128,+4.57915900E-05,1559293162.445,+1.57710150E+00,,5.5606118291347206e-05,5.148333004926108e-05
129,+4.58102900E-05,1559293162.6533332,+1.57710150E+00,,5.5594835706462206e-05,5.148909359605911e-05
130,+4.57254700E-05,1559293162.8616667,+1.57710150E+00,,5.5596499452354875e-05,5.1487812807881775e-05
131,+4.58122900E-05,1559293163.07,+1.57709900E+00,,5.777144249726177e-05,5.148934975369458e-05
132,+4.59084600E-05,1559293163.2783332,+1.57710280E+00,,5.777557940854327e-05,5.1490118226600984e-05
133,+4.57682200E-05,1559293163.4866667,+1.57710150E+00,,5.7775145673603505e-05,5.14916551724138e-05
134,+4.57274800E-05,1559293163.695,+1.57709530E+00,,5.9888569550930994e-05,5.148666009852216e-05
135,+4.57735700E-05,1559293163.9033332,+1.57709660E+00,,5.989021796276013e-05,5.148909359605911e-05
136,+4.58583800E-05,1559293164.1116667,+1.57709780E+00,,5.989026177437021e-05,5.148934975369458e-05
137,+4.57174600E-05,1559293164.32,+1.57709660E+00,,6.20034786418401e-05,5.149152709359606e-05
138,+4.57355000E-05,1559293164.5283332,+1.57710030E+00,,6.200522891566264e-05,5.1494216748768475e-05
139,+4.57735600E-05,1559293164.7366667,+1.57710280E+00,,6.200583570646222e-05,5.148896551724138e-05
140,+4.57842500E-05,1559293164.945,+1.57709780E+00,,6.200718181818181e-05,5.149024630541872e-05
141,+4.58283300E-05,1559293165.1533332,+1.57709780E+00,,6.200841073384446e-05,5.1495497536945814e-05
142,+4.58296600E-05,1559293165.3616667,+1.57709900E+00,,6.200887404162103e-05,5.14928078817734e-05
143,+4.58209800E-05,1559293165.57,+1.57710030E+00,,6.200926396495071e-05,5.1489605911330056e-05
144,+4.57829100E-05,1559293165.7783332,+1.57709900E+00,,6.200978532311061e-05,5.148563546798029e-05
145,+4.57668900E-05,1559293165.9866667,+1.57710030E+00,,6.201010295728367e-05,5.1488197044334976e-05
146,+4.57668700E-05,1559293166.195,+1.57709900E+00,,6.201059474260679e-05,5.14928078817734e-05
147,+4.58630400E-05,1559293166.4033332,+1.57709900E+00,,6.201153559693318e-05,5.148922167487685e-05
148,+4.57515300E-05,1559293166.6116667,+1.57709900E+00,,6.201215772179628e-05,5.1492039408867e-05
149,+4.58296600E-05,1559293166.82,+1.57710770E+00,,6.201270755750274e-05,5.149255172413793e-05
150,+4.58810800E-05,1559293170.559,+1.57710030E+00,,6.314675794085433e-05,5.149075862068966e-05
151,+4.58964400E-05,1559293170.7673333,+1.57710280E+00,,6.419148411829134e-05,5.148973399014779e-05
152,+4.58937700E-05,1559293170.9756668,+1.57709900E+00,,6.419190361445783e-05,5.148435467980295e-05
153,+4.59625600E-05,1559293171.184,+1.57709530E+00,,6.53482617743702e-05,5.148435467980295e-05
154,+4.58977700E-05,1559293171.3923333,+1.57709900E+00,,6.631054764512595e-05,5.148422660098522e-05
155,+4.59638900E-05,1559293171.6006668,+1.57710520E+00,,6.63110251916758e-05,5.1487684729064034e-05
156,+4.60066300E-05,1559293171.809,+1.57709900E+00,,6.76580547645126e-05,5.1488581280788185e-05
157,+4.59732300E-05,1559293172.0173333,+1.57709530E+00,,6.842689047097481e-05,5.1480128078817736e-05
158,+4.59318300E-05,1559293172.2256668,+1.57709410E+00,,6.842806243154437e-05,5.14860197044335e-05
159,+4.59118000E-05,1559293172.434,+1.57710150E+00,,6.986940744797372e-05,5.1489862068965517e-05
160,+4.59919300E-05,1559293172.6423333,+1.57710770E+00,,7.060422234392114e-05,5.1488709359605905e-05
161,+4.59892600E-05,1559293172.8506668,+1.57710650E+00,,7.060484446878422e-05,5.1488581280788185e-05
162,+4.60667400E-05,1559293173.059,+1.57710650E+00,,7.206013581599124e-05,5.1488837438423646e-05
163,+4.60239900E-05,1559293173.2673333,+1.57710280E+00,,7.271896276013143e-05,5.148653201970443e-05
164,+4.60513800E-05,1559293173.4756668,+1.57710030E+00,,7.271916538882805e-05,5.148576354679803e-05
165,+4.61028100E-05,1559293173.684,+1.57710400E+00,,7.27195125958379e-05,5.1487812807881775e-05
166,+4.60734100E-05,1559293173.8923333,+1.57710030E+00,,7.27200909090909e-05,5.1492935960591136e-05
167,+4.61008000E-05,1559293174.1006668,+1.57709900E+00,,7.272058269441402e-05,5.148461083743842e-05
168,+4.61361900E-05,1559293174.309,+1.57710280E+00,,7.272163855421687e-05,5.148358620689655e-05
169,+4.61675900E-05,1559293174.5173333,+1.57710280E+00,,7.272204381161007e-05,5.14875566502463e-05
170,+4.61555600E-05,1559293174.7256668,+1.57709780E+00,,7.272230449069004e-05,5.148704433497537e-05
171,+4.61448800E-05,1559293174.934,+1.57710520E+00,,7.272307119386638e-05,5.148525123152709e-05
172,+4.61201700E-05,1559293175.1423333,+1.57710280E+00,,7.272334611171961e-05,5.148806896551724e-05
173,+4.61976300E-05,1559293175.3506668,+1.57710030E+00,,7.272330230010952e-05,5.1488453201970444e-05
174,+4.63071600E-05,1559293175.559,+1.57709900E+00,,7.272333077765608e-05,5.148806896551724e-05
175,+4.62129900E-05,1559293179.22,+1.57709900E+00,,7.29596560788609e-05,5.1489605911330056e-05
176,+4.62844500E-05,1559293179.4283333,+1.57709900E+00,,7.47705169769989e-05,5.148730049261084e-05
177,+4.63185100E-05,1559293179.6366668,+1.57710150E+00,,7.477165936473166e-05,5.148435467980295e-05
178,+4.62864500E-05,1559293179.845,+1.57710280E+00,,7.521675246440306e-05,5.1490886699507394e-05
179,+4.62557200E-05,1559293180.0533333,+1.57710650E+00,,7.695042168674699e-05,5.148653201970443e-05
180,+4.62670800E-05,1559293180.2616668,+1.57710280E+00,,7.695141949616648e-05,5.1493448275862065e-05
181,+4.62717500E-05,1559293180.47,+1.57710520E+00,,7.743766812705367e-05,5.1493192118226604e-05
182,+4.63465500E-05,1559293180.6783333,+1.57710900E+00,,7.906618400876232e-05,5.148666009852216e-05
183,+4.62677600E-05,1559293180.8866668,+1.57710400E+00,,7.9066430449069e-05,5.149101477832512e-05
184,+4.63238400E-05,1559293181.095,+1.57710400E+00,,7.97392004381161e-05,5.1489477832512315e-05
185,+4.63031600E-05,1559293181.3033333,+1.57710520E+00,,8.11803734939759e-05,5.1489862068965517e-05
186,+4.62811200E-05,1559293181.5116668,+1.57709780E+00,,8.118103833515881e-05,5.1488709359605905e-05
187,+4.63438900E-05,1559293181.72,+1.57709780E+00,,8.1932286966046e-05,5.148256157635468e-05
188,+4.63265300E-05,1559293181.9283333,+1.57710150E+00,,8.336249178532311e-05,5.148806896551724e-05
189,+4.64180000E-05,1559293182.1366668,+1.57709900E+00,,8.336360569550931e-05,5.148550738916256e-05
190,+4.63866100E-05,1559293182.345,+1.57710280E+00,,8.336354764512595e-05,5.1488581280788185e-05
191,+4.62163200E-05,1559293182.5533333,+1.57710150E+00,,8.336427163198247e-05,5.1491142857142855e-05
192,+4.63185000E-05,1559293182.7616668,+1.57710150E+00,,8.336445892661556e-05,5.148832512315271e-05
193,+4.63532300E-05,1559293182.97,+1.57710280E+00,,8.336412595837896e-05,5.148730049261084e-05
194,+4.63732800E-05,1559293183.1783333,+1.57710280E+00,,8.336479189485214e-05,5.148909359605911e-05
195,+4.63806200E-05,1559293183.3866668,+1.57710030E+00,,8.336500876232202e-05,5.148525123152709e-05
196,+4.64053300E-05,1559293183.595,+1.57709530E+00,,8.336528368017526e-05,5.1487684729064034e-05
197,+4.63939800E-05,1559293183.8033333,+1.57710280E+00,,8.336615115005477e-05,5.1489605911330056e-05
198,+4.64347100E-05,1559293184.0116668,+1.57710280E+00,,8.336609419496167e-05,5.1486788177339904e-05
199,+4.64053300E-05,1559293184.22,+1.57710520E+00,,8.336628148959474e-05,5.1490886699507394e-05
200,+4.65469100E-05,1559293187.821,+1.57710280E+00,,8.368734611171961e-05,5.14860197044335e-05
201,+4.66230200E-05,1559293188.0293334,+1.57710650E+00,,8.548314895947427e-05,5.1488837438423646e-05
202,+4.66958300E-05,1559293188.2376668,+1.57710520E+00,,8.548371303395399e-05,5.148896551724138e-05
203,+4.66363900E-05,1559293188.446,+1.57710030E+00,,8.585744797371304e-05,5.14860197044335e-05
204,+4.65602600E-05,1559293188.6543334,+1.57710520E+00,,8.759534282584885e-05,5.148704433497537e-05
205,+4.66637700E-05,1559293188.8626668,+1.57710650E+00,,8.759739759036145e-05,5.148934975369458e-05
206,+4.66136800E-05,1559293189.071,+1.57710280E+00,,8.812840197152245e-05,5.148832512315271e-05
207,+4.65662600E-05,1559293189.2793334,+1.57710150E+00,,8.958642935377876e-05,5.14875566502463e-05
208,+4.66557500E-05,1559293189.4876668,+1.57710030E+00,,8.958734063526835e-05,5.148832512315271e-05
209,+4.66303700E-05,1559293189.696,+1.57710280E+00,,9.035536473165388e-05,5.148448275862069e-05
210,+4.65676100E-05,1559293189.9043334,+1.57710400E+00,,9.2211717415115e-05,5.149024630541872e-05
211,+4.66317300E-05,1559293190.1126668,+1.57710400E+00,,9.221294633077766e-05,5.1490118226600984e-05
212,+4.66070100E-05,1559293190.321,+1.57710520E+00,,9.276420262869661e-05,5.1489605911330056e-05
213,+4.66610900E-05,1559293190.5293334,+1.57710150E+00,,9.394395290251917e-05,5.14860197044335e-05
214,+4.66197000E-05,1559293190.7376668,+1.57710650E+00,,9.394499452354874e-05,5.149037438423645e-05
215,+4.66978300E-05,1559293190.946,+1.57710280E+00,,9.394584884994523e-05,5.1488581280788185e-05
216,+4.66417400E-05,1559293191.1543334,+1.57710900E+00,,9.394742497261774e-05,5.149255172413793e-05
217,+4.66737800E-05,1559293191.3626668,+1.57711140E+00,,9.394824972617743e-05,5.148730049261084e-05
218,+4.66056700E-05,1559293191.571,+1.57711140E+00,,9.394989923329682e-05,5.148934975369458e-05
219,+4.65622500E-05,1559293191.7793334,+1.57711140E+00,,9.395037568455641e-05,5.1490118226600984e-05
220,+4.67125100E-05,1559293191.9876668,+1.57711020E+00,,9.395180832420592e-05,5.148666009852216e-05
221,+4.66624400E-05,1559293192.196,+1.57711020E+00,,9.395256078860899e-05,5.148653201970443e-05
222,+4.66504200E-05,1559293192.4043334,+1.57710650E+00,,9.39524008762322e-05,5.1488837438423646e-05
223,+4.66450800E-05,1559293192.6126668,+1.57710650E+00,,9.395384775465498e-05,5.148806896551724e-05
224,+4.65475800E-05,1559293192.821,+1.57710650E+00,,9.3954426067908e-05,5.1489605911330056e-05
225,+4.63639200E-05,1559293196.42,+1.57710900E+00,,9.418159802847754e-05,5.1490630541871927e-05
226,+4.63552400E-05,1559293196.6283333,+1.57711020E+00,,9.57505717415115e-05,5.149037438423645e-05
227,+4.63979900E-05,1559293196.8366668,+1.57710520E+00,,9.575181599123767e-05,5.149037438423645e-05
228,+4.64400600E-05,1559293197.045,+1.57710650E+00,,9.631467360350492e-05,5.148832512315271e-05
229,+4.63038200E-05,1559293197.2533333,+1.57711020E+00,,9.837998576122672e-05,5.14875566502463e-05
230,+4.63852800E-05,1559293197.4616668,+1.57711020E+00,,9.838157721796276e-05,5.1488837438423646e-05
231,+4.63879600E-05,1559293197.67,+1.57710770E+00,,9.879646878422782e-05,5.148806896551724e-05
232,+4.63746000E-05,1559293197.8783333,+1.57711520E+00,,0.00010011513033953998,5.1487684729064034e-05
233,+4.62390400E-05,1559293198.0866668,+1.57711640E+00,,0.00010011583899233296,5.1488197044334976e-05
234,+4.63986400E-05,1559293198.295,+1.57711890E+00,,0.00010080981380065718,5.147987192118227e-05
235,+4.63979700E-05,1559293198.5033333,+1.57711520E+00,,0.00010274082475355969,5.1488581280788185e-05
236,+4.63699300E-05,1559293198.7116668,+1.57711640E+00,,0.00010274258926615552,5.14875566502463e-05
237,+4.64473900E-05,1559293198.92,+1.57711890E+00,,0.00010335659693318729,5.1487812807881775e-05
238,+4.63392000E-05,1559293199.1283333,+1.57712140E+00,,0.00010447323548740417,5.1484866995073896e-05
239,+4.64600800E-05,1559293199.3366668,+1.57711760E+00,,0.00010447395837897042,5.148704433497537e-05
240,+4.64393800E-05,1559293199.545,+1.57711760E+00,,0.0001044749134720701,5.149127093596059e-05
241,+4.63619200E-05,1559293199.7533333,+1.57711640E+00,,0.00010447667798466593,5.148832512315271e-05
242,+4.64734300E-05,1559293199.9616668,+1.57711640E+00,,0.00010447661993428259,5.1489862068965517e-05
243,+4.64827900E-05,1559293200.17,+1.57711520E+00,,0.00010447706900328587,5.148525123152709e-05
244,+4.63886200E-05,1559293200.3783333,+1.57712010E+00,,0.00010447673603504928,5.14860197044335e-05
245,+4.63645900E-05,1559293200.5866668,+1.57711760E+00,,0.00010447784994523549,5.148934975369458e-05
246,+4.64213500E-05,1559293200.795,+1.57711520E+00,,0.00010447877546549836,5.1487172413793105e-05
247,+4.64247000E-05,1559293201.0033333,+1.57711270E+00,,0.00010447932530120481,5.148653201970443e-05
248,+4.63358600E-05,1559293201.2116668,+1.57711390E+00,,0.0001044788335158817,5.148909359605911e-05
249,+4.64180200E-05,1559293201.42,+1.57711640E+00,,0.00010448085870755751,5.14860197044335e-05
250,+4.65362200E-05,1559293205.021,+1.57711390E+00,,0.00010490879846659364,5.1491911330049265e-05
251,+4.63532400E-05,1559293205.2293332,+1.57710900E+00,,0.0001071069178532311,5.1488581280788185e-05
252,+4.63458900E-05,1559293205.4376667,+1.57710650E+00,,0.00010710793099671413,5.14860197044335e-05
253,+4.63645900E-05,1559293205.646,+1.57711140E+00,,0.00010744448849945235,5.1488837438423646e-05
254,+4.63225100E-05,1559293205.8543332,+1.57711020E+00,,0.00010890456736035049,5.1488709359605905e-05
255,+4.63946400E-05,1559293206.0626667,+1.57711140E+00,,0.00010890595618838992,5.148934975369458e-05
256,+4.63579100E-05,1559293206.271,+1.57710520E+00,,9.240986746987951e-05,5.1489477832512315e-05
257,+4.63398800E-05,1559293206.4793332,+1.57710770E+00,,0.00011151665936473165,5.1488837438423646e-05
