,SQUID_Volt(V),timestamp,Temp(V),MAG_CURR(A),MOD_CURR(A),SQUID_Curr(A)
253,+4.60400200E-05,1559291182.682,+1.57312880E+00,,2.2187307776560788e-05,5.1632443349753695e-05
254,+4.61588900E-05,1559291182.8903332,+1.57314250E+00,,2.2187350492880615e-05,5.1629369458128075e-05
255,+4.60166400E-05,1559291183.0986667,+1.57316360E+00,,2.2187408543263967e-05,5.163910344827586e-05
256,+4.59912700E-05,1559291183.307,+1.57318090E+00,,2.2187163198247535e-05,5.1634108374384235e-05
257,+4.58036100E-05,1559291183.5153332,+1.57319950E+00,,2.2187350492880615e-05,5.163193103448276e-05
258,+4.56206100E-05,1559291183.7236667,+1.57321190E+00,,2.2187293537787514e-05,5.1630137931034485e-05
259,+4.61642200E-05,1559291183.932,+1.57323050E+00,,2.218752464403067e-05,5.16339802955665e-05
260,+4.60794200E-05,1559291184.1403332,+1.57325030E+00,,2.218749616648412e-05,5.1636413793103445e-05
261,+4.59705600E-05,1559291184.3486667,+1.57326520E+00,,2.2187438116100767e-05,5.1630394088669946e-05
262,+4.60173100E-05,1559291184.557,+1.57328380E+00,,2.2187640744797372e-05,5.163705418719212e-05
263,+4.60520400E-05,1559291184.7653332,+1.57330110E+00,,2.218752464403067e-05,5.1630137931034485e-05
264,+4.60493600E-05,1559291184.9736667,+1.57331850E+00,,2.218749616648412e-05,5.16332118226601e-05
265,+4.59157900E-05,1559291185.182,+1.57333460E+00,,2.2187438116100767e-05,5.163193103448276e-05
266,+4.59552100E-05,1559291185.3903332,+1.57335440E+00,,2.2187510405257392e-05,5.163193103448276e-05
267,+4.55398100E-05,1559291185.5986667,+1.57336930E+00,,2.2187625410733844e-05,5.16339802955665e-05
268,+4.57875800E-05,1559291185.807,+1.57338790E+00,,2.218742278203724e-05,5.162988177339902e-05
269,+4.61715700E-05,1559291186.0153332,+1.57340770E+00,,2.2187307776560788e-05,5.1631674876847285e-05
270,+4.55171100E-05,1559291186.2236667,+1.57342630E+00,,2.2187466593647318e-05,5.16339802955665e-05
271,+4.55177800E-05,1559291186.432,+1.57344370E+00,,2.2187235487404163e-05,5.16339802955665e-05
272,+4.54296300E-05,1559291186.6403332,+1.57345980E+00,,2.218752464403067e-05,5.163449261083744e-05
273,+4.54990800E-05,1559291186.8486667,+1.57347470E+00,,2.2187408543263967e-05,5.1631162561576356e-05
274,+4.56440000E-05,1559291187.057,+1.57349950E+00,,2.218739430449069e-05,5.1631674876847285e-05
275,+4.59425100E-05,1559291190.657,+1.57351930E+00,,2.2187438116100767e-05,5.1630778325123155e-05
276,+4.62857700E-05,1559291190.8653333,+1.57353790E+00,,2.218748083242059e-05,5.162962561576354e-05
277,+4.64273400E-05,1559291191.0736668,+1.57355650E+00,,2.218748083242059e-05,5.1631674876847285e-05
278,+4.64727700E-05,1559291191.282,+1.57357380E+00,,2.2187466593647318e-05,5.163654187192118e-05
279,+4.61722500E-05,1559291191.4903333,+1.57359370E+00,,2.2187408543263967e-05,5.163372413793104e-05
280,+4.62877800E-05,1559291191.6986668,+1.57360980E+00,,2.218749616648412e-05,5.1630394088669946e-05
281,+4.65215200E-05,1559291191.907,+1.57362840E+00,,2.2187263964950713e-05,5.1633083743842364e-05
282,+4.65375500E-05,1559291192.1153333,+1.57364570E+00,,2.2187191675794085e-05,5.163257142857143e-05
283,+4.60547100E-05,1559291192.3236668,+1.57367180E+00,,2.218709090909091e-05,5.1631802955665026e-05
284,+4.64273600E-05,1559291192.532,+1.57368660E+00,,2.218752464403067e-05,5.163193103448276e-05
285,+4.65395400E-05,1559291192.7403333,+1.57370270E+00,,2.2187380065717416e-05,5.163423645320197e-05
286,+4.65155100E-05,1559291192.9486668,+1.57372130E+00,,2.2187915662650604e-05,5.163333990147783e-05
287,+4.65782800E-05,1559291193.157,+1.57373990E+00,,2.218755312157722e-05,5.1634876847290645e-05
288,+4.64086600E-05,1559291193.3653333,+1.57376350E+00,,2.2187669222343922e-05,5.1632443349753695e-05
289,+4.64607400E-05,1559291193.5736668,+1.57377840E+00,,2.2187408543263967e-05,5.16339802955665e-05
290,+4.64073300E-05,1559291193.782,+1.57379080E+00,,2.218709090909091e-05,5.163551724137931e-05
291,+4.62530500E-05,1559291193.9903333,+1.57381310E+00,,2.2187105147864184e-05,5.1635133004926106e-05
292,+4.60386700E-05,1559291194.1986668,+1.57383040E+00,,2.2186888280394306e-05,5.16335960591133e-05
293,+4.54456400E-05,1559291194.407,+1.57385640E+00,,2.218703285870756e-05,5.163257142857143e-05
294,+4.54483300E-05,1559291194.6153333,+1.57387260E+00,,2.218706133625411e-05,5.16328275862069e-05
295,+4.52600000E-05,1559291194.8236668,+1.57389120E+00,,2.2187263964950713e-05,5.163551724137931e-05
296,+4.60500200E-05,1559291195.032,+1.57390600E+00,,2.218703285870756e-05,5.163423645320197e-05
297,+4.57294700E-05,1559291195.2403333,+1.57392590E+00,,2.218711938663746e-05,5.16328275862069e-05
298,+4.52165800E-05,1559291195.4486668,+1.57394320E+00,,2.2187293537787514e-05,5.163462068965517e-05
299,+4.52907100E-05,1559291195.657,+1.57396800E+00,,2.2187350492880615e-05,5.163193103448276e-05
300,+4.56987500E-05,1559291199.257,+1.57400020E+00,,2.2186946330777657e-05,5.163218719211823e-05
301,+4.57395000E-05,1559291199.4653332,+1.57401630E+00,,2.2187380065717416e-05,5.1632059113300494e-05
302,+4.57835600E-05,1559291199.6736667,+1.57403120E+00,,2.2187350492880615e-05,5.163129064039409e-05
303,+4.56700300E-05,1559291199.882,+1.57405480E+00,,2.2187438116100767e-05,5.1629113300492614e-05
304,+4.57809000E-05,1559291200.0903332,+1.57407460E+00,,2.2187278203723987e-05,5.162988177339902e-05
305,+4.61956100E-05,1559291200.2986667,+1.57409820E+00,,2.2187235487404163e-05,5.162885714285715e-05
306,+4.60687300E-05,1559291200.507,+1.57411300E+00,,2.2187263964950713e-05,5.162527093596059e-05
307,+4.58550300E-05,1559291200.7153332,+1.57413410E+00,,2.2187235487404163e-05,5.1629753694581284e-05
308,+4.59291600E-05,1559291200.9236667,+1.57415270E+00,,2.2187769989047097e-05,5.1631802955665026e-05
309,+4.60547100E-05,1559291201.132,+1.57417000E+00,,2.2187871851040527e-05,5.163090640394089e-05
310,+4.62937800E-05,1559291201.3403332,+1.57419110E+00,,2.218782803943045e-05,5.163193103448276e-05
311,+4.62176500E-05,1559291201.5486667,+1.57420850E+00,,2.21878860898138e-05,5.163859113300492e-05
312,+4.61395300E-05,1559291201.757,+1.57423080E+00,,2.218794414019715e-05,5.163218719211823e-05
313,+4.60580400E-05,1559291201.9653332,+1.57424940E+00,,2.218798795180723e-05,5.1629369458128075e-05
314,+4.60974400E-05,1559291202.1736667,+1.57427040E+00,,2.2187697699890473e-05,5.1627320197044334e-05
315,+4.62971300E-05,1559291202.382,+1.57429280E+00,,2.2187683461117196e-05,5.162527093596059e-05
316,+4.60633900E-05,1559291202.5903332,+1.57431010E+00,,2.218755312157722e-05,5.162808866995074e-05
317,+4.61769200E-05,1559291202.7986667,+1.57432750E+00,,2.2187697699890473e-05,5.162924137931034e-05
318,+4.63385300E-05,1559291203.007,+1.57434850E+00,,2.2187813800657175e-05,5.162808866995074e-05
319,+4.63265000E-05,1559291203.2153332,+1.57436710E+00,,2.2187871851040527e-05,5.1629113300492614e-05
320,+4.63485400E-05,1559291203.4236667,+1.57438700E+00,,2.218798795180723e-05,5.162949753694581e-05
321,+4.62470300E-05,1559291203.632,+1.57440930E+00,,2.218782803943045e-05,5.16271921182266e-05
322,+4.64694300E-05,1559291203.8403332,+1.57442790E+00,,2.2188349397590363e-05,5.1629369458128075e-05
323,+4.65061500E-05,1559291204.0486667,+1.57444770E+00,,2.2188117196056955e-05,5.163129064039409e-05
324,+4.65195000E-05,1559291204.257,+1.57447250E+00,,2.2188161007667033e-05,5.1630778325123155e-05
325,+4.62283300E-05,1559291207.857,+1.57450100E+00,,2.2188377875136914e-05,5.163090640394089e-05
326,+4.61435300E-05,1559291208.0653334,+1.57452080E+00,,2.218814676889376e-05,5.163090640394089e-05
327,+4.61248200E-05,1559291208.2736669,+1.57454560E+00,,2.2188407447973715e-05,5.162860098522167e-05
328,+4.62216600E-05,1559291208.482,+1.57456790E+00,,2.218842168674699e-05,5.163129064039409e-05
329,+4.59525200E-05,1559291208.6903334,+1.57458530E+00,,2.2188493975903617e-05,5.1630778325123155e-05
330,+4.58650500E-05,1559291208.8986669,+1.57460640E+00,,2.2188349397590363e-05,5.162988177339902e-05
331,+4.60707400E-05,1559291209.107,+1.57462870E+00,,2.2188493975903617e-05,5.162693596059113e-05
332,+4.56453300E-05,1559291209.3153334,+1.57464730E+00,,2.2188407447973715e-05,5.162693596059113e-05
333,+4.56406600E-05,1559291209.5236669,+1.57466960E+00,,2.2188161007667033e-05,5.162514285714286e-05
334,+4.59011000E-05,1559291209.732,+1.57469440E+00,,2.218853669222344e-05,5.162898522167488e-05
335,+4.59872600E-05,1559291209.9403334,+1.57471420E+00,,2.218856626506024e-05,5.162373399014778e-05
336,+4.62417000E-05,1559291210.1486669,+1.57473160E+00,,2.2188739320920045e-05,5.1623605911330045e-05
337,+4.62303400E-05,1559291210.357,+1.57475510E+00,,2.218863855421687e-05,5.162860098522167e-05
338,+4.62363500E-05,1559291210.5653334,+1.57477490E+00,,2.2188754654983572e-05,5.163154679802955e-05
339,+4.62637400E-05,1559291210.7736669,+1.57479480E+00,,2.2188869660460024e-05,5.1634108374384235e-05
340,+4.63051500E-05,1559291210.982,+1.57482080E+00,,2.2188652792990143e-05,5.1629753694581284e-05
341,+4.63699200E-05,1559291211.1903334,+1.57483690E+00,,2.218872508214677e-05,5.162655172413793e-05
342,+4.64226900E-05,1559291211.3986669,+1.57486420E+00,,2.2188552026286968e-05,5.1630650246305414e-05
343,+4.63385400E-05,1559291211.607,+1.57488280E+00,,2.2188493975903617e-05,5.162770443349754e-05
344,+4.61775900E-05,1559291211.8153334,+1.57490630E+00,,2.218850821467689e-05,5.1629369458128075e-05
345,+4.61582200E-05,1559291212.0236669,+1.57492240E+00,,2.218856626506024e-05,5.16256551724138e-05
346,+4.62477100E-05,1559291212.232,+1.57494100E+00,,2.2188883899233298e-05,5.1626807881773405e-05
347,+4.61448700E-05,1559291212.4403334,+1.57496330E+00,,2.2188768893756846e-05,5.163257142857143e-05
348,+4.62550600E-05,1559291212.6486669,+1.57498320E+00,,2.2189144578313254e-05,5.1625399014778325e-05
349,+4.62664000E-05,1559291212.857,+1.57500920E+00,,2.2189e-05,5.162616748768473e-05
350,+4.62543800E-05,1559291216.457,+1.57504140E+00,,2.2188754654983572e-05,5.162667980295567e-05
351,+4.60286700E-05,1559291216.6653333,+1.57506370E+00,,2.218894194961665e-05,5.162527093596059e-05
352,+4.60299900E-05,1559291216.8736668,+1.57508730E+00,,2.2188580503833518e-05,5.1628344827586204e-05
353,+4.59311500E-05,1559291217.082,+1.57510840E+00,,2.2188783132530123e-05,5.16275763546798e-05
354,+4.59919300E-05,1559291217.2903333,+1.57512820E+00,,2.2188580503833518e-05,5.162616748768473e-05
355,+4.61141400E-05,1559291217.4986668,+1.57515420E+00,,2.2188464403066816e-05,5.162514285714286e-05
356,+4.63832700E-05,1559291217.707,+1.57517780E+00,,2.218866703176342e-05,5.1627064039408866e-05
357,+4.63552200E-05,1559291217.9153333,+1.57519890E+00,,2.2188522453450167e-05,5.162860098522167e-05
358,+4.59271500E-05,1559291218.1236668,+1.57521740E+00,,2.2188435925520265e-05,5.1626423645320196e-05
359,+4.59859200E-05,1559291218.332,+1.57523850E+00,,2.2188377875136914e-05,5.1627832512315276e-05
360,+4.60139800E-05,1559291218.5403333,+1.57526700E+00,,2.2188435925520265e-05,5.1627064039408866e-05
361,+4.59865900E-05,1559291218.7486668,+1.57528690E+00,,2.218863855421687e-05,5.16256551724138e-05
362,+4.59852500E-05,1559291218.957,+1.57530790E+00,,2.2188624315443593e-05,5.162860098522167e-05
363,+4.61755700E-05,1559291219.1653333,+1.57533270E+00,,2.21889134720701e-05,5.162527093596059e-05
364,+4.62323500E-05,1559291219.3736668,+1.57535010E+00,,2.2188739320920045e-05,5.1626807881773405e-05
365,+4.60974400E-05,1559291219.582,+1.57537110E+00,,2.2188855421686747e-05,5.1627320197044334e-05
366,+4.62477100E-05,1559291219.7903333,+1.57539220E+00,,2.2188652792990143e-05,5.162514285714286e-05
367,+4.62570600E-05,1559291219.9986668,+1.57541330E+00,,2.218856626506024e-05,5.162796059113301e-05
368,+4.63505500E-05,1559291220.207,+1.57543810E+00,,2.218850821467689e-05,5.162962561576354e-05
369,+4.62937800E-05,1559291220.4153333,+1.57546530E+00,,2.2188594742606792e-05,5.1631802955665026e-05
370,+4.61956100E-05,1559291220.6236668,+1.57548640E+00,,2.218902847754655e-05,5.162527093596059e-05
371,+4.64400500E-05,1559291220.832,+1.57551490E+00,,2.218902847754655e-05,5.1631418719211824e-05
372,+4.65415400E-05,1559291221.0403333,+1.57552980E+00,,2.2189144578313254e-05,5.162872906403941e-05
373,+4.66237000E-05,1559291221.2486668,+1.57554960E+00,,2.2189158817086527e-05,5.1631802955665026e-05
374,+4.65422100E-05,1559291221.457,+1.57557320E+00,,2.2189100766703176e-05,5.162424630541872e-05
375,+4.65135100E-05,1559291225.057,+1.57561040E+00,,2.2189347207009858e-05,5.1624374384236455e-05
376,+4.65789500E-05,1559291225.2653332,+1.57563270E+00,,2.218946330777656e-05,5.162808866995074e-05
377,+4.66483900E-05,1559291225.4736667,+1.57565620E+00,,2.2189506024096384e-05,5.163000985221675e-05
378,+4.65722800E-05,1559291225.682,+1.57568100E+00,,2.2189246440306683e-05,5.1632443349753695e-05
379,+4.62477100E-05,1559291225.8903332,+1.57570090E+00,,2.2189521358159915e-05,5.162949753694581e-05
380,+4.63271800E-05,1559291226.0986667,+1.57572320E+00,,2.2189694414019715e-05,5.162847290640394e-05
381,+4.61048000E-05,1559291226.307,+1.57574670E+00,,2.2189665936473168e-05,5.162924137931034e-05
382,+4.64166700E-05,1559291226.5153332,+1.57577520E+00,,2.2189680175246442e-05,5.1629113300492614e-05
383,+4.64126700E-05,1559291226.7236667,+1.57579380E+00,,2.218970865279299e-05,5.162860098522167e-05
384,+4.65175000E-05,1559291226.932,+1.57581610E+00,,2.2189738225629793e-05,5.1630137931034485e-05
385,+4.65836300E-05,1559291227.1403332,+1.57583840E+00,,2.2189694414019715e-05,5.1626039408866995e-05
386,+4.63652500E-05,1559291227.3486667,+1.57585950E+00,,2.2189694414019715e-05,5.1631418719211824e-05
387,+4.62029600E-05,1559291227.557,+1.57588930E+00,,2.218957831325301e-05,5.162898522167488e-05
388,+4.61735800E-05,1559291227.7653332,+1.57591030E+00,,2.2189722891566262e-05,5.16332118226601e-05
389,+4.62770900E-05,1559291227.9736667,+1.57593640E+00,,2.2189722891566262e-05,5.162962561576354e-05
390,+4.59712300E-05,1559291228.182,+1.57595370E+00,,2.218949178532311e-05,5.162988177339902e-05
391,+4.61949500E-05,1559291228.3903332,+1.57597600E+00,,2.2189738225629793e-05,5.162655172413793e-05
392,+4.66958200E-05,1559291228.5986667,+1.57600210E+00,,2.2189780941949614e-05,5.163090640394089e-05
393,+4.66884700E-05,1559291228.807,+1.57602440E+00,,2.2189867469879515e-05,5.1629369458128075e-05
394,+4.67833100E-05,1559291229.0153332,+1.57605290E+00,,2.2189780941949614e-05,5.1627320197044334e-05
395,+4.66403800E-05,1559291229.2236667,+1.57607270E+00,,2.2189882803943046e-05,5.162450246305419e-05
396,+4.63872800E-05,1559291229.432,+1.57609380E+00,,2.2190099671412924e-05,5.162885714285715e-05
397,+4.57254700E-05,1559291229.6403332,+1.57611980E+00,,2.2189694414019715e-05,5.1626423645320196e-05
398,+4.57675400E-05,1559291229.8486667,+1.57614090E+00,,2.218992552026287e-05,5.163052216748768e-05
399,+4.57575200E-05,1559291230.057,+1.57616440E+00,,2.218976670317634e-05,5.162693596059113e-05
400,+4.65068100E-05,1559291233.657,+1.57620160E+00,,2.2189694414019715e-05,5.163026600985222e-05
401,+4.64787800E-05,1559291233.8653333,+1.57623010E+00,,2.219030230010953e-05,5.1628344827586204e-05
402,+4.65355400E-05,1559291234.0736668,+1.57625370E+00,,2.21902300109529e-05,5.162962561576354e-05
403,+4.65956500E-05,1559291234.282,+1.57627230E+00,,2.2190070098576123e-05,5.163154679802955e-05
404,+4.66110100E-05,1559291234.4903333,+1.57630200E+00,,2.219008543263965e-05,5.162796059113301e-05
405,+4.67131800E-05,1559291234.6986668,+1.57632310E+00,,2.219038882803943e-05,5.162667980295567e-05
406,+4.63792700E-05,1559291234.907,+1.57634790E+00,,2.2190013143483022e-05,5.1627832512315276e-05
407,+4.63792800E-05,1559291235.1153333,+1.57637270E+00,,2.2190186199342826e-05,5.162924137931034e-05
408,+4.65188500E-05,1559291235.3236668,+1.57639500E+00,,2.219017196056955e-05,5.162898522167488e-05
409,+4.58663700E-05,1559291235.532,+1.57641480E+00,,2.219041730558598e-05,5.163026600985222e-05
410,+4.65008100E-05,1559291235.7403333,+1.57643840E+00,,2.2190489594742605e-05,5.162527093596059e-05
411,+4.65275200E-05,1559291235.9486668,+1.57646070E+00,,2.2190504928806133e-05,5.1627064039408866e-05
412,+4.66998200E-05,1559291236.157,+1.57648550E+00,,2.2190649507119386e-05,5.162949753694581e-05
413,+4.67519100E-05,1559291236.3653333,+1.57650780E+00,,2.219063417305586e-05,5.1631802955665026e-05
414,+4.68293700E-05,1559291236.5736668,+1.57653260E+00,,2.2190561883899234e-05,5.163052216748768e-05
415,+4.66504100E-05,1559291236.782,+1.57656110E+00,,2.219075027382256e-05,5.1630778325123155e-05
416,+4.66577500E-05,1559291236.9903333,+1.57658090E+00,,2.2190591456736034e-05,5.162885714285715e-05
417,+4.65562400E-05,1559291237.1986668,+1.57660570E+00,,2.2190764512595838e-05,5.162796059113301e-05
418,+4.66590800E-05,1559291237.407,+1.57663170E+00,,2.2190591456736034e-05,5.162924137931034e-05
419,+4.67378900E-05,1559291237.6153333,+1.57665650E+00,,2.219090909090909e-05,5.162655172413793e-05
420,+4.66864700E-05,1559291237.8236668,+1.57668010E+00,,2.219082256297919e-05,5.1630650246305414e-05
421,+4.65923000E-05,1559291238.032,+1.57671110E+00,,2.219090909090909e-05,5.162488669950739e-05
422,+4.65582500E-05,1559291238.2403333,+1.57673590E+00,,2.219088061336254e-05,5.1629753694581284e-05
423,+4.67325600E-05,1559291238.4486668,+1.57676440E+00,,2.2190764512595838e-05,5.162821674876847e-05
424,+4.66343800E-05,1559291238.657,+1.57678540E+00,,2.2191025191675794e-05,5.1628344827586204e-05
425,+4.65669300E-05,1559291242.256,+1.57682140E+00,,2.2191169769989047e-05,5.1629113300492614e-05
426,+4.64934700E-05,1559291242.4643333,+1.57684990E+00,,2.219082256297919e-05,5.162616748768473e-05
427,+4.65609100E-05,1559291242.6726668,+1.57687100E+00,,2.2190779846659362e-05,5.162552709359606e-05
428,+4.65348700E-05,1559291242.881,+1.57689330E+00,,2.219090909090909e-05,5.1627320197044334e-05
429,+4.64881200E-05,1559291243.0893333,+1.57692060E+00,,2.2191039430449067e-05,5.1629369458128075e-05
430,+4.67599300E-05,1559291243.2976668,+1.57694660E+00,,2.2191053669222344e-05,5.162988177339902e-05
431,+4.68400600E-05,1559291243.506,+1.57697010E+00,,2.2191111719605695e-05,5.1631418719211824e-05
432,+4.66818000E-05,1559291243.7143333,+1.57699370E+00,,2.2191169769989047e-05,5.1630137931034485e-05
433,+4.66464100E-05,1559291243.9226668,+1.57701600E+00,,2.219085213581599e-05,5.1628344827586204e-05
434,+4.67298700E-05,1559291244.131,+1.57704200E+00,,2.2190924424972615e-05,5.1631418719211824e-05
435,+4.66911500E-05,1559291244.3393333,+1.57706060E+00,,2.219079408543264e-05,5.162770443349754e-05
436,+4.65969800E-05,1559291244.5476668,+1.57708290E+00,,2.219112595837897e-05,5.162885714285715e-05
437,+4.66971500E-05,1559291244.756,+1.57710280E+00,,2.2191053669222344e-05,5.163449261083744e-05
438,+4.66437200E-05,1559291244.9643333,+1.57711140E+00,,2.2190967141292442e-05,5.162744827586207e-05
439,+4.66016500E-05,1559291245.1726668,+1.57710400E+00,,2.2191111719605695e-05,5.1630394088669946e-05
440,+4.65769400E-05,1559291245.381,+1.57710030E+00,,2.2190938663745892e-05,5.162962561576354e-05
441,+4.65195000E-05,1559291245.5893333,+1.57710400E+00,,2.2190706462212487e-05,5.163026600985222e-05
442,+4.65675900E-05,1559291245.7976668,+1.57710520E+00,,2.2190677984665936e-05,5.162885714285715e-05
443,+4.65268600E-05,1559291246.006,+1.57711140E+00,,2.2190981380065716e-05,5.162616748768473e-05
444,+4.65448800E-05,1559291246.2143333,+1.57711020E+00,,2.2190706462212487e-05,5.16275763546798e-05
445,+4.64514000E-05,1559291246.4226668,+1.57710900E+00,,2.2190894852135814e-05,5.163193103448276e-05
446,+4.64894600E-05,1559291246.631,+1.57711020E+00,,2.2190938663745892e-05,5.1627832512315276e-05
447,+4.65615900E-05,1559291246.8393333,+1.57710770E+00,,2.219115553121577e-05,5.162693596059113e-05
448,+4.65562300E-05,1559291247.0476668,+1.57710400E+00,,2.219085213581599e-05,5.16328275862069e-05
449,+4.65863000E-05,1559291247.256,+1.57710770E+00,,2.219115553121577e-05,5.162808866995074e-05
