,SQUID_Volt(V),timestamp,Temp(V),FC_CURR(A),MAG_CURR(A),MOD_CURR(A),SQUID_Curr(A)
66,+2.96929500E-05,1559383978.5133333,+1.57106100E+00,,,3.0006969331872948e-05,4.879872906403941e-05
67,+2.97069600E-05,1559383978.7216668,+1.57105980E+00,,,3.0007519167579406e-05,4.879911330049261e-05
68,+2.97757600E-05,1559383978.93,+1.57105850E+00,,,3.0007577217962757e-05,4.8794246305418716e-05
69,+2.97056300E-05,1559383979.1383333,+1.57105850E+00,,,3.0007808324205912e-05,4.879732019704433e-05
70,+2.97223400E-05,1559383979.3466668,+1.57105980E+00,,,3.000853121577218e-05,4.879578325123153e-05
71,+2.97877900E-05,1559383979.555,+1.57106100E+00,,,3.0008647316538883e-05,4.879655172413793e-05
72,+2.98345400E-05,1559383979.7633333,+1.57106100E+00,,,3.000899452354874e-05,4.879706403940887e-05
73,+2.97383600E-05,1559383979.9716668,+1.57105850E+00,,,3.000918291347207e-05,4.879514285714285e-05
74,+2.97750800E-05,1559383980.18,+1.57106100E+00,,,3.000929791894852e-05,4.8796679802955666e-05
75,+2.97470400E-05,1559383983.902,+1.57105360E+00,,,3.125956516976999e-05,4.87964236453202e-05
76,+2.96669000E-05,1559383984.1103332,+1.57105730E+00,,,3.212349616648412e-05,4.8793862068965514e-05
77,+2.96689200E-05,1559383984.3186667,+1.57106100E+00,,,3.212395947426068e-05,4.879603940886699e-05
78,+2.96976300E-05,1559383984.527,+1.57105980E+00,,,3.3544476451259586e-05,4.879629556650246e-05
79,+2.96054700E-05,1559383984.7353332,+1.57105850E+00,,,3.421061883899233e-05,4.879501477832512e-05
80,+2.95734100E-05,1559383984.9436667,+1.57106230E+00,,,3.42112552026287e-05,4.8799625615763545e-05
81,+2.96007900E-05,1559383985.152,+1.57106100E+00,,,3.5749334063526834e-05,4.879924137931035e-05
82,+2.95907700E-05,1559383985.3603332,+1.57105850E+00,,,3.6389524644030666e-05,4.879578325123153e-05
83,+2.94705700E-05,1559383985.5686667,+1.57106100E+00,,,3.63898291347207e-05,4.879655172413793e-05
84,+2.94825900E-05,1559383985.777,+1.57105980E+00,,,3.793761226725082e-05,4.87975763546798e-05
85,+2.95139700E-05,1559383985.9853332,+1.57105980E+00,,,3.8504449069003286e-05,4.8798600985221674e-05
86,+2.94999400E-05,1559383986.1936667,+1.57105610E+00,,,3.8504911281489595e-05,4.879706403940887e-05
87,+2.93857400E-05,1559383986.402,+1.57106100E+00,,,4.021527820372399e-05,4.879821674876848e-05
88,+2.93890900E-05,1559383986.6103332,+1.57105850E+00,,,4.058944578313253e-05,4.880013793103448e-05
89,+2.93857400E-05,1559383986.8186667,+1.57105730E+00,,,4.0589836801752464e-05,4.879411822660098e-05
90,+2.93583600E-05,1559383987.027,+1.57105850E+00,,,4.058996714129244e-05,4.879539901477833e-05
91,+2.93022600E-05,1559383987.2353332,+1.57106100E+00,,,4.059024205914567e-05,4.87975763546798e-05
92,+2.92261400E-05,1559383987.4436667,+1.57105850E+00,,,4.05904874041621e-05,4.879014778325123e-05
93,+2.91553600E-05,1559383987.652,+1.57106100E+00,,,4.059064622124863e-05,4.87975763546798e-05
94,+2.92047600E-05,1559383987.8603332,+1.57105980E+00,,,4.05903143483023e-05,4.879399014778325e-05
95,+2.91379600E-05,1559383988.0686667,+1.57105850E+00,,,4.0590820372398685e-05,4.879885714285714e-05
96,+2.92074400E-05,1559383988.277,+1.57105610E+00,,,4.0591153340635265e-05,4.8795655172413795e-05
97,+2.91473000E-05,1559383988.4853332,+1.57105730E+00,,,4.059132639649507e-05,4.8796679802955666e-05
98,+2.91159100E-05,1559383988.6936667,+1.57105480E+00,,,4.0591500547645126e-05,4.8792581280788175e-05
99,+2.90738400E-05,1559383988.902,+1.57105980E+00,,,4.0591384446878424e-05,4.8796679802955666e-05
100,+2.91145800E-05,1559383992.58,+1.57105850E+00,,,4.084525629791895e-05,4.8795655172413795e-05
101,+2.91112300E-05,1559383992.7883332,+1.57105730E+00,,,4.270769879518072e-05,4.879783251231527e-05
102,+2.90190800E-05,1559383992.9966667,+1.57105850E+00,,,4.270792990142388e-05,4.879411822660098e-05
103,+2.90691600E-05,1559383993.205,+1.57106230E+00,,,4.316481270536692e-05,4.879732019704433e-05
104,+2.90825200E-05,1559383993.4133332,+1.57105850E+00,,,4.4886271631982474e-05,4.87968078817734e-05
105,+2.90518100E-05,1559383993.6216667,+1.57106100E+00,,,4.4886648411829136e-05,4.8795270935960587e-05
106,+2.90531500E-05,1559383993.83,+1.57106230E+00,,,4.5383499452354877e-05,4.87983448275862e-05
107,+2.90431200E-05,1559383994.0383332,+1.57105850E+00,,,4.700081927710843e-05,4.879181280788177e-05
108,+2.90992300E-05,1559383994.2466667,+1.57105850E+00,,,4.7001253012048195e-05,4.87975763546798e-05
109,+2.90952200E-05,1559383994.455,+1.57105980E+00,,,4.7545424972617745e-05,4.879591133004926e-05
110,+2.90404500E-05,1559383994.6633332,+1.57106230E+00,,,4.908449835706462e-05,4.8794886699507385e-05
111,+2.90684900E-05,1559383994.8716667,+1.57105980E+00,,,4.908475903614458e-05,4.879744827586207e-05
112,+2.91653300E-05,1559383995.08,+1.57105850E+00,,,4.9856518072289155e-05,4.879578325123153e-05
113,+2.91880700E-05,1559383995.2883332,+1.57106100E+00,,,5.1295521358159914e-05,4.879501477832512e-05
114,+2.91606600E-05,1559383995.4966667,+1.57106350E+00,,,5.1295868565169775e-05,4.87975763546798e-05
115,+2.91860800E-05,1559383995.705,+1.57106100E+00,,,5.129633077765608e-05,4.879655172413793e-05
116,+2.92575200E-05,1559383995.9133332,+1.57106600E+00,,,5.1296548740416216e-05,4.8800009852216746e-05
117,+2.92735600E-05,1559383996.1216667,+1.57105850E+00,,,5.129711281489595e-05,4.879629556650246e-05
118,+2.92568600E-05,1559383996.33,+1.57106100E+00,,,5.129693866374589e-05,4.879347783251232e-05
119,+2.92428400E-05,1559383996.5383332,+1.57105980E+00,,,5.1297170865279296e-05,4.8799369458128084e-05
120,+2.92922400E-05,1559383996.7466667,+1.57106230E+00,,,5.1297185104052576e-05,4.879450246305419e-05
121,+2.92889200E-05,1559383996.955,+1.57106470E+00,,,5.1296910186199344e-05,4.8800650246305416e-05
122,+2.92581800E-05,1559383997.1633332,+1.57106720E+00,,,5.129660569550931e-05,4.879411822660098e-05
123,+2.93156300E-05,1559383997.3716667,+1.57106850E+00,,,5.129731544359255e-05,4.87983448275862e-05
124,+2.93056100E-05,1559383997.58,+1.57107090E+00,,,5.129689594742607e-05,4.8799369458128084e-05
125,+2.92461700E-05,1559384001.18,+1.57106350E+00,,,5.161851040525739e-05,4.87975763546798e-05
126,+2.91780300E-05,1559384001.3883333,+1.57106230E+00,,,5.337844797371304e-05,4.879924137931035e-05
127,+2.91874100E-05,1559384001.5966668,+1.57106230E+00,,,5.3378881708652795e-05,4.879578325123153e-05
128,+2.93102700E-05,1559384001.805,+1.57105980E+00,,,5.480495071193866e-05,4.879808866995074e-05
129,+2.91920700E-05,1559384002.0133333,+1.57105850E+00,,,5.476992990142387e-05,4.879744827586207e-05
130,+2.92081100E-05,1559384002.2216668,+1.57105980E+00,,,5.482534720700985e-05,4.879783251231527e-05
131,+2.92328100E-05,1559384002.43,+1.57106100E+00,,,5.700970755750274e-05,4.879399014778325e-05
132,+2.92828900E-05,1559384002.6383333,+1.57106600E+00,,,5.703405366922234e-05,4.879629556650246e-05
133,+2.91840400E-05,1559384002.8466668,+1.57106470E+00,,,5.7048866374589264e-05,4.8800009852216746e-05
