,SQUID_Volt(V),timestamp,Temp(V),MOD_CURR(A),SQUID_Curr(A)
79,-2.83959000E-05,1559281832.0623333,+1.57115400E+00,3.642866922234392e-05,4.959183251231527e-05
80,-2.90167000E-05,1559281832.2706668,+1.57115030E+00,3.6428958378970426e-05,4.9589655172413794e-05
81,-2.95172000E-05,1559281832.479,+1.57115650E+00,3.7984351588170864e-05,4.9591320197044335e-05
82,-2.84627000E-05,1559281832.6873333,+1.57115030E+00,3.854558926615553e-05,4.9590295566502464e-05
83,-2.94104000E-05,1559281832.8956668,+1.57115270E+00,3.854597918948521e-05,4.959260098522168e-05
84,-2.89699000E-05,1559281833.104,+1.57115030E+00,4.013938773274918e-05,4.959324137931034e-05
85,-2.98975000E-05,1559281833.3123333,+1.57115150E+00,4.063126615553122e-05,4.958991133004926e-05
86,-2.95505000E-05,1559281833.5206668,+1.57115520E+00,4.0632191675794086e-05,4.9589014778325125e-05
87,-2.97106000E-05,1559281833.729,+1.57115400E+00,4.231376670317634e-05,4.959183251231527e-05
88,-2.97439000E-05,1559281833.9373333,+1.57115650E+00,4.2751239868565174e-05,4.9592729064039414e-05
89,-2.94237000E-05,1559281834.1456668,+1.57115030E+00,4.275164512595838e-05,4.9589655172413794e-05
90,-2.98908000E-05,1559281834.354,+1.57114900E+00,4.2752253012048195e-05,4.9593891625615765e-05
91,-2.99709000E-05,1559281834.5623333,+1.57115400E+00,4.275268674698795e-05,4.9591320197044335e-05
92,-2.99175000E-05,1559281834.7706668,+1.57114780E+00,4.275326506024096e-05,4.9590679802955665e-05
93,-2.95638000E-05,1559281834.979,+1.57115270E+00,4.275362760131435e-05,4.9592344827586206e-05
94,-2.99175000E-05,1559281835.1873333,+1.57115150E+00,4.2753641840087625e-05,4.95944039408867e-05
95,-3.00777000E-05,1559281835.3956668,+1.57115030E+00,4.2754176341730556e-05,4.959260098522168e-05
96,-3.01310000E-05,1559281835.604,+1.57115400E+00,4.27548860898138e-05,4.9590039408866996e-05
97,-3.00644000E-05,1559281835.8123333,+1.57115030E+00,4.275523329682366e-05,4.958875862068966e-05
98,-3.01510000E-05,1559281836.0206668,+1.57115400E+00,4.275595618838992e-05,4.959260098522168e-05
99,-3.02646000E-05,1559281836.229,+1.57115400E+00,4.275569550930997e-05,4.959504433497537e-05
100,-3.01645000E-05,1559281839.908,+1.57115400E+00,4.299892113910186e-05,4.959183251231527e-05
101,-2.99709000E-05,1559281840.1163332,+1.57114900E+00,4.493743702081052e-05,4.959349753694581e-05
102,-2.99910000E-05,1559281840.3246667,+1.57115270E+00,4.4937798466593645e-05,4.959349753694581e-05
103,-3.01244000E-05,1559281840.533,+1.57115270E+00,4.537010405257393e-05,4.959709359605911e-05
104,-3.00911000E-05,1559281840.7413332,+1.57115270E+00,4.705438554216867e-05,4.959324137931034e-05
105,-3.00710000E-05,1559281840.9496667,+1.57115520E+00,4.7054963855421685e-05,4.958991133004926e-05
106,-3.00242000E-05,1559281841.158,+1.57115400E+00,4.754072398685652e-05,4.958991133004926e-05
107,-3.03179000E-05,1559281841.3663332,+1.57115520E+00,4.913969879518072e-05,4.959183251231527e-05
108,-3.04982000E-05,1559281841.5746667,+1.57115030E+00,4.914104381161008e-05,4.9594532019704434e-05
109,-3.02580000E-05,1559281841.783,+1.57115400E+00,4.972075794085433e-05,4.95944039408867e-05
110,-3.01645000E-05,1559281841.9913332,+1.57115400E+00,5.135444030668127e-05,4.959427586206897e-05
111,-3.02112000E-05,1559281842.1996667,+1.57114900E+00,5.135640744797372e-05,4.9594532019704434e-05
112,-3.01379000E-05,1559281842.408,+1.57115400E+00,5.2093939759036144e-05,4.958850246305418e-05
113,-3.03379000E-05,1559281842.6163332,+1.57115270E+00,5.343981051478642e-05,4.9597477832512313e-05
114,-3.03913000E-05,1559281842.8246667,+1.57115400E+00,5.3440693318729464e-05,4.9590295566502464e-05
