,SQUID_Volt(V),timestamp,Temp(V),FC_CURR(A),MAG_CURR(A),MOD_CURR(A),SQUID_Curr(A)
55,+3.70256600E-05,1559372763.4016666,+1.56691850E+00,0.0034412638000000002,,1.2072289156626505e-08,4.813488669950739e-05
56,+3.69381700E-05,1559372763.61,+1.56683920E+00,0.0034792363,,1.2054983570646221e-08,4.813591133004926e-05
57,+3.69187900E-05,1559372763.8183331,+1.56551910E+00,0.0039686816,,1.2075246440306681e-08,4.813013793103448e-05
58,+3.69702100E-05,1559372764.0266666,+1.56551910E+00,0.0039685101,,1.2086746987951808e-08,4.813565517241379e-05
59,+3.73462500E-05,1559372764.235,+1.56552410E+00,0.0039687405,,1.2130120481927712e-08,4.813232512315271e-05
60,+3.73355600E-05,1559372764.4433331,+1.56551910E+00,0.0039691266,,1.2078094194961665e-08,4.813565517241379e-05
61,+3.74170400E-05,1559372764.6516666,+1.56552650E+00,0.0039685625,,1.2117196056955094e-08,4.812847290640394e-05
62,+3.74344100E-05,1559372764.86,+1.56529970E+00,0.0040582654,,1.2075246440306681e-08,4.8131546798029554e-05
63,+3.74197000E-05,1559372765.0683331,+1.56412340E+00,0.0044775549,,1.2083899233296824e-08,4.813296551724137e-05
64,+3.74223700E-05,1559372765.2766666,+1.56412710E+00,0.0044777709,,1.2107009857612268e-08,4.813437438423645e-05
65,+3.74023400E-05,1559372765.485,+1.56413210E+00,0.0044778023,,1.2037568455640744e-08,4.813539901477832e-05
66,+3.76928400E-05,1559372765.6933331,+1.56413080E+00,0.0044780104,,1.2043373493975904e-08,4.813232512315271e-05
67,+3.77162200E-05,1559372765.9016666,+1.56413210E+00,0.0044779436,,1.2121467688937568e-08,4.813501477832513e-05
68,+3.76815000E-05,1559372766.11,+1.56413580E+00,0.004478099399999999,,1.2095509309967141e-08,4.813296551724137e-05
69,+3.76728200E-05,1559372766.3183331,+1.56413580E+00,0.0044781727,,1.2092552026286965e-08,4.813232512315271e-05
70,+3.76568000E-05,1559372766.5266666,+1.56414200E+00,0.0044777368,,1.2075246440306681e-08,4.813373399014778e-05
71,+3.76808400E-05,1559372766.735,+1.56413950E+00,0.0044777342,,1.2075246440306681e-08,4.813322167487685e-05
72,+3.76601200E-05,1559372766.9433331,+1.56414320E+00,0.004478092899999999,,1.2147535596933188e-08,4.813258128078818e-05
73,+3.76948500E-05,1559372767.1516666,+1.56414320E+00,0.0044777905,,1.2115662650602409e-08,4.813360591133005e-05
74,+3.77516200E-05,1559372767.36,+1.56414450E+00,0.0044783638,,1.2095509309967141e-08,4.813463054187192e-05
75,+3.76220700E-05,1559372770.959,+1.56413950E+00,0.0044794855,,1.2052026286966047e-08,4.813591133004926e-05
76,+3.79165700E-05,1559372771.1673334,+1.56261490E+00,0.004982031600000001,,1.2147535596933188e-08,4.8132453201970444e-05
77,+3.79913700E-05,1559372771.3756669,+1.56261740E+00,0.0049821102,,1.2133077765607885e-08,4.813514285714286e-05
78,+3.79700000E-05,1559372771.584,+1.56261240E+00,0.0049823157,,1.2101204819277108e-08,4.813270935960591e-05
79,+3.79873700E-05,1559372771.7923334,+1.56261980E+00,0.0049821128,,1.2127272727272728e-08,4.8132837438423646e-05
80,+3.79426100E-05,1559372772.0006669,+1.56261740E+00,0.0049822123,,1.2127272727272728e-08,4.813373399014778e-05
81,+3.79199100E-05,1559372772.209,+1.56249090E+00,0.0050322253,,1.2109967141292443e-08,4.813322167487685e-05
82,+3.80307800E-05,1559372772.4173334,+1.56107290E+00,0.0054904613,,1.2140306681270537e-08,4.813052216748768e-05
83,+3.78992100E-05,1559372772.6256669,+1.56107540E+00,0.005490615799999999,,1.2121467688937568e-08,4.8131034482758626e-05
84,+3.82698500E-05,1559372772.834,+1.56107660E+00,0.0054909312,,1.2083899233296824e-08,4.813116256157635e-05
85,+3.82778700E-05,1559372773.0423334,+1.56108530E+00,0.0054909103,,1.2092552026286965e-08,4.813116256157635e-05
86,+3.83459900E-05,1559372773.2506669,+1.56108040E+00,0.0054910857,,1.2156188389923329e-08,4.813514285714286e-05
87,+3.82585000E-05,1559372773.459,+1.56083120E+00,0.005588697,,1.2193756845564075e-08,4.813514285714286e-05
88,+3.82291200E-05,1559372773.6673334,+1.55976150E+00,0.0059690676,,1.225881708652793e-08,4.8134502463054186e-05
89,+3.82084200E-05,1559372773.8756669,+1.55976770E+00,0.005968999500000001,,1.216199342825849e-08,4.813399014778326e-05
90,+3.82458000E-05,1559372774.084,+1.55977020E+00,0.0059692482,,1.2234282584884994e-08,4.8128857142857136e-05
91,+3.84067500E-05,1559372774.2923334,+1.55977140E+00,0.0059694524,,1.2199561883899233e-08,4.8131546798029554e-05
92,+3.84181100E-05,1559372774.5006669,+1.55977020E+00,0.0059694524,,1.218225629791895e-08,4.813424630541872e-05
93,+3.84247900E-05,1559372774.709,+1.55976890E+00,0.005969763899999999,,1.2187951807228916e-08,4.8133477832512315e-05
94,+3.84000800E-05,1559372774.9173334,+1.55978380E+00,0.005969154,,1.2205366922234393e-08,4.813399014778326e-05
95,+3.84040800E-05,1559372775.1256669,+1.55977510E+00,0.0059692063,,1.2196714129244249e-08,4.813437438423645e-05
96,+3.84515100E-05,1559372775.334,+1.55978010E+00,0.0059690781,,1.2208214676889376e-08,4.813167487684729e-05
97,+3.83974100E-05,1559372775.5423334,+1.55978130E+00,0.0059687718,,1.2187951807228916e-08,4.813090640394089e-05
98,+3.84074200E-05,1559372775.7506669,+1.55978380E+00,0.0059688790999999995,,1.2164841182913472e-08,4.813770443349753e-05
99,+3.84241100E-05,1559372775.959,+1.55978510E+00,0.005969243,,1.221117196056955e-08,4.813322167487685e-05
100,+3.83106000E-05,1559372779.56,+1.55984580E+00,0.0059687312,,1.2157612267250822e-08,4.813065024630542e-05
101,+3.84481600E-05,1559372779.7683332,+1.55871910E+00,0.0064320298,,1.2232858707557503e-08,4.813167487684729e-05
102,+3.84381300E-05,1559372779.9766667,+1.55871780E+00,0.0064315638,,1.2195180722891567e-08,4.813052216748768e-05
103,+3.84661900E-05,1559372780.185,+1.55872280E+00,0.0064318046,,1.2240087623220153e-08,4.813270935960591e-05
104,+3.84361400E-05,1559372780.3933332,+1.55872770E+00,0.0064319827,,1.2177875136911282e-08,4.813270935960591e-05
105,+3.83480000E-05,1559372780.6016667,+1.55872280E+00,0.00643209,,1.22039430449069e-08,4.812808866995074e-05
106,+3.84969200E-05,1559372780.81,+1.55868060E+00,0.0064588622,,1.2156188389923329e-08,4.813258128078818e-05
107,+3.83747000E-05,1559372781.0183332,+1.55776090E+00,0.0068631283,,1.2225629791894853e-08,4.8132453201970444e-05
108,+3.84995900E-05,1559372781.2266667,+1.55775840E+00,0.0068621637,,1.2261774370208104e-08,4.813309359605911e-05
109,+3.83212800E-05,1559372781.435,+1.55776090E+00,0.0068612906,,1.2244359255202628e-08,4.813181280788177e-05
110,+3.83132600E-05,1559372781.6433332,+1.55776090E+00,0.006861291899999999,,1.2237130339539979e-08,4.813309359605911e-05
111,+3.83125900E-05,1559372781.8516667,+1.55776710E+00,0.006860709500000001,,1.2205366922234393e-08,4.8131034482758626e-05
112,+3.83626800E-05,1559372782.06,+1.55766300E+00,0.0069359764,,1.2216867469879519e-08,4.813116256157635e-05
113,+3.83840400E-05,1559372782.2683332,+1.55709780E+00,0.0073151139000000006,,1.2260240963855421e-08,4.8136423645320194e-05
114,+3.84047600E-05,1559372782.4766667,+1.55709030E+00,0.007315842899999999,,1.2199561883899233e-08,4.813488669950739e-05
