,SQUID_Volt(V),timestamp,Temp(V),FC_CURR(A),MOD_CURR(A),SQUID_Curr(A)
217,-3.29026000E-05,1559284873.2226667,+1.56778870E+00,0.026952133,1.4093756845564077e-08,4.9315891625615765e-05
218,-3.21651000E-05,1559284873.431,+1.56779110E+00,0.026952133,1.405761226725082e-08,4.931537931034482e-05
219,-3.19576000E-05,1559284873.6393332,+1.56778870E+00,0.026952158999999996,1.4189156626506026e-08,4.9315891625615765e-05
220,-3.20608000E-05,1559284873.8476667,+1.56779110E+00,0.026952133,1.405761226725082e-08,4.931845320197045e-05
221,-3.13901000E-05,1559284874.056,+1.56779110E+00,0.026952420999999997,1.4122672508214676e-08,4.9313842364532023e-05
222,-3.16194000E-05,1559284874.2643332,+1.56779110E+00,0.02695229,1.4194961664841183e-08,4.9314866995073894e-05
223,-3.18149000E-05,1559284874.4726667,+1.56779490E+00,0.026952225000000003,1.4215224534501643e-08,4.931e-05
224,-3.18968000E-05,1559284874.681,+1.56778490E+00,0.026952487000000004,1.4067798466593647e-08,4.9313842364532023e-05
225,-3.23004000E-05,1559284878.28,+1.56778740E+00,0.026964751,1.394775465498357e-08,4.9318197044334975e-05
226,-3.28334000E-05,1559284878.4883332,+1.56778870E+00,0.027957754,1.4064841182913472e-08,4.931870935960591e-05
227,-3.10301000E-05,1559284878.6966667,+1.56778490E+00,0.027957884,1.408225629791895e-08,4.931448275862069e-05
228,-3.27105000E-05,1559284878.905,+1.56778990E+00,0.02795795,1.4116867469879517e-08,4.931204926108374e-05
229,-3.15833000E-05,1559284879.1133332,+1.56778870E+00,0.027958119999999996,1.4114019715224535e-08,4.9310768472906404e-05
230,-3.25412000E-05,1559284879.3216667,+1.56779110E+00,0.027958199,1.3957831325301204e-08,4.9311536945812814e-05
231,-3.21683000E-05,1559284879.53,+1.56778870E+00,0.028011380000000002,1.409671412924425e-08,4.9316916256157636e-05
232,-3.09392000E-05,1559284879.7383332,+1.56778740E+00,0.028948529,1.3850821467688938e-08,4.931525123152709e-05
233,-3.17868000E-05,1559284879.9466667,+1.56779610E+00,0.028948647,1.4197918948521357e-08,4.9316403940886694e-05
234,-3.15315000E-05,1559284880.155,+1.56779490E+00,0.028948804,1.39e-08,4.931614778325123e-05
235,-3.26896000E-05,1559284880.3633332,+1.56778870E+00,0.028949000000000003,1.4004162102957284e-08,4.9316916256157636e-05
236,-3.18823000E-05,1559284880.5716667,+1.56779240E+00,0.028949000000000003,1.3892771084337347e-08,4.9317428571428565e-05
237,-3.26216000E-05,1559284880.78,+1.56779490E+00,0.029113767000000002,1.4299123767798465e-08,4.931422660098522e-05
238,-3.15840000E-05,1559284880.9883332,+1.56778740E+00,0.029960051999999997,1.4221029572836803e-08,4.931397044334975e-05
239,-3.15809000E-05,1559284881.1966667,+1.56778870E+00,0.029960301,1.4371412924424972e-08,4.931268965517242e-05
240,-3.13613000E-05,1559284881.405,+1.56778490E+00,0.029960419,1.4073493975903615e-08,4.931435467980295e-05
241,-3.09934000E-05,1559284881.6133332,+1.56778620E+00,0.029960445000000002,1.4018619934282584e-08,4.931730049261084e-05
242,-3.16276000E-05,1559284881.8216667,+1.56778620E+00,0.029960393000000002,1.4122672508214676e-08,4.9311536945812814e-05
243,-3.14830000E-05,1559284882.03,+1.56778490E+00,0.029960576,1.4087951807228915e-08,4.931947783251232e-05
244,-3.18582000E-05,1559284882.2383332,+1.56777880E+00,0.029960825000000003,1.3966484118291349e-08,4.9320768472906405e-05
245,-3.17889000E-05,1559284882.4466667,+1.56777380E+00,0.029961113,1.405618838992333e-08,4.9317172413793104e-05
246,-3.13775000E-05,1559284882.655,+1.56777260E+00,0.029961008,1.4005585980284776e-08,4.931666009852217e-05
247,-3.10597000E-05,1559284882.8633332,+1.56777880E+00,0.02996106,1.3853778751369112e-08,4.9315507389162564e-05
248,-3.16376000E-05,1559284883.0716667,+1.56777010E+00,0.029961072999999998,1.3949178532311061e-08,4.9318197044334975e-05
249,-3.24931000E-05,1559284883.28,+1.56777130E+00,0.029961348,1.3986746987951807e-08,4.931768472906404e-05
250,-3.22902000E-05,1559284886.881,+1.56777380E+00,0.029962369,1.3888499452354874e-08,4.931537931034482e-05
251,-3.16367000E-05,1559284887.0893333,+1.56776880E+00,0.03097029,1.3902957283680173e-08,4.9316916256157636e-05
252,-3.13826000E-05,1559284887.2976668,+1.56777010E+00,0.030970853,1.3865279299014237e-08,4.931614778325123e-05
253,-3.08076000E-05,1559284887.506,+1.56777010E+00,0.030970917999999997,1.385947426067908e-08,4.9313842364532023e-05
254,-3.12776000E-05,1559284887.7143333,+1.56776510E+00,0.030971049,1.3772727272727272e-08,4.931794088669951e-05
255,-3.15047000E-05,1559284887.9226668,+1.56776640E+00,0.030971022999999997,1.3888499452354874e-08,4.93156354679803e-05
256,-3.20724000E-05,1559284888.131,+1.56785060E+00,0.028528652999999998,1.3807447973713034e-08,4.9317428571428565e-05
257,-3.20835000E-05,1559284888.3393333,+1.56809240E+00,0.031986144,1.3746768893756846e-08,4.932051231527093e-05
258,-3.24839000E-05,1559284888.5476668,+1.56809730E+00,0.031983448,1.3738116100766705e-08,4.9312817733990146e-05
259,-3.15304000E-05,1559284888.756,+1.56809360E+00,0.031982924,1.3707667031763417e-08,4.9315891625615765e-05
260,-3.12733000E-05,1559284888.9643333,+1.56809110E+00,0.031982728,1.3680175246440307e-08,4.931243349753695e-05
261,-3.04456000E-05,1559284889.1726668,+1.56808620E+00,0.031982519,1.3615115005476452e-08,4.9316403940886694e-05
262,-3.10091000E-05,1559284889.381,+1.56808490E+00,0.032136055000000004,1.3561664841182916e-08,4.9313842364532023e-05
263,-3.17433000E-05,1559284889.5893333,+1.56807750E+00,0.032994278,1.35789704271632e-08,4.9317428571428565e-05
264,-3.29293000E-05,1559284889.7976668,+1.56807380E+00,0.032994474,1.3564512595837896e-08,4.9311152709359605e-05
265,-3.11760000E-05,1559284890.006,+1.56807380E+00,0.03299433,1.3539978094194963e-08,4.9313073891625613e-05
266,-3.11716000E-05,1559284890.2143333,+1.56807250E+00,0.032994383,1.3615115005476452e-08,4.9315891625615765e-05
267,-3.21062000E-05,1559284890.4226668,+1.56807130E+00,0.032994552999999996,1.3544359255202628e-08,4.932051231527093e-05
268,-3.15063000E-05,1559284890.631,+1.56806760E+00,0.032994775,1.3602190580503836e-08,4.9315123152709355e-05
269,-3.11343000E-05,1559284890.8393333,+1.56806880E+00,0.032994670999999996,1.3652792990142388e-08,4.931102463054187e-05
270,-3.16749000E-05,1559284891.0476668,+1.56806630E+00,0.032994631,1.361949616648412e-08,4.9313842364532023e-05
271,-3.17193000E-05,1559284891.256,+1.56806510E+00,0.032994762,1.3581927710843374e-08,4.931537931034482e-05
272,-3.17939000E-05,1559284891.4643333,+1.56807130E+00,0.03299488,1.363253012048193e-08,4.931268965517242e-05
273,-3.16682000E-05,1559284891.6726668,+1.56806760E+00,0.032994854000000004,1.3651259583789703e-08,4.9315123152709355e-05
274,-3.08933000E-05,1559284891.881,+1.56807000E+00,0.032994841000000004,1.3548630887185105e-08,4.931333004926108e-05
275,-3.13075000E-05,1559284895.48,+1.56806380E+00,0.032994985,1.3701971522453449e-08,4.931435467980295e-05
276,-3.14437000E-05,1559284895.6883333,+1.56806260E+00,0.033993771,1.3589156626506025e-08,4.9312817733990146e-05
277,-3.21108000E-05,1559284895.8966668,+1.56806010E+00,0.033993863,1.347196056955093e-08,4.9312561576354685e-05
278,-3.17493000E-05,1559284896.105,+1.56805890E+00,0.033993929,1.3584775465498358e-08,4.931627586206896e-05
279,-3.21360000E-05,1559284896.3133333,+1.56804900E+00,0.033994151,1.360065717415115e-08,4.931128078817734e-05
280,-3.16286000E-05,1559284896.5216668,+1.56805760E+00,0.033994125,1.355158817086528e-08,4.9310768472906404e-05
281,-3.10950000E-05,1559284896.73,+1.56805760E+00,0.034083655000000004,1.3459036144578313e-08,4.931051231527093e-05
282,-3.22611000E-05,1559284896.9383333,+1.56805520E+00,0.035010817,1.3456078860898139e-08,4.930948768472906e-05
283,-3.11831000E-05,1559284897.1466668,+1.56805140E+00,0.035010974,1.352552026286966e-08,4.931e-05
284,-3.17664000E-05,1559284897.355,+1.56805520E+00,0.035010869,1.3460460021905804e-08,4.931089655172414e-05
285,-3.13054000E-05,1559284897.5633333,+1.56805390E+00,0.035011026,1.3409857612267252e-08,4.931128078817734e-05
286,-3.09151000E-05,1559284897.7716668,+1.56804900E+00,0.035011026,1.3372289156626507e-08,4.931614778325123e-05
287,-3.13041000E-05,1559284897.98,+1.56805140E+00,0.035249525,1.3386746987951806e-08,4.9310768472906404e-05
288,-3.12499000E-05,1559284898.1883333,+1.56804770E+00,0.036202002999999996,1.3476341730558599e-08,4.931128078817734e-05
289,-3.14672000E-05,1559284898.3966668,+1.56804770E+00,0.036202238,1.3343373493975904e-08,4.93092315270936e-05
290,-3.17243000E-05,1559284898.605,+1.56804520E+00,0.036202343,1.3354874041621031e-08,4.9312817733990146e-05
291,-3.15463000E-05,1559284898.8133333,+1.56804650E+00,0.036202435,1.3479189485213581e-08,4.930859113300493e-05
292,-3.18192000E-05,1559284899.0216668,+1.56804650E+00,0.036202343,1.3544359255202628e-08,4.931025615763547e-05
293,-3.12822000E-05,1559284899.23,+1.56804520E+00,0.036202238,1.3432968236582695e-08,4.9314098522167484e-05
294,-3.08530000E-05,1559284899.4383333,+1.56805140E+00,0.036202369,1.3447426067907994e-08,4.931089655172414e-05
295,-3.09111000E-05,1559284899.6466668,+1.56804900E+00,0.036202265,1.3447426067907994e-08,4.931204926108374e-05
296,-3.17042000E-05,1559284899.855,+1.56804150E+00,0.036202278,1.3464731653888281e-08,4.931614778325123e-05
297,-3.23119000E-05,1559284900.0633333,+1.56804400E+00,0.036202343,1.3441621029572836e-08,4.93092315270936e-05
298,-3.02462000E-05,1559284900.2716668,+1.56804150E+00,0.036202212,1.334906900328587e-08,4.931102463054187e-05
299,-3.16337000E-05,1559284900.48,+1.56804400E+00,0.036202238,1.3434392113910187e-08,4.9310768472906404e-05
300,-3.08095700E-05,1559284904.081,+1.56804150E+00,0.036202238,1.3454654983570646e-08,4.9311793103448275e-05
301,-3.11615100E-05,1559284904.2893333,+1.56803780E+00,0.037207883000000004,1.34026286966046e-08,4.9315507389162564e-05
302,-3.20283900E-05,1559284904.4976668,+1.56803780E+00,0.037207883000000004,1.333461117196057e-08,4.931025615763547e-05
303,-3.17859900E-05,1559284904.706,+1.56804520E+00,0.037208092,1.333603504928806e-08,4.930756650246306e-05
304,-3.14700500E-05,1559284904.9143333,+1.56804150E+00,0.03720804,1.3383789704271632e-08,4.930948768472906e-05
305,-3.17398400E-05,1559284905.1226668,+1.56804520E+00,0.03720804,1.3464731653888281e-08,4.930731034482758e-05
306,-3.19422000E-05,1559284905.331,+1.56804400E+00,0.037282963,1.3432968236582695e-08,4.930692610837439e-05
307,-3.18300000E-05,1559284905.5393333,+1.56804280E+00,0.038211026999999995,1.3534173055859802e-08,4.930692610837439e-05
308,-3.14707100E-05,1559284905.7476668,+1.56804030E+00,0.038211184999999995,1.3408433734939758e-08,4.930846305418719e-05
309,-3.06459500E-05,1559284905.956,+1.56804030E+00,0.038211131999999995,1.3408433734939758e-08,4.930769458128079e-05
310,-3.06319300E-05,1559284906.1643333,+1.56803910E+00,0.038211131999999995,1.3456078860898139e-08,4.930871921182266e-05
311,-3.17492000E-05,1559284906.3726668,+1.56804030E+00,0.038211211,1.3427163198247536e-08,4.9307438423645316e-05
312,-3.05751500E-05,1559284906.581,+1.56804280E+00,0.038396816,1.332880613362541e-08,4.9302059113300494e-05
313,-3.11040600E-05,1559284906.7893333,+1.56804280E+00,0.039217524999999996,1.3373713033953996e-08,4.9301802955665026e-05
314,-3.19548900E-05,1559284906.9976668,+1.56804150E+00,0.039217747,1.338959474260679e-08,4.930462068965518e-05
315,-3.15114400E-05,1559284907.206,+1.56804650E+00,0.039217747,1.3250821467688937e-08,4.930385221674877e-05
316,-3.10933900E-05,1559284907.4143333,+1.56804280E+00,0.039217865000000005,1.3380941949616648e-08,4.9306029556650244e-05
317,-3.16296600E-05,1559284907.6226668,+1.56804280E+00,0.039217787,1.340120481927711e-08,4.930820689655172e-05
318,-3.12169300E-05,1559284907.831,+1.56803910E+00,0.039217852,1.334906900328587e-08,4.930346798029557e-05
319,-3.18734000E-05,1559284908.0393333,+1.56804280E+00,0.039218048,1.3305695509309966e-08,4.930269950738916e-05
320,-3.19442100E-05,1559284908.2476668,+1.56804400E+00,0.039217970000000005,1.3278203723986857e-08,4.930615763546798e-05
321,-3.20543800E-05,1559284908.456,+1.56804150E+00,0.039217878,1.3427163198247536e-08,4.93092315270936e-05
322,-3.22340300E-05,1559284908.6643333,+1.56804520E+00,0.039218009,1.3393975903614458e-08,4.93028275862069e-05
323,-3.13371400E-05,1559284908.8726668,+1.56804030E+00,0.039218009,1.3365060240963855e-08,4.9304748768472905e-05
324,-3.19769100E-05,1559284909.081,+1.56804150E+00,0.039217931,1.3503833515881708e-08,4.930513300492611e-05
325,-3.20063100E-05,1559284912.68,+1.56804520E+00,0.039218166,1.3425739320920043e-08,4.930666995073892e-05
326,-3.13899000E-05,1559284912.8883333,+1.56803910E+00,0.04023143,1.3398247535596933e-08,4.930333990147783e-05
327,-3.16216500E-05,1559284913.0966668,+1.56804030E+00,0.040231417000000005,1.34026286966046e-08,4.930333990147783e-05
328,-3.22079800E-05,1559284913.305,+1.56804150E+00,0.040231482,1.33881708652793e-08,4.9304748768472905e-05
329,-3.22801500E-05,1559284913.5133333,+1.56804150E+00,0.040231508,1.3406900328587074e-08,4.930615763546798e-05
330,-3.11975700E-05,1559284913.7216668,+1.56804280E+00,0.040231508,1.3380941949616648e-08,4.93035960591133e-05
331,-3.15702300E-05,1559284913.93,+1.56804030E+00,0.040291365,1.3421358159912377e-08,4.930487684729064e-05
332,-3.16657300E-05,1559284914.1383333,+1.56803660E+00,0.041226903999999995,1.3270974808324205e-08,4.930487684729064e-05
333,-3.27195600E-05,1559284914.3466668,+1.56804030E+00,0.041227035,1.3320153340635268e-08,4.9305389162561574e-05
334,-3.13471700E-05,1559284914.555,+1.56804280E+00,0.041226917,1.3379518072289158e-08,4.9304364532019703e-05
335,-3.15368300E-05,1559284914.7633333,+1.56804150E+00,0.041226838,1.3282584884994522e-08,4.9305389162561574e-05
336,-3.11187800E-05,1559284914.9716668,+1.56804280E+00,0.041226943,1.337656078860898e-08,4.9302059113300494e-05
337,-3.12723700E-05,1559284915.18,+1.56804650E+00,0.041394721,1.3315881708652793e-08,4.93035960591133e-05
338,-3.23582500E-05,1559284915.3883333,+1.56804150E+00,0.042214186,1.332880613362541e-08,4.93028275862069e-05
339,-3.14306600E-05,1559284915.5966668,+1.56804280E+00,0.042214199,1.335629791894852e-08,4.9304364532019703e-05
340,-3.19816000E-05,1559284915.805,+1.56804030E+00,0.042215574,1.3385213581599123e-08,4.930871921182266e-05
341,-3.18173100E-05,1559284916.0133333,+1.56803780E+00,0.042215678,1.3294194961664841e-08,4.9304364532019703e-05
342,-3.13725500E-05,1559284916.2216668,+1.56803660E+00,0.042215809,1.332880613362541e-08,4.930141871921182e-05
343,-3.17338500E-05,1559284916.43,+1.56803780E+00,0.0422156,1.332157721796276e-08,4.9298472906403945e-05
344,-3.09798700E-05,1559284916.6383333,+1.56804400E+00,0.042215652,1.3353450164293538e-08,4.929924137931034e-05
345,-3.16924500E-05,1559284916.8466668,+1.56804150E+00,0.042215783,1.3346221248630886e-08,4.93039802955665e-05
346,-3.18674100E-05,1559284917.055,+1.56804280E+00,0.042215993,1.3406900328587074e-08,4.9301802955665026e-05
347,-3.20684300E-05,1559284917.2633333,+1.56804650E+00,0.042215796,1.336790799561884e-08,4.930154679802956e-05
348,-3.24490900E-05,1559284917.4716668,+1.56804400E+00,0.042216006,1.3377984665936475e-08,4.9303083743842365e-05
349,-3.12884000E-05,1559284917.68,+1.56804770E+00,0.042216071,1.334906900328587e-08,4.9304364532019703e-05
350,-3.25913300E-05,1559284921.281,+1.56804900E+00,0.04221916,1.3346221248630886e-08,4.930564532019705e-05
351,-3.06666600E-05,1559284921.4893332,+1.56804400E+00,0.043224464000000004,1.3284008762322015e-08,4.930590147783251e-05
352,-3.25579500E-05,1559284921.6976666,+1.56804150E+00,0.043224739,1.327973713033954e-08,4.930769458128079e-05
353,-3.13438200E-05,1559284921.906,+1.56804150E+00,0.0432247,1.3297042716319825e-08,4.930462068965518e-05
354,-3.18894500E-05,1559284922.1143332,+1.56803910E+00,0.043224726000000005,1.336933187294633e-08,4.930513300492611e-05
355,-3.25866700E-05,1559284922.3226666,+1.56804150E+00,0.04322504,1.3291237677984667e-08,4.9303724137931034e-05
356,-3.21525700E-05,1559284922.531,+1.56804030E+00,0.043270722,1.3357831325301205e-08,4.9305389162561574e-05
357,-3.12209600E-05,1559284922.7393332,+1.56803160E+00,0.044229756999999995,1.3447426067907994e-08,4.930564532019705e-05
358,-3.14927600E-05,1559284922.9476666,+1.56803040E+00,0.044230070999999996,1.334184008762322e-08,4.930590147783251e-05
359,-3.18567200E-05,1559284923.156,+1.56803160E+00,0.044230227999999996,1.3312924424972616e-08,4.930615763546798e-05
360,-3.09150900E-05,1559284923.3643332,+1.56803290E+00,0.044230122999999996,1.3411281489594742e-08,4.9307054187192115e-05
361,-3.06973700E-05,1559284923.5726666,+1.56803040E+00,0.044230227999999996,1.3408433734939758e-08,4.931051231527093e-05
362,-3.22974900E-05,1559284923.781,+1.56803290E+00,0.044386958,1.3372289156626507e-08,4.930948768472906e-05
363,-3.20256900E-05,1559284923.9893332,+1.56802910E+00,0.045247849,1.3366484118291346e-08,4.930859113300493e-05
364,-3.12910700E-05,1559284924.1976666,+1.56803040E+00,0.045248137,1.3353450164293538e-08,4.930820689655172e-05
365,-3.12069300E-05,1559284924.406,+1.56802910E+00,0.04524815,1.3365060240963855e-08,4.930718226600985e-05
366,-3.15515200E-05,1559284924.6143332,+1.56803290E+00,0.045248111,1.336933187294633e-08,4.930769458128079e-05
367,-3.11408100E-05,1559284924.8226666,+1.56802910E+00,0.045248319999999995,1.3333187294633078e-08,4.930564532019705e-05
368,-3.13144400E-05,1559284925.031,+1.56803290E+00,0.045248333,1.3325958378970426e-08,4.930846305418719e-05
369,-3.22647600E-05,1559284925.2393332,+1.56802420E+00,0.045248319999999995,1.3379518072289158e-08,4.9314098522167484e-05
370,-3.13478400E-05,1559284925.4476666,+1.56802670E+00,0.045248294,1.3352026286966047e-08,4.930615763546798e-05
371,-3.23389000E-05,1559284925.656,+1.56803040E+00,0.045248476999999995,1.3275355969331873e-08,4.9311793103448275e-05
372,-3.19789300E-05,1559284925.8643332,+1.56802790E+00,0.045248556,1.3305695509309966e-08,4.931102463054187e-05
373,-3.09825400E-05,1559284926.0726666,+1.56802290E+00,0.045248517,1.3230558598028477e-08,4.930948768472906e-05
374,-3.17565600E-05,1559284926.281,+1.56802790E+00,0.045248765,1.3246440306681272e-08,4.9305389162561574e-05
375,-3.13732200E-05,1559284929.88,+1.56802420E+00,0.045248896,1.3236363636363638e-08,4.931051231527093e-05
376,-3.16844200E-05,1559284930.0883334,+1.56802290E+00,0.046441471,1.3201642935377875e-08,4.930666995073892e-05
377,-3.11414700E-05,1559284930.2966669,+1.56802290E+00,0.046441811,1.3185761226725082e-08,4.930615763546798e-05
378,-3.18968000E-05,1559284930.505,+1.56802170E+00,0.046442073,1.3181380065717416e-08,4.930615763546798e-05
379,-3.14286500E-05,1559284930.7133334,+1.56801800E+00,0.046442308,1.3174151150054763e-08,4.930692610837439e-05
380,-3.18507100E-05,1559284930.9216669,+1.56801920E+00,0.046442256,1.3253669222343921e-08,4.930846305418719e-05
381,-3.13765500E-05,1559284931.13,+1.56801800E+00,0.046531629000000005,1.3127820372398686e-08,4.931166502463054e-05
382,-3.16924400E-05,1559284931.3383334,+1.56801550E+00,0.047445989,1.3217524644030667e-08,4.930718226600985e-05
383,-3.06679900E-05,1559284931.5466669,+1.56801180E+00,0.047446068,1.325947426067908e-08,4.930769458128079e-05
384,-3.06806800E-05,1559284931.755,+1.56801180E+00,0.047446081,1.31105147864184e-08,4.930513300492611e-05
385,-3.16136400E-05,1559284931.9633334,+1.56801300E+00,0.047446173,1.3201642935377875e-08,4.930590147783251e-05
386,-3.13124400E-05,1559284932.1716669,+1.56800310E+00,0.047446251,1.3051259583789704e-08,4.931204926108374e-05
387,-3.09732000E-05,1559284932.38,+1.56800560E+00,0.047646438,1.3139430449069003e-08,4.930846305418719e-05
388,-3.14533600E-05,1559284932.5883334,+1.56800310E+00,0.048445300000000004,1.3111938663745892e-08,4.9306413793103445e-05
389,-3.22233600E-05,1559284932.7966669,+1.56799570E+00,0.048445535,1.3071522453450164e-08,4.93092315270936e-05
390,-3.13070900E-05,1559284933.005,+1.56799190E+00,0.048445889,1.3036801752464403e-08,4.930897536945813e-05
391,-3.14787400E-05,1559284933.2133334,+1.56798700E+00,0.04844602,1.3039649507119387e-08,4.931e-05
392,-3.12116100E-05,1559284933.4216669,+1.56798820E+00,0.048446268,1.3057064622124863e-08,4.9311152709359605e-05
393,-3.18874500E-05,1559284933.63,+1.56797960E+00,0.04844636,1.3002081051478643e-08,4.93096157635468e-05
394,-3.08523100E-05,1559284933.8383334,+1.56798080E+00,0.048446478,1.2941292442497261e-08,4.9317428571428565e-05
395,-3.16183200E-05,1559284934.0466669,+1.56797580E+00,0.04844674,1.3057064622124863e-08,4.931230541871921e-05
396,-3.09945700E-05,1559284934.255,+1.56797090E+00,0.048446884,1.3106133625410733e-08,4.93156354679803e-05
397,-3.10172700E-05,1559284934.4633334,+1.56796840E+00,0.048446936,1.3010733844468784e-08,4.9315123152709355e-05
398,-3.18607300E-05,1559284934.6716669,+1.56797210E+00,0.048447001,1.2993428258488499e-08,4.9313586206896556e-05
399,-3.03006900E-05,1559284934.88,+1.56796470E+00,0.048447054,1.2950054764512596e-08,4.931128078817734e-05
