,SQUID_Volt(V),timestamp,Temp(V),FC_CURR(A),MOD_CURR(A),SQUID_Curr(A)
145,+3.18464000E-05,1559292304.4556668,+1.57088000E+00,,6.415529134720702e-05,5.1576206896551726e-05
146,+3.16728000E-05,1559292304.664,+1.57087880E+00,,6.415563855421687e-05,5.15712118226601e-05
147,+3.24470000E-05,1559292304.8723333,+1.57087510E+00,,6.415644797371303e-05,5.1570443349753695e-05
148,+3.14726000E-05,1559292305.0806668,+1.57087380E+00,,6.415730230010954e-05,5.156877832512315e-05
149,+3.19997000E-05,1559292305.289,+1.57087380E+00,,6.415744687842278e-05,5.157262068965517e-05
150,+3.28273000E-05,1559292308.889,+1.57087380E+00,,6.449428368017524e-05,5.157454187192118e-05
151,+3.22267000E-05,1559292309.0973332,+1.57087510E+00,,6.6275426067908e-05,5.157402955665025e-05
152,+3.18931000E-05,1559292309.3056667,+1.57086890E+00,,6.6276004381161e-05,5.157402955665025e-05
153,+3.17796000E-05,1559292309.514,+1.57087140E+00,,6.666174917853231e-05,5.157249261083744e-05
154,+3.20732000E-05,1559292309.7223332,+1.57086890E+00,,6.83901182913472e-05,5.1571852216748774e-05
155,+3.25538000E-05,1559292309.9306667,+1.57087010E+00,,6.839014786418402e-05,5.15719802955665e-05
156,+3.24537000E-05,1559292310.139,+1.57087630E+00,,6.884121467688937e-05,5.1571467980295566e-05
157,+3.17595000E-05,1559292310.3473332,+1.57087260E+00,,7.056606243154437e-05,5.1573389162561574e-05
158,+3.17661000E-05,1559292310.5556667,+1.57086890E+00,,7.05653395399781e-05,5.157479802955665e-05
159,+3.16128000E-05,1559292310.764,+1.57087140E+00,,7.118523548740416e-05,5.1572876847290645e-05
160,+3.16994000E-05,1559292310.9723332,+1.57087380E+00,,7.267835815991238e-05,5.1575182266009855e-05
161,+3.17997000E-05,1559292311.1806667,+1.57087140E+00,,7.267903723986856e-05,5.1575438423645316e-05
162,+3.29207000E-05,1559292311.389,+1.57087260E+00,,7.332592661555312e-05,5.1571467980295566e-05
163,+3.20732000E-05,1559292311.5973332,+1.57087140E+00,,7.472644030668127e-05,5.157710344827586e-05
164,+3.26672000E-05,1559292311.8056667,+1.57087260E+00,,7.472707667031763e-05,5.157274876847291e-05
165,+3.20599000E-05,1559292312.014,+1.57087140E+00,,7.472729353778752e-05,5.15723645320197e-05
166,+3.19797000E-05,1559292312.2223332,+1.57087510E+00,,7.472833515881709e-05,5.157492610837439e-05
