,SQUID_Volt(V),timestamp,MOD_CURR(A),SQUID_Curr(A)
88,+3.40171500E-05,1559367409.7863333,4.0610869660460025e-05,4.833857142857143e-05
89,+3.38742200E-05,1559367409.9946668,4.061146221248631e-05,4.8331655172413794e-05
90,+3.39430100E-05,1559367410.203,4.061192552026287e-05,4.833255172413793e-05
91,+3.39410000E-05,1559367410.4113333,4.061186746987952e-05,4.833703448275862e-05
92,+3.39924400E-05,1559367410.6196668,4.061214238773275e-05,4.833229556650246e-05
93,+3.39109600E-05,1559367410.828,4.061201204819277e-05,4.833549753694581e-05
94,+3.39884300E-05,1559367411.0363333,4.06123165388828e-05,4.833306403940887e-05
95,+3.39730700E-05,1559367411.2446668,4.0612648411829136e-05,4.8334344827586205e-05
96,+3.39637100E-05,1559367411.453,4.0612750273822565e-05,4.833421674876848e-05
97,+3.39296600E-05,1559367411.6613333,4.0613053669222345e-05,4.833447290640394e-05
98,+3.39256500E-05,1559367411.8696668,4.06133143483023e-05,4.8336394088669954e-05
99,+3.39363400E-05,1559367412.078,4.061376232201533e-05,4.8331655172413794e-05
100,+3.40298300E-05,1559367415.716,4.166952464403067e-05,4.833203940886699e-05
101,+3.41239900E-05,1559367415.9243333,4.273150930996714e-05,4.83324236453202e-05
102,+3.40639000E-05,1559367416.1326668,4.2732044906900325e-05,4.8326275862068965e-05
103,+3.40946100E-05,1559367416.341,4.386853888280394e-05,4.8332679802955665e-05
104,+3.41700700E-05,1559367416.5493333,4.491161555312158e-05,4.83335763546798e-05
105,+3.41173100E-05,1559367416.7576668,4.491223767798466e-05,4.8337931034482754e-05
106,+3.41513800E-05,1559367416.966,4.619972727272727e-05,4.83328078817734e-05
107,+3.41386800E-05,1559367417.1743333,4.702713253012048e-05,4.833767487684729e-05
108,+3.42288400E-05,1559367417.3826668,4.702756626506024e-05,4.8333704433497536e-05
109,+3.42836000E-05,1559367417.591,4.834740197152245e-05,4.833383251231527e-05
110,+3.42295000E-05,1559367417.7993333,4.911196823658269e-05,4.833178325123153e-05
111,+3.43036400E-05,1559367418.0076668,4.9112401971522454e-05,4.8333704433497536e-05
112,+3.43089700E-05,1559367418.216,5.070946002190581e-05,4.833754679802956e-05
113,+3.43276800E-05,1559367418.4243333,5.132492990142388e-05,4.8337931034482754e-05
114,+3.43857700E-05,1559367418.6326668,5.1325363636363636e-05,4.833536945812808e-05
115,+3.43096500E-05,1559367418.841,5.132547973713034e-05,4.833754679802956e-05
116,+3.44265200E-05,1559367419.0493333,5.132565279299014e-05,4.8334344827586205e-05
117,+3.44605800E-05,1559367419.2576668,5.13261161007667e-05,4.8336394088669954e-05
118,+3.44939600E-05,1559367419.466,5.13262322015334e-05,4.8333320197044334e-05
119,+3.44612400E-05,1559367419.6743333,5.132643483023001e-05,4.83324236453202e-05
120,+3.44432100E-05,1559367419.8826668,5.1326607886089816e-05,4.833575369458128e-05
121,+3.44265100E-05,1559367420.091,5.1327013143483025e-05,4.833396059113301e-05
122,+3.44251800E-05,1559367420.2993333,5.13271139101862e-05,4.83335763546798e-05
123,+3.44899600E-05,1559367420.5076668,5.1327157721796274e-05,4.83331921182266e-05
124,+3.44806100E-05,1559367420.716,5.132736035049288e-05,4.833460098522167e-05
125,+3.44599000E-05,1559367424.317,5.227821686746988e-05,4.8332679802955665e-05
126,+3.44024700E-05,1559367424.5253332,5.341046002190581e-05,4.8334088669950744e-05
127,+3.44371900E-05,1559367424.7336667,5.341079299014239e-05,4.832986206896551e-05
128,+3.44438900E-05,1559367424.942,5.5655750273822557e-05,4.8335113300492615e-05
129,+3.45741000E-05,1559367425.1503332,5.5645537787513686e-05,4.833255172413793e-05
130,+3.45353800E-05,1559367425.3586667,5.564675246440306e-05,4.833460098522167e-05
131,+3.45226700E-05,1559367425.567,5.78229112814896e-05,4.833536945812808e-05
132,+3.45367100E-05,1559367425.7753332,5.782487842278204e-05,4.833229556650246e-05
133,+3.47070100E-05,1559367425.9836667,5.782626725082147e-05,4.833293596059114e-05
134,+3.46315300E-05,1559367426.192,5.994064512595838e-05,4.8332679802955665e-05
135,+3.46502300E-05,1559367426.4003332,5.994116648411829e-05,4.833588177339901e-05
