,SQUID_Volt(V),timestamp,MOD_CURR(A)
194,+4.71472400E-05,1559359997.0563333,8.48471774370208e-05
195,+4.71552600E-05,1559359997.2646668,8.485558269441401e-05
196,+4.71285500E-05,1559359997.473,8.486494194961665e-05
197,+4.71432500E-05,1559359997.6813333,8.487289704271632e-05
198,+4.71686200E-05,1559359997.8896668,8.488248849945235e-05
199,+4.71839900E-05,1559359998.098,8.489326506024096e-05
200,+4.71572600E-05,1559360001.698,8.631486856516978e-05
201,+4.71693000E-05,1559360001.9063332,8.700200109529025e-05
202,+4.71993300E-05,1559360002.1146667,8.700391018619935e-05
203,+4.71933200E-05,1559360002.323,8.839289156626506e-05
204,+4.71626100E-05,1559360002.5313332,8.898650492880613e-05
205,+4.71779800E-05,1559360002.7396667,8.89936078860898e-05
206,+4.71359000E-05,1559360002.948,9.089638225629792e-05
207,+4.71425700E-05,1559360003.1563332,9.160480832420592e-05
208,+4.71739600E-05,1559360003.3646667,9.16036221248631e-05
209,+4.71339000E-05,1559360003.573,9.300816648411828e-05
210,+4.71445800E-05,1559360003.7813332,9.332557612267251e-05
211,+4.70744500E-05,1559360003.9896667,9.333052354874041e-05
212,+4.71131800E-05,1559360004.198,9.484408105147864e-05
213,+4.71345500E-05,1559360004.4063332,9.51204030668127e-05
214,+4.71318900E-05,1559360004.6146667,9.512976232201533e-05
215,+4.71332100E-05,1559360004.823,9.513308981380066e-05
216,+4.71051800E-05,1559360005.0313332,9.513081818181817e-05
217,+4.71018400E-05,1559360005.2396667,9.512698466593647e-05
218,+4.70851300E-05,1559360005.448,9.511849397590362e-05
219,+4.71025100E-05,1559360005.6563332,9.509976122672509e-05
220,+4.71459200E-05,1559360005.8646667,9.509702628696605e-05
221,+4.70918200E-05,1559360006.073,9.508188170865279e-05
222,+4.70758000E-05,1559360006.2813332,9.508596056955093e-05
223,+4.71252000E-05,1559360006.4896667,9.51025673603505e-05
224,+4.71138600E-05,1559360006.698,9.510389813800657e-05
225,+4.71071700E-05,1559360010.298,9.686006243154435e-05
226,+4.71018400E-05,1559360010.5063334,9.773572946330778e-05
227,+4.70978300E-05,1559360010.7146668,9.772595071193866e-05
228,+4.71425800E-05,1559360010.923,9.889463307776562e-05
229,+4.71713000E-05,1559360011.1313334,9.940492223439212e-05
230,+4.71132000E-05,1559360011.3396668,9.939534611171961e-05
231,+4.71218800E-05,1559360011.548,0.00010142796385542168
