,SQUID_Volt(V),timestamp
167,+3.40966100E-05,1559358182.5476668
168,+3.41273200E-05,1559358182.756
169,+3.41059500E-05,1559358182.9643333
170,+3.40952600E-05,1559358183.1726668
171,+3.40738800E-05,1559358183.381
172,+3.41306600E-05,1559358183.5893333
173,+3.41246500E-05,1559358183.7976668
174,+3.40952600E-05,1559358184.006
175,+3.41780800E-05,1559358185.606
176,+3.40792300E-05,1559358185.8143332
177,+3.41714000E-05,1559358186.0226667
178,+3.41166300E-05,1559358186.231
179,+3.41173100E-05,1559358186.4393332
180,+3.40892500E-05,1559358186.6476667
181,+3.43096300E-05,1559358186.856
182,+3.40839100E-05,1559358187.0643332
183,+3.40718900E-05,1559358187.2726667
184,+3.41039500E-05,1559358187.481
185,+3.40779000E-05,1559358187.6893332
186,+3.40705500E-05,1559358187.8976667
187,+3.41947800E-05,1559358188.106
188,+3.41460200E-05,1559358188.3143332
189,+3.41480300E-05,1559358188.5226667
190,+3.41293200E-05,1559358188.731
191,+3.42248300E-05,1559358188.9393332
192,+3.40912600E-05,1559358189.1476667
193,+3.40638800E-05,1559358189.356
194,+3.40972600E-05,1559358189.5643332
195,+3.40605500E-05,1559358189.7726667
196,+3.41253200E-05,1559358189.981
197,+3.40718900E-05,1559358190.1893332
198,+3.41052800E-05,1559358190.3976667
199,+3.40238100E-05,1559358190.606
200,+3.40905800E-05,1559358192.207
201,+3.40892600E-05,1559358192.4153333
202,+3.40979400E-05,1559358192.6236668
203,+3.40291500E-05,1559358192.832
204,+3.40992700E-05,1559358193.0403333
205,+3.40231400E-05,1559358193.2486668
206,+3.40839100E-05,1559358193.457
207,+3.42087900E-05,1559358193.6653333
208,+3.40431800E-05,1559358193.8736668
209,+3.39984300E-05,1559358194.082
210,+3.40779100E-05,1559358194.2903333
211,+3.41126400E-05,1559358194.4986668
212,+3.40792400E-05,1559358194.707
213,+3.40311500E-05,1559358194.9153333
214,+3.41139600E-05,1559358195.1236668
215,+3.40552000E-05,1559358195.332
216,+3.40091200E-05,1559358195.5403333
217,+3.42114600E-05,1559358195.7486668
218,+3.40344900E-05,1559358195.957
219,+3.40972600E-05,1559358196.1653333
220,+3.40358300E-05,1559358196.3736668
221,+3.40759000E-05,1559358196.582
222,+3.40698900E-05,1559358196.7903333
223,+3.41046200E-05,1559358196.9986668
224,+3.40992800E-05,1559358197.207
225,+3.40785700E-05,1559358198.806
226,+3.41206300E-05,1559358199.0143332
227,+3.40832300E-05,1559358199.2226667
228,+3.40965900E-05,1559358199.431
229,+3.41253200E-05,1559358199.6393332
230,+3.41680700E-05,1559358199.8476667
231,+3.40218000E-05,1559358200.056
232,+3.40678900E-05,1559358200.2643332
233,+3.42161300E-05,1559358200.4726667
234,+3.40251400E-05,1559358200.681
235,+3.39890800E-05,1559358200.8893332
236,+3.40398300E-05,1559358201.0976667
237,+3.40852600E-05,1559358201.306
238,+3.40324900E-05,1559358201.5143332
239,+3.40271500E-05,1559358201.7226667
240,+3.41259800E-05,1559358201.931
241,+3.40538600E-05,1559358202.1393332
242,+3.40418400E-05,1559358202.3476667
243,+3.40525200E-05,1559358202.556
244,+3.40124600E-05,1559358202.7643332
245,+3.39617000E-05,1559358202.9726667
246,+3.41206500E-05,1559358203.181
247,+3.40044400E-05,1559358203.3893332
248,+3.40431800E-05,1559358203.5976667
249,+3.41293200E-05,1559358203.806
250,+3.40672200E-05,1559358205.406
251,+3.40965900E-05,1559358205.6143332
252,+3.40939400E-05,1559358205.8226666
253,+3.40692200E-05,1559358206.031
254,+3.40865700E-05,1559358206.2393332
255,+3.40371600E-05,1559358206.4476666
256,+3.40872600E-05,1559358206.656
257,+3.40418300E-05,1559358206.8643332
258,+3.40438500E-05,1559358207.0726666
259,+3.42074600E-05,1559358207.281
260,+3.40431700E-05,1559358207.4893332
261,+3.40779000E-05,1559358207.6976666
262,+3.41166300E-05,1559358207.906
263,+3.40692200E-05,1559358208.1143332
264,+3.41026000E-05,1559358208.3226666
265,+3.40625500E-05,1559358208.531
266,+3.40418400E-05,1559358208.7393332
267,+3.39723900E-05,1559358208.9476666
268,+3.40465100E-05,1559358209.156
269,+3.40104600E-05,1559358209.3643332
270,+3.39810600E-05,1559358209.5726666
271,+3.39610300E-05,1559358209.781
272,+3.41012700E-05,1559358209.9893332
273,+3.39677000E-05,1559358210.1976666
274,+3.40117900E-05,1559358210.406
275,+3.40865800E-05,1559358212.006
276,+3.39450000E-05,1559358212.2143333
277,+3.38842300E-05,1559358212.4226668
278,+3.39035900E-05,1559358212.631
279,+3.39456800E-05,1559358212.8393333
280,+3.39289800E-05,1559358213.0476668
281,+3.39189500E-05,1559358213.256
282,+3.39937600E-05,1559358213.4643333
283,+3.38989300E-05,1559358213.6726668
284,+3.39202900E-05,1559358213.881
285,+3.40451800E-05,1559358214.0893333
286,+3.39383200E-05,1559358214.2976668
287,+3.39376600E-05,1559358214.506
288,+3.41300000E-05,1559358214.7143333
289,+3.39643600E-05,1559358214.9226668
290,+3.39423300E-05,1559358215.131
291,+3.39189500E-05,1559358215.3393333
292,+3.39550300E-05,1559358215.5476668
293,+3.39904100E-05,1559358215.756
294,+3.39703700E-05,1559358215.9643333
295,+3.40485100E-05,1559358216.1726668
296,+3.39603700E-05,1559358216.381
297,+3.39650400E-05,1559358216.5893333
298,+3.41079500E-05,1559358216.7976668
299,+3.39924200E-05,1559358217.006
300,+3.39763900E-05,1559358218.606
301,+3.40218000E-05,1559358218.8143332
302,+3.40011000E-05,1559358219.0226667
303,+3.39590300E-05,1559358219.231
304,+3.40598800E-05,1559358219.4393332
305,+3.40171200E-05,1559358219.6476667
306,+3.39510200E-05,1559358219.856
307,+3.40231300E-05,1559358220.0643332
308,+3.40111100E-05,1559358220.2726667
309,+3.40485100E-05,1559358220.481
310,+3.39650400E-05,1559358220.6893332
311,+3.39877500E-05,1559358220.8976667
312,+3.39610400E-05,1559358221.106
313,+3.40011100E-05,1559358221.3143332
314,+3.41500200E-05,1559358221.5226667
315,+3.39610400E-05,1559358221.731
316,+3.39790700E-05,1559358221.9393332
317,+3.40211400E-05,1559358222.1476667
318,+3.40364900E-05,1559358222.356
319,+3.40024400E-05,1559358222.5643332
320,+3.39697200E-05,1559358222.7726667
321,+3.40578700E-05,1559358222.981
322,+3.40124500E-05,1559358223.1893332
323,+3.40151300E-05,1559358223.3976667
324,+3.41159700E-05,1559358223.606
325,+3.40278100E-05,1559358225.207
326,+3.39269800E-05,1559358225.4153333
327,+3.41286600E-05,1559358225.6236668
328,+3.40665400E-05,1559358225.832
329,+3.39864200E-05,1559358226.0403333
330,+3.41406700E-05,1559358226.2486668
331,+3.40117900E-05,1559358226.457
332,+3.40097900E-05,1559358226.6653333
333,+3.39737300E-05,1559358226.8736668
334,+3.40218000E-05,1559358227.082
335,+3.39677200E-05,1559358227.2903333
336,+3.39957500E-05,1559358227.4986668
337,+3.39757300E-05,1559358227.707
338,+3.39937600E-05,1559358227.9153333
339,+3.39550200E-05,1559358228.1236668
340,+3.41186500E-05,1559358228.332
341,+3.39369900E-05,1559358228.5403333
342,+3.40024500E-05,1559358228.7486668
343,+3.39657200E-05,1559358228.957
344,+3.39597000E-05,1559358229.1653333
345,+3.39296400E-05,1559358229.3736668
346,+3.39637100E-05,1559358229.582
347,+3.40064500E-05,1559358229.7903333
348,+3.39369800E-05,1559358229.9986668
349,+3.39430000E-05,1559358230.207
350,+3.39563500E-05,1559358231.806
351,+3.39610300E-05,1559358232.0143332
352,+3.39577000E-05,1559358232.2226667
353,+3.39750500E-05,1559358232.431
354,+3.39810700E-05,1559358232.6393332
355,+3.40051100E-05,1559358232.8476667
356,+3.41847500E-05,1559358233.056
357,+3.39703900E-05,1559358233.2643332
358,+3.39784000E-05,1559358233.4726667
359,+3.39924200E-05,1559358233.681
360,+3.39490000E-05,1559358233.8893332
361,+3.40017700E-05,1559358234.0976667
362,+3.39777300E-05,1559358234.306
363,+3.40338300E-05,1559358234.5143332
364,+3.39717100E-05,1559358234.7226667
365,+3.39436800E-05,1559358234.931
366,+3.41613900E-05,1559358235.1393332
367,+3.39510100E-05,1559358235.3476667
368,+3.39991000E-05,1559358235.556
369,+3.39884100E-05,1559358235.7643332
370,+3.38548500E-05,1559358235.9726667
371,+3.39817300E-05,1559358236.181
372,+3.39443300E-05,1559358236.3893332
373,+3.40839200E-05,1559358236.5976667
374,+3.39703800E-05,1559358236.806
375,+3.39597000E-05,1559358238.406
376,+3.40057800E-05,1559358238.6143332
377,+3.40131200E-05,1559358238.8226666
378,+3.39790700E-05,1559358239.031
379,+3.39937600E-05,1559358239.2393332
380,+3.39757300E-05,1559358239.4476666
381,+3.39677200E-05,1559358239.656
382,+3.41340000E-05,1559358239.8643332
383,+3.39410000E-05,1559358240.0726666
384,+3.39603600E-05,1559358240.281
385,+3.39490200E-05,1559358240.4893332
386,+3.39283000E-05,1559358240.6976666
387,+3.39590300E-05,1559358240.906
388,+3.39590300E-05,1559358241.1143332
389,+3.40852500E-05,1559358241.3226666
390,+3.40071200E-05,1559358241.531
391,+3.39456600E-05,1559358241.7393332
392,+3.41273200E-05,1559358241.9476666
393,+3.40445100E-05,1559358242.156
394,+3.39784000E-05,1559358242.3643332
395,+3.40104600E-05,1559358242.5726666
396,+3.39964200E-05,1559358242.781
397,+3.40385000E-05,1559358242.9893332
398,+3.39737200E-05,1559358243.1976666
399,+3.40017800E-05,1559358243.406
400,+3.40865700E-05,1559358245.008
401,+3.40638700E-05,1559358245.2163332
402,+3.40658800E-05,1559358245.4246666
403,+3.40832400E-05,1559358245.633
404,+3.40912600E-05,1559358245.8413332
405,+3.41506900E-05,1559358246.0496666
406,+3.40625300E-05,1559358246.258
407,+3.40218000E-05,1559358246.4663332
408,+3.41126300E-05,1559358246.6746666
409,+3.40658800E-05,1559358246.883
410,+3.40498600E-05,1559358247.0913332
411,+3.40345000E-05,1559358247.2996666
412,+3.41273100E-05,1559358247.508
413,+3.40505200E-05,1559358247.7163332
414,+3.40585400E-05,1559358247.9246666
415,+3.40799100E-05,1559358248.133
416,+3.41199700E-05,1559358248.3413332
417,+3.40398400E-05,1559358248.5496666
418,+3.41774000E-05,1559358248.758
419,+3.41026200E-05,1559358248.9663332
420,+3.40204600E-05,1559358249.1746666
421,+3.40445100E-05,1559358249.383
422,+3.40799100E-05,1559358249.5913332
423,+3.40632100E-05,1559358249.7996666
424,+3.40745600E-05,1559358250.008
425,+3.40345000E-05,1559358251.606
426,+3.40598700E-05,1559358251.8143332
427,+3.40785700E-05,1559358252.0226667
428,+3.40999300E-05,1559358252.231
429,+3.40665400E-05,1559358252.4393332
430,+3.40652000E-05,1559358252.6476667
431,+3.40905800E-05,1559358252.856
432,+3.40438300E-05,1559358253.0643332
433,+3.40645500E-05,1559358253.2726667
434,+3.40785600E-05,1559358253.481
435,+3.40211400E-05,1559358253.6893332
436,+3.39583500E-05,1559358253.8976667
437,+3.40338200E-05,1559358254.106
438,+3.40485100E-05,1559358254.3143332
439,+3.40017800E-05,1559358254.5226667
440,+3.40311500E-05,1559358254.731
441,+3.40485100E-05,1559358254.9393332
442,+3.40752300E-05,1559358255.1476667
443,+3.39904200E-05,1559358255.356
444,+3.41219800E-05,1559358255.5643332
445,+3.39309700E-05,1559358255.7726667
446,+3.40324900E-05,1559358255.981
447,+3.39964200E-05,1559358256.1893332
448,+3.40338200E-05,1559358256.3976667
449,+3.40358300E-05,1559358256.606
450,+3.40411700E-05,1559358258.205
451,+3.39617000E-05,1559358258.4133332
452,+3.40151300E-05,1559358258.6216667
453,+3.39917600E-05,1559358258.83
454,+3.40418400E-05,1559358259.0383332
455,+3.40445100E-05,1559358259.2466667
456,+3.40605300E-05,1559358259.455
457,+3.41840900E-05,1559358259.6633332
458,+3.40752300E-05,1559358259.8716667
459,+3.39937600E-05,1559358260.08
460,+3.39670300E-05,1559358260.2883332
461,+3.40151300E-05,1559358260.4966667
462,+3.40358300E-05,1559358260.705
463,+3.39897500E-05,1559358260.9133332
464,+3.40278100E-05,1559358261.1216667
465,+3.39917600E-05,1559358261.33
466,+3.40117900E-05,1559358261.5383332
467,+3.40298300E-05,1559358261.7466667
468,+3.40311600E-05,1559358261.955
469,+3.40037700E-05,1559358262.1633332
470,+3.41513600E-05,1559358262.3716667
471,+3.39991000E-05,1559358262.58
472,+3.39984300E-05,1559358262.7883332
473,+3.39870800E-05,1559358262.9966667
474,+3.40919300E-05,1559358263.205
475,+3.40178000E-05,1559358264.806
476,+3.40498600E-05,1559358265.0143332
477,+3.39964200E-05,1559358265.2226667
478,+3.40298300E-05,1559358265.431
479,+3.40678700E-05,1559358265.6393332
480,+3.41086300E-05,1559358265.8476667
481,+3.40485100E-05,1559358266.056
482,+3.40812400E-05,1559358266.2643332
483,+3.41353400E-05,1559358266.4726667
484,+3.40445100E-05,1559358266.681
485,+3.39950900E-05,1559358266.8893332
486,+3.40218000E-05,1559358267.0976667
487,+3.39823900E-05,1559358267.306
488,+3.40084500E-05,1559358267.5143332
489,+3.40231300E-05,1559358267.7226667
490,+3.40465100E-05,1559358267.931
491,+3.40244700E-05,1559358268.1393332
492,+3.40251500E-05,1559358268.3476667
493,+3.40391700E-05,1559358268.556
494,+3.39436800E-05,1559358268.7643332
495,+3.39924200E-05,1559358268.9726667
496,+3.40191300E-05,1559358269.181
497,+3.39650400E-05,1559358269.3893332
498,+3.39343200E-05,1559358269.5976667
499,+3.39643700E-05,1559358269.806
500,+3.39530100E-05,1559358271.406
501,+3.40091200E-05,1559358271.6143332
502,+3.40077700E-05,1559358271.8226666
503,+3.39416600E-05,1559358272.031
504,+3.39784000E-05,1559358272.2393332
505,+3.39870700E-05,1559358272.4476666
506,+3.40438300E-05,1559358272.656
507,+3.39784000E-05,1559358272.8643332
508,+3.39917600E-05,1559358273.0726666
509,+3.41132900E-05,1559358273.281
510,+3.39570200E-05,1559358273.4893332
511,+3.40364900E-05,1559358273.6976666
512,+3.40271500E-05,1559358273.906
513,+3.40077700E-05,1559358274.1143332
514,+3.40845900E-05,1559358274.3226666
515,+3.40291500E-05,1559358274.531
516,+3.40358300E-05,1559358274.7393332
517,+3.39844100E-05,1559358274.9476666
518,+3.40324800E-05,1559358275.156
519,+3.41179800E-05,1559358275.3643332
520,+3.39870800E-05,1559358275.5726666
521,+3.40552000E-05,1559358275.781
522,+3.41560400E-05,1559358275.9893332
523,+3.40718900E-05,1559358276.1976666
524,+3.40364900E-05,1559358276.406
525,+3.42642300E-05,1559358278.006
526,+3.40845700E-05,1559358278.2143333
527,+3.40518600E-05,1559358278.4226668
528,+3.40732300E-05,1559358278.631
529,+3.40772300E-05,1559358278.8393333
530,+3.39904100E-05,1559358279.0476668
531,+3.40271500E-05,1559358279.256
532,+3.40531900E-05,1559358279.4643333
533,+3.40405100E-05,1559358279.6726668
534,+3.40084400E-05,1559358279.881
535,+3.41687300E-05,1559358280.0893333
536,+3.40565300E-05,1559358280.2976668
537,+3.40318100E-05,1559358280.506
538,+3.40632100E-05,1559358280.7143333
539,+3.40451800E-05,1559358280.9226668
540,+3.40358400E-05,1559358281.131
541,+3.40518500E-05,1559358281.3393333
542,+3.40832400E-05,1559358281.5476668
543,+3.40298100E-05,1559358281.756
544,+3.40411700E-05,1559358281.9643333
545,+3.41072900E-05,1559358282.1726668
546,+3.40465100E-05,1559358282.381
547,+3.40278200E-05,1559358282.5893333
548,+3.41092900E-05,1559358282.7976668
549,+3.40111200E-05,1559358283.006
550,+3.40398300E-05,1559358284.606
551,+3.41460200E-05,1559358284.8143332
552,+3.40178000E-05,1559358285.0226667
553,+3.40411800E-05,1559358285.231
554,+3.40558600E-05,1559358285.4393332
555,+3.40224700E-05,1559358285.6476667
556,+3.39683700E-05,1559358285.856
557,+3.40251500E-05,1559358286.0643332
558,+3.40825800E-05,1559358286.2726667
559,+3.40371700E-05,1559358286.481
560,+3.39817400E-05,1559358286.6893332
561,+3.41700600E-05,1559358286.8976667
562,+3.40545200E-05,1559358287.106
563,+3.39957700E-05,1559358287.3143332
564,+3.40364900E-05,1559358287.5226667
565,+3.40852500E-05,1559358287.731
566,+3.40338200E-05,1559358287.9393332
567,+3.40117900E-05,1559358288.1476667
568,+3.40745600E-05,1559358288.356
569,+3.41079500E-05,1559358288.5643332
570,+3.40318300E-05,1559358288.7726667
571,+3.41019400E-05,1559358288.981
572,+3.40979400E-05,1559358289.1893332
573,+3.40839100E-05,1559358289.3976667
574,+3.42027900E-05,1559358289.606
575,+3.40799100E-05,1559358291.207
576,+3.41019500E-05,1559358291.4153333
577,+3.42568800E-05,1559358291.6236668
578,+3.41573600E-05,1559358291.832
579,+3.41239700E-05,1559358292.0403333
580,+3.41293200E-05,1559358292.2486668
581,+3.41807500E-05,1559358292.457
582,+3.41400100E-05,1559358292.6653333
583,+3.41313300E-05,1559358292.8736668
584,+3.41313300E-05,1559358293.082
585,+3.40658800E-05,1559358293.2903333
586,+3.41173000E-05,1559358293.4986668
587,+3.42301600E-05,1559358293.707
588,+3.40785700E-05,1559358293.9153333
589,+3.41453500E-05,1559358294.1236668
590,+3.41300000E-05,1559358294.332
591,+3.41700600E-05,1559358294.5403333
592,+3.41366700E-05,1559358294.7486668
593,+3.41580500E-05,1559358294.957
594,+3.41847600E-05,1559358295.1653333
595,+3.41627100E-05,1559358295.3736668
596,+3.41072800E-05,1559358295.582
597,+3.42648800E-05,1559358295.7903333
598,+3.41553700E-05,1559358295.9986668
599,+3.41814200E-05,1559358296.207
600,+3.42161300E-05,1559358297.807
601,+3.42308400E-05,1559358298.0153332
602,+3.42027900E-05,1559358298.2236667
603,+3.43069700E-05,1559358298.432
604,+3.41854300E-05,1559358298.6403332
605,+3.42815900E-05,1559358298.8486667
606,+3.42181500E-05,1559358299.057
607,+3.42709100E-05,1559358299.2653332
608,+3.42001200E-05,1559358299.4736667
609,+3.42695700E-05,1559358299.682
610,+3.42669000E-05,1559358299.8903332
611,+3.42388500E-05,1559358300.0986667
612,+3.42114600E-05,1559358300.307
613,+3.44351800E-05,1559358300.5153332
614,+3.42081300E-05,1559358300.7236667
615,+3.41941100E-05,1559358300.932
616,+3.42201500E-05,1559358301.1403332
617,+3.42535500E-05,1559358301.3486667
618,+3.42455200E-05,1559358301.557
619,+3.42648900E-05,1559358301.7653332
620,+3.42428500E-05,1559358301.9736667
621,+3.42308200E-05,1559358302.182
622,+3.42582200E-05,1559358302.3903332
623,+3.44512200E-05,1559358302.5986667
624,+3.42595400E-05,1559358302.807
625,+3.42575500E-05,1559358304.406
626,+3.43316700E-05,1559358304.6143332
627,+3.43016300E-05,1559358304.8226666
628,+3.42408500E-05,1559358305.031
629,+3.42375200E-05,1559358305.2393332
630,+3.41854200E-05,1559358305.4476666
631,+3.42762500E-05,1559358305.656
632,+3.42869300E-05,1559358305.8643332
633,+3.43096400E-05,1559358306.0726666
634,+3.42308400E-05,1559358306.281
635,+3.42949400E-05,1559358306.4893332
636,+3.43884400E-05,1559358306.6976666
637,+3.42749200E-05,1559358306.906
638,+3.42542000E-05,1559358307.1143332
639,+3.43229800E-05,1559358307.3226666
640,+3.42689100E-05,1559358307.531
641,+3.42956100E-05,1559358307.7393332
642,+3.42495400E-05,1559358307.9476666
643,+3.42956100E-05,1559358308.156
644,+3.42141400E-05,1559358308.3643332
645,+3.42221500E-05,1559358308.5726666
646,+3.43022900E-05,1559358308.781
647,+3.42301600E-05,1559358308.9893332
648,+3.42375100E-05,1559358309.1976666
649,+3.43129800E-05,1559358309.406
650,+3.42335100E-05,1559358311.006
651,+3.42181500E-05,1559358311.2143333
652,+3.43523900E-05,1559358311.4226668
653,+3.42475400E-05,1559358311.631
654,+3.42849300E-05,1559358311.8393333
655,+3.41887700E-05,1559358312.0476668
656,+3.41667200E-05,1559358312.256
657,+3.42148000E-05,1559358312.4643333
658,+3.42094700E-05,1559358312.6726668
659,+3.42608900E-05,1559358312.881
660,+3.41700600E-05,1559358313.0893333
661,+3.41854200E-05,1559358313.2976668
662,+3.43069600E-05,1559358313.506
663,+3.41306600E-05,1559358313.7143333
664,+3.41700700E-05,1559358313.9226668
665,+3.41520300E-05,1559358314.131
666,+3.42141400E-05,1559358314.3393333
667,+3.41720700E-05,1559358314.5476668
668,+3.42034600E-05,1559358314.756
669,+3.42301600E-05,1559358314.9643333
670,+3.41573700E-05,1559358315.1726668
671,+3.41794100E-05,1559358315.381
672,+3.42769100E-05,1559358315.5893333
673,+3.41480100E-05,1559358315.7976668
674,+3.41807500E-05,1559358316.006
675,+3.41920900E-05,1559358317.607
676,+3.41774000E-05,1559358317.8153334
677,+3.41106200E-05,1559358318.0236669
678,+3.42588800E-05,1559358318.232
679,+3.41460200E-05,1559358318.4403334
680,+3.41880900E-05,1559358318.6486669
681,+3.41887700E-05,1559358318.857
682,+3.41914400E-05,1559358319.0653334
683,+3.41139700E-05,1559358319.2736669
684,+3.40625400E-05,1559358319.482
685,+3.41246400E-05,1559358319.6903334
686,+3.40892500E-05,1559358319.8986669
687,+3.41299800E-05,1559358320.107
