,SQUID_Volt(V),timestamp,FC_CURR(A),MOD_CURR(A)
432,+4.75733200E-05,1559361977.7643332,,0.00018826972617743703
433,+4.75586300E-05,1559361977.9726667,,0.00018827030668127053
434,+4.75212300E-05,1559361978.181,,0.00018956357064622126
435,+4.75719900E-05,1559361978.3893332,,0.0001899346221248631
436,+4.75840100E-05,1559361978.5976667,,0.00018993693318729462
437,+4.75686500E-05,1559361978.806,,0.00019227270536692224
438,+4.76200800E-05,1559361979.0143332,,0.00019262899233296824
439,+4.75593000E-05,1559361979.2226667,,0.00019262653888280393
440,+4.75499500E-05,1559361979.431,,0.00019262711938663744
441,+4.75773300E-05,1559361979.6393332,,0.00019262435925520262
442,+4.75753300E-05,1559361979.8476667,,0.00019262176341730558
443,+4.76173900E-05,1559361980.056,,0.00019261306681270539
444,+4.75993600E-05,1559361980.2643332,,0.00019260844468784228
445,+4.76200700E-05,1559361980.4726667,,0.0001926095947426068
446,+4.76040300E-05,1559361980.681,,0.00019261191675794086
447,+4.76120500E-05,1559361980.8893332,,0.0001926114786418401
448,+4.76000300E-05,1559361981.0976667,,0.0001926114786418401
449,+4.75966900E-05,1559361981.306,,0.0001926052573932092
450,+4.76494600E-05,1559361984.906,,0.00019372059145673603
451,+4.76521300E-05,1559361985.1143332,,0.00019426869660460022
452,+4.76374300E-05,1559361985.3226666,,0.00019426841182913472
453,+4.76574700E-05,1559361985.531,,0.0001961410843373494
454,+4.76694900E-05,1559361985.7393332,,0.00019696397590361446
455,+4.76734900E-05,1559361985.9476666,,0.00019696064622124864
456,+4.76574700E-05,1559361986.156,,0.00019837421686746986
457,+4.75886700E-05,1559361986.3643332,,0.00019876090909090908
458,+4.76113800E-05,1559361986.5726666,,0.00019875830230010953
459,+4.75833400E-05,1559361986.781,,0.00020083174151150056
460,+4.75365900E-05,1559361986.9893332,,0.0002013200657174151
461,+4.75486100E-05,1559361987.1976666,,0.0002013197699890471
462,+4.75880200E-05,1559361987.406,,0.00020281036144578313
463,+4.75479500E-05,1559361987.6143332,,0.0002031081599123768
464,+4.75399400E-05,1559361987.8226666,,0.00020310352683461117
465,+4.74825000E-05,1559361988.031,,0.00020310266155531217
466,+4.74925200E-05,1559361988.2393332,,0.00020309802847754655
467,+4.74571200E-05,1559361988.4476666,,0.00020308615553121575
468,+4.74130400E-05,1559361988.656,,0.0002030873165388828
469,+4.74043700E-05,1559361988.8643332,,0.0002030829682365827
470,+4.74063600E-05,1559361989.0726666,,0.00020308180722891569
471,+4.73829900E-05,1559361989.281,,0.00020306617743702082
472,+4.73916800E-05,1559361989.4893332,,0.00020306024096385542
473,+4.74237300E-05,1559361989.6976666,,0.0002030515553121577
474,+4.74077100E-05,1559361989.906,,0.00020303591456736033
475,+4.73402600E-05,1559361993.506,,0.0002046540525739321
476,+4.72908400E-05,1559361993.7143333,,0.0002055897152245345
477,+4.73309000E-05,1559361993.9226668,,0.00020558710843373494
478,+4.73349100E-05,1559361994.131,,0.00020687880613362542
479,+4.73028500E-05,1559361994.3393333,,0.00020736669222343922
480,+4.73302400E-05,1559361994.5476668,,0.00020735713033953997
481,+4.72728000E-05,1559361994.756,,0.00020859465498357065
482,+4.72581200E-05,1559361994.9643333,,0.00020901478641840087
483,+4.73162000E-05,1559361995.1726668,,0.0002090062431544359
484,+4.72554400E-05,1559361995.381,,0.00021125457831325302
485,+4.72567600E-05,1559361995.5893333,,0.00021169121577217963
486,+4.72374000E-05,1559361995.7976668,,0.0002116738444687842
487,+4.72761400E-05,1559361996.006,,0.00021309739320920045
488,+4.72901600E-05,1559361996.2143333,,0.00021333076670317634
489,+4.72414000E-05,1559361996.4226668,,0.00021333279299014238
490,+4.72661100E-05,1559361996.631,,0.0002133228039430449
491,+4.72240500E-05,1559361996.8393333,,0.00021332049288061338
492,+4.72561100E-05,1559361997.0476668,,0.00021329038335158817
493,+4.72434100E-05,1559361997.256,,0.00021328892661555312
494,+4.72387500E-05,1559361997.4643333,,0.00021328892661555312
495,+4.72387500E-05,1559361997.6726668,,0.00021327329682365828
496,+4.72928400E-05,1559361997.881,,0.00021325476451259585
497,+4.72634500E-05,1559361998.0893333,,0.00021323855421686747
498,+4.72614400E-05,1559361998.2976668,,0.00021322899233296822
499,+4.72734600E-05,1559361998.506,,0.00021321755750273823
500,+4.73509400E-05,1559362002.106,,0.00021498986856516975
501,+4.73329100E-05,1559362002.3143332,,0.00021589311062431544
502,+4.73389200E-05,1559362002.5226667,,0.00021588312157721796
503,+4.73629600E-05,1559362002.731,,0.00021703161007667032
504,+4.73729700E-05,1559362002.9393332,,0.00021753585980284777
505,+4.73208800E-05,1559362003.1476667,,0.0002175192113910186
506,+4.73061900E-05,1559362003.356,,0.00022194539978094197
507,+4.73088600E-05,1559362003.5643332,,0.0002218763417305586
508,+4.73135300E-05,1559362003.7726667,,0.00022187373493975902
509,+4.73289100E-05,1559362003.981,,0.0002236596604600219
510,+4.72848200E-05,1559362004.1893332,,0.00022365575027382257
511,+4.72667900E-05,1559362004.3976667,,0.00022365922234392113
512,+4.72854800E-05,1559362004.606,,0.00022545948521358162
513,+4.72440800E-05,1559362004.8143332,,0.00022546251916757943
514,+4.72614400E-05,1559362005.0226667,,0.00022546484118291348
515,+4.72520900E-05,1559362005.231,,0.00022546121577217963
516,+4.72313900E-05,1559362005.4393332,,0.00022546107338444686
517,+4.72481000E-05,1559362005.6476667,,0.0002254570208105148
518,+4.72307300E-05,1559362005.856,,0.00022545527929901423
519,+4.72307300E-05,1559362006.0643332,,0.0002254570208105148
520,+4.72106900E-05,1559362006.2726667,,0.0002254570208105148
521,+4.72207000E-05,1559362006.481,,0.00022545614457831323
522,+4.72053600E-05,1559362006.6893332,,0.0002254541182913472
523,+4.72247200E-05,1559362006.8976667,,0.00022545238773274918
524,+4.72240400E-05,1559362007.106,,0.00022545585980284776
525,+4.72146900E-05,1559362010.801,,0.00022561062431544358
526,+4.71699600E-05,1559362011.0093334,,0.00022804253012048196
527,+4.71579300E-05,1559362011.2176669,,0.00022804020810514788
528,+4.71445800E-05,1559362011.426,,0.0002283013800657174
529,+4.71472600E-05,1559362011.6343334,,0.00022982889375684556
530,+4.70971600E-05,1559362011.8426669,,0.0002298303395399781
531,+4.71365600E-05,1559362012.051,,0.00023027247535596933
532,+4.71178700E-05,1559362012.2593334,,0.00023241281489594744
533,+4.70884800E-05,1559362012.4676669,,0.00023242076670317634
534,+4.70297100E-05,1559362012.676,,0.00023289461117196054
535,+4.70404000E-05,1559362012.8843334,,0.00023423202628696603
536,+4.70337200E-05,1559362013.0926669,,0.00023422710843373494
537,+4.69956600E-05,1559362013.301,,0.0002349577765607886
538,+4.69756200E-05,1559362013.5093334,,0.00023680349397590361
539,+4.69963200E-05,1559362013.7176669,,0.00023680190580503831
540,+4.69989900E-05,1559362013.926,,0.00023680002190580503
541,+4.69689500E-05,1559362014.1343334,,0.00023680320920043812
542,+4.69569200E-05,1559362014.3426669,,0.00023679972617743702
543,+4.69649300E-05,1559362014.551,,0.00023679683461117198
544,+4.69803000E-05,1559362014.7593334,,0.00023680523548740413
545,+4.69669400E-05,1559362014.9676669,,0.00023680884994523548
546,+4.69469000E-05,1559362015.176,,0.00023680060240963854
547,+4.69555800E-05,1559362015.3843334,,0.00023679654983570645
548,+4.69843000E-05,1559362015.5926669,,0.00023679278203723986
549,+4.69375500E-05,1559362015.801,,0.00023680291347207008
550,+4.69402200E-05,1559362019.306,,0.0002379797809419496
551,+4.69716200E-05,1559362019.5143332,,0.0002385937677984666
552,+4.69502400E-05,1559362019.7226667,,0.00023859607886089816
553,+4.70023200E-05,1559362019.931,,0.0002398372179627601
554,+4.69622700E-05,1559362020.1393332,,0.00024041385542168675
555,+4.69803000E-05,1559362020.3476667,,0.00024041588170865277
556,+4.70063300E-05,1559362020.556,,0.00024238903614457832
557,+4.70136800E-05,1559362020.7643332,,0.0002429815991237678
558,+4.70096700E-05,1559362020.9726667,,0.00024298304490690033
559,+4.70423900E-05,1559362021.181,,0.000244416878422782
560,+4.70423900E-05,1559362021.3893332,,0.00024478909090909094
561,+4.70624300E-05,1559362021.5976667,,0.00024478345016429353
562,+4.70818100E-05,1559362021.806,,0.0002470498685651698
563,+4.70510800E-05,1559362022.0143332,,0.00024735534501642937
564,+4.70644400E-05,1559362022.2226667,,0.00024735809419496166
565,+4.70330600E-05,1559362022.431,,0.00024735375684556405
566,+4.69989900E-05,1559362022.6393332,,0.00024735939759036146
567,+4.69822900E-05,1559362022.8476667,,0.00024735809419496166
568,+4.69749500E-05,1559362023.056,,0.00024735895947426066
569,+4.69575900E-05,1559362023.2643332,,0.000247362004381161
570,+4.69769600E-05,1559362023.4726667,,0.00024736055859802847
571,+4.69803000E-05,1559362023.681,,0.00024736677984665937
572,+4.69375400E-05,1559362023.8893332,,0.0002473641730558598
573,+4.69135200E-05,1559362024.0976667,,0.0002473634501642935
574,+4.69288700E-05,1559362024.306,,0.00024736779846659364
575,+4.69883100E-05,1559362027.906,,0.00024848805038335157
576,+4.69656100E-05,1559362028.1143332,,0.0002491658817086528
577,+4.69996600E-05,1559362028.3226666,,0.00024916819277108433
578,+4.69869700E-05,1559362028.531,,0.0002509933515881709
579,+4.69963200E-05,1559362028.7393332,,0.0002517356078860898
580,+4.69943100E-05,1559362028.9476666,,0.00025174082146768893
581,+4.69822900E-05,1559362029.156,,0.00025305856516977
582,+4.69669300E-05,1559362029.3643332,,0.0002535290799561884
583,+4.69943100E-05,1559362029.5726666,,0.00025352618838992336
584,+4.70003300E-05,1559362029.781,,0.0002550047535596933
585,+4.69742900E-05,1559362029.9893332,,0.0002553267360350493
586,+4.69335500E-05,1559362030.1976666,,0.0002553226725082147
587,+4.69696100E-05,1559362030.406,,0.00025751093099671415
588,+4.69636000E-05,1559362030.6143332,,0.0002579018181818182
589,+4.69863100E-05,1559362030.8226666,,0.0002578997918948521
590,+4.69602600E-05,1559362031.031,,0.00025790007667031764
591,+4.70016700E-05,1559362031.2393332,,0.00025790123767798466
592,+4.70263700E-05,1559362031.4476666,,0.00025790905805038336
593,+4.70016500E-05,1559362031.656,,0.00025791368017524644
594,+4.69442200E-05,1559362031.8643332,,0.0002579200547645126
595,+4.69649300E-05,1559362032.0726666,,0.00025792179627601316
596,+4.69682800E-05,1559362032.281,,0.00025791918948521355
597,+4.69722800E-05,1559362032.4893332,,0.00025792063526834614
598,+4.70490800E-05,1559362032.6976666,,0.0002579194742606791
599,+4.69829700E-05,1559362032.906,,0.00025792063526834614
