,SQUID_Volt(V),timestamp,MAG_CURR(A)
482,+4.74951800E-05,1559363604.5033333,
483,+4.74357500E-05,1559363604.7116668,
484,+4.74891800E-05,1559363604.92,
485,+4.73936800E-05,1559363605.1283333,
486,+4.74384100E-05,1559363605.3366668,
487,+4.73849800E-05,1559363605.545,
488,+4.73335800E-05,1559363605.7533333,
489,+4.74237400E-05,1559363605.9616668,
490,+4.73809900E-05,1559363606.17,
491,+4.74023600E-05,1559363606.3783333,
492,+4.72975100E-05,1559363606.5866668,
493,+4.74063600E-05,1559363606.795,
494,+4.73228900E-05,1559363607.0033333,
495,+4.73402500E-05,1559363607.2116668,
496,+4.73456000E-05,1559363607.42,
497,+4.73963400E-05,1559363607.6283333,
498,+4.74624700E-05,1559363607.8366668,
499,+4.74597900E-05,1559363608.045,
500,+4.75399300E-05,1559363609.644,
501,+4.74083600E-05,1559363609.8523333,
502,+4.74631400E-05,1559363610.0606668,
503,+4.74845100E-05,1559363610.269,
504,+4.74918500E-05,1559363610.4773333,
505,+4.75439400E-05,1559363610.6856668,
506,+4.74384300E-05,1559363610.894,
507,+4.74484300E-05,1559363611.1023333,
508,+4.74905000E-05,1559363611.3106668,
509,+4.74377600E-05,1559363611.519,
510,+4.72941800E-05,1559363611.7273333,
511,+4.73696200E-05,1559363611.9356668,
512,+4.73222200E-05,1559363612.144,
513,+4.74277400E-05,1559363612.3523333,
514,+4.73375800E-05,1559363612.5606668,
515,+4.72420800E-05,1559363612.769,
516,+4.73001800E-05,1559363612.9773333,
517,+4.72173700E-05,1559363613.1856668,
518,+4.72133600E-05,1559363613.394,
519,+4.72247200E-05,1559363613.6023333,
520,+4.71646100E-05,1559363613.8106668,
521,+4.72294000E-05,1559363614.019,
522,+4.73609500E-05,1559363614.2273333,
523,+4.72581000E-05,1559363614.4356668,
524,+4.71599400E-05,1559363614.644,
525,+4.72307400E-05,1559363616.245,
526,+4.73763100E-05,1559363616.4533331,
527,+4.73763200E-05,1559363616.6616666,
528,+4.73596200E-05,1559363616.87,
529,+4.73829900E-05,1559363617.0783331,
530,+4.73916700E-05,1559363617.2866666,
531,+4.73769800E-05,1559363617.495,
532,+4.75739800E-05,1559363617.7033331,
533,+4.74738200E-05,1559363617.9116666,
534,+4.74658100E-05,1559363618.12,
535,+4.74010300E-05,1559363618.3283331,
536,+4.74270700E-05,1559363618.5366666,
537,+4.72754600E-05,1559363618.745,
538,+4.73289000E-05,1559363618.9533331,
539,+4.72768100E-05,1559363619.1616666,
540,+4.74785000E-05,1559363619.37,
541,+4.74905100E-05,1559363619.5783331,
542,+4.75733100E-05,1559363619.7866666,
543,+4.74938500E-05,1559363619.995,
544,+4.75185600E-05,1559363620.2033331,
545,+4.75205700E-05,1559363620.4116666,
546,+4.74584600E-05,1559363620.62,
547,+4.75379300E-05,1559363620.8283331,
548,+4.76888600E-05,1559363621.0366666,
549,+4.74177200E-05,1559363621.245,
550,+4.74751500E-05,1559363622.845,
551,+4.74758200E-05,1559363623.0533333,
552,+4.74658100E-05,1559363623.2616668,
553,+4.74771500E-05,1559363623.47,
554,+4.74551200E-05,1559363623.6783333,
555,+4.75479500E-05,1559363623.8866668,
556,+4.75452600E-05,1559363624.095,
557,+4.75219000E-05,1559363624.3033333,
558,+4.74965300E-05,1559363624.5116668,
559,+4.73823200E-05,1559363624.72,
560,+4.74611300E-05,1559363624.9283333,
561,+4.74037000E-05,1559363625.1366668,
562,+4.73736400E-05,1559363625.345,
563,+4.74571200E-05,1559363625.5533333,
564,+4.73663000E-05,1559363625.7616668,
565,+4.72881700E-05,1559363625.97,
566,+4.72928300E-05,1559363626.1783333,
567,+4.73202100E-05,1559363626.3866668,
568,+4.73329100E-05,1559363626.595,
569,+4.72614500E-05,1559363626.8033333,
570,+4.70871400E-05,1559363627.0116668,
571,+4.70918200E-05,1559363627.22,
572,+4.70904900E-05,1559363627.4283333,
573,+4.70083400E-05,1559363627.6366668,
574,+4.71098500E-05,1559363627.845,
575,+4.70090100E-05,1559363629.445,
576,+4.71339000E-05,1559363629.6533332,
577,+4.71505900E-05,1559363629.8616667,
578,+4.71292200E-05,1559363630.07,
579,+4.70711100E-05,1559363630.2783332,
580,+4.71586100E-05,1559363630.4866667,
581,+4.71372300E-05,1559363630.695,
582,+4.71105100E-05,1559363630.9033332,
583,+4.71973400E-05,1559363631.1116667,
584,+4.72761400E-05,1559363631.32,
585,+4.70791300E-05,1559363631.5283332,
586,+4.71338900E-05,1559363631.7366667,
587,+4.70931500E-05,1559363631.945,
588,+4.71325600E-05,1559363632.1533332,
589,+4.71031800E-05,1559363632.3616667,
590,+4.71853200E-05,1559363632.57,
591,+4.70691200E-05,1559363632.7783332,
592,+4.69782900E-05,1559363632.9866667,
593,+4.70998300E-05,1559363633.195,
594,+4.71499100E-05,1559363633.4033332,
595,+4.72073500E-05,1559363633.6116667,
596,+4.72080300E-05,1559363633.82,
597,+4.71873100E-05,1559363634.0283332,
598,+4.71392400E-05,1559363634.2366667,
599,+4.71686200E-05,1559363634.445,
600,+4.71632700E-05,1559363636.045,
601,+4.71739600E-05,1559363636.2533333,
602,+4.70871400E-05,1559363636.4616668,
603,+4.73709700E-05,1559363636.67,
604,+4.72360600E-05,1559363636.8783333,
605,+4.72667900E-05,1559363637.0866668,
606,+4.72006800E-05,1559363637.295,
607,+4.71031800E-05,1559363637.5033333,
608,+4.70838000E-05,1559363637.7116668,
609,+4.70951600E-05,1559363637.92,
610,+4.72267200E-05,1559363638.1283333,
611,+4.72267200E-05,1559363638.3366668,
612,+4.73262300E-05,1559363638.545,
613,+4.73075300E-05,1559363638.7533333,
614,+4.73836500E-05,1559363638.9616668,
615,+4.73409200E-05,1559363639.17,
616,+4.73662900E-05,1559363639.3783333,
617,+4.73776400E-05,1559363639.5866668,
618,+4.73462700E-05,1559363639.795,
619,+4.73269000E-05,1559363640.0033333,
620,+4.74598000E-05,1559363640.2116668,
621,+4.74210600E-05,1559363640.42,
622,+4.74564400E-05,1559363640.6283333,
623,+4.74511100E-05,1559363640.8366668,
624,+4.74010200E-05,1559363641.045,
625,+4.74410900E-05,1559363642.645,
626,+4.73789700E-05,1559363642.8533332,
627,+4.73269000E-05,1559363643.0616667,
628,+4.73662900E-05,1559363643.27,
629,+4.73736500E-05,1559363643.4783332,
630,+4.73796600E-05,1559363643.6866667,
631,+4.74143700E-05,1559363643.895,
632,+4.73856600E-05,1559363644.1033332,
633,+4.74851600E-05,1559363644.3116667,
634,+4.72641300E-05,1559363644.52,
635,+4.74317500E-05,1559363644.7283332,
636,+4.72434200E-05,1559363644.9366667,
637,+4.72494200E-05,1559363645.145,
638,+4.72427500E-05,1559363645.3533332,
639,+4.72294000E-05,1559363645.5616667,
640,+4.68901300E-05,1559363645.77,
641,+4.68527300E-05,1559363645.9783332,
642,+4.68734300E-05,1559363646.1866667,
643,+4.69502500E-05,1559363646.395,
644,+4.69969900E-05,1559363646.6033332,
645,+4.69435600E-05,1559363646.8116667,
646,+4.69308700E-05,1559363647.02,
647,+4.75673200E-05,1559363647.2283332,
648,+4.74871800E-05,1559363647.4366667,
649,+4.74197300E-05,1559363647.645,
650,+4.74384300E-05,1559363649.246,
651,+4.74631300E-05,1559363649.4543333,
652,+4.74424400E-05,1559363649.6626668,
653,+4.75760000E-05,1559363649.871,
654,+4.74631300E-05,1559363650.0793333,
655,+4.74023600E-05,1559363650.2876668,
656,+4.73890100E-05,1559363650.496,
657,+4.73976900E-05,1559363650.7043333,
658,+4.73736400E-05,1559363650.9126668,
659,+4.73309100E-05,1559363651.121,
660,+4.73375800E-05,1559363651.3293333,
661,+4.73289000E-05,1559363651.5376668,
662,+4.73242300E-05,1559363651.746,
663,+4.73783200E-05,1559363651.9543333,
664,+4.73823200E-05,1559363652.1626668,
665,+4.73509400E-05,1559363652.371,
666,+4.73629600E-05,1559363652.5793333,
667,+4.73028500E-05,1559363652.7876668,
668,+4.72427500E-05,1559363652.996,
669,+4.71873100E-05,1559363653.2043333,
670,+4.71285500E-05,1559363653.4126668,
671,+4.72554400E-05,1559363653.621,
672,+4.73355800E-05,1559363653.8293333,
673,+4.72981800E-05,1559363654.0376668,
674,+4.72701200E-05,1559363654.246,
675,+4.72641100E-05,1559363655.845,
676,+4.72567700E-05,1559363656.0533333,
677,+4.71893200E-05,1559363656.2616668,
678,+4.72561100E-05,1559363656.47,
679,+4.72868300E-05,1559363656.6783333,
680,+4.72981800E-05,1559363656.8866668,
681,+4.72026700E-05,1559363657.095,
682,+4.71953300E-05,1559363657.3033333,
683,+4.71285400E-05,1559363657.5116668,
684,+4.68961400E-05,1559363657.72,
685,+4.72494200E-05,1559363657.9283333,
