,SQUID_Volt(V),timestamp,MOD_CURR(A),SQUID_Curr(A)
60,+4.68621200E-05,1559364129.0853333,2.7854940854326398e-05,4.853623645320197e-05
61,+4.69228800E-05,1559364129.2936668,2.785498357064622e-05,4.8540591133004924e-05
62,+4.68975100E-05,1559364129.502,3.0034757940854323e-05,4.853879802955665e-05
63,+4.68881600E-05,1559364129.7103333,3.0035713033953997e-05,4.853751724137931e-05
64,+4.69102000E-05,1559364129.9186668,3.003594414019715e-05,4.853841379310345e-05
65,+4.68828300E-05,1559364130.127,3.0036262869660462e-05,4.853982266009852e-05
66,+4.69088700E-05,1559364130.3353333,3.0036783132530123e-05,4.853572413793103e-05
67,+4.69035100E-05,1559364130.5436668,3.003721686746988e-05,4.853879802955665e-05
68,+4.68908300E-05,1559364130.752,3.0037607886089814e-05,4.854225615763547e-05
69,+4.69476000E-05,1559364130.9603333,3.0037549835706462e-05,4.854033497536946e-05
70,+4.69429300E-05,1559364131.1686668,3.003721686746988e-05,4.8530600985221676e-05
71,+4.69582800E-05,1559364131.377,3.0037419496166486e-05,4.8531113300492605e-05
72,+4.69843300E-05,1559364131.5853333,3.0037361445783135e-05,4.853546798029557e-05
73,+4.69749800E-05,1559364131.7936668,3.0037246440306683e-05,4.853751724137931e-05
74,+4.69796600E-05,1559364132.002,3.0037144578313254e-05,4.853854187192118e-05
75,+4.69609500E-05,1559364135.723,3.159803176341731e-05,4.853982266009852e-05
76,+4.69262300E-05,1559364135.9313333,3.2154120481927716e-05,4.853572413793103e-05
77,+4.69389200E-05,1559364136.1396668,3.2154120481927716e-05,4.8534827586206894e-05
78,+4.69242300E-05,1559364136.348,3.374570755750274e-05,4.853649261083744e-05
79,+4.69663000E-05,1559364136.5563333,3.424267469879518e-05,4.85367487684729e-05
80,+4.69556200E-05,1559364136.7646668,3.42434852135816e-05,4.853636453201971e-05
81,+4.69683100E-05,1559364136.973,3.609727601314348e-05,4.853546798029557e-05
82,+4.69763200E-05,1559364137.1813333,3.642412705366922e-05,4.853700492610837e-05
83,+4.69008500E-05,1559364137.3896668,3.6424546549835706e-05,4.853777339901478e-05
84,+4.69542800E-05,1559364137.598,3.827690470974808e-05,4.853713300492611e-05
85,+4.68968500E-05,1559364137.8063333,3.854130668127054e-05,4.853982266009852e-05
86,+4.68908300E-05,1559364138.0146668,3.8541480832420594e-05,4.853777339901478e-05
87,+4.68841500E-05,1559364138.223,4.041995180722891e-05,4.8540078817733996e-05
88,+4.68868300E-05,1559364138.4313333,4.062695509309967e-05,4.853649261083744e-05
89,+4.68294000E-05,1559364138.6396668,4.0627360350492876e-05,4.8541615763546795e-05
90,+4.67739600E-05,1559364138.848,4.062756297918949e-05,4.854084729064039e-05
91,+4.68147000E-05,1559364139.0563333,4.0627938663745895e-05,4.853751724137931e-05
92,+4.67666200E-05,1559364139.2646668,4.062791018619934e-05,4.853444334975369e-05
93,+4.67439200E-05,1559364139.473,4.06281708652793e-05,4.853905418719211e-05
94,+4.67672900E-05,1559364139.6813333,4.0628343921139104e-05,4.853841379310345e-05
95,+4.67679500E-05,1559364139.8896668,4.0628083242059145e-05,4.853905418719211e-05
96,+4.67626100E-05,1559364140.098,4.06282573932092e-05,4.853982266009852e-05
97,+4.67479300E-05,1559364140.3063333,4.0628373493975905e-05,4.85367487684729e-05
98,+4.67799800E-05,1559364140.5146668,4.0628083242059145e-05,4.8537261083743844e-05
99,+4.68133700E-05,1559364140.723,4.06281412924425e-05,4.85367487684729e-05
100,+4.67879900E-05,1559364144.362,4.171070865279299e-05,4.85359802955665e-05
101,+4.67900000E-05,1559364144.5703332,4.2747161007667034e-05,4.853777339901478e-05
102,+4.67358900E-05,1559364144.7786667,4.274746440306681e-05,4.854033497536946e-05
103,+4.67212000E-05,1559364144.987,4.391417853231106e-05,4.853610837438424e-05
104,+4.67245400E-05,1559364145.1953332,4.492780284775465e-05,4.853969458128079e-05
105,+4.66858000E-05,1559364145.4036667,4.4928077765607885e-05,4.853751724137931e-05
106,+4.66878100E-05,1559364145.612,4.611423548740416e-05,4.853329064039409e-05
107,+4.66884800E-05,1559364145.8203332,4.704395618838992e-05,4.8539310344827586e-05
108,+4.67025100E-05,1559364146.0286667,4.704391237677985e-05,4.853982266009852e-05
109,+4.66858000E-05,1559364146.237,4.840075136911281e-05,4.853546798029557e-05
110,+4.66784600E-05,1559364146.4453332,4.912899452354874e-05,4.853802955665024e-05
111,+4.66283800E-05,1559364146.6536667,4.91292552026287e-05,4.853380295566502e-05
112,+4.66397300E-05,1559364146.862,5.062609529025192e-05,4.8530088669950734e-05
113,+4.66430700E-05,1559364147.0703332,5.134233187294633e-05,4.853316256157636e-05
114,+4.66196900E-05,1559364147.2786667,5.134311281489595e-05,4.8531881773399015e-05
115,+4.65943200E-05,1559364147.487,5.134327272727273e-05,4.8535339901477836e-05
116,+4.65656000E-05,1559364147.6953332,5.134350383351588e-05,4.853367487684729e-05
117,+4.65856300E-05,1559364147.9036667,5.134341730558598e-05,4.8534315270935965e-05
118,+4.65589100E-05,1559364148.112,5.13434895947426e-05,4.854033497536946e-05
119,+4.65328800E-05,1559364148.3203332,5.134367688937568e-05,4.853815763546798e-05
120,+4.65342100E-05,1559364148.5286667,5.134364841182913e-05,4.8543802955665024e-05
121,+4.65148400E-05,1559364148.737,5.1343055859802846e-05,4.8540591133004924e-05
122,+4.64667700E-05,1559364148.9453332,5.134344578313253e-05,4.85412315270936e-05
123,+4.65101700E-05,1559364149.1536667,5.134353231106243e-05,4.853815763546798e-05
124,+4.64594200E-05,1559364149.362,5.1343243154435923e-05,4.8543802955665024e-05
125,+4.63953100E-05,1559364152.962,5.233833625410734e-05,4.854405911330049e-05
126,+4.63953000E-05,1559364153.1703331,5.34272552026287e-05,4.8548926108374386e-05
127,+4.64667700E-05,1559364153.3786666,5.342764512595838e-05,4.854931034482759e-05
128,+4.64454000E-05,1559364153.587,5.568222234392114e-05,4.854687684729064e-05
129,+4.63953100E-05,1559364153.7953331,5.567118510405258e-05,4.854995073891626e-05
130,+4.63953100E-05,1559364154.0036666,5.567044687842279e-05,4.8548157635467976e-05
131,+4.64594300E-05,1559364154.212,5.784718510405257e-05,4.855071921182266e-05
132,+4.64200200E-05,1559364154.4203331,5.7847358159912376e-05,4.8550847290640394e-05
133,+4.64120000E-05,1559364154.6286666,5.784813910186199e-05,4.855468965517242e-05
134,+4.64153400E-05,1559364154.837,5.9962141292442494e-05,4.855007881773399e-05
135,+4.64307000E-05,1559364155.0453331,5.9963313253012046e-05,4.855225615763547e-05
136,+4.64908000E-05,1559364155.2536666,5.996381927710844e-05,4.854841379310345e-05
137,+4.64707600E-05,1559364155.462,6.20783986856517e-05,4.8544827586206895e-05
138,+4.64340500E-05,1559364155.6703331,6.20791226725082e-05,4.854918226600985e-05
139,+4.64534100E-05,1559364155.8786666,6.207996166484118e-05,4.855097536945813e-05
140,+4.64674300E-05,1559364156.087,6.2080713033954e-05,4.85527684729064e-05
141,+4.64367100E-05,1559364156.2953331,6.208130668127054e-05,4.855071921182266e-05
142,+4.64634200E-05,1559364156.5036666,6.20817699890471e-05,4.8548541871921184e-05
143,+4.64527400E-05,1559364156.712,6.20822322015334e-05,4.8552512315270934e-05
144,+4.64540800E-05,1559364156.9203331,6.208250711938664e-05,4.85527684729064e-05
145,+4.64500700E-05,1559364157.1286666,6.208257940854326e-05,4.855635467980296e-05
146,+4.64293700E-05,1559364157.337,6.208249288061336e-05,4.855942857142857e-05
147,+4.64226900E-05,1559364157.5453331,6.208281051478641e-05,4.855609852216748e-05
148,+4.64226800E-05,1559364157.7536666,6.208262322015335e-05,4.856006896551724e-05
149,+4.64039900E-05,1559364157.962,6.208298466593647e-05,4.8555586206896554e-05
150,+4.62691000E-05,1559364161.706,6.387328368017525e-05,4.855686699507389e-05
151,+4.63084900E-05,1559364161.9143333,6.426405805038335e-05,4.855174384236453e-05
152,+4.62737700E-05,1559364162.1226668,6.426524424972618e-05,4.855379310344827e-05
153,+4.62677600E-05,1559364162.331,6.6059569550931e-05,4.855609852216748e-05
154,+4.63064900E-05,1559364162.5393333,6.638617415115005e-05,4.85516157635468e-05
155,+4.62490500E-05,1559364162.7476668,6.638672398685652e-05,4.8554305418719215e-05
156,+4.62544000E-05,1559364162.956,6.836546878422781e-05,4.8554305418719215e-05
157,+4.62377000E-05,1559364163.1643333,6.850546768893757e-05,4.855302463054187e-05
158,+4.62624100E-05,1559364163.3726668,6.850708762322015e-05,4.855597044334975e-05
159,+4.62564000E-05,1559364163.581,7.059522562979189e-05,4.8554305418719215e-05
160,+4.62103200E-05,1559364163.7893333,7.068549069003285e-05,4.8557891625615763e-05
161,+4.62116600E-05,1559364163.9976668,7.068764622124863e-05,4.855584236453202e-05
162,+4.62069800E-05,1559364164.206,7.27990295728368e-05,4.855494581280788e-05
163,+4.62096500E-05,1559364164.4143333,7.280607447973714e-05,4.855020689655172e-05
164,+4.61976300E-05,1559364164.6226668,7.2808143483023e-05,4.85527684729064e-05
165,+4.62310200E-05,1559364164.831,7.28090547645126e-05,4.855392118226601e-05
166,+4.62003000E-05,1559364165.0393333,7.281053012048194e-05,4.8554305418719215e-05
167,+4.62310200E-05,1559364165.2476668,7.281220810514787e-05,4.855392118226601e-05
168,+4.61829400E-05,1559364165.456,7.281293099671412e-05,4.855174384236453e-05
169,+4.62116600E-05,1559364165.6643333,7.281453669222344e-05,4.855264039408867e-05
170,+4.62069900E-05,1559364165.8726668,7.281524644030668e-05,4.855379310344827e-05
171,+4.61782700E-05,1559364166.081,7.281547754654983e-05,4.855302463054187e-05
172,+4.61235100E-05,1559364166.2893333,7.281539101861994e-05,4.855827586206896e-05
173,+4.61295100E-05,1559364166.4976668,7.281588280394305e-05,4.855468965517242e-05
174,+4.62016300E-05,1559364166.706,7.281625848849945e-05,4.855392118226601e-05
175,+4.61241800E-05,1559364170.362,7.37829726177437e-05,4.855853201970443e-05
176,+4.61128300E-05,1559364170.5703332,7.486795728368017e-05,4.855981280788177e-05
177,+4.61789200E-05,1559364170.7786667,7.486854983570645e-05,4.855866009852217e-05
178,+4.61161500E-05,1559364170.987,7.608817853231107e-05,4.855968472906404e-05
179,+4.61081300E-05,1559364171.1953332,7.705040854326396e-05,4.8555586206896554e-05
180,+4.61028000E-05,1559364171.4036667,7.705143483023001e-05,4.855507389162561e-05
181,+4.61068000E-05,1559364171.612,7.828493866374589e-05,4.855046305418719e-05
182,+4.61141600E-05,1559364171.8203332,7.916782037239868e-05,4.855571428571429e-05
183,+4.60954500E-05,1559364172.0286667,7.916803723986856e-05,4.855135960591133e-05
184,+4.60807500E-05,1559364172.237,8.058817962760131e-05,4.855584236453202e-05
185,+4.60821000E-05,1559364172.4453332,8.128572617743702e-05,4.8555201970443345e-05
186,+4.60854300E-05,1559364172.6536667,8.128679737130339e-05,4.855648275862069e-05
187,+4.60700800E-05,1559364172.862,8.280766265060241e-05,4.855609852216748e-05
188,+4.60600500E-05,1559364173.0703332,8.347166374589267e-05,4.8555586206896554e-05
189,+4.60594000E-05,1559364173.2786667,8.347215553121577e-05,4.855264039408867e-05
190,+4.60974500E-05,1559364173.487,8.347153340635268e-05,4.855353694581281e-05
191,+4.60640700E-05,1559364173.6953332,8.34713165388828e-05,4.8557123152709353e-05
192,+4.60907700E-05,1559364173.9036667,8.347107119386638e-05,4.855750738916256e-05
193,+4.61048100E-05,1559364174.112,8.347092661555313e-05,4.855904433497537e-05
194,+4.61362000E-05,1559364174.3203332,8.347147645125958e-05,4.855609852216748e-05
195,+4.61655700E-05,1559364174.5286667,8.347303833515882e-05,4.8559556650246304e-05
196,+4.61849500E-05,1559364174.737,8.347392113910186e-05,4.855443349753695e-05
197,+4.61876100E-05,1559364174.9453332,8.347512157721796e-05,4.855853201970443e-05
198,+4.61615700E-05,1559364175.1536667,8.347500547645125e-05,4.856019704433498e-05
199,+4.62116600E-05,1559364175.362,8.347606133625411e-05,4.855827586206896e-05
200,+4.61675700E-05,1559364178.961,8.453471960569552e-05,4.85584039408867e-05
201,+4.61402000E-05,1559364179.1693332,8.559475136911282e-05,4.856122167487685e-05
202,+4.61388700E-05,1559364179.3776667,8.559567688937568e-05,4.8559940886699505e-05
203,+4.61101400E-05,1559364179.586,8.670435596933188e-05,4.856147783251232e-05
204,+4.61401900E-05,1559364179.7943332,8.770970865279299e-05,4.855404926108374e-05
205,+4.61328600E-05,1559364180.0026667,8.771147316538883e-05,4.8554817733990144e-05
206,+4.60907800E-05,1559364180.211,8.893460240963856e-05,4.8558916256157634e-05
207,+4.60427000E-05,1559364180.4193332,8.970487404162104e-05,4.855507389162561e-05
208,+4.59999600E-05,1559364180.6276667,8.970569879518073e-05,4.855968472906404e-05
209,+4.60306700E-05,1559364180.836,9.138446768893758e-05,4.855456157635468e-05
210,+4.59665600E-05,1559364181.0443332,9.233137677984666e-05,4.8557635467980296e-05
211,+4.59398600E-05,1559364181.2526667,9.233207119386638e-05,4.855456157635468e-05
212,+4.59645500E-05,1559364181.461,9.348254326396495e-05,4.8554305418719215e-05
213,+4.59585600E-05,1559364181.6693332,9.406336692223439e-05,4.855737931034483e-05
214,+4.59425200E-05,1559364181.8776667,9.406304928806133e-05,4.855968472906404e-05
215,+4.58690700E-05,1559364182.086,9.40626582694414e-05,4.8556226600985216e-05
216,+4.59278400E-05,1559364182.2943332,9.406258598028478e-05,4.855917241379311e-05
217,+4.58971100E-05,1559364182.5026667,9.406361336254107e-05,4.8558916256157634e-05
218,+4.58730700E-05,1559364182.711,9.406540635268346e-05,4.855866009852217e-05
219,+4.59044500E-05,1559364182.9193332,9.406666484118291e-05,4.8557123152709353e-05
220,+4.58804100E-05,1559364183.1276667,9.406801095290252e-05,4.8556226600985216e-05
221,+4.59184800E-05,1559364183.336,9.406792332968236e-05,4.855942857142857e-05
222,+4.58677300E-05,1559364183.5443332,9.406821358159912e-05,4.856275862068966e-05
223,+4.59518600E-05,1559364183.7526667,9.406798138006572e-05,4.856122167487685e-05
224,+4.59144700E-05,1559364183.961,9.406740306681271e-05,4.856147783251232e-05
225,+4.59505300E-05,1559364187.562,9.490674589266155e-05,4.856224630541872e-05
226,+4.59418500E-05,1559364187.7703333,9.586553012048193e-05,4.855866009852217e-05
227,+4.59345000E-05,1559364187.9786668,9.586661555312157e-05,4.856327093596059e-05
228,+4.59498600E-05,1559364188.187,9.732552354874042e-05,4.856275862068966e-05
229,+4.59779200E-05,1559364188.3953333,9.849582584884996e-05,4.8559940886699505e-05
230,+4.59485300E-05,1559364188.6036668,9.849626067907995e-05,4.8557635467980296e-05
231,+4.60046300E-05,1559364188.812,9.950166812705368e-05,4.855507389162561e-05
232,+4.60079600E-05,1559364189.0203333,0.00010023029134720701,4.855584236453202e-05
233,+4.60527200E-05,1559364189.2286668,0.00010023063855421686,4.855814778325124e-05
234,+4.60807700E-05,1559364189.437,0.00010198692990142388,4.855635467980296e-05
235,+4.60734100E-05,1559364189.6453333,0.00010285929791894853,4.855609852216748e-05
236,+4.61488700E-05,1559364189.8536668,0.00010285989047097482,4.855456157635468e-05
237,+4.61288500E-05,1559364190.062,0.00010406294633077765,4.855507389162561e-05
238,+4.61215100E-05,1559364190.2703333,0.00010459252245345016,4.855404926108374e-05
239,+4.61215000E-05,1559364190.4786668,0.00010459246440306681,4.8554305418719215e-05
240,+4.61134900E-05,1559364190.687,0.00010459333187294633,4.855135960591133e-05
241,+4.61642400E-05,1559364190.8953333,0.0001045951117196057,4.855456157635468e-05
242,+4.61361900E-05,1559364191.1036668,0.00010459509638554216,4.855007881773399e-05
243,+4.61862800E-05,1559364191.312,0.00010459479299014238,4.855046305418719e-05
244,+4.61842700E-05,1559364191.5203333,0.00010459463417305586,4.8550591133004926e-05
245,+4.61742600E-05,1559364191.7286668,0.00010459487951807229,4.855110344827586e-05
246,+4.62216700E-05,1559364191.937,0.00010459479299014238,4.855046305418719e-05
247,+4.62129900E-05,1559364192.1453333,0.00010459553121577217,4.8553280788177344e-05
248,+4.62463900E-05,1559364192.3536668,0.00010459618181818182,4.8552512315270934e-05
249,+4.62283500E-05,1559364192.562,0.00010459664512595838,4.855404926108374e-05
250,+4.63879600E-05,1559364196.162,0.000105905282584885,4.85512315270936e-05
251,+4.63532300E-05,1559364196.3703332,0.00010722562322015334,4.85455960591133e-05
252,+4.63692500E-05,1559364196.5786667,0.00010722523329682366,4.8548157635467976e-05
253,+4.64186700E-05,1559364196.787,0.00010816080175246441,4.8552512315270934e-05
254,+4.64313600E-05,1559364196.9953332,0.00010902101533406353,4.855071921182266e-05
255,+4.64273700E-05,1559364197.2036667,0.00010902210076670318,4.8555201970443345e-05
256,+4.63772700E-05,1559364197.412,0.00011156148959474261,4.854969458128079e-05
257,+4.64587400E-05,1559364197.6203332,0.00011152812705366923,4.855097536945813e-05
258,+4.64240200E-05,1559364197.8286667,0.00011152412924424973,4.854905418719211e-05
