,SQUID_Volt(V),timestamp,MAG_CURR(A)
185,+4.73602900E-05,1559362567.4203331,
186,+4.73562700E-05,1559362567.6286666,
187,+4.73028600E-05,1559362567.837,
188,+4.73449200E-05,1559362568.0453331,
189,+4.70811400E-05,1559362568.2536666,
190,+4.70737900E-05,1559362568.462,
191,+4.69495700E-05,1559362568.6703331,
192,+4.73576200E-05,1559362568.8786666,
193,+4.71539300E-05,1559362569.087,
194,+4.72140300E-05,1559362569.2953331,
195,+4.71559300E-05,1559362569.5036666,
196,+4.73529400E-05,1559362569.712,
197,+4.71499100E-05,1559362569.9203331,
198,+4.72327400E-05,1559362570.1286666,
199,+4.72040000E-05,1559362570.337,
200,+4.69422300E-05,1559362571.936,
201,+4.71546000E-05,1559362572.1443334,
202,+4.70898100E-05,1559362572.3526669,
203,+4.71592600E-05,1559362572.561,
204,+4.70951600E-05,1559362572.7693334,
205,+4.71325600E-05,1559362572.9776669,
206,+4.72060200E-05,1559362573.186,
207,+4.70477500E-05,1559362573.3943334,
208,+4.70798100E-05,1559362573.6026669,
209,+4.72107000E-05,1559362573.811,
210,+4.71940000E-05,1559362574.0193334,
211,+4.72601100E-05,1559362574.2276669,
212,+4.72100300E-05,1559362574.436,
213,+4.67926400E-05,1559362574.6443334,
214,+4.67044900E-05,1559362574.8526669,
215,+4.67612500E-05,1559362575.061,
216,+4.68587500E-05,1559362575.2693334,
217,+4.68727800E-05,1559362575.4776669,
218,+4.69048300E-05,1559362575.686,
219,+4.68587400E-05,1559362575.8943334,
220,+4.68240300E-05,1559362576.1026669,
221,+4.67185100E-05,1559362576.311,
222,+4.66410400E-05,1559362576.5193334,
223,+4.68821200E-05,1559362576.7276669,
224,+4.67939700E-05,1559362576.936,
225,+4.67892900E-05,1559362578.537,
226,+4.70090200E-05,1559362578.7453332,
227,+4.65715700E-05,1559362578.9536667,
228,+4.65475300E-05,1559362579.162,
229,+4.65355100E-05,1559362579.3703332,
230,+4.64994500E-05,1559362579.5786667,
231,+4.70530800E-05,1559362579.787,
232,+4.70023300E-05,1559362579.9953332,
233,+4.70230200E-05,1559362580.2036667,
234,+4.70878000E-05,1559362580.412,
235,+4.70637600E-05,1559362580.6203332,
236,+4.71345600E-05,1559362580.8286667,
237,+4.71906600E-05,1559362581.037,
238,+4.71566000E-05,1559362581.2453332,
239,+4.71365600E-05,1559362581.4536667,
240,+4.70691200E-05,1559362581.662,
241,+4.69762900E-05,1559362581.8703332,
242,+4.69061700E-05,1559362582.0786667,
243,+4.70530700E-05,1559362582.287,
244,+4.71185300E-05,1559362582.4953332,
245,+4.73182200E-05,1559362582.7036667,
246,+4.68260300E-05,1559362582.912,
247,+4.66423800E-05,1559362583.1203332,
248,+4.65842700E-05,1559362583.3286667,
249,+4.70924800E-05,1559362583.537,
250,+4.71158600E-05,1559362585.136,
251,+4.70050000E-05,1559362585.3443332,
252,+4.69856300E-05,1559362585.5526667,
253,+4.72621100E-05,1559362585.761,
254,+4.74090400E-05,1559362585.9693332,
255,+4.74637900E-05,1559362586.1776667,
256,+4.73916700E-05,1559362586.386,
257,+4.73769800E-05,1559362586.5943332,
258,+4.73703000E-05,1559362586.8026667,
259,+4.72574300E-05,1559362587.011,
260,+4.71953300E-05,1559362587.2193332,
261,+4.71953200E-05,1559362587.4276667,
262,+4.72086900E-05,1559362587.636,
263,+4.72467500E-05,1559362587.8443332,
264,+4.73622800E-05,1559362588.0526667,
265,+4.72627900E-05,1559362588.261,
266,+4.71873200E-05,1559362588.4693332,
267,+4.72193700E-05,1559362588.6776667,
268,+4.71592700E-05,1559362588.886,
269,+4.73028600E-05,1559362589.0943332,
270,+4.73228900E-05,1559362589.3026667,
271,+4.72166900E-05,1559362589.511,
272,+4.73449200E-05,1559362589.7193332,
273,+4.74811700E-05,1559362589.9276667,
274,+4.73903400E-05,1559362590.136,
275,+4.74010200E-05,1559362591.736,
276,+4.74350800E-05,1559362591.9443333,
277,+4.74417700E-05,1559362592.1526668,
