,SQUID_Volt(V),timestamp,FC_CURR(A),MOD_CURR(A)
64,+4.69235200E-05,1559360388.5656667,,3.214902847754655e-05
65,+4.70050100E-05,1559360388.774,,3.214953450164294e-05
66,+4.69716000E-05,1559360388.9823332,,3.215022891566265e-05
67,+4.69863000E-05,1559360389.1906667,,3.215043154435925e-05
68,+4.69729500E-05,1559360389.399,,3.2150401971522456e-05
69,+4.69936500E-05,1559360389.6073332,,3.2150460021905804e-05
70,+4.69756300E-05,1559360389.8156667,,3.2151140197152245e-05
71,+4.69696100E-05,1559360390.024,,3.215129901423877e-05
72,+4.69589200E-05,1559360390.2323332,,3.2151443592552025e-05
73,+4.69876400E-05,1559360390.4406667,,3.2151820372398687e-05
74,+4.69649400E-05,1559360390.649,,3.215166046002191e-05
75,+4.69943300E-05,1559360394.355,,3.249176670317634e-05
76,+4.69702700E-05,1559360394.5633333,,3.423978203723987e-05
77,+4.70197000E-05,1559360394.7716668,,3.423976779846659e-05
78,+4.70023300E-05,1559360394.98,,3.4792745892661555e-05
79,+4.70070100E-05,1559360395.1883333,,3.6420279299014235e-05
80,+4.70310500E-05,1559360395.3966668,,3.6420640744797376e-05
81,+4.70003200E-05,1559360395.605,,3.701719167579408e-05
82,+4.70116800E-05,1559360395.8133333,,3.853593975903614e-05
83,+4.70143500E-05,1559360396.0216668,,3.8536403066812706e-05
84,+4.70290400E-05,1559360396.23,,3.9183628696604604e-05
85,+4.70430700E-05,1559360396.4383333,,4.062192113910187e-05
86,+4.70283800E-05,1559360396.6466668,,4.062221029572837e-05
87,+4.70557600E-05,1559360396.855,,4.147493318729463e-05
88,+4.70717900E-05,1559360397.0633333,,4.274066593647316e-05
89,+4.70637700E-05,1559360397.2716668,,4.27413461117196e-05
90,+4.70858100E-05,1559360397.48,,4.274127382256298e-05
91,+4.71238800E-05,1559360397.6883333,,4.274189594742607e-05
92,+4.70918300E-05,1559360397.8966668,,4.274170755750274e-05
93,+4.71118600E-05,1559360398.105,,4.274172179627601e-05
94,+4.70991700E-05,1559360398.3133333,,4.274188061336254e-05
95,+4.70964900E-05,1559360398.5216668,,4.274201095290252e-05
96,+4.70744600E-05,1559360398.73,,4.274214129244249e-05
97,+4.70804600E-05,1559360398.9383333,,4.274212705366922e-05
98,+4.70938200E-05,1559360399.1466668,,4.2742112814895946e-05
99,+4.71352200E-05,1559360399.355,,4.27422278203724e-05
100,+4.71452400E-05,1559360402.875,,4.418838882803943e-05
101,+4.71132000E-05,1559360403.0833333,,4.492221905805039e-05
