,SQUID_Volt(V),timestamp
134,-2.46942400E-05,1558930137.794
135,-2.41312800E-05,1558930138.0023332
136,-2.42801900E-05,1558930138.2106667
137,-2.45039100E-05,1558930138.419
138,-2.44037400E-05,1558930138.6273332
139,-2.44812200E-05,1558930138.8356667
140,-2.45019200E-05,1558930139.044
141,-2.44084200E-05,1558930139.2523332
142,-2.44571700E-05,1558930139.4606667
143,-2.40524700E-05,1558930139.669
144,-2.45339700E-05,1558930139.8773332
145,-3.22433900E-05,1558930140.0856667
146,-2.42701800E-05,1558930140.294
147,-2.42354500E-05,1558930140.5023332
148,-2.46461800E-05,1558930140.7106667
149,-2.41519800E-05,1558930140.919
150,-2.43643500E-05,1558930142.52
151,-2.43957400E-05,1558930142.7283332
152,-2.41306000E-05,1558930142.9366667
153,-2.46067700E-05,1558930143.145
154,-2.42321200E-05,1558930143.3533332
155,-2.45459900E-05,1558930143.5616667
156,-2.37359100E-05,1558930143.77
157,-2.43403000E-05,1558930143.9783332
158,-2.37532900E-05,1558930144.1866667
159,-2.43777000E-05,1558930144.395
160,-2.37138800E-05,1558930144.6033332
161,-2.38541300E-05,1558930144.8116667
162,-2.39162300E-05,1558930145.02
163,-2.40858700E-05,1558930145.2283332
164,-2.42574900E-05,1558930145.4366667
165,-2.41786900E-05,1558930145.645
166,-2.42668400E-05,1558930145.8533332
167,-2.40958900E-05,1558930146.0616667
168,-2.40270900E-05,1558930146.27
169,-2.39616500E-05,1558930146.4783332
170,-2.41880500E-05,1558930146.6866667
171,-2.39362600E-05,1558930146.895
172,-2.41005600E-05,1558930147.1033332
173,-2.37365900E-05,1558930147.3116667
174,-2.43930700E-05,1558930147.52
175,-2.38881900E-05,1558930149.121
176,-2.37506200E-05,1558930149.3293333
177,-2.39262600E-05,1558930149.5376668
178,-2.36744900E-05,1558930149.746
179,-2.38234100E-05,1558930149.9543333
180,-2.36250600E-05,1558930150.1626668
181,-2.38414300E-05,1558930150.371
182,-2.39382800E-05,1558930150.5793333
183,-2.41085700E-05,1558930150.7876668
184,-2.41032200E-05,1558930150.996
185,-2.37272500E-05,1558930151.2043333
186,-2.36504400E-05,1558930151.4126668
187,-2.36951900E-05,1558930151.621
188,-2.36090400E-05,1558930151.8293333
189,-2.41987200E-05,1558930152.0376668
190,-2.37940300E-05,1558930152.246
191,-2.35115400E-05,1558930152.4543333
192,-2.34955100E-05,1558930152.6626668
193,-2.39235800E-05,1558930152.871
194,-2.40664900E-05,1558930153.0793333
195,-2.34561100E-05,1558930153.2876668
196,-2.38581400E-05,1558930153.496
197,-2.39169100E-05,1558930153.7043333
198,-2.35162100E-05,1558930153.9126668
199,-2.36103700E-05,1558930154.121
200,-2.38895200E-05,1558930155.72
201,-2.38968700E-05,1558930155.9283333
202,-2.38180600E-05,1558930156.1366668
203,-2.41132500E-05,1558930156.345
204,-2.34287200E-05,1558930156.5533333
205,-2.38975400E-05,1558930156.7616668
206,-2.38962100E-05,1558930156.97
207,-2.38113900E-05,1558930157.1783333
208,-2.35656300E-05,1558930157.3866668
209,-2.39763500E-05,1558930157.595
210,-2.39810100E-05,1558930157.8033333
211,-2.36911900E-05,1558930158.0116668
212,-2.37633100E-05,1558930158.22
213,-2.37125500E-05,1558930158.4283333
214,-2.34147000E-05,1558930158.6366668
215,-2.33552600E-05,1558930158.845
216,-2.34193800E-05,1558930159.0533333
217,-2.36337400E-05,1558930159.2616668
218,-2.36010100E-05,1558930159.47
219,-2.34901500E-05,1558930159.6783333
220,-2.33018400E-05,1558930159.8866668
221,-2.37846700E-05,1558930160.095
222,-2.33639400E-05,1558930160.3033333
223,-2.40357700E-05,1558930160.5116668
224,-2.40404500E-05,1558930160.72
225,-2.38568100E-05,1558930162.321
226,-2.39750100E-05,1558930162.5293334
227,-2.36264000E-05,1558930162.7376668
228,-2.36143700E-05,1558930162.946
229,-2.37566300E-05,1558930163.1543334
230,-2.34053500E-05,1558930163.3626668
231,-2.36517700E-05,1558930163.571
232,-2.40678300E-05,1558930163.7793334
233,-2.31188500E-05,1558930163.9876668
234,-2.36885100E-05,1558930164.196
235,-2.39389300E-05,1558930164.4043334
236,-2.36845000E-05,1558930164.6126668
237,-2.34113500E-05,1558930164.821
238,-2.38387700E-05,1558930165.0293334
239,-2.38073900E-05,1558930165.2376668
240,-2.39763500E-05,1558930165.446
241,-2.39770000E-05,1558930165.6543334
242,-2.38835100E-05,1558930165.8626668
243,-2.35763000E-05,1558930166.071
244,-2.37786600E-05,1558930166.2793334
245,-2.35062000E-05,1558930166.4876668
246,-2.36992000E-05,1558930166.696
247,-2.35576200E-05,1558930166.9043334
248,-2.37512900E-05,1558930167.1126668
249,-2.37753200E-05,1558930167.321
250,-2.39162400E-05,1558930168.92
251,-2.40357900E-05,1558930169.1283333
252,-2.36938500E-05,1558930169.3366668
253,-2.36751600E-05,1558930169.545
254,-2.39382800E-05,1558930169.7533333
255,-2.39042100E-05,1558930169.9616668
256,-2.40698400E-05,1558930170.17
257,-2.35649600E-05,1558930170.3783333
258,-2.38521300E-05,1558930170.5866668
259,-2.40257500E-05,1558930170.795
260,-2.36477600E-05,1558930171.0033333
261,-2.39863500E-05,1558930171.2116668
262,-2.41392900E-05,1558930171.42
263,-2.37573000E-05,1558930171.6283333
264,-2.38274200E-05,1558930171.8366668
265,-2.38320800E-05,1558930172.045
266,-2.37018700E-05,1558930172.2533333
267,-2.36210600E-05,1558930172.4616668
268,-2.39115600E-05,1558930172.67
269,-2.35228900E-05,1558930172.8783333
270,-2.35175500E-05,1558930173.0866668
271,-2.36604600E-05,1558930173.295
272,-2.35048500E-05,1558930173.5033333
273,-2.36824900E-05,1558930173.7116668
274,-2.34273800E-05,1558930173.92
275,-2.38327600E-05,1558930175.52
276,-2.35442500E-05,1558930175.7283332
277,-2.36591100E-05,1558930175.9366667
278,-2.31976600E-05,1558930176.145
279,-2.35255700E-05,1558930176.3533332
280,-2.37252400E-05,1558930176.5616667
281,-2.31375600E-05,1558930176.77
282,-2.34494200E-05,1558930176.9783332
283,-2.36390800E-05,1558930177.1866667
284,-2.33318900E-05,1558930177.395
285,-2.36577800E-05,1558930177.6033332
286,-2.29953100E-05,1558930177.8116667
287,-2.36304100E-05,1558930178.02
288,-2.40150700E-05,1558930178.2283332
289,-2.37339200E-05,1558930178.4366667
290,-2.39436200E-05,1558930178.645
291,-2.38528000E-05,1558930178.8533332
292,-2.39202500E-05,1558930179.0616667
293,-2.37486100E-05,1558930179.27
294,-2.35963500E-05,1558930179.4783332
295,-2.34507700E-05,1558930179.6866667
296,-2.38534700E-05,1558930179.895
297,-2.37425900E-05,1558930180.1033332
298,-2.37813400E-05,1558930180.3116667
299,-2.38541400E-05,1558930180.52
300,-2.36637900E-05,1558930182.12
301,-2.38300900E-05,1558930182.3283331
302,-2.37766600E-05,1558930182.5366666
303,-2.38394300E-05,1558930182.745
304,-2.39730000E-05,1558930182.9533331
305,-2.38608100E-05,1558930183.1616666
306,-2.37506100E-05,1558930183.37
307,-2.38073900E-05,1558930183.5783331
308,-2.41312800E-05,1558930183.7866666
309,-2.40084100E-05,1558930183.995
310,-2.39903700E-05,1558930184.2033331
311,-2.41045500E-05,1558930184.4116666
312,-2.39035400E-05,1558930184.62
313,-2.37846700E-05,1558930184.8283331
314,-2.37679900E-05,1558930185.0366666
315,-2.36751400E-05,1558930185.245
316,-2.38995400E-05,1558930185.4533331
317,-2.42868900E-05,1558930185.6616666
318,-2.38133800E-05,1558930185.87
319,-2.38521300E-05,1558930186.0783331
320,-2.37446000E-05,1558930186.2866666
321,-2.36223900E-05,1558930186.495
322,-2.39696500E-05,1558930186.7033331
323,-2.39683300E-05,1558930186.9116666
324,-2.38928600E-05,1558930187.12
