,SQUID_Volt(V),timestamp
51,-2.60335000E-05,1558930576.7663333
52,-2.58058000E-05,1558930576.9746668
53,-2.59954000E-05,1558930577.183
54,-2.59402000E-05,1558930577.3913333
55,-2.59123000E-05,1558930577.5996668
56,-2.62619000E-05,1558930577.808
57,-2.57117000E-05,1558930578.0163333
58,-2.60033000E-05,1558930578.2246668
59,-2.59025000E-05,1558930578.433
60,-2.57736000E-05,1558930578.6413333
61,-2.65364000E-05,1558930578.8496668
62,-2.56735000E-05,1558930579.058
63,-2.60461000E-05,1558930579.2663333
64,-2.59221000E-05,1558930579.4746668
65,-2.63646000E-05,1558930579.683
66,-2.59566000E-05,1558930579.8913333
67,-2.59239000E-05,1558930580.0996668
68,-2.59566000E-05,1558930580.308
69,-2.60361000E-05,1558930580.5163333
70,-2.62677000E-05,1558930580.7246668
71,-2.61322000E-05,1558930580.933
72,-2.56275000E-05,1558930581.1413333
73,-2.56563000E-05,1558930581.3496668
74,-2.56275000E-05,1558930581.558
75,-2.61273000E-05,1558930582.159
76,-2.56251000E-05,1558930582.3673332
77,-2.59804000E-05,1558930582.5756667
78,-2.56942000E-05,1558930582.784
79,-2.57370000E-05,1558930582.9923332
80,-2.56509000E-05,1558930583.2006667
81,-2.60133000E-05,1558930583.409
82,-2.61841000E-05,1558930583.6173332
83,-2.56630000E-05,1558930583.8256667
84,-2.59000000E-05,1558930584.034
85,-2.58912000E-05,1558930584.2423332
86,-2.54827000E-05,1558930584.4506667
87,-2.59914000E-05,1558930584.659
88,-2.58058000E-05,1558930584.8673332
89,-2.60721000E-05,1558930585.0756667
90,-2.59119000E-05,1558930585.284
91,-2.58717000E-05,1558930585.4923332
92,-2.57944000E-05,1558930585.7006667
93,-2.55420000E-05,1558930585.909
94,-2.59557000E-05,1558930586.1173332
95,-2.55534000E-05,1558930586.3256667
96,-2.58624000E-05,1558930586.534
97,-2.55901000E-05,1558930586.7423332
98,-2.59372000E-05,1558930586.9506667
99,-2.54946000E-05,1558930587.159
100,-2.57567000E-05,1558930587.759
101,-2.59725000E-05,1558930587.9673333
102,-2.56029000E-05,1558930588.1756668
103,-2.58412000E-05,1558930588.384
104,-2.58920000E-05,1558930588.5923333
105,-2.54675000E-05,1558930588.8006668
106,-2.56298000E-05,1558930589.009
107,-2.59824000E-05,1558930589.2173333
108,-2.62286000E-05,1558930589.4256668
109,-2.53584000E-05,1558930589.634
110,-2.58217000E-05,1558930589.8423333
111,-2.62433000E-05,1558930590.0506668
112,-2.62724000E-05,1558930590.259
113,-2.52052000E-05,1558930590.4673333
114,-2.59060000E-05,1558930590.6756668
115,-2.56785000E-05,1558930590.884
116,-2.64409000E-05,1558930591.0923333
117,-2.60779000E-05,1558930591.3006668
118,-2.59393000E-05,1558930591.509
119,-2.59594000E-05,1558930591.7173333
120,-2.58032000E-05,1558930591.9256668
121,-2.56444000E-05,1558930592.134
122,-2.60829000E-05,1558930592.3423333
123,-2.55898000E-05,1558930592.5506668
124,-2.56452000E-05,1558930592.759
125,-2.57784000E-05,1558930593.36
126,-2.59828000E-05,1558930593.5683331
127,-2.61943000E-05,1558930593.7766666
128,-2.59641000E-05,1558930593.985
129,-2.61503000E-05,1558930594.1933331
130,-2.59366000E-05,1558930594.4016666
131,-2.58110000E-05,1558930594.61
132,-2.57906000E-05,1558930594.8183331
133,-2.58659000E-05,1558930595.0266666
134,-2.55949000E-05,1558930595.235
135,-2.57766000E-05,1558930595.4433331
136,-2.59890000E-05,1558930595.6516666
137,-2.59208000E-05,1558930595.86
138,-2.59360000E-05,1558930596.0683331
139,-2.57105000E-05,1558930596.2766666
140,-2.56285000E-05,1558930596.485
141,-2.61359000E-05,1558930596.6933331
142,-2.55905000E-05,1558930596.9016666
143,-2.61539000E-05,1558930597.11
144,-2.58447000E-05,1558930597.3183331
145,-2.57671000E-05,1558930597.5266666
146,-2.60449000E-05,1558930597.735
147,-2.62456000E-05,1558930597.9433331
148,-2.56969000E-05,1558930598.1516666
149,-2.57663000E-05,1558930598.36
150,-2.54740000E-05,1558930598.961
151,-2.58817000E-05,1558930599.1693332
152,-2.57956000E-05,1558930599.3776667
153,-2.56133000E-05,1558930599.586
154,-2.57016000E-05,1558930599.7943332
155,-2.60312000E-05,1558930600.0026667
156,-2.59512000E-05,1558930600.211
157,-2.55318000E-05,1558930600.4193332
158,-2.53986000E-05,1558930600.6276667
159,-2.57055000E-05,1558930600.836
160,-2.58616000E-05,1558930601.0443332
161,-2.57455000E-05,1558930601.2526667
162,-2.52946000E-05,1558930601.461
163,-2.55009000E-05,1558930601.6693332
164,-2.57347000E-05,1558930601.8776667
165,-2.56778000E-05,1558930602.086
166,-2.58059000E-05,1558930602.2943332
167,-2.54615000E-05,1558930602.5026667
168,-2.56190000E-05,1558930602.711
169,-2.55189000E-05,1558930602.9193332
170,-2.56596000E-05,1558930603.1276667
171,-2.55931000E-05,1558930603.336
172,-2.54889000E-05,1558930603.5443332
173,-2.58381000E-05,1558930603.7526667
174,-2.57092000E-05,1558930603.961
175,-2.54443000E-05,1558930604.56
176,-2.56519000E-05,1558930604.7683332
177,-2.53847000E-05,1558930604.9766667
178,-2.56258000E-05,1558930605.185
179,-2.55963000E-05,1558930605.3933332
180,-2.57419000E-05,1558930605.6016667
181,-2.55517000E-05,1558930605.81
182,-2.54540000E-05,1558930606.0183332
183,-2.55374000E-05,1558930606.2266667
184,-2.57877000E-05,1558930606.435
185,-2.55601000E-05,1558930606.6433332
186,-2.54881000E-05,1558930606.8516667
187,-2.56875000E-05,1558930607.06
188,-2.56068000E-05,1558930607.2683332
189,-2.55707000E-05,1558930607.4766667
190,-2.54306000E-05,1558930607.685
191,-2.54367000E-05,1558930607.8933332
192,-2.57251000E-05,1558930608.1016667
193,-2.54227000E-05,1558930608.31
194,-2.54941000E-05,1558930608.5183332
195,-2.54213000E-05,1558930608.7266667
196,-2.50989000E-05,1558930608.935
197,-2.52538000E-05,1558930609.1433332
198,-2.53226000E-05,1558930609.3516667
199,-2.56270000E-05,1558930609.56
200,-2.54881000E-05,1558930610.159
201,-2.53359000E-05,1558930610.3673332
202,-2.51242000E-05,1558930610.5756667
203,-2.53674000E-05,1558930610.784
204,-2.49503000E-05,1558930610.9923332
205,-2.51986000E-05,1558930611.2006667
206,-2.52339000E-05,1558930611.409
207,-2.52708000E-05,1558930611.6173332
208,-2.51205000E-05,1558930611.8256667
209,-2.52172000E-05,1558930612.034
210,-2.55224000E-05,1558930612.2423332
211,-2.54043000E-05,1558930612.4506667
212,-2.53761000E-05,1558930612.659
213,-2.53655000E-05,1558930612.8673332
214,-2.52193000E-05,1558930613.0756667
215,-2.57414000E-05,1558930613.284
216,-2.54336000E-05,1558930613.4923332
217,-2.50079000E-05,1558930613.7006667
218,-2.56662000E-05,1558930613.909
219,-2.57140000E-05,1558930614.1173332
220,-2.55932000E-05,1558930614.3256667
221,-2.55511000E-05,1558930614.534
222,-2.52921000E-05,1558930614.7423332
223,-2.51132000E-05,1558930614.9506667
224,-2.54471000E-05,1558930615.159
225,-2.56807000E-05,1558930615.759
226,-2.51634000E-05,1558930615.9673333
227,-2.52964000E-05,1558930616.1756668
228,-2.55553000E-05,1558930616.384
229,-2.55079000E-05,1558930616.5923333
230,-2.55351000E-05,1558930616.8006668
231,-2.53816000E-05,1558930617.009
232,-2.51909000E-05,1558930617.2173333
233,-2.53510000E-05,1558930617.4256668
234,-2.48504000E-05,1558930617.634
235,-2.54713000E-05,1558930617.8423333
236,-2.52736000E-05,1558930618.0506668
237,-2.50002000E-05,1558930618.259
238,-2.52657000E-05,1558930618.4673333
239,-2.51700000E-05,1558930618.6756668
240,-2.55086000E-05,1558930618.884
241,-2.53431000E-05,1558930619.0923333
242,-2.50074000E-05,1558930619.3006668
243,-2.54326000E-05,1558930619.509
244,-2.52590000E-05,1558930619.7173333
245,-2.54112000E-05,1558930619.9256668
246,-2.51322000E-05,1558930620.134
247,-2.50841000E-05,1558930620.3423333
248,-2.49806000E-05,1558930620.5506668
249,-2.58417000E-05,1558930620.759
250,-2.50007000E-05,1558930621.361
251,-2.50342000E-05,1558930621.5693333
252,-2.57027000E-05,1558930621.7776668
253,-2.52085000E-05,1558930621.986
254,-2.51062000E-05,1558930622.1943333
255,-2.52210000E-05,1558930622.4026668
256,-2.52668000E-05,1558930622.611
257,-2.49577000E-05,1558930622.8193333
258,-2.50025000E-05,1558930623.0276668
259,-2.56941000E-05,1558930623.236
260,-2.51351000E-05,1558930623.4443333
261,-2.53514000E-05,1558930623.6526668
262,-2.55577000E-05,1558930623.861
263,-2.54656000E-05,1558930624.0693333
264,-2.53783000E-05,1558930624.2776668
265,-2.54525000E-05,1558930624.486
266,-2.54878000E-05,1558930624.6943333
267,-2.56074000E-05,1558930624.9026668
268,-2.51941000E-05,1558930625.111
269,-2.52156000E-05,1558930625.3193333
270,-2.54637000E-05,1558930625.5276668
271,-2.54016000E-05,1558930625.736
272,-2.53248000E-05,1558930625.9443333
273,-2.54001000E-05,1558930626.1526668
274,-2.53223000E-05,1558930626.361
275,-2.53989000E-05,1558930626.959
276,-2.53642000E-05,1558930627.1673334
277,-2.54023000E-05,1558930627.3756669
278,-2.51640000E-05,1558930627.584
279,-2.55725000E-05,1558930627.7923334
280,-2.53416000E-05,1558930628.0006669
281,-2.54103000E-05,1558930628.209
282,-2.53200000E-05,1558930628.4173334
283,-2.53196000E-05,1558930628.6256669
284,-2.53383000E-05,1558930628.834
285,-2.53023000E-05,1558930629.0423334
286,-2.53030000E-05,1558930629.2506669
287,-2.54472000E-05,1558930629.459
288,-2.51969000E-05,1558930629.6673334
289,-2.54317000E-05,1558930629.8756669
290,-2.52140000E-05,1558930630.084
291,-2.57236000E-05,1558930630.2923334
292,-2.55764000E-05,1558930630.5006669
293,-2.50958000E-05,1558930630.709
294,-2.51080000E-05,1558930630.9173334
295,-2.54071000E-05,1558930631.1256669
296,-2.56454000E-05,1558930631.334
297,-2.56101000E-05,1558930631.5423334
298,-2.55298000E-05,1558930631.7506669
299,-2.53610000E-05,1558930631.959
