Time (s),Temp Probe Voltage (V)
343.392999887,+9.71590780E-01
343.792999983,+9.71782020E-01
344.19299984,+9.71968440E-01
344.592999935,+9.72157080E-01
344.993000031,+9.72340780E-01
345.39199996,+9.72527080E-01
345.790999889,+9.72707270E-01
346.190999985,+9.72893180E-01
346.589999914,+9.73068180E-01
346.99000001,+9.73246680E-01
347.389999866,+9.73421290E-01
347.789000034,+9.73600570E-01
348.188999891,+9.73773490E-01
348.588999987,+9.73951860E-01
348.987999916,+9.74123090E-01
349.388000011,+9.74300550E-01
349.787999868,+9.74471130E-01
350.187999964,+9.74644960E-01
350.587999821,+9.74813590E-01
350.987999916,+9.74981700E-01
351.388000011,+9.75144610E-01
351.787999868,+9.75312240E-01
352.187000036,+9.75474640E-01
352.586999893,+9.75636640E-01
352.986999989,+9.75798130E-01
353.388000011,+9.75957660E-01
353.786999941,+9.76116030E-01
354.18599987,+9.76271670E-01
354.585999966,+9.76428600E-01
354.984999895,+9.76584110E-01
355.38499999,+9.76737020E-01
355.78399992,+9.76889020E-01
356.184000015,+9.77042060E-01
356.583999872,+9.77194840E-01
356.98300004,+9.77342690E-01
357.381999969,+9.77491050E-01
357.781999826,+9.77637720E-01
358.181999922,+9.77784140E-01
358.582999945,+9.77929250E-01
358.983999968,+9.78069430E-01
359.382999897,+9.78215460E-01
359.782999992,+9.78354340E-01
360.181999922,+9.78494780E-01
360.582000017,+9.78630930E-01
360.981999874,+9.78768640E-01
361.381999969,+9.78904400E-01
361.780999899,+9.79041850E-01
362.180999994,+9.79174880E-01
362.580999851,+9.79316490E-01
362.980000019,+9.79448610E-01
363.379999876,+9.79585670E-01
363.779999971,+9.79714420E-01
364.179999828,+9.79848230E-01
364.578999996,+9.79974120E-01
364.978999853,+9.80105330E-01
365.378999949,+9.80229790E-01
365.777999878,+9.80358280E-01
366.177999973,+9.80482480E-01
366.57799983,+9.80610570E-01
366.977999926,+9.80732950E-01
367.376999855,+9.80861440E-01
367.77699995,+9.80984860E-01
368.177000046,+9.81107110E-01
368.575999975,+9.81226760E-01
368.975999832,+9.81346150E-01
369.375999928,+9.81464900E-01
369.776000023,+9.81586110E-01
370.17599988,+9.81704850E-01
370.575999975,+9.81820990E-01
370.974999905,+9.81938570E-01
371.375,+9.82055490E-01
371.774999857,+9.82170990E-01
372.174999952,+9.82287390E-01
372.573999882,+9.82401330E-01
372.973999977,+9.82513570E-01
373.373999834,+9.82629590E-01
373.773999929,+9.82741570E-01
374.174000025,+9.82851480E-01
374.572999954,+9.82977110E-01
374.97300005,+9.83107670E-01
375.372999907,+9.83231220E-01
375.773000002,+9.83342430E-01
376.172999859,+9.83451430E-01
376.572999954,+9.83566790E-01
376.971999884,+9.83673450E-01
377.371999979,+9.83783230E-01
377.771999836,+9.83881060E-01
378.171999931,+9.83994090E-01
378.570999861,+9.84100880E-01
378.971999884,+9.84207670E-01
379.371000051,+9.84307960E-01
379.769999981,+9.84410590E-01
380.169999838,+9.84509330E-01
380.569000006,+9.84620670E-01
380.968999863,+9.84715120E-01
381.368999958,+9.84820610E-01
381.768999815,+9.84919470E-01
382.167999983,+9.85018860E-01
382.566999912,+9.85113690E-01
382.967000008,+9.85217370E-01
383.366999865,+9.85313630E-01
383.766000032,+9.85415880E-01
384.165999889,+9.85510070E-01
384.565999985,+9.85605550E-01
384.965999842,+9.85698740E-01
385.36500001,+9.85792150E-01
385.764999866,+9.85884390E-01
386.164999962,+9.85974810E-01
386.563999891,+9.86066920E-01
386.963999987,+9.86156300E-01
387.363999844,+9.86246730E-01
387.763999939,+9.86335980E-01
388.164000034,+9.86426920E-01
388.562999964,+9.86514610E-01
388.962999821,+9.86603860E-01
389.361999989,+9.86690650E-01
389.760999918,+9.86778080E-01
390.161000013,+9.86866290E-01
390.56099987,+9.86952550E-01
390.960000038,+9.87037910E-01
391.359999895,+9.87123780E-01
391.75999999,+9.87209920E-01
392.159999847,+9.87296050E-01
392.559000015,+9.87376860E-01
392.958999872,+9.87463380E-01
393.35800004,+9.87546530E-01
393.75999999,+9.87630840E-01
394.15899992,+9.87711260E-01
394.559000015,+9.87795700E-01
394.958999872,+9.87871570E-01
395.35800004,+9.87941080E-01
395.757999897,+9.87974470E-01
396.157999992,+9.88093730E-01
396.557999849,+9.88216500E-01
396.957999945,+9.88383960E-01
397.35800004,+9.88545960E-01
397.756999969,+9.88720960E-01
398.156999826,+9.88954420E-01
398.555999994,+9.89142670E-01
398.955999851,+9.89373130E-01
399.355999947,+9.89613610E-01
399.754999876,+9.89807050E-01
400.154999971,+9.89916570E-01
400.554999828,+9.90021020E-01
400.953999996,+9.90192250E-01
401.353999853,+9.90386210E-01
401.753999949,+9.90543150E-01
402.154000044,+9.90627730E-01
402.552999973,+9.90754390E-01
402.95299983,+9.90928740E-01
403.352999926,+9.91101010E-01
403.753000021,+9.91263530E-01
404.152999878,+9.91416440E-01
404.552000046,+9.91564410E-01
404.951999903,+9.91708620E-01
405.350999832,+9.91851010E-01
405.750999928,+9.91990020E-01
406.149999857,+9.92125130E-01
406.549999952,+9.92258030E-01
406.950000048,+9.92387950E-01
407.348999977,+9.92514350E-01
407.748999834,+9.92639460E-01
408.148000002,+9.92761840E-01
408.547999859,+9.92887990E-01
408.947999954,+9.93010500E-01
409.346999884,+9.93133920E-01
409.746999979,+9.93252790E-01
410.145999908,+9.93371410E-01
410.544999838,+9.93485990E-01
410.944999933,+9.93604470E-01
411.345000029,+9.93710090E-01
411.744999886,+9.93813900E-01
412.144999981,+9.93917570E-01
412.544999838,+9.94018770E-01
412.944999933,+9.94113610E-01
413.345000029,+9.94209880E-01
413.744999886,+9.94301210E-01
414.143999815,+9.94395010E-01
414.54399991,+9.94482960E-01
414.944000006,+9.94573900E-01
415.342999935,+9.94660030E-01
415.743000031,+9.94750070E-01
416.14199996,+9.94834510E-01
416.540999889,+9.94919990E-01
416.940999985,+9.95002750E-01
417.339999914,+9.95086030E-01
417.74000001,+9.95167220E-01
418.141000032,+9.95247250E-01
418.539999962,+9.95327410E-01
418.939999819,+9.95406400E-01
419.339999914,+9.95483570E-01
419.74000001,+9.95559180E-01
420.138999939,+9.95634790E-01
420.537999868,+9.95708320E-01
420.938999891,+9.95780550E-01
421.337999821,+9.95850840E-01
421.737999916,+9.95923460E-01
422.136999846,+9.95992050E-01
422.536999941,+9.96062990E-01
422.937000036,+9.96130670E-01
423.336999893,+9.96199580E-01
423.736999989,+9.96266230E-01
424.138000011,+9.96334560E-01
424.536999941,+9.96399130E-01
424.937000036,+9.96465520E-01
425.336999893,+9.96530080E-01
425.735999823,+9.96595430E-01
426.13499999,+9.96658180E-01
426.534999847,+9.96723140E-01
426.934999943,+9.96785370E-01
427.333999872,+9.96848900E-01
427.733999968,+9.96909570E-01
428.133999825,+9.96972190E-01
428.534999847,+9.97032470E-01
428.934000015,+9.97094700E-01
429.333999872,+9.97153940E-01
429.73300004,+9.97227210E-01
430.133999825,+9.97285410E-01
430.532999992,+9.97340620E-01
430.932999849,+9.97342180E-01
431.332999945,+9.97392460E-01
431.731999874,+9.97480800E-01
432.131000042,+9.97589410E-01
432.530999899,+9.97696330E-01
432.929999828,+9.97814170E-01
433.329999924,+9.97965650E-01
433.730000019,+9.98051650E-01
434.129999876,+9.98158570E-01
434.527999878,+9.98288880E-01
434.927999973,+9.98413200E-01
435.32799983,+9.98433990E-01
435.726999998,+9.98481670E-01
436.126999855,+9.98662770E-01
436.52699995,+9.98739160E-01
436.927000046,+9.98858030E-01
437.326999903,+9.99156320E-01
437.725999832,+1.00022510E+00
438.125999928,+1.00197130E+00
438.526000023,+1.00366230E+00
438.92599988,+1.00500650E+00
439.325999975,+1.00669450E+00
439.68599987,+1.00834400E+00
440.044999838,+1.00922120E+00
440.404000044,+1.01097710E+00
440.761999846,+1.01222170E+00
441.121000051,+1.01347660E+00
441.480999947,+1.01425140E+00
441.839999914,+1.01612670E+00
442.198999882,+1.01738940E+00
442.557999849,+1.01869240E+00
442.915999889,+1.01981620E+00
443.274999857,+1.02058190E+00
443.633999825,+1.02213530E+00
443.993000031,+1.02335260E+00
444.351999998,+1.02409240E+00
444.710999966,+1.02498130E+00
445.069999933,+1.02726930E+00
445.428999901,+1.02977790E+00
445.787999868,+1.03209700E+00
446.148999929,+1.03358040E+00
446.506999969,+1.03418510E+00
446.865999937,+1.03444990E+00
447.224999905,+1.03500010E+00
447.583999872,+1.03597730E+00
447.94299984,+1.03704540E+00
448.302000046,+1.03777990E+00
448.661000013,+1.03808620E+00
449.019999981,+1.03879350E+00
449.378999949,+1.04042090E+00
449.737999916,+1.04141240E+00
450.096999884,+1.04205480E+00
450.455999851,+1.04243370E+00
450.814999819,+1.04288930E+00
451.174999952,+1.04344340E+00
451.53399992,+1.04429860E+00
451.89199996,+1.04481640E+00
452.250999928,+1.04541860E+00
452.610999823,+1.04646460E+00
452.970000029,+1.04670600E+00
453.328999996,+1.04709400E+00
453.687999964,+1.04755080E+00
454.047999859,+1.04823480E+00
454.406999826,+1.04906170E+00
454.766000032,+1.04923690E+00
455.125,+1.04961590E+00
455.483999968,+1.04990400E+00
455.842999935,+1.05002730E+00
456.20299983,+1.05072160E+00
456.56099987,+1.05149380E+00
456.919999838,+1.05190260E+00
457.279000044,+1.05243590E+00
457.638999939,+1.05343520E+00
457.997999907,+1.05359620E+00
458.356999874,+1.05434370E+00
458.717000008,+1.05456170E+00
459.075000048,+1.05492640E+00
459.434999943,+1.05528200E+00
459.792999983,+1.05565180E+00
460.15199995,+1.05618780E+00
460.510999918,+1.05703000E+00
460.871000051,+1.05705860E+00
461.230000019,+1.05721950E+00
461.589999914,+1.05755820E+00
461.948999882,+1.05808770E+00
462.306999922,+1.05850950E+00
462.665999889,+1.05884040E+00
463.024999857,+1.05922980E+00
463.383999825,+1.05963080E+00
463.743999958,+1.05983710E+00
464.102999926,+1.06027190E+00
464.461999893,+1.06045880E+00
464.819999933,+1.06084810E+00
465.178999901,+1.06111540E+00
465.537999868,+1.06132830E+00
465.896999836,+1.06168640E+00
466.256000042,+1.06195250E+00
466.61500001,+1.06227950E+00
466.973999977,+1.06245210E+00
467.332999945,+1.06254560E+00
467.691999912,+1.06283370E+00
468.05099988,+1.06316720E+00
468.40899992,+1.06358510E+00
468.767999887,+1.06358510E+00
469.126999855,+1.06383420E+00
469.485999823,+1.06412370E+00
469.845999956,+1.06476350E+00
470.203999996,+1.06469080E+00
470.563999891,+1.06499450E+00
470.922999859,+1.06496720E+00
471.282999992,+1.06512290E+00
471.64199996,+1.06540070E+00
472.000999928,+1.06566280E+00
472.359999895,+1.06599240E+00
472.718999863,+1.06616110E+00
473.07799983,+1.06628440E+00
473.437000036,+1.06647910E+00
473.796000004,+1.06686970E+00
474.155999899,+1.06691390E+00
474.514999866,+1.06701510E+00
474.873999834,+1.06712800E+00
475.23300004,+1.06726430E+00
475.592000008,+1.06742910E+00
475.950000048,+1.06759000E+00
476.309000015,+1.06769120E+00
476.667999983,+1.06805850E+00
477.027999878,+1.06801570E+00
477.386999846,+1.06817920E+00
477.746000051,+1.06832840E+00
478.105000019,+1.06873980E+00
478.462999821,+1.06867880E+00
478.822000027,+1.06889300E+00
479.180999994,+1.06893970E+00
479.539999962,+1.06907980E+00
479.898999929,+1.06927710E+00
480.257999897,+1.06912010E+00
480.616999865,+1.06964960E+00
480.976999998,+1.06945490E+00
481.336999893,+1.06959760E+00
481.695999861,+1.06982860E+00
482.054999828,+1.06992210E+00
482.412999868,+1.07015050E+00
482.771999836,+1.07015570E+00
483.131999969,+1.07017380E+00
483.49000001,+1.07025820E+00
483.849999905,+1.07036460E+00
484.208999872,+1.07050480E+00
484.56799984,+1.07064360E+00
484.927999973,+1.07075140E+00
485.286000013,+1.07096160E+00
485.645999908,+1.07105890E+00
486.004999876,+1.07101220E+00
486.363999844,+1.07111210E+00
486.72300005,+1.07117050E+00
487.082999945,+1.07131720E+00
487.441999912,+1.07144830E+00
487.80099988,+1.07155340E+00
488.161000013,+1.07172210E+00
488.519999981,+1.07183110E+00
488.878999949,+1.07191680E+00
489.237999916,+1.07197130E+00
489.596999884,+1.07212180E+00
489.955999851,+1.07213740E+00
490.314999819,+1.07243070E+00
490.674000025,+1.07240600E+00
491.032999992,+1.07242160E+00
491.39199996,+1.07249170E+00
491.750999928,+1.07264090E+00
492.108999968,+1.07269410E+00
492.467999935,+1.07285500E+00
492.826999903,+1.07291600E+00
493.18599987,+1.07305100E+00
493.544999838,+1.07310420E+00
493.904999971,+1.07309510E+00
494.263999939,+1.07316650E+00
494.622999907,+1.07329760E+00
494.98300004,+1.07339620E+00
495.340999842,+1.07350910E+00
495.700999975,+1.07363760E+00
496.059999943,+1.07358960E+00
496.41899991,+1.07376350E+00
496.777999878,+1.07375830E+00
497.138000011,+1.07386990E+00
497.496999979,+1.07392180E+00
497.855999947,+1.07400230E+00
498.215999842,+1.07401520E+00
498.575999975,+1.07406460E+00
498.934999943,+1.07408010E+00
499.29399991,+1.07413460E+00
499.652999878,+1.07425920E+00
500.011999846,+1.07428000E+00
500.371999979,+1.07439420E+00
500.730999947,+1.07453440E+00
501.090999842,+1.07452660E+00
501.450000048,+1.07462650E+00
501.809000015,+1.07467320E+00
502.167999983,+1.07473810E+00
502.52699995,+1.07476410E+00
502.885999918,+1.07483410E+00
503.244999886,+1.07496390E+00
503.605000019,+1.07498730E+00
503.963999987,+1.07500280E+00
504.322999954,+1.07510930E+00
504.681999922,+1.07516250E+00
505.040999889,+1.07519100E+00
505.399999857,+1.07517290E+00
505.757999897,+1.07537790E+00
506.116999865,+1.07536490E+00
506.475999832,+1.07539350E+00
506.835999966,+1.07540900E+00
507.194000006,+1.07554790E+00
507.552999973,+1.07561670E+00
507.911999941,+1.07558290E+00
508.270999908,+1.07568550E+00
508.629999876,+1.07567900E+00
508.988999844,+1.07571270E+00
509.348999977,+1.07576850E+00
509.707999945,+1.07590350E+00
510.06799984,+1.07584380E+00
510.427000046,+1.07590350E+00
510.784999847,+1.07590870E+00
511.143999815,+1.07610340E+00
511.503000021,+1.07607480E+00
511.861999989,+1.07603330E+00
512.220999956,+1.07613190E+00
512.579999924,+1.07618900E+00
512.938999891,+1.07627210E+00
513.297999859,+1.07625650E+00
513.656999826,+1.07635510E+00
514.016000032,+1.07635250E+00
514.375,+1.07637070E+00
514.733999968,+1.07638890E+00
515.092999935,+1.07643820E+00
515.451999903,+1.07653160E+00
515.81099987,+1.07656670E+00
516.171000004,+1.07657310E+00
516.530999899,+1.07670940E+00
516.889999866,+1.07663020E+00
517.248999834,+1.07668990E+00
517.606999874,+1.07672110E+00
517.964999914,+1.07679250E+00
518.323999882,+1.07676130E+00
518.684000015,+1.07682100E+00
519.042999983,+1.07682750E+00
519.40199995,+1.07691450E+00
519.760999918,+1.07697680E+00
520.119999886,+1.07697160E+00
520.478999853,+1.07701050E+00
520.837999821,+1.07706500E+00
521.197000027,+1.07712600E+00
521.555999994,+1.07712860E+00
521.915999889,+1.07721940E+00
522.273999929,+1.07718440E+00
522.633999825,+1.07716880E+00
522.993000031,+1.07725060E+00
523.351999998,+1.07727780E+00
523.710000038,+1.07730250E+00
524.069000006,+1.07732840E+00
524.427999973,+1.07738680E+00
524.786999941,+1.07741410E+00
525.146999836,+1.07748940E+00
525.504999876,+1.07752310E+00
525.863999844,+1.07754130E+00
526.22300005,+1.07753350E+00
526.582999945,+1.07752180E+00
526.941999912,+1.07757500E+00
527.30099988,+1.07760620E+00
527.659999847,+1.07765160E+00
528.017999887,+1.07773590E+00
528.376999855,+1.07771260E+00
528.735999823,+1.07776320E+00
529.095000029,+1.07784370E+00
529.453999996,+1.07784630E+00
529.813999891,+1.07790470E+00
530.172999859,+1.07796310E+00
530.531999826,+1.07797600E+00
530.891000032,+1.07802280E+00
531.25,+1.07804610E+00
531.608999968,+1.07809800E+00
531.967999935,+1.07816550E+00
532.32799983,+1.07818890E+00
532.68599987,+1.07822520E+00
533.044999838,+1.07821480E+00
533.402999878,+1.07817720E+00
533.763999939,+1.07825640E+00
534.122999907,+1.07829530E+00
534.481999874,+1.07836280E+00
534.840999842,+1.07837320E+00
535.200000048,+1.07839130E+00
535.559000015,+1.07847700E+00
535.917999983,+1.07858080E+00
536.27699995,+1.07856260E+00
536.636999846,+1.07852890E+00
536.994999886,+1.07855220E+00
537.353999853,+1.07860930E+00
537.712999821,+1.07867160E+00
538.072000027,+1.07866770E+00
538.430999994,+1.07870540E+00
538.789999962,+1.07871320E+00
539.148999929,+1.07865090E+00
539.506999969,+1.07873520E+00
539.866999865,+1.07883000E+00
540.225999832,+1.07884420E+00
540.585000038,+1.07888450E+00
540.944000006,+1.07887540E+00
541.302999973,+1.07882610E+00
541.661999941,+1.07892600E+00
542.020999908,+1.07897140E+00
542.379999876,+1.07900780E+00
542.738999844,+1.07904410E+00
543.09800005,+1.07900520E+00
543.457000017,+1.07908040E+00
543.815999985,+1.07911940E+00
544.174999952,+1.07912200E+00
544.53399992,+1.07916350E+00
544.89199996,+1.07915830E+00
545.250999928,+1.07921150E+00
545.609999895,+1.07920240E+00
545.970000029,+1.07920240E+00
546.328999996,+1.07926470E+00
546.687999964,+1.07929330E+00
547.046999931,+1.07933220E+00
547.405999899,+1.07936720E+00
547.764999866,+1.07936980E+00
548.123999834,+1.07935430E+00
548.48300004,+1.07949960E+00
548.842000008,+1.07949700E+00
549.200999975,+1.07953080E+00
549.559999943,+1.07951260E+00
549.91899991,+1.07945810E+00
550.277999878,+1.07950090E+00
550.636999846,+1.07954890E+00
550.996999979,+1.07959820E+00
551.356999874,+1.07962810E+00
551.714999914,+1.07963200E+00
552.075000048,+1.07964240E+00
552.434000015,+1.07972800E+00
552.792999983,+1.07976960E+00
553.15199995,+1.07978770E+00
553.511999846,+1.07978510E+00
553.871000051,+1.07982410E+00
554.228999853,+1.07985650E+00
554.587999821,+1.07988760E+00
554.945999861,+1.07992270E+00
555.303999901,+1.07992400E+00
555.661999941,+1.07994350E+00
556.020999908,+1.07994220E+00
556.379999876,+1.07998890E+00
556.737999916,+1.08000700E+00
557.095999956,+1.08002780E+00
557.454999924,+1.08002000E+00
557.812999964,+1.08003820E+00
558.171999931,+1.08010310E+00
558.529999971,+1.08012120E+00
558.888000011,+1.08013420E+00
559.246000051,+1.08012380E+00
559.605000019,+1.08005640E+00
559.962999821,+1.08004340E+00
560.320999861,+1.08011350E+00
560.677999973,+1.08015110E+00
561.036999941,+1.08014460E+00
561.394999981,+1.08012380E+00
561.753999949,+1.08017060E+00
562.111999989,+1.08019390E+00
562.470999956,+1.08021470E+00
562.82799983,+1.08021730E+00
563.18599987,+1.08025880E+00
563.544999838,+1.08030290E+00
563.904000044,+1.08031590E+00
564.261999846,+1.08035480E+00
564.621000051,+1.08037560E+00
564.980000019,+1.08039120E+00
565.337999821,+1.08042490E+00
565.697000027,+1.08045090E+00
566.055999994,+1.08050540E+00
566.414999962,+1.08052360E+00
566.773000002,+1.08054690E+00
567.131999969,+1.08056250E+00
567.49000001,+1.08054170E+00
567.84800005,+1.08056770E+00
568.205999851,+1.08063000E+00
568.565999985,+1.08064810E+00
568.924000025,+1.08066630E+00
569.281999826,+1.08067410E+00
569.641000032,+1.08071170E+00
570.0,+1.08072990E+00
570.358999968,+1.08067150E+00
570.717999935,+1.08063780E+00
571.075999975,+1.08060400E+00
571.432999849,+1.08068450E+00
571.790999889,+1.08073120E+00
572.148000002,+1.08071040E+00
572.506000042,+1.08076880E+00
572.86500001,+1.08079870E+00
573.22300005,+1.08086880E+00
573.582000017,+1.08088170E+00
573.940999985,+1.08084540E+00
574.299999952,+1.08087780E+00
574.65899992,+1.08092720E+00
575.016000032,+1.08097780E+00
575.373999834,+1.08099590E+00
575.731999874,+1.08098430E+00
576.089999914,+1.08103360E+00
576.447999954,+1.08105690E+00
576.805999994,+1.08107510E+00
577.164000034,+1.08107380E+00
577.521999836,+1.08110110E+00
577.879999876,+1.08112960E+00
578.237999916,+1.08111400E+00
578.595999956,+1.08112440E+00
578.953999996,+1.08110110E+00
579.312000036,+1.08110240E+00
579.669999838,+1.08115560E+00
580.02699995,+1.08115820E+00
580.38499999,+1.08114000E+00
580.743000031,+1.08116850E+00
581.100999832,+1.08122310E+00
581.458999872,+1.08119450E+00
581.816999912,+1.08121400E+00
582.174000025,+1.08126330E+00
582.531999826,+1.08124900E+00
582.889999866,+1.08128530E+00
583.246999979,+1.08129050E+00
583.605000019,+1.08129050E+00
583.961999893,+1.08129700E+00
584.319999933,+1.08130350E+00
584.677999973,+1.08131910E+00
585.036000013,+1.08133470E+00
585.393999815,+1.08132560E+00
585.751999855,+1.08137100E+00
586.110999823,+1.08139440E+00
586.468999863,+1.08141770E+00
586.825999975,+1.08139950E+00
587.184999943,+1.08141510E+00
587.542999983,+1.08146180E+00
587.901000023,+1.08145670E+00
588.258999825,+1.08146960E+00
588.616999865,+1.08149950E+00
588.974999905,+1.08150210E+00
589.332999945,+1.08153450E+00
589.689999819,+1.08152540E+00
590.047999859,+1.08156960E+00
590.405999899,+1.08158770E+00
590.763999939,+1.08159550E+00
591.121999979,+1.08159810E+00
591.480000019,+1.08162930E+00
591.836999893,+1.08163440E+00
592.195999861,+1.08163960E+00
592.552999973,+1.08166820E+00
592.911999941,+1.08167600E+00
593.269999981,+1.08169150E+00
593.626999855,+1.08169930E+00
593.985999823,+1.08169410E+00
594.343999863,+1.08170710E+00
594.700999975,+1.08175120E+00
595.059000015,+1.08176940E+00
595.416999817,+1.08173180E+00
595.774999857,+1.08179020E+00
596.132999897,+1.08181480E+00
596.490999937,+1.08181350E+00
596.848999977,+1.08178630E+00
597.207000017,+1.08181740E+00
597.564999819,+1.08186540E+00
597.924000025,+1.08185770E+00
598.281999826,+1.08185250E+00
598.639999866,+1.08189920E+00
598.996999979,+1.08191220E+00
599.355000019,+1.08188100E+00
599.712999821,+1.08191870E+00
600.070999861,+1.08195630E+00
600.428999901,+1.08198610E+00
600.786000013,+1.08195500E+00
601.143999815,+1.08200430E+00
601.501999855,+1.08201080E+00
601.859999895,+1.08202770E+00
602.217999935,+1.08205100E+00
602.575999975,+1.08206400E+00
602.934000015,+1.08206400E+00
603.291999817,+1.08208740E+00
603.651000023,+1.08210550E+00
604.008999825,+1.08212240E+00
604.366999865,+1.08210550E+00
604.724999905,+1.08214190E+00
605.082999945,+1.08220680E+00
605.440999985,+1.08221970E+00
605.799999952,+1.08222750E+00
606.157999992,+1.08224050E+00
606.516000032,+1.08225090E+00
606.873999834,+1.08225610E+00
607.230999947,+1.08226390E+00
607.589999914,+1.08231060E+00
607.947999954,+1.08235470E+00
608.305999994,+1.08232360E+00
608.662999868,+1.08237290E+00
609.020999908,+1.08234690E+00
609.378999949,+1.08236250E+00
609.736999989,+1.08238070E+00
610.095000029,+1.08237680E+00
610.45299983,+1.08239100E+00
610.81099987,+1.08239620E+00
611.16899991,+1.08245330E+00
611.526000023,+1.08245330E+00
611.883999825,+1.08249490E+00
612.241999865,+1.08249750E+00
612.599999905,+1.08268170E+00
612.957999945,+1.08255200E+00
613.315999985,+1.08263370E+00
613.674000025,+1.08254940E+00
614.031999826,+1.08262720E+00
614.389999866,+1.08252080E+00
614.747999907,+1.08248970E+00
615.105999947,+1.08263500E+00
615.463999987,+1.08280760E+00
615.822000027,+1.08297240E+00
616.179999828,+1.08299060E+00
616.537999868,+1.08299450E+00
616.894999981,+1.08299970E+00
617.253000021,+1.08302180E+00
617.610999823,+1.08297630E+00
617.968999863,+1.08301920E+00
618.326999903,+1.08299060E+00
618.68599987,+1.08302310E+00
619.042999983,+1.08301400E+00
619.401000023,+1.08300880E+00
619.758999825,+1.08303860E+00
620.115999937,+1.08302570E+00
620.473999977,+1.08301920E+00
620.832999945,+1.08305420E+00
621.189999819,+1.08306980E+00
621.547999859,+1.08306590E+00
621.905999899,+1.08311000E+00
622.263999939,+1.08308410E+00
622.621999979,+1.08311130E+00
622.980000019,+1.08308660E+00
623.337999821,+1.08317100E+00
623.694999933,+1.08484250E+00
624.052999973,+1.08668150E+00
624.411000013,+1.08843480E+00
624.767999887,+1.08915370E+00
625.125999928,+1.09011150E+00
625.483999968,+1.09159350E+00
625.842000008,+1.09326250E+00
626.200000048,+1.09413330E+00
626.557999849,+1.09456670E+00
626.915999889,+1.09627980E+00
627.273999929,+1.09823030E+00
627.631999969,+1.10009780E+00
627.99000001,+1.10107890E+00
628.34800005,+1.10474640E+00
628.704999924,+1.10436100E+00
629.062999964,+1.10760930E+00
629.421000004,+1.10970780E+00
629.779000044,+1.11158820E+00
630.138000011,+1.11469770E+00
630.494999886,+1.11872730E+00
630.852999926,+1.12240510E+00
631.210999966,+1.13212020E+00
631.569000006,+1.14168350E+00
631.92599988,+1.15908790E+00
632.28399992,+1.17156590E+00
632.64199996,+1.17626510E+00
632.998999834,+1.18227120E+00
633.35800004,+1.18981510E+00
633.715999842,+1.19877110E+00
634.073999882,+1.20485760E+00
634.430999994,+1.20864060E+00
634.789000034,+1.21986760E+00
635.146999836,+1.22286020E+00
635.504999876,+1.22615270E+00
635.862999916,+1.23021730E+00
636.220999956,+1.23447920E+00
636.578999996,+1.23860350E+00
636.937000036,+1.24190370E+00
637.29399991,+1.24625770E+00
637.65199995,+1.25011210E+00
638.00999999,+1.25867120E+00
638.368999958,+1.26903130E+00
638.726999998,+1.27647010E+00
639.085000038,+1.28238530E+00
639.441999912,+1.28964760E+00
639.799999952,+1.28929200E+00
640.157999992,+1.29186030E+00
640.516000032,+1.29416380E+00
640.875,+1.29458040E+00
641.23300004,+1.29532020E+00
641.590999842,+1.29737840E+00
641.948999882,+1.29830370E+00
642.305999994,+1.29785470E+00
642.664000034,+1.29990910E+00
643.020999908,+1.30351820E+00
643.378999949,+1.30734010E+00
643.736999989,+1.31194590E+00
644.093999863,+1.31593910E+00
644.45299983,+1.31967800E+00
644.81099987,+1.32163890E+00
645.16899991,+1.32266930E+00
645.527999878,+1.32358950E+00
645.88499999,+1.32343370E+00
646.243000031,+1.32385160E+00
646.600999832,+1.32545170E+00
646.958999872,+1.32582550E+00
647.315999985,+1.32481970E+00
647.674000025,+1.32442130E+00
648.031999826,+1.32463800E+00
648.389999866,+1.32416700E+00
648.747999907,+1.32613570E+00
649.105999947,+1.32595790E+00
649.463999987,+1.32547510E+00
649.822000027,+1.32588260E+00
650.179999828,+1.32571650E+00
650.537999868,+1.32637450E+00
650.894999981,+1.32746200E+00
651.253000021,+1.32692600E+00
651.610999823,+1.32703890E+00
651.968999863,+1.32773450E+00
652.326999903,+1.32583590E+00
652.684999943,+1.32795000E+00
653.042999983,+1.33107370E+00
653.401000023,+1.33175500E+00
653.758999825,+1.33233380E+00
654.115999937,+1.33312290E+00
654.474999905,+1.33451800E+00
654.832999945,+1.33415200E+00
655.190999985,+1.33477360E+00
655.549000025,+1.33465160E+00
655.907999992,+1.33431550E+00
656.266000032,+1.33481000E+00
656.622999907,+1.33434800E+00
656.980999947,+1.33749630E+00
657.338999987,+1.34167000E+00
657.695999861,+1.34614470E+00
658.053999901,+1.35016260E+00
658.411999941,+1.35297350E+00
658.770999908,+1.35377680E+00
659.128999949,+1.35443740E+00
659.486999989,+1.35464380E+00
659.845000029,+1.35481510E+00
660.20299983,+1.35515250E+00
660.56099987,+1.35441920E+00
660.91899991,+1.35435950E+00
661.276000023,+1.35459570E+00
661.633999825,+1.35464900E+00
661.991999865,+1.35496040E+00
662.349999905,+1.35507460E+00
662.707999945,+1.35548210E+00
663.065999985,+1.35485920E+00
663.422999859,+1.35480470E+00
663.780999899,+1.35439720E+00
664.138999939,+1.35404420E+00
664.496999979,+1.35371200E+00
664.855000019,+1.35386770E+00
665.212999821,+1.35452570E+00
665.570999861,+1.35406500E+00
665.928999901,+1.35392480E+00
666.286999941,+1.35366910E+00
