Time (s),Mod Coil Voltage (V),Calculated Mod Coil Current (uA)
35.9149999619,-1.23690000E-05,-0.122465346535
36.3529999256,-1.33120000E-05,-0.131801980198
36.7909998894,-1.29710000E-05,-0.128425742574
37.2300000191,-1.24480000E-05,-0.123247524752
37.6670000553,-1.23690000E-05,-0.122465346535
38.1050000191,-1.18190000E-05,-0.11701980198
38.5439999104,-1.16100000E-05,-0.11495049505
38.9819998741,-1.31810000E-05,-0.130504950495
39.4199998379,-1.22910000E-05,-0.121693069307
39.8589999676,-1.38350000E-05,-0.13698019802
40.2969999313,-1.23950000E-05,-0.122722772277
40.7349998951,-1.38350000E-05,-0.13698019802
41.1729998589,-1.25790000E-05,-0.124544554455
41.6099998951,-1.55890000E-05,-0.154346534653
42.0479998589,-1.23170000E-05,-0.12195049505
42.4849998951,-1.37300000E-05,-0.135940594059
42.9229998589,-1.29710000E-05,-0.128425742574
43.3609998226,-1.54060000E-05,-0.152534653465
43.7990000248,-1.42540000E-05,-0.141128712871
44.2359998226,-1.07720000E-05,-0.106653465347
44.6740000248,-1.44900000E-05,-0.143465346535
45.1119999886,-9.04400000E-06,-0.0895445544554
45.5499999523,-1.96730000E-05,-0.194782178218
45.9879999161,+3.99200000E-06,0.0395247524752
46.4249999523,-1.01960000E-05,-0.10095049505
46.8629999161,+1.01780000E-04,1.00772277228
47.3009998798,-1.57775000E-04,-1.56212871287
47.7379999161,-6.00955000E-04,-5.95004950495
48.1759998798,+7.16000000E-06,0.0708910891089
48.6150000095,-4.73075000E-04,-4.68391089109
49.0529999733,-1.17212000E-04,-1.16051485149
49.4900000095,-7.92010000E-05,-0.784168316832
49.9279999733,+1.69370000E-05,0.167693069307
50.3659999371,-3.98300000E-05,-0.394356435644
50.8039999008,-8.05370000E-05,-0.797396039604
51.2419998646,-3.52750000E-05,-0.349257425743
51.6799998283,+1.18850000E-05,0.117673267327
52.1180000305,+1.35080000E-05,0.133742574257
52.5559999943,+8.20700000E-06,0.0812574257426
52.9930000305,+6.81900000E-06,0.0675148514851
53.4309999943,+6.08600000E-06,0.0602574257426
53.868999958,+5.38000000E-06,0.0532673267327
54.3069999218,+5.85100000E-06,0.0579306930693
54.7449998856,+5.69400000E-06,0.0563762376238
55.1819999218,+5.77200000E-06,0.0571485148515
55.618999958,+5.51000000E-06,0.0545544554455
56.0569999218,+4.94800000E-06,0.0489900990099
56.493999958,+4.77700000E-06,0.047297029703
56.9329998493,+4.85600000E-06,0.0480792079208
57.3710000515,+4.88200000E-06,0.0483366336634
57.8090000153,+4.77700000E-06,0.047297029703
58.2479999065,+4.59400000E-06,0.0454851485149
58.6859998703,+4.80400000E-06,0.0475643564356
59.1239998341,+4.85600000E-06,0.0480792079208
59.5620000362,+4.77700000E-06,0.047297029703
60.0,+4.96100000E-06,0.0491188118812
60.4379999638,+4.83000000E-06,0.0478217821782
60.8759999275,+5.01300000E-06,0.0496336633663
61.3150000572,+5.43200000E-06,0.0537821782178
61.753000021,+4.35900000E-06,0.0431584158416
62.1900000572,+4.93500000E-06,0.0488613861386
62.6289999485,+4.83000000E-06,0.0478217821782
63.0669999123,+5.06500000E-06,0.0501485148515
