Counter,Time(s),Magnet Current(A),Field Coil Current(mA),SQUID Voltage(uV),
0,0.0670001506805,-0.009,-7.32e-06,+1.10726700E-02
1,1.35100007057,0.001,-1.57e-05,-2.14748360E-02
2,2.76099991798,0.05,-1.414e-05,-6.33590090E-04
3,4.12700009346,0.107,-2.252e-05,-1.19010030E-02
4,5.49000000954,0.164,-1.884e-05,+1.85063570E-02
5,6.80500006676,0.22,-1.388e-05,+1.68172930E-02
6,8.17000007629,0.275,-1.58e-06,-6.05377400E-03
7,9.57999992371,0.334,-1.44e-05,-1.31913630E-02
8,10.8960001469,0.388,-2.068e-05,+3.18751400E-03
9,12.3090000153,0.448,-1.256e-05,-5.42346640E-04
10,13.6549999714,0.505,-1.178e-05,-7.85121830E-03
11,15.0180001259,0.561,-1.832e-05,-5.89613390E-03
12,16.3980000019,0.617,-1.728e-05,-9.52367770E-03
13,17.760999918,0.675,-1.624e-05,-1.14289620E-02
14,19.1259999275,0.732,-1.676e-05,+1.92510050E-02
15,20.4409999847,0.786,-2.146e-05,-2.48678900E-03
16,21.8529999256,0.845,-2.094e-05,+1.31542970E-02
17,23.1690001488,0.901,-3.298e-05,+1.76685930E-03
18,24.6600000858,0.962,-1.728e-05,-3.57971470E-03
19,25.9460000992,1.014,-2.774e-05,+4.97005220E-03
20,27.3080000877,1.071,-2.146e-05,-2.68967000E-03
21,28.6560001373,1.128,-1.702e-05,-6.40053910E-03
22,30.0180001259,1.185,-1.728e-05,-7.97923910E-03
23,31.3980000019,1.241,-2.226e-05,-2.59260750E-03
24,32.7630000114,1.299,-1.884e-05,-6.69550920E-03
25,34.1259999275,1.356,-1.938e-05,-1.73841450E-02
26,35.4409999847,1.409,-2.094e-05,-1.18363810E-02
27,36.8519999981,1.468,-1.99e-05,-1.48030640E-02
28,38.2150001526,1.526,-9.68e-06,-1.83176530E-03
29,39.6600000858,1.585,-1.832e-05,-5.26816730E-03
30,40.9449999332,1.638,-1.832e-05,+1.40860820E-02
31,42.260999918,1.693,-1.676e-05,-1.86955710E-02
