Counter,Time(s),Magnet Current(A),Field Coil Current(mA),SQUID Voltage(uV),
0,0.0759999752045,0.003,-8.9e-06,-4.56222600E-03
1,1.43899989128,0.013,-1.518e-05,+2.02990760E-02
2,2.70599985123,0.056,-2.356e-05,+1.28536050E-02
3,4.09500002861,0.117,-4.18e-06,-9.61506170E-03
4,5.47799992561,0.172,-1.57e-05,+1.03356270E-02
5,6.79099988937,0.226,-1.518e-05,-1.18194820E-03
6,8.20000004768,0.286,-1.806e-05,-1.89275730E-03
7,9.53500008583,0.341,-9.16e-06,+3.73088130E-03
8,10.9219999313,0.4,-1.23e-05,+1.33662470E-02
9,12.2590000629,0.455,-9.42e-06,-1.27831500E-02
10,13.6759998798,0.515,-1.282e-05,-1.10014290E-02
11,15.004999876,0.569,-1.832e-05,+5.34229280E-04
12,16.3929998875,0.626,-1.44e-05,-2.08866590E-03
13,17.754999876,0.682,-1.702e-05,+2.12731150E-02
14,19.0659999847,0.738,-2.146e-05,+2.05992040E-02
15,20.4279999733,0.795,-2.33e-05,-1.19410330E-02
16,21.8399999142,0.855,-2.278e-05,-1.26760070E-02
17,23.2219998837,0.91,-1.702e-05,-1.50527600E-02
18,24.5809998512,0.967,-2.382e-05,+3.57063790E-03
19,25.9219999313,1.023,-2.696e-05,-6.40770180E-03
20,27.2829999924,1.08,-8.64e-06,-7.39316050E-03
21,28.6679999828,1.137,-1.466e-05,-1.37863750E-02
22,30.0290000439,1.194,-2.33e-05,-1.00102780E-03
23,31.3910000324,1.25,-1.308e-05,-5.57502080E-03
24,32.754999876,1.307,-1.858e-05,+1.54561920E-02
25,34.0650000572,1.362,-7.32e-06,-9.75712630E-03
26,35.4769999981,1.421,-1.518e-05,-1.04326410E-02
27,36.8569998741,1.477,-1.884e-05,-1.30138020E-02
28,38.2279999256,1.536,-2.434e-05,-7.23886540E-04
29,39.5809998512,1.535,-1.91e-05,+1.82274640E-02
30,40.8959999084,1.488,-2.12e-05,-9.47781080E-03
31,42.3289999962,1.431,-1.282e-05,-1.25458950E-03
32,43.6679999828,1.375,-1.282e-05,-1.61726460E-02
33,45.0290000439,1.316,-1.702e-05,+6.31460780E-03
34,46.3699998856,1.261,-1.02e-05,+4.79583320E-03
35,47.7309999466,1.206,-2.12e-05,-1.27553820E-02
36,49.114000082,1.147,-9.16e-06,-1.01233500E-02
37,50.4289999008,1.092,-1.544e-05,-2.48211480E-03
38,51.8399999142,1.033,-1.964e-05,-5.09241230E-03
39,53.2170000076,0.978,-1.91e-05,+1.37038810E-02
40,54.5339999199,0.922,-1.178e-05,-1.28656670E-02
41,55.9440000057,0.863,-1.518e-05,-1.40922480E-02
42,57.3050000668,0.808,-1.152e-05,+1.93013820E-03
43,58.6670000553,0.751,-1.02e-05,+1.84011980E-02
44,59.9779999256,0.696,-1.754e-05,+1.32763300E-02
45,61.3399999142,0.638,-1.23e-05,-1.06682790E-02
46,62.7509999275,0.582,-1.074e-05,-1.37578280E-02
47,64.1119999886,0.525,-1.884e-05,+1.02202500E-03
48,65.4739999771,0.472,-1.99e-05,+7.74511300E-03
49,66.8339998722,0.424,-1.754e-05,+1.24070480E-03
50,68.1949999332,0.38,-1.256e-05,+1.13519330E-02
51,69.5320000648,0.341,-9.94e-06,-2.41697920E-03
52,70.9730000496,0.306,-1.518e-05,-1.38940820E-03
53,72.3039999008,0.275,-1.048e-05,+1.26619510E-04
54,73.7369999886,0.246,-1.57e-05,+9.09154710E-03
55,75.0039999485,0.222,-1.78e-05,-2.08459410E-02
56,76.3389999866,0.2,-1.308e-05,-8.57729900E-03
57,77.7490000725,0.178,-2.198e-05,-1.00329030E-02
58,79.1540000439,0.16,-1.362e-05,-6.21046120E-03
59,80.4760000706,0.143,-1.624e-05,-5.39615890E-03
60,81.8529999256,0.13,-9.68e-06,+1.17832570E-02
61,83.1689999104,0.117,-2.932e-05,-1.27956640E-02
62,84.5799999237,0.104,-2.356e-05,-1.40035040E-02
63,85.9709999561,0.094,-1.414e-05,-8.57828590E-03
64,87.3029999733,0.084,-3.246e-05,+2.04265930E-03
65,88.6640000343,0.075,-8.38e-06,+1.55483010E-02
66,89.9760000706,0.069,-2.146e-05,+1.34188180E-02
67,91.3380000591,0.061,-1.362e-05,-2.89748510E-03
68,92.7479999065,0.055,-1.388e-05,-4.73418440E-03
69,94.1559998989,0.05,-1.65e-05,+9.00721440E-03
70,95.4700000286,0.044,-1.78e-05,+2.29745420E-03
71,96.8320000172,0.04,-1.884e-05,+1.74182240E-02
72,98.1679999828,0.036,-1.858e-05,-6.38405780E-03
73,99.5780000687,0.032,-1.728e-05,-2.62527230E-03
74,100.940999985,0.028,-1.676e-05,+4.32140010E-04
75,102.302000046,0.026,-2.094e-05,-1.28949950E-02
76,103.662999868,0.022,-1.048e-05,+1.71900170E-02
77,104.974999905,0.021,-1.178e-05,+6.71788500E-05
78,106.385999918,0.018,-1.832e-05,-5.96447190E-03
79,107.747999907,0.017,-7.32e-06,+1.33135950E-03
80,109.160000086,0.015,-1.728e-05,+1.07731210E-02
81,110.443000078,0.014,-1.414e-05,-1.12183510E-02
82,111.853999853,0.012,-2.042e-05,-1.10322430E-02
83,113.21600008,0.01,-1.65e-05,-7.86670320E-03
84,114.578000069,0.01,-1.78e-05,+1.65990920E-02
85,115.889999866,0.01,-1.57e-05,+1.14282890E-02
86,117.279999971,0.008,-1.23e-05,-1.15396040E-02
87,118.661999941,0.006,-1.99e-05,+2.60603110E-03
88,120.019000053,0.006,-1.256e-05,-9.74769380E-03
89,121.355999947,0.004,-1.256e-05,-2.81527300E-03
90,122.744999886,0.006,-7.32e-06,+1.65061790E-02
91,124.078000069,0.005,-7.32e-06,-6.37540110E-03
92,125.490999937,0.003,-1.57e-05,-1.19973850E-02
93,126.852999926,0.004,-1.57e-05,-9.31526590E-03
94,128.214999914,0.003,-1.624e-05,-1.46670250E-02
95,129.651000023,0.003,-9.42e-06,+2.04719560E-02
96,130.888000011,0.002,-8.9e-06,-1.17586640E-02
97,132.299000025,0.002,-2.146e-05,-1.39389410E-02
98,133.660000086,0.002,-1.728e-05,-1.15368950E-03
99,135.019999981,0.001,-5.76e-06,-2.90084350E-03
100,136.353999853,0.002,-1.518e-05,+9.71392520E-03

0,137.720999956,0.001,18.1096668,-8.90214970E-03
1,139.088000059,0.001,18.1045934,-1.47611860E-02

0,140.816999912,0.0,-7.06e-06,-1.03424480E-02
1,141.938999891,0.001,-7.06e-06,+1.48216300E-03
2,143.096999884,0.002,-1.074e-05,+1.15060210E-02
3,143.960000038,0.001,-8.9e-06,+2.84501440E-03
4,144.917999983,0.002,-5.76e-06,-4.61615860E-03
5,145.823999882,0.0,-1.362e-05,+7.09130380E-04
6,146.73300004,0.0,-1.256e-05,+1.04445370E-02
7,147.595999956,0.001,-1.414e-05,-1.17759040E-02
8,148.552999973,0.0,-9.42e-06,+2.84427230E-03
9,149.463999987,0.002,-1.99e-05,+1.20570960E-02
10,150.777999878,0.0,-8.9e-06,-1.02175240E-03
11,151.73300004,0.001,-9.42e-06,+1.91360160E-02
12,152.593999863,0.001,-1.256e-05,-1.10004720E-02
13,153.552000046,0.001,-1.518e-05,-1.17701880E-02
14,154.914999962,0.0,-1.884e-05,-8.67028460E-03
