Counter,Time(s),SQUID Voltage(uV),
0,0.0,+2.14748360E-02
1,0.774000167847,+2.14748360E-02
2,1.53600001335,+2.14748360E-02
3,1.9960000515,-2.10677880E-02
4,2.42300009727,-1.69993280E-02
5,2.87900018692,-1.31303490E-02
6,3.33200001717,+1.50681800E-02
7,3.78700017929,-6.50658340E-03
8,4.28900003433,+1.76651390E-02
9,4.69600009918,+1.84345270E-02
10,5.15199995041,-3.47769000E-03
11,5.63700008392,-7.36294230E-03
12,6.08899998665,+1.78105710E-02
13,6.51400017738,+1.40902370E-02
14,6.96800017357,-1.30383620E-02
15,7.47399997711,+1.07957600E-02
16,7.87700009346,-1.47301290E-02
17,8.33200001717,+1.34759900E-02
18,8.78700017929,-1.87670690E-02
19,9.36899995804,-9.49188900E-03
20,10.2790000439,+1.23109440E-02
21,11.0590000153,+2.02976380E-02
22,11.5130000114,+1.38790310E-02
23,11.9690001011,-1.33026510E-02
24,12.4700000286,-2.14748360E-02
25,13.0040001869,-4.18130920E-03
26,13.8350000381,-1.74359960E-02
27,14.2890000343,+1.03176670E-02
28,14.6950001717,-1.76759270E-02
29,15.1500000954,+7.60420980E-04
30,15.6549999714,-1.11283760E-02
31,16.1089999676,+1.16775090E-02
32,16.5140001774,+1.49712380E-02
33,16.9680001736,-3.16394890E-03
34,17.4730000496,-5.27925780E-03
35,17.9270000458,-2.10535890E-02
36,18.3320000172,+1.13559340E-02
37,18.7880001068,-1.49934120E-02
38,19.2890000343,-2.14748360E-02
39,19.8229999542,-5.82282810E-03
40,20.6540000439,-1.96401370E-02
41,21.1080000401,-7.78579530E-03
42,21.5610001087,+2.00262500E-02
43,21.9690001011,-2.33372920E-03
44,22.4730000496,-1.08052950E-02
45,22.9270000458,+1.51258760E-02
46,23.3330001831,+1.23840380E-02
