Counter,Time(s),SQUID Voltage(uV),
0,0.0
1,1.51700019836
2,2.35500001907
3,3.19600009918
4,4.03800010681
5,4.87800002098
6,5.72100019455
7,6.56100010872
8,7.40300011635
9,8.24400019646
10,9.08300018311
11,9.9240000248
12,10.7650001049
13,11.606000185
14,12.4490001202
15,13.2870001793
16,14.1290001869
17,14.9700000286
18,15.8090000153
19,16.6510000229
20,17.492000103
21,18.3330001831
22,19.1760001183
23,20.0140001774
24,20.856000185
25,21.6970000267
26,22.5360000134
27,23.378000021
28,24.2200000286
29,25.0610001087
30,25.9030001163
31,26.742000103
32,27.5830001831
33,28.4250001907
34,29.2640001774
35,30.1050000191
36,30.9440000057
37,31.7860000134
38,32.628000021
39,33.4680001736
40,34.3090000153
41,35.1500000954
42,35.9900000095
43,36.8320000172
44,37.6710000038
45,38.5130000114
46,39.3540000916
47,40.1920001507
48,41.0329999924
49,41.875
50,42.7160000801
51,43.5590000153
52,44.3980000019
53,45.239000082
54,46.0810000896
55,46.9200000763
56,47.7620000839
57,48.603000164
58,49.4430000782
59,50.2860000134
60,51.125
61,51.9670000076
62,52.8080000877
63,53.6460001469
64,54.4880001545
65,55.3280000687
66,56.1690001488
67,57.0110001564
68,57.8500001431
69,58.6900000572
70,59.5320000648
71,60.3710000515
72,61.2130000591
73,62.0520000458
74,62.8940000534
75,63.7350001335
76,64.5740001202
77,65.4150002003
78,66.2570002079
79,67.0970001221
80,67.9400000572
81,68.7790000439
82,69.6210000515
83,70.4630000591
84,71.3020000458
85,72.1430001259
86,72.9850001335
87,73.8240001202
88,74.6670000553
89,75.5070002079
90,76.3480000496
91,77.1900000572
92,78.0290000439
93,78.870000124
94,79.7110002041
95,80.5510001183
96,81.3930001259
97,82.2320001125
98,83.0730001926
99,83.9140000343
100,84.753000021
101,85.5940001011
102,86.4360001087
