Counter,Time(s),SQUID Voltage(uV),
0,0.0,+4.39990000E-07
1,1.07100009918,+2.20000000E-07
2,1.67000007629,+1.39000000E-06
3,2.10500001907,+1.23000000E-06
4,2.53999996185,-6.10000000E-07
5,2.97399997711,-6.10000000E-07
6,3.40900015831,+1.10000000E-07
7,3.84300017357,+5.00000000E-08
8,4.27800011635,-8.90000000E-07
9,4.71200013161,-1.17000000E-06
10,5.14700007439,+1.56000000E-06
11,5.58200001717,+1.00000000E-06
12,6.01699995995,+2.69990000E-07
13,6.45200014114,+1.11000000E-06
14,6.8860001564,+2.06000000E-06
15,7.3220000267,-6.10000000E-07
16,7.75699996948,-7.80000000E-07
17,8.19099998474,+0.00000000E-11
18,8.62600016594,-6.10000000E-07
19,9.06100010872,-1.44000000E-06
20,9.89499998093,+1.79000000E-06
21,10.7200000286,+1.11000000E-06
22,11.3849999905,+2.20000000E-07
23,11.9260001183,-2.20000000E-07
24,12.4090001583,+5.60000000E-07
25,12.8459999561,+1.62000000E-06
26,13.2799999714,+1.61000000E-06
27,13.9019999504,-7.80000000E-07
28,14.4550001621,-1.70000000E-07
29,14.9900000095,-2.23000000E-06
30,15.5260000229,+1.39000000E-06
31,16.0620000362,+6.70000000E-07
32,16.6130001545,+2.80000000E-07
33,17.2220001221,+1.12000000E-06
34,17.6779999733,+1.11000000E-06
35,18.1610000134,+1.94000000E-06
36,18.6990001202,+1.56000000E-06
37,19.3259999752,+7.80000000E-07
38,19.8430001736,-6.00000000E-08
39,20.2750000954,+2.69990000E-07
40,20.9120001793,-1.17000000E-06
41,21.5510001183,-1.61000000E-06
42,22.1890001297,+2.80000000E-07
43,22.8270001411,-7.80000000E-07
44,23.4650001526,-1.11000000E-06
45,24.1040000916,+5.00000000E-07
46,24.742000103,+3.30000000E-07
47,25.381000042,-2.20000000E-07
48,26.0199999809,+5.00000000E-07
49,26.6590001583,+1.34000000E-06
50,27.2960000038,-1.10000000E-07
51,27.9340000153,+1.06000000E-06
52,28.5729999542,+2.22000000E-06
53,29.2109999657,+5.00000000E-07
54,29.8489999771,+1.11000000E-06
55,30.4880001545,+1.22000000E-06
56,31.1260001659,-2.30000000E-07
57,31.7640001774,-3.30000000E-07
58,32.4019999504,+1.11000000E-06
59,33.0410001278,-6.10000000E-07
60,33.6790001392,+1.10000000E-07
61,34.3480000496,+5.00000000E-07
62,34.9260001183,+4.99900000E-08
63,35.7720000744,+1.50000000E-06
64,36.236000061,+7.80000000E-07
65,36.6700000763,+3.90000000E-07
66,37.1050000191,+1.51000000E-06
67,37.5399999619,+1.34000000E-06
68,37.9750001431,-6.10000000E-07
69,38.4090001583,-5.50000000E-07
70,38.8440001011,+2.20000000E-07
71,39.2790000439,-5.00000000E-07
72,39.7139999866,-1.67000000E-06
73,40.1490001678,+8.30000000E-07
74,40.9910001755,-7.80000000E-07
75,41.8330001831,+1.22000000E-06
76,42.2669999599,+8.90000000E-07
77,42.7030000687,+1.70000000E-07
78,43.1370000839,+1.34000000E-06
79,43.5720000267,+2.11000000E-06
80,44.006000042,-1.70000000E-07
81,44.4409999847,-9.50000000E-07
82,44.8770000935,+3.40000000E-07
83,45.3110001087,-2.80000000E-07
