Counter,Time(s),Magnet Current(A),Field Coil Current(mA),SQUID Voltage(uV),
0,0.357000112534,,,-2.14748360E-02
0,1.29399991035,,,-2.14748360E-02
0,1.29999995232,,,-2.14748360E-02
0,1.30500006676,,,-2.14748360E-02
0,1.30999994278,,,-2.14748360E-02
0,1.31500005722,,,-2.14748360E-02
0,1.32100009918,,,-2.14748360E-02
0,1.3259999752,,,-2.14748360E-02
0,1.33100008965,,,-2.14748360E-02
0,1.33599996567,,,-2.14748360E-02
0,1.34100008011,,,-2.14748360E-02
0,1.34700012207,,,-2.14748360E-02
0,1.35199999809,,,-2.14748360E-02
0,1.35700011253,,,-2.14748360E-02
0,1.36199998856,,,-2.14748360E-02
0,1.367000103,,,-2.14748360E-02
0,1.37299990654,,,-2.14748360E-02
0,1.37800002098,,,-2.14748360E-02
0,1.38300013542,,,-2.14748360E-02
0,1.38899993896,,,-2.14748360E-02
0,1.39400005341,,,-2.14748360E-02
0,1.39899992943,,,-2.14748360E-02
0,1.40400004387,,,-2.14748360E-02
0,1.41000008583,,,-2.14748360E-02
0,1.41499996185,,,-2.14748360E-02
0,1.42000007629,,,-2.14748360E-02
0,1.42499995232,,,-2.14748360E-02
0,1.43099999428,,,-2.14748360E-02
0,1.43600010872,,,-2.14748360E-02
0,1.44099998474,,,-2.14748360E-02
0,1.4470000267,,,-2.14748360E-02
0,1.45200014114,,,-2.14748360E-02
0,1.45700001717,,,-2.14748360E-02
0,1.46200013161,,,-2.14748360E-02
0,1.46700000763,,,-2.14748360E-02
0,1.47300004959,,,-2.14748360E-02
0,1.47799992561,,,-2.14748360E-02
0,1.48300004005,,,-2.14748360E-02
0,1.48900008202,,,-2.14748360E-02
0,1.49399995804,,,-2.14748360E-02
0,1.49900007248,,,-2.14748360E-02
0,1.5039999485,,,-2.14748360E-02
0,1.50900006294,,,-2.14748360E-02
0,1.5150001049,,,-2.14748360E-02
0,1.51999998093,,,-2.14748360E-02
0,1.52500009537,,,-2.14748360E-02
0,1.52999997139,,,-2.14748360E-02
0,1.53500008583,,,-2.14748360E-02
0,1.54100012779,,,-2.14748360E-02
0,1.54600000381,,,-2.14748360E-02
0,1.55100011826,,,-2.14748360E-02
0,1.55599999428,,,-2.14748360E-02
0,1.56100010872,,,-2.14748360E-02
0,1.56599998474,,,-2.14748360E-02
