Time (s),Temp Probe Voltage (V),Calculated Temp (K)
71.4200000763,+3.97138300E-03
71.8589999676,+3.93912300E-03
72.2969999313,+3.88812600E-03
72.7349998951,+3.87274400E-03
73.1719999313,+3.85359100E-03
73.6099998951,+3.75151900E-03
74.0480000973,+3.77234900E-03
74.486000061,+3.80057900E-03
74.9249999523,+3.83035500E-03
75.3629999161,+3.84507400E-03
75.8009998798,+3.85148500E-03
76.239000082,+3.84515200E-03
76.6770000458,+3.81449200E-03
77.114000082,+3.75255900E-03
77.5520000458,+3.70952000E-03
77.9900000095,+3.38161500E-03
78.4279999733,+3.01333700E-03
78.8659999371,+2.90758500E-03
79.3039999008,+2.94400600E-03
79.7430000305,+2.89264500E-03
80.1809999943,+2.88515500E-03
80.618999958,+2.86813400E-03
81.0580000877,+2.79750300E-03
81.4960000515,+2.94424000E-03
81.9340000153,+3.23875300E-03
82.371999979,+3.36274800E-03
82.8090000153,+3.35910700E-03
83.246999979,+3.36226700E-03
83.6859998703,+3.55517700E-03
84.1240000725,+3.56615100E-03
84.5620000362,+3.71495500E-03
85.0,+3.70789500E-03
85.4379999638,+3.66437400E-03
85.8759999275,+3.63134700E-03
86.3139998913,+3.57404400E-03
86.7520000935,+3.42516200E-03
87.1909999847,+3.47678300E-03
87.6289999485,+3.52882000E-03
88.0669999123,+3.48865400E-03
88.504999876,+3.42345800E-03
88.9430000782,+2.76963800E-03
89.381000042,+2.82389900E-03
89.8190000057,+2.90010800E-03
90.2569999695,+2.94512400E-03
90.6949999332,+3.02078700E-03
91.132999897,+3.08916900E-03
91.5699999332,+3.14670700E-03
92.007999897,+3.20775500E-03
92.4459998608,+3.24897400E-03
92.8840000629,+3.23195300E-03
93.3220000267,+3.27098700E-03
93.7599999905,+3.20427000E-03
94.1979999542,+3.06316400E-03
94.6349999905,+3.02314100E-03
95.0729999542,+2.92692000E-03
95.5099999905,+2.85656200E-03
95.9489998817,+2.81499200E-03
96.3870000839,+2.81033700E-03
96.8250000477,+2.77270700E-03
97.2630000114,+2.73627300E-03
97.7009999752,+2.70194600E-03
98.138999939,+2.66261200E-03
98.5769999027,+2.59571300E-03
99.0149998665,+2.57577900E-03
99.4530000687,+2.60793500E-03
99.8910000324,+2.66539500E-03
100.328999996,+2.65633200E-03
100.76699996,+2.65336700E-03
101.204999924,+2.57641700E-03
101.642999887,+2.46095200E-03
102.08100009,+2.39887600E-03
102.517999887,+2.37215600E-03
102.957000017,+2.28456900E-03
103.394999981,+2.22237600E-03
103.832999945,+2.32235500E-03
104.272000074,+2.54439100E-03
104.710000038,+2.61815600E-03
105.148000002,+2.69673200E-03
105.585999966,+2.77522900E-03
106.023999929,+2.86644400E-03
106.461999893,+2.93135400E-03
106.900000095,+2.99919000E-03
107.338000059,+3.07580200E-03
107.776000023,+3.14659000E-03
