Time (s),Temp Probe Voltage (V)
328.424000025,+7.82112140E-01
328.823999882,+7.81774230E-01
329.223999977,+7.81433470E-01
329.624000072,+7.81093870E-01
330.023000002,+7.80754530E-01
330.423000097,+7.80421560E-01
330.822999954,+7.80089490E-01
331.22300005,+7.79757300E-01
331.624000072,+7.79426540E-01
332.023999929,+7.79100580E-01
332.423000097,+7.78772280E-01
332.822000027,+7.78443860E-01
333.221999884,+7.78121280E-01
333.621999979,+7.77791680E-01
334.022000074,+7.77464560E-01
334.421999931,+7.77140940E-01
334.822000027,+7.76820570E-01
335.220999956,+7.76493310E-01
335.621000051,+7.76178270E-01
336.019999981,+7.75855780E-01
336.420000076,+7.75520720E-01
336.819000006,+7.75171250E-01
337.219000101,+7.74824640E-01
337.618000031,+7.74464900E-01
338.017999887,+7.74102440E-01
338.417000055,+7.73723870E-01
338.816999912,+7.73358810E-01
339.217000008,+7.72998940E-01
339.615999937,+7.72624130E-01
340.016000032,+7.72195150E-01
340.415999889,+7.71812680E-01
340.815000057,+7.71463080E-01
341.214999914,+7.71136610E-01
341.61500001,+7.70815850E-01
342.013999939,+7.70493920E-01
342.414000034,+7.70173410E-01
342.812999964,+7.69849670E-01
343.213000059,+7.69525790E-01
343.611999989,+7.69200740E-01
344.012000084,+7.68876600E-01
344.411999941,+7.68549340E-01
344.811000109,+7.68221700E-01
345.210999966,+7.67890800E-01
345.611000061,+7.67568090E-01
346.00999999,+7.67243700E-01
346.40899992,+7.66919820E-01
346.809000015,+7.66592950E-01
347.207999945,+7.66265050E-01
347.606999874,+7.65944670E-01
348.006999969,+7.65642750E-01
348.407000065,+7.65353250E-01
348.805999994,+7.65060680E-01
349.207000017,+7.64826700E-01
349.605999947,+7.64619490E-01
350.006000042,+7.64391750E-01
350.405999899,+7.64130360E-01
350.805999994,+7.63809600E-01
351.20600009,+7.63484160E-01
351.605000019,+7.63176780E-01
352.004999876,+7.62870440E-01
352.404000044,+7.62523180E-01
352.803999901,+7.62160450E-01
353.203999996,+7.61777460E-01
353.604000092,+7.61398760E-01
354.003999949,+7.61040980E-01
354.402999878,+7.60705400E-01
354.802999973,+7.60379580E-01
355.203000069,+7.60065570E-01
355.602999926,+7.59781060E-01
356.002000093,+7.59494590E-01
356.40199995,+7.59194490E-01
356.80099988,+7.58878930E-01
357.200999975,+7.58558820E-01
357.599999905,+7.58227530E-01
358.0,+7.57904430E-01
358.400000095,+7.57579510E-01
358.799999952,+7.57257840E-01
359.198999882,+7.56937470E-01
359.598999977,+7.56620090E-01
359.997999907,+7.56306220E-01
360.398000002,+7.55985070E-01
360.798000097,+7.55660150E-01
361.197999954,+7.55333670E-01
361.59800005,+7.55009140E-01
361.997999907,+7.54686790E-01
362.397000074,+7.54364860E-01
362.796000004,+7.54045920E-01
363.194999933,+7.53725420E-01
363.595000029,+7.53406870E-01
363.994999886,+7.53089230E-01
364.394000053,+7.52774830E-01
364.792999983,+7.52459530E-01
365.193000078,+7.52145650E-01
365.592000008,+7.51832170E-01
365.990999937,+7.51517510E-01
366.39199996,+7.51207270E-01
366.792000055,+7.50893530E-01
367.190999985,+7.50584850E-01
367.59100008,+7.50273700E-01
367.990999937,+7.49965150E-01
368.390000105,+7.49656610E-01
368.789999962,+7.49349360E-01
369.190000057,+7.49043670E-01
369.588999987,+7.48736420E-01
369.989000082,+7.48430470E-01
370.388000011,+7.48125170E-01
370.788000107,+7.47821550E-01
371.187000036,+7.47516770E-01
371.586999893,+7.47214850E-01
371.986000061,+7.46913190E-01
372.38499999,+7.46610740E-01
372.785000086,+7.46311030E-01
373.184999943,+7.46011960E-01
373.583999872,+7.45711340E-01
373.983999968,+7.45412150E-01
374.384000063,+7.45113080E-01
374.782999992,+7.44814020E-01
375.183000088,+7.44518590E-01
375.582000017,+7.44220390E-01
375.981999874,+7.43924970E-01
376.381000042,+7.43629410E-01
376.780999899,+7.43333590E-01
377.180000067,+7.43038430E-01
377.58100009,+7.42744040E-01
377.980000019,+7.42449520E-01
378.379999876,+7.42155520E-01
378.779000044,+7.41864120E-01
379.178999901,+7.41570510E-01
379.578000069,+7.41280020E-01
379.977999926,+7.40988880E-01
380.378000021,+7.40698000E-01
380.77699995,+7.40410630E-01
381.177000046,+7.40120270E-01
381.576999903,+7.39831600E-01
381.976999998,+7.39543710E-01
382.377000093,+7.39256850E-01
382.776000023,+7.38969870E-01
383.17599988,+7.38683930E-01
383.575999975,+7.38399930E-01
383.976000071,+7.38115810E-01
384.375,+7.37831420E-01
384.775000095,+7.37546130E-01
385.174999952,+7.37266030E-01
385.575000048,+7.36982300E-01
385.973999977,+7.36702720E-01
386.372999907,+7.36421840E-01
386.773000002,+7.36139930E-01
387.173000097,+7.35858530E-01
387.572999954,+7.35579210E-01
387.97300005,+7.35300420E-01
388.372999907,+7.35021100E-01
388.772000074,+7.34742430E-01
389.171999931,+7.34465320E-01
389.572000027,+7.34189900E-01
389.970999956,+7.33913780E-01
390.371000051,+7.33638750E-01
390.770999908,+7.33363070E-01
391.170000076,+7.33089600E-01
391.571000099,+7.32816260E-01
391.970999956,+7.32542660E-01
392.371000051,+7.32270870E-01
392.769999981,+7.31997140E-01
393.170000076,+7.31728090E-01
393.569000006,+7.31455530E-01
393.969000101,+7.31186990E-01
394.368999958,+7.30917810E-01
394.769000053,+7.30649400E-01
395.167999983,+7.30380740E-01
395.568000078,+7.30113240E-01
395.967999935,+7.29845880E-01
396.367000103,+7.29578510E-01
396.76699996,+7.29315300E-01
397.167000055,+7.29048850E-01
397.565999985,+7.28784600E-01
397.96600008,+7.28522170E-01
398.365999937,+7.28256880E-01
398.766000032,+7.27995360E-01
399.164999962,+7.27734750E-01
399.565000057,+7.27471030E-01
399.964999914,+7.27210940E-01
400.364000082,+7.26952270E-01
400.763000011,+7.26691010E-01
401.161999941,+7.26433130E-01
401.562999964,+7.26175380E-01
401.963000059,+7.25917500E-01
402.361999989,+7.25661440E-01
402.760999918,+7.25405760E-01
403.161000013,+7.25150090E-01
403.559999943,+7.24895460E-01
403.960000038,+7.24640690E-01
404.359999895,+7.24386840E-01
404.759000063,+7.24133630E-01
405.15899992,+7.23882900E-01
405.559000015,+7.23631640E-01
405.957999945,+7.23380760E-01
406.35800004,+7.23129630E-01
406.757999897,+7.22880190E-01
407.157000065,+7.22630500E-01
407.556999922,+7.22382750E-01
407.957000017,+7.22134090E-01
408.356999874,+7.21886340E-01
408.756000042,+7.21639370E-01
409.155999899,+7.21392920E-01
409.555999994,+7.21147900E-01
409.954999924,+7.20902100E-01
410.355000019,+7.20657860E-01
410.753999949,+7.20414270E-01
411.154000044,+7.20169380E-01
411.552999973,+7.19926960E-01
411.953000069,+7.19685970E-01
412.351999998,+7.19444710E-01
412.750999928,+7.19205150E-01
413.151000023,+7.18965590E-01
413.55099988,+7.18726410E-01
413.950000048,+7.18487500E-01
414.349999905,+7.18248980E-01
414.749000072,+7.18011100E-01
415.148999929,+7.17773750E-01
415.548000097,+7.17537170E-01
415.947000027,+7.17302280E-01
416.346999884,+7.17067400E-01
416.746000051,+7.16832120E-01
417.145999908,+7.16597100E-01
417.545000076,+7.16364430E-01
417.944000006,+7.16132790E-01
418.344000101,+7.15900500E-01
418.743000031,+7.15667560E-01
419.144000053,+7.15436700E-01
419.542999983,+7.15206490E-01
419.943000078,+7.14977580E-01
420.342999935,+7.14746850E-01
420.743000031,+7.14519500E-01
421.142999887,+7.14289940E-01
421.542999983,+7.14061680E-01
421.941999912,+7.13835760E-01
422.34100008,+7.13607750E-01
422.740999937,+7.13382350E-01
423.141000032,+7.13156560E-01
423.539999962,+7.12931250E-01
423.940000057,+7.12708570E-01
424.339999914,+7.12484860E-01
424.739000082,+7.12262440E-01
425.138000011,+7.12039510E-01
425.538000107,+7.11817350E-01
425.937999964,+7.11596240E-01
426.336999893,+7.11374470E-01
426.736999989,+7.11154010E-01
427.135999918,+7.10936270E-01
427.536000013,+7.10715540E-01
427.934999943,+7.10498060E-01
428.335000038,+7.10279550E-01
428.734999895,+7.10062200E-01
429.13499999,+7.09844330E-01
429.53399992,+7.09628540E-01
429.934000015,+7.09413530E-01
430.332999945,+7.09198000E-01
430.73300004,+7.08984030E-01
431.131999969,+7.08769540E-01
431.532000065,+7.08556090E-01
431.930999994,+7.08344720E-01
432.33100009,+7.08131790E-01
432.730000019,+7.07919380E-01
433.129999876,+7.07707230E-01
433.529000044,+7.07496110E-01
433.928999901,+7.07285260E-01
434.328999996,+7.07075970E-01
434.727999926,+7.06867710E-01
435.128000021,+7.06658680E-01
435.52699995,+7.06449910E-01
435.927000046,+7.06243730E-01
436.326999903,+7.06034700E-01
436.726999998,+7.05828520E-01
437.127000093,+7.05622350E-01
437.527999878,+7.05414870E-01
437.927000046,+7.05210770E-01
438.325999975,+7.05006420E-01
438.726000071,+7.04803100E-01
439.125,+7.04599130E-01
439.525000095,+7.04395820E-01
439.924999952,+7.04194060E-01
440.325000048,+7.03992300E-01
440.723999977,+7.03790800E-01
441.124000072,+7.03589170E-01
441.523000002,+7.03391570E-01
441.923000097,+7.03189550E-01
442.322000027,+7.02990130E-01
442.721999884,+7.02791490E-01
443.121999979,+7.02592460E-01
443.520999908,+7.02394550E-01
443.921000004,+7.02198250E-01
444.319999933,+7.02001170E-01
444.720000029,+7.01804610E-01
445.119999886,+7.01609350E-01
445.519999981,+7.01412910E-01
445.920000076,+7.01219470E-01
446.319000006,+7.01025380E-01
446.717999935,+7.00830500E-01
447.118000031,+7.00636410E-01
447.517999887,+7.00443490E-01
447.917000055,+7.00251080E-01
448.315999985,+7.00057510E-01
448.71600008,+6.99867180E-01
449.115999937,+6.99673480E-01
449.515000105,+6.99483930E-01
449.914999962,+6.99292960E-01
450.313999891,+6.99104190E-01
450.713999987,+6.98914120E-01
451.114000082,+6.98726010E-01
451.513999939,+6.98537760E-01
451.913000107,+6.98349380E-01
452.312000036,+6.98163470E-01
452.711999893,+6.97975750E-01
453.111999989,+6.97790100E-01
453.510999918,+6.97604840E-01
453.911999941,+6.97419190E-01
454.311000109,+6.97234840E-01
454.710999966,+6.97049580E-01
455.111000061,+6.96865880E-01
455.50999999,+6.96682570E-01
455.910000086,+6.96500300E-01
456.309000015,+6.96318290E-01
456.708999872,+6.96134850E-01
457.108999968,+6.95952060E-01
457.509000063,+6.95772260E-01
457.90899992,+6.95591540E-01
458.309000015,+6.95411480E-01
458.708999872,+6.95231290E-01
459.10800004,+6.95050970E-01
459.507999897,+6.94872590E-01
459.907999992,+6.94693700E-01
460.308000088,+6.94516880E-01
460.707000017,+6.94337990E-01
461.106999874,+6.94162480E-01
461.506999969,+6.93984880E-01
461.905999899,+6.93810150E-01
462.305999994,+6.93632550E-01
462.70600009,+6.93457300E-01
463.105000019,+6.93282430E-01
463.504999876,+6.93106660E-01
463.904000044,+6.92933350E-01
464.303999901,+6.92759130E-01
464.703999996,+6.92588290E-01
465.102999926,+6.92413170E-01
465.503000021,+6.92242200E-01
465.902999878,+6.92070580E-01
466.302000046,+6.91898810E-01
466.700999975,+6.91727460E-01
467.101000071,+6.91556880E-01
467.500999928,+6.91385520E-01
467.900000095,+6.91215720E-01
468.299999952,+6.91047350E-01
468.700000048,+6.90878590E-01
469.098999977,+6.90709050E-01
469.499000072,+6.90541330E-01
469.898999929,+6.90372830E-01
470.299000025,+6.90205500E-01
470.697999954,+6.90038040E-01
471.098999977,+6.89873050E-01
471.499000072,+6.89705710E-01
471.898999929,+6.89540980E-01
472.299000025,+6.89376380E-01
472.698999882,+6.89212690E-01
473.09800005,+6.89045880E-01
473.497999907,+6.88881530E-01
473.897000074,+6.88718620E-01
474.296999931,+6.88554670E-01
474.697000027,+6.88392270E-01
475.096999884,+6.88229490E-01
475.496999979,+6.88066060E-01
475.895999908,+6.87905090E-01
476.296000004,+6.87744520E-01
476.694999933,+6.87582120E-01
477.095000029,+6.87422460E-01
477.494999886,+6.87261620E-01
477.894999981,+6.87099230E-01
478.295000076,+6.86942550E-01
478.694000006,+6.86782620E-01
479.094000101,+6.86624650E-01
479.493999958,+6.86465370E-01
479.892999887,+6.86308950E-01
480.292999983,+6.86151880E-01
480.691999912,+6.85996250E-01
481.09100008,+6.85838530E-01
481.490999937,+6.85681590E-01
481.890000105,+6.85525560E-01
482.289999962,+6.85369920E-01
482.688999891,+6.85214810E-01
483.089999914,+6.85058390E-01
483.489000082,+6.84907300E-01
483.888999939,+6.84751270E-01
484.288000107,+6.84597710E-01
484.687999964,+6.84444280E-01
485.088000059,+6.84291500E-01
485.486999989,+6.84139760E-01
485.887000084,+6.83986980E-01
486.286000013,+6.83834850E-01
486.686000109,+6.83683760E-01
487.085000038,+6.83533180E-01
487.484999895,+6.83381700E-01
487.88499999,+6.83232040E-01
488.28399992,+6.83081860E-01
488.684999943,+6.82932460E-01
489.083999872,+6.82783960E-01
489.483999968,+6.82634560E-01
489.884000063,+6.82484770E-01
490.282999992,+6.82336790E-01
490.683000088,+6.82188690E-01
491.082000017,+6.82040330E-01
491.481999874,+6.81894560E-01
491.881000042,+6.81748800E-01
492.279999971,+6.81602380E-01
492.678999901,+6.81455670E-01
493.078999996,+6.81309130E-01
493.479000092,+6.81164660E-01
493.878999949,+6.81018890E-01
494.277999878,+6.80874950E-01
494.677999973,+6.80729830E-01
495.078000069,+6.80544100E-01
495.565999985,+6.80408940E-01
495.96600008,+6.80267340E-01
496.365999937,+6.80123650E-01
496.766000032,+6.79981260E-01
497.164999962,+6.79839650E-01
497.565000057,+6.79697270E-01
497.963999987,+6.79555140E-01
498.364000082,+6.79414180E-01
498.763000011,+6.79273350E-01
499.163000107,+6.79131620E-01
499.562999964,+6.78991830E-01
499.963000059,+6.78851520E-01
500.362999916,+6.78713030E-01
500.763000011,+6.78572980E-01
501.161999941,+6.78434750E-01
501.561000109,+6.78295480E-01
501.961999893,+6.78157250E-01
502.361000061,+6.78018630E-01
502.760999918,+6.77881310E-01
503.161000013,+6.77743860E-01
503.559999943,+6.77607060E-01
503.960000038,+6.77470780E-01
504.358999968,+6.77333980E-01
504.759000063,+6.77198350E-01
505.15899992,+6.77062720E-01
505.558000088,+6.76927990E-01
505.957999945,+6.76791970E-01
506.35800004,+6.76658030E-01
506.757999897,+6.76523830E-01
507.157000065,+6.76387420E-01
507.558000088,+6.76254900E-01
507.957000017,+6.76122000E-01
508.356999874,+6.75988840E-01
508.756000042,+6.75855160E-01
509.155999899,+6.75723160E-01
509.555999994,+6.75590910E-01
509.95600009,+6.75457350E-01
510.355999947,+6.75326660E-01
510.754999876,+6.75194150E-01
511.154999971,+6.75063840E-01
511.555000067,+6.74933800E-01
511.954999924,+6.74803230E-01
512.354000092,+6.74673060E-01
512.753999949,+6.74544050E-01
513.152999878,+6.74413620E-01
513.552999973,+6.74285650E-01
513.951999903,+6.74154570E-01
514.351999998,+6.74026210E-01
514.752000093,+6.73898890E-01
515.151000023,+6.73770020E-01
515.55099988,+6.73643480E-01
515.950000048,+6.73515250E-01
516.349999905,+6.73388330E-01
516.75,+6.73260750E-01
517.148999929,+6.73134340E-01
517.549000025,+6.73008840E-01
517.947999954,+6.72882050E-01
518.346999884,+6.72757720E-01
518.746999979,+6.72631440E-01
519.147000074,+6.72507240E-01
519.546000004,+6.72380960E-01
519.944000006,+6.72257410E-01
520.344000101,+6.72132180E-01
520.743000031,+6.72009410E-01
521.142999887,+6.71886380E-01
521.542999983,+6.71761400E-01
521.943000078,+6.71638630E-01
522.342000008,+6.71515210E-01
522.742000103,+6.71393090E-01
523.14199996,+6.71270840E-01
523.540999889,+6.71149500E-01
523.941999912,+6.71027860E-01
524.34100008,+6.70906260E-01
524.740999937,+6.70784130E-01
525.141000032,+6.70662140E-01
525.540999889,+6.70543920E-01
525.940999985,+6.70421930E-01
526.34100008,+6.70303320E-01
526.740999937,+6.70184060E-01
527.141000032,+6.70063370E-01
527.539999962,+6.69944230E-01
527.940000057,+6.69824190E-01
528.338999987,+6.69706750E-01
528.739000082,+6.69586840E-01
529.138999939,+6.69469650E-01
529.539000034,+6.69350390E-01
529.937999964,+6.69233730E-01
530.338000059,+6.69116670E-01
530.736999989,+6.69000790E-01
531.137000084,+6.68882700E-01
531.536999941,+6.68765770E-01
531.936000109,+6.68650280E-01
532.336999893,+6.68531540E-01
532.736000061,+6.68418120E-01
533.135999918,+6.68301970E-01
533.536000013,+6.68186610E-01
533.934999943,+6.68071640E-01
534.335000038,+6.67956660E-01
534.734999895,+6.67842210E-01
535.13499999,+6.67728660E-01
535.53399992,+6.67614460E-01
535.934000015,+6.67499880E-01
536.333999872,+6.67386980E-01
536.73300004,+6.67274220E-01
537.132999897,+6.67161190E-01
537.532000065,+6.67048030E-01
537.931999922,+6.66936050E-01
538.332000017,+6.66822370E-01
538.730999947,+6.66711160E-01
539.131000042,+6.66600090E-01
539.529999971,+6.66487710E-01
539.930000067,+6.66377540E-01
540.328999996,+6.66265680E-01
540.729000092,+6.66153310E-01
541.128999949,+6.66043400E-01
541.529999971,+6.65933360E-01
541.928999901,+6.65823190E-01
542.328000069,+6.65713410E-01
542.727999926,+6.65603510E-01
543.128000021,+6.65493860E-01
543.52699995,+6.65384860E-01
543.927000046,+6.65275600E-01
544.325999975,+6.65167770E-01
544.726000071,+6.65059160E-01
545.125,+6.64950420E-01
545.525000095,+6.64842720E-01
545.924999952,+6.64735150E-01
546.323999882,+6.64629140E-01
546.723999977,+6.64520920E-01
547.122999907,+6.64414130E-01
547.523000002,+6.64306950E-01
547.921999931,+6.64200680E-01
548.322000027,+6.64094540E-01
548.720999956,+6.63988140E-01
549.121000051,+6.63882130E-01
549.519999981,+6.63775860E-01
549.920000076,+6.63672060E-01
550.319999933,+6.63566440E-01
550.719000101,+6.63461980E-01
551.118999958,+6.63356100E-01
551.517999887,+6.63253470E-01
551.917999983,+6.63148500E-01
552.318000078,+6.63045220E-01
552.717000008,+6.62941020E-01
553.117000103,+6.62836960E-01
553.51699996,+6.62735110E-01
553.915999889,+6.62632350E-01
554.315999985,+6.62529450E-01
554.71600008,+6.62426170E-01
555.115999937,+6.62323410E-01
555.516000032,+6.62221810E-01
555.914999962,+6.62119830E-01
556.315000057,+6.62017980E-01
556.714999914,+6.61917550E-01
557.11500001,+6.61816220E-01
557.513999939,+6.61714490E-01
557.914000034,+6.61613940E-01
558.312999964,+6.61513390E-01
558.713999987,+6.61413870E-01
559.112999916,+6.61314100E-01
559.513000011,+6.61212890E-01
559.913000107,+6.61114030E-01
560.312000036,+6.61013730E-01
560.711999893,+6.60916690E-01
561.111000061,+6.60815870E-01
561.510999918,+6.60717790E-01
561.911000013,+6.60618530E-01
562.311000109,+6.60520400E-01
562.710000038,+6.60421800E-01
563.109999895,+6.60324880E-01
563.50999999,+6.60226800E-01
563.910000086,+6.60129100E-01
564.309000015,+6.60031920E-01
564.710000038,+6.59933970E-01
565.108999968,+6.59837570E-01
565.507999897,+6.59740000E-01
565.90899992,+6.59645430E-01
566.308000088,+6.59549940E-01
566.707999945,+6.59453150E-01
567.10800004,+6.59356360E-01
567.507999897,+6.59260750E-01
567.907000065,+6.59166820E-01
568.305999994,+6.59069380E-01
568.707000017,+6.58975580E-01
569.105999947,+6.58879700E-01
569.506000042,+6.58785520E-01
569.904999971,+6.58691460E-01
570.305000067,+6.58597790E-01
570.703999996,+6.58503340E-01
571.102999926,+6.58409280E-01
571.503000021,+6.58317170E-01
571.90199995,+6.58222850E-01
572.302000046,+6.58130220E-01
572.701999903,+6.58037070E-01
573.101000071,+6.57944190E-01
573.500999928,+6.57851170E-01
573.901000023,+6.57759060E-01
574.30099988,+6.57667210E-01
574.700000048,+6.57575490E-01
575.099999905,+6.57483380E-01
575.500999928,+6.57392440E-01
575.901000023,+6.57299680E-01
576.30099988,+6.57207960E-01
576.700999975,+6.57118440E-01
577.099999905,+6.57026850E-01
577.5,+6.56936950E-01
577.900000095,+6.56845490E-01
578.299999952,+6.56757020E-01
578.700000048,+6.56666080E-01
579.098999977,+6.56575920E-01
579.497999907,+6.56485370E-01
579.898000002,+6.56394560E-01
580.296999931,+6.56305950E-01
580.697999954,+6.56216960E-01
581.096999884,+6.56129400E-01
581.496999979,+6.56039370E-01
581.895999908,+6.55950120E-01
582.296000004,+6.55862680E-01
582.694999933,+6.55773170E-01
583.095000029,+6.55685220E-01
583.494999886,+6.55596100E-01
583.894999981,+6.55509180E-01
584.29399991,+6.55421750E-01
584.694000006,+6.55335490E-01
585.092999935,+6.55248310E-01
585.493000031,+6.55161010E-01
585.89199996,+6.55074490E-01
586.292000055,+6.54987320E-01
586.691999912,+6.54900530E-01
587.092000008,+6.54815440E-01
587.490999937,+6.54729300E-01
587.891000032,+6.54642910E-01
588.289999962,+6.54558080E-01
588.688999891,+6.54472330E-01
589.088999987,+6.54386980E-01
589.487999916,+6.54303310E-01
589.887000084,+6.54217050E-01
590.286999941,+6.54132470E-01
590.687000036,+6.54048030E-01
591.085999966,+6.53963970E-01
591.486000061,+6.53878880E-01
591.885999918,+6.53794820E-01
592.285000086,+6.53712590E-01
592.686000109,+6.53627880E-01
593.085000038,+6.53544610E-01
593.484999895,+6.53461980E-01
593.885999918,+6.53378710E-01
594.285000086,+6.53294260E-01
594.684999943,+6.53212150E-01
595.085000038,+6.53127580E-01
595.484999895,+6.53046640E-01
595.884000063,+6.52964410E-01
596.28399992,+6.52883470E-01
596.683000088,+6.52800710E-01
597.082999945,+6.52718870E-01
597.48300004,+6.52637280E-01
597.882999897,+6.52556340E-01
598.282000065,+6.52474240E-01
598.681999922,+6.52393300E-01
599.08100009,+6.52313270E-01
599.480999947,+6.52231160E-01
599.881000042,+6.52152830E-01
600.280999899,+6.52070980E-01
600.680999994,+6.51991210E-01
601.079999924,+6.51910270E-01
601.480000019,+6.51829990E-01
601.878999949,+6.51751130E-01
602.279000044,+6.51671360E-01
602.678999901,+6.51591070E-01
603.078999996,+6.51511300E-01
603.479000092,+6.51433740E-01
603.878000021,+6.51354110E-01
604.277999878,+6.51276030E-01
604.677000046,+6.51197690E-01
605.076999903,+6.51117790E-01
605.476000071,+6.51042570E-01
605.875999928,+6.50962150E-01
606.276000023,+6.50884460E-01
606.674999952,+6.50807940E-01
607.073999882,+6.50730250E-01
607.473999977,+6.50651920E-01
607.874000072,+6.50575270E-01
608.273999929,+6.50499780E-01
608.674000025,+6.50419110E-01
609.072999954,+6.50343890E-01
609.47300005,+6.50266850E-01
609.872999907,+6.50191240E-01
610.272000074,+6.50113380E-01
610.671999931,+6.50038420E-01
611.072000027,+6.49963710E-01
611.471999884,+6.49885510E-01
611.871999979,+6.49810930E-01
612.272000074,+6.49735450E-01
612.671000004,+6.49659710E-01
613.071000099,+6.49583970E-01
613.470999956,+6.49509530E-01
613.871000051,+6.49433400E-01
614.269999981,+6.49358830E-01
614.670000076,+6.49284650E-01
615.069999933,+6.49210730E-01
615.469000101,+6.49136670E-01
615.868999958,+6.49062100E-01
616.269000053,+6.48988310E-01
616.66899991,+6.48913090E-01
617.068000078,+6.48841900E-01
617.467000008,+6.48767070E-01
617.867000103,+6.48693920E-01
618.26699996,+6.48620650E-01
618.667000055,+6.48547120E-01
619.066999912,+6.48474500E-01
619.46600008,+6.48402130E-01
619.86500001,+6.48328470E-01
620.265000105,+6.48255850E-01
620.664999962,+6.48184010E-01
621.065000057,+6.48110860E-01
621.464999914,+6.48039020E-01
621.864000082,+6.47966790E-01
622.263999939,+6.47895330E-01
622.663000107,+6.47824270E-01
623.062999964,+6.47751910E-01
623.461999893,+6.47681620E-01
623.861999989,+6.47610300E-01
624.262000084,+6.47537680E-01
624.661999941,+6.47466870E-01
625.062000036,+6.47397370E-01
625.460999966,+6.47325660E-01
625.861000061,+6.47256280E-01
626.25999999,+6.47186260E-01
626.660000086,+6.47115450E-01
627.059000015,+6.47046730E-01
627.458999872,+6.46974630E-01
627.858999968,+6.46905770E-01
628.257999897,+6.46835360E-01
628.65899992,+6.46766890E-01
629.059000015,+6.46696740E-01
629.458999872,+6.46628400E-01
629.85800004,+6.46559680E-01
630.257999897,+6.46489650E-01
630.657999992,+6.46421320E-01
631.058000088,+6.46352460E-01
631.457000017,+6.46284000E-01
631.856999874,+6.46214230E-01
632.256999969,+6.46146550E-01
632.657000065,+6.46076390E-01
633.055999994,+6.46012210E-01
633.45600009,+6.45942190E-01
633.855000019,+6.45875150E-01
634.254999876,+6.45807210E-01
634.654000044,+6.45740950E-01
635.053999901,+6.45673130E-01
635.453999996,+6.45603630E-01
635.852999926,+6.45539450E-01
636.253000021,+6.45470860E-01
636.652999878,+6.45404210E-01
637.052000046,+6.45338080E-01
637.451999903,+6.45272220E-01
637.851000071,+6.45205830E-01
638.250999928,+6.45139960E-01
638.651000023,+6.45072280E-01
639.05099988,+6.45006150E-01
639.450000048,+6.44941710E-01
639.848999977,+6.44875460E-01
640.249000072,+6.44809850E-01
640.648999929,+6.44743850E-01
641.048000097,+6.44678110E-01
641.447999954,+6.44613940E-01
641.84800005,+6.44548850E-01
642.246999979,+6.44484410E-01
642.647000074,+6.44417890E-01
643.046999931,+6.44353590E-01
643.446000099,+6.44288630E-01
643.845999956,+6.44223670E-01
644.246000051,+6.44160660E-01
644.644999981,+6.44095700E-01
645.045000076,+6.44032050E-01
645.444999933,+6.43967350E-01
645.844000101,+6.43902910E-01
646.244999886,+6.43839380E-01
646.644999981,+6.43777020E-01
647.045000076,+6.43712450E-01
647.444000006,+6.43649710E-01
647.842999935,+6.43586180E-01
648.243000031,+6.43523430E-01
648.642999887,+6.43461980E-01
649.042000055,+6.43397670E-01
649.441999912,+6.43335050E-01
649.842000008,+6.43271260E-01
650.240999937,+6.43209550E-01
650.641000032,+6.43145500E-01
651.040999889,+6.43085350E-01
651.440000057,+6.43021570E-01
651.839999914,+6.42961670E-01
652.239000082,+6.42898280E-01
652.638999939,+6.42837480E-01
653.039000034,+6.42775380E-01
653.437999964,+6.42713670E-01
653.838000059,+6.42652740E-01
654.237999916,+6.42591550E-01
654.637000084,+6.42529840E-01
655.036999941,+6.42468520E-01
655.436000109,+6.42408240E-01
655.835999966,+6.42347310E-01
656.236000061,+6.42286250E-01
656.635999918,+6.42225700E-01
657.036000013,+6.42165940E-01
657.434999943,+6.42105790E-01
657.835000038,+6.42043820E-01
658.233999968,+6.41984450E-01
658.632999897,+6.41923780E-01
659.032999992,+6.41864800E-01
659.433000088,+6.41804910E-01
659.832999945,+6.41744240E-01
660.23300004,+6.41685390E-01
660.632999897,+6.41624590E-01
661.032000065,+6.41565870E-01
661.431999922,+6.41506880E-01
661.83100009,+6.41448810E-01
662.230999947,+6.41388660E-01
662.629999876,+6.41329810E-01
663.029999971,+6.41272000E-01
663.430000067,+6.41212500E-01
663.83100009,+6.41154680E-01
664.230999947,+6.41095960E-01
664.629999876,+6.41036200E-01
665.029999971,+6.40978910E-01
665.430000067,+6.40922530E-01
665.828999996,+6.40863020E-01
666.229000092,+6.40804820E-01
666.628000021,+6.40747010E-01
667.027999878,+6.40689200E-01
667.427999973,+6.40631650E-01
667.826999903,+6.40573960E-01
668.226999998,+6.40516540E-01
668.625999928,+6.40458730E-01
669.025000095,+6.40402860E-01
669.424999952,+6.40343880E-01
669.825999975,+6.40288540E-01
670.226000071,+6.40229690E-01
670.625,+6.40174340E-01
671.025000095,+6.40117830E-01
671.424999952,+6.40061840E-01
671.825000048,+6.40005320E-01
672.223999977,+6.39948160E-01
672.624000072,+6.39892170E-01
673.023999929,+6.39836170E-01
673.423000097,+6.39780440E-01
673.822999954,+6.39723670E-01
674.221999884,+6.39668710E-01
674.621999979,+6.39612680E-01
675.022000074,+6.39556300E-01
675.421999931,+6.39501210E-01
675.822000027,+6.39446390E-01
676.220999956,+6.39390910E-01
676.621000051,+6.39332970E-01
677.019999981,+6.39279840E-01
677.41899991,+6.39224620E-01
