,SQUID_Volt(V),timestamp,Temp(V),FC_CURR(A),MAG_CURR(A),MOD_CURR(A),SQUID_Curr(A)
144,+2.37341190E-04,1559371963.2893333,+1.57470060E+00,,,5.621966703176342e-06,4.8151024630541876e-05
145,+2.38285510E-04,1559371963.4976668,+1.57469310E+00,,,5.6220389923329675e-06,4.81571724137931e-05
146,+2.37418660E-04,1559371963.706,+1.57467830E+00,,,5.6219913472070095e-06,4.815550738916256e-05
147,+2.42981640E-04,1559371963.9143333,+1.57467450E+00,,,5.621947973713034e-06,4.815307389162562e-05
148,+2.40849950E-04,1559371964.1226668,+1.57466090E+00,,,5.621952245345016e-06,4.8153842364532014e-05
149,+2.37297790E-04,1559371964.331,+1.57465220E+00,,,5.621992771084337e-06,4.8154354679802956e-05
150,+2.37902840E-04,1559371967.932,+1.57463240E+00,,,5.6220389923329675e-06,4.81507684729064e-05
151,+2.34667860E-04,1559371968.1403332,+1.57461880E+00,,,5.621803395399781e-06,4.815742857142857e-05
152,+2.38938630E-04,1559371968.3486667,+1.57460880E+00,,,5.6220100766703176e-06,4.814910344827586e-05
153,+2.37763930E-04,1559371968.557,+1.57459400E+00,,,5.621958050383352e-06,4.8151280788177344e-05
154,+2.36930470E-04,1559371968.7653332,+1.57458650E+00,,,5.622075136911281e-06,4.81564039408867e-05
155,+2.32036630E-04,1559371968.9736667,+1.57458530E+00,,,5.622013033953998e-06,4.815358620689655e-05
156,+2.35198110E-04,1559371969.182,+1.57459270E+00,,,5.621898795180722e-06,4.8153842364532014e-05
157,+2.38219380E-04,1559371969.3903332,+1.57459270E+00,,,5.621947973713034e-06,4.8151280788177344e-05
158,+2.27924830E-04,1559371969.5986667,+1.57458650E+00,,,5.622053450164293e-06,4.814795073891625e-05
159,+2.24230380E-04,1559371969.807,+1.57458160E+00,,,5.622338335158817e-06,4.815512315270936e-05
160,+2.29406730E-04,1559371970.0153332,+1.57457170E+00,,,5.622086746987952e-06,4.81571724137931e-05
161,+2.25276870E-04,1559371970.2236667,+1.57456550E+00,,,5.622156188389924e-06,4.815268965517241e-05
162,+2.22604900E-04,1559371970.432,+1.57455060E+00,,,5.6220564074479736e-06,4.815397044334975e-05
163,+2.26427560E-04,1559371970.6403332,+1.57454560E+00,,,5.622072289156626e-06,4.8155251231527094e-05
164,+2.21669270E-04,1559371970.8486667,+1.57453820E+00,,,5.622092552026288e-06,4.8149615763546796e-05
165,+2.23611980E-04,1559371971.057,+1.57452950E+00,,,5.622101204819278e-06,4.815345812807882e-05
166,+2.24546270E-04,1559371971.2653332,+1.57451960E+00,,,5.62209112814896e-06,4.8153330049261085e-05
167,+2.20236120E-04,1559371971.4736667,+1.57450840E+00,,,5.62209112814896e-06,4.815409852216749e-05
168,+2.18741530E-04,1559371971.682,+1.57449480E+00,,,5.622054983570647e-06,4.815320197044335e-05
169,+2.20430440E-04,1559371971.8903332,+1.57448360E+00,,,5.622124315443593e-06,4.815691625615764e-05
170,+2.17315060E-04,1559371972.0986667,+1.57447370E+00,,,5.622166265060241e-06,4.815358620689655e-05
171,+2.16165730E-04,1559371972.307,+1.57446130E+00,,,5.622174917853231e-06,4.815307389162562e-05
172,+2.16858260E-04,1559371972.5153332,+1.57445140E+00,,,5.62225443592552e-06,4.815358620689655e-05
173,+2.21060210E-04,1559371972.7236667,+1.57443900E+00,,,5.622206790799562e-06,4.8151536945812805e-05
174,+2.11619140E-04,1559371972.932,+1.57443280E+00,,,5.622150383351588e-06,4.815307389162562e-05
175,+2.21137020E-04,1559371976.531,+1.57441550E+00,,,5.622203833515882e-06,4.815870935960591e-05
