,SQUID_Volt(V),timestamp,Temp(V),FC_CURR(A),MAG_CURR(A),MOD_CURR(A),SQUID_Curr(A)
36,+3.82191000E-05,1559373829.9286668,+1.56927610E+00,,,1.7163221248630888e-05,4.809350738916256e-05
37,+3.83286200E-05,1559373830.137,+1.56928110E+00,,,1.8415037239868564e-05,4.809389162561577e-05
38,+3.83119200E-05,1559373830.3453333,+1.56927980E+00,,,1.9258644030668125e-05,4.8089921182266006e-05
39,+3.83065800E-05,1559373830.5536668,+1.56927490E+00,,,1.925900657174151e-05,4.809120197044335e-05
40,+3.83246100E-05,1559373830.762,+1.56927360E+00,,,1.92597152245345e-05,4.809107389162562e-05
41,+3.84114400E-05,1559373830.9703333,+1.56927110E+00,,,1.9259902519167578e-05,4.809248275862069e-05
42,+3.83954100E-05,1559373831.1786668,+1.56926990E+00,,,1.9260524644030668e-05,4.809043349753695e-05
43,+3.83954000E-05,1559373831.387,+1.56926990E+00,,,1.926061226725082e-05,4.809222660098522e-05
44,+3.83393000E-05,1559373831.5953333,+1.56926370E+00,,,1.9260756845564073e-05,4.8095044334975374e-05
45,+3.83934000E-05,1559373831.8036668,+1.56926740E+00,,,1.9260713033954e-05,4.80940197044335e-05
46,+3.84121000E-05,1559373832.012,+1.56926620E+00,,,1.9260987951807228e-05,4.809068965517241e-05
47,+3.83853900E-05,1559373832.2203333,+1.56926740E+00,,,1.9261393209200437e-05,4.8090305418719214e-05
48,+3.83700300E-05,1559373832.4286668,+1.56926490E+00,,,1.9261335158817086e-05,4.8089536945812804e-05
49,+3.83880600E-05,1559373832.637,+1.56926490E+00,,,1.9261305585980285e-05,4.809068965517241e-05
50,+3.84167700E-05,1559373836.237,+1.56926250E+00,,,1.958412486308872e-05,4.809273891625616e-05
51,+3.83773800E-05,1559373836.4453332,+1.56926250E+00,,,2.1359016429353778e-05,4.808812807881774e-05
52,+3.84054300E-05,1559373836.6536667,+1.56925630E+00,,,2.1359826944140195e-05,4.809197044334975e-05
53,+3.84034200E-05,1559373836.862,+1.56925750E+00,,,2.1751526834611173e-05,4.809043349753695e-05
54,+3.83459800E-05,1559373837.0703332,+1.56924760E+00,,,2.3552386637458924e-05,4.8088896551724135e-05
55,+3.82391400E-05,1559373837.2786667,+1.56925130E+00,,,2.355299452354874e-05,4.8088896551724135e-05
56,+3.82945600E-05,1559373837.487,+1.56924760E+00,,,2.4111209200438118e-05,4.8089921182266006e-05
57,+3.83052500E-05,1559373837.6953332,+1.56925250E+00,,,2.5649129244249727e-05,4.809145812807882e-05
58,+3.82892100E-05,1559373837.9036667,+1.56925500E+00,,,2.5649780941949614e-05,4.809209852216749e-05
59,+3.82745300E-05,1559373838.112,+1.56925250E+00,,,2.7855635268346113e-05,4.809222660098522e-05
60,+3.82210900E-05,1559373838.3203332,+1.56924510E+00,,,2.7850571741511498e-05,4.809222660098522e-05
61,+3.82671800E-05,1559373838.5286667,+1.56923770E+00,,,2.785064403066813e-05,4.808735960591133e-05
62,+3.80681700E-05,1559373838.737,+1.56924260E+00,,,3.0030461117196054e-05,4.808851231527093e-05
63,+3.82458200E-05,1559373838.9453332,+1.56923890E+00,,,3.0031705366922234e-05,4.809248275862069e-05
64,+3.82698600E-05,1559373839.1536667,+1.56923640E+00,,,3.0032284775465497e-05,4.809337931034483e-05
65,+3.82150800E-05,1559373839.362,+1.56923640E+00,,,3.0032602409638557e-05,4.809056157635468e-05
66,+3.82004000E-05,1559373839.5703332,+1.56923150E+00,,,3.003312376779847e-05,4.809376354679803e-05
67,+3.81723600E-05,1559373839.7786667,+1.56923270E+00,,,3.0033600219058048e-05,4.8096068965517245e-05
