,SQUID_Volt(V),timestamp,MOD_CURR(A),SQUID_Curr(A)
188,+3.39523500E-05,1559367868.4703333,0.00016707386637458926,4.830871921182266e-05
189,+3.39289600E-05,1559367868.6786668,0.0001670761774370208,4.830372413793103e-05
190,+3.38975800E-05,1559367868.887,0.00016707516976998904,4.830679802955665e-05
191,+3.39463300E-05,1559367869.0953333,0.00016707487404162103,4.830679802955665e-05
192,+3.39383200E-05,1559367869.3036668,0.00016707603504928807,4.830410837438424e-05
193,+3.38929100E-05,1559367869.512,0.00016707633077765608,4.8300266009852216e-05
194,+3.39409800E-05,1559367869.7203333,0.00016707545454545453,4.830705418719212e-05
195,+3.39970900E-05,1559367869.9286668,0.00016707372398685653,4.831179310344827e-05
196,+3.39082600E-05,1559367870.137,0.00016707545454545453,4.830897536945813e-05
197,+3.39149500E-05,1559367870.3453333,0.00016707545454545453,4.830654187192118e-05
198,+3.40244700E-05,1559367870.5536668,0.00016707603504928807,4.8304620689655174e-05
199,+3.39837300E-05,1559367870.762,0.00016707545454545453,4.830705418719212e-05
200,+3.40605200E-05,1559367874.361,0.00016707284775465498,4.8306285714285714e-05
201,+3.40384900E-05,1559367874.5693333,0.00016707372398685653,4.8309103448275866e-05
202,+3.40825700E-05,1559367874.7776668,0.00016707458926615553,4.831115270935961e-05
203,+3.40231300E-05,1559367874.986,0.00016707603504928807,4.8309103448275866e-05
204,+3.39803900E-05,1559367875.1943333,0.0001670774808324206,4.8307310344827585e-05
205,+3.40091000E-05,1559367875.4026668,0.00016707733844468784,4.830577339901478e-05
206,+3.41186300E-05,1559367875.611,0.00016707733844468784,4.830756650246305e-05
207,+3.40298100E-05,1559367875.8193333,0.0001670761774370208,4.8308078817733995e-05
208,+3.41186300E-05,1559367876.0276668,0.0001670753121577218,4.830372413793103e-05
209,+3.42201400E-05,1559367876.236,0.0001670744468784228,4.830423645320197e-05
210,+3.41754000E-05,1559367876.4443333,0.0001670744468784228,4.8309615763546795e-05
211,+3.40732200E-05,1559367876.6526668,0.00016707372398685653,4.830654187192118e-05
212,+3.41446700E-05,1559367876.861,0.0001670747316538883,4.830679802955665e-05
213,+3.42094600E-05,1559367877.0693333,0.0001670747316538883,4.8303980295566505e-05
214,+3.41867500E-05,1559367877.2776668,0.0001670747316538883,4.8306029556650247e-05
215,+3.42248100E-05,1559367877.486,0.00016707762322015334,4.831012807881774e-05
216,+3.41960900E-05,1559367877.6943333,0.00016707922234392115,4.830526108374384e-05
217,+3.41560300E-05,1559367877.9026668,0.00016707966046002192,4.830679802955665e-05
218,+3.41607000E-05,1559367878.111,0.00016707849945235486,4.830039408866995e-05
219,+3.42288200E-05,1559367878.3193333,0.00016707878422782038,4.830372413793103e-05
220,+3.41546900E-05,1559367878.5276668,0.0001670790799561884,4.8305645320197045e-05
221,+3.42735600E-05,1559367878.736,0.00016707820372398685,4.8303339901477835e-05
222,+3.42642200E-05,1559367878.9443333,0.00016707762322015334,4.830538916256158e-05
223,+3.42608700E-05,1559367879.1526668,0.00016707733844468784,4.83107684729064e-05
224,+3.42622100E-05,1559367879.361,0.00016707733844468784,4.830641379310345e-05
225,+3.42448400E-05,1559367882.962,0.0001670767579408543,4.8310896551724134e-05
226,+3.41834100E-05,1559367883.1703331,0.0001670761774370208,4.830756650246305e-05
227,+3.41900900E-05,1559367883.3786666,0.0001670767579408543,4.830743842364532e-05
228,+3.41486900E-05,1559367883.587,0.0001670747316538883,4.830282758620689e-05
229,+3.41526900E-05,1559367883.7953331,0.00016707647316538884,4.830884729064039e-05
230,+3.41406700E-05,1559367884.0036666,0.0001670744468784228,4.830705418719212e-05
231,+3.41299800E-05,1559367884.212,0.0001670753121577218,4.830346798029557e-05
232,+3.41527000E-05,1559367884.4203331,0.00016707575027382254,4.830718226600985e-05
233,+3.40885800E-05,1559367884.6286666,0.00016707575027382254,4.830846305418719e-05
234,+3.41166300E-05,1559367884.837,0.00016707633077765608,4.830308374384237e-05
235,+3.40578500E-05,1559367885.0453331,0.0001670747316538883,4.830423645320197e-05
236,+3.41693800E-05,1559367885.2536666,0.000167074008762322,4.829885714285715e-05
237,+3.40531800E-05,1559367885.462,0.0001670755969331873,4.830551724137931e-05
238,+3.40899100E-05,1559367885.6703331,0.0001670750273822563,4.8305004926108376e-05
239,+3.41954300E-05,1559367885.8786666,0.0001670744468784228,4.830551724137931e-05
240,+3.40865700E-05,1559367886.087,0.00016707516976998904,4.8310384236453205e-05
241,+3.40311500E-05,1559367886.2953331,0.0001670744468784228,4.830167487684729e-05
242,+3.40144500E-05,1559367886.5036666,0.0001670744468784228,4.8305901477832506e-05
243,+3.40231200E-05,1559367886.712,0.0001670755969331873,4.830218719211823e-05
244,+3.40204600E-05,1559367886.9203331,0.0001670750273822563,4.830756650246305e-05
245,+3.40151200E-05,1559367887.1286666,0.0001670755969331873,4.830692610837439e-05
246,+3.40030900E-05,1559367887.337,0.00016707415115005476,4.8304876847290635e-05
247,+3.40077700E-05,1559367887.5453331,0.0001670755969331873,4.8306669950738916e-05
248,+3.39663700E-05,1559367887.7536666,0.00016707415115005476,4.8301034482758626e-05
249,+3.39583500E-05,1559367887.962,0.0001670755969331873,4.830718226600985e-05
250,+3.40585300E-05,1559367891.562,0.00016707835706462212,4.8302059113300497e-05
